id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height
91,1.722E4,3.5713,214.09779,214.10115,1,8,1,0.706,3.99,0.00085,0.0579,0,3.3839,3.658,214.09919,1.097E3,2.461E5,2.461E5,1.722E4,3.5436,214.09848,214.10087,0.0372,3.3839,3.6456,ESTIMATED,214.09953,6.457E3,2.34E5,0.4367,0.8681,2.34E5,1.497E4,3.5994,214.09831,214.09932,0.071,3.5124,3.6576,ESTIMATED,214.099,1.679E4,1.995E5,0.6626,0.8343,1.995E5,1.155E4,3.5415,214.09873,214.1,0.0606,3.4832,3.658,ESTIMATED,214.09946,1.112E4,1.565E5,1.4545,1.5153,1.565E5,1.592E4,3.5819,214.09784,214.09922,0.0646,3.4809,3.6402,ESTIMATED,214.0988,3.258E3,2.158E5,0.6586,0.7888,2.158E5,1.691E4,3.5973,214.0985,214.09955,0.0562,3.5103,3.6558,ESTIMATED,214.0989,1.183E4,2.461E5,0.7202,0.8363,2.461E5,1.636E4,3.5544,214.09737,214.10089,0.0569,3.3954,3.6557,ESTIMATED,214.0993,1.097E3,1.931E5,0.5707,1.0816,1.931E5,1.495E4,3.5771,214.09797,214.0994,0.0818,3.4903,3.6498,ESTIMATED,214.0989,2.466E4,1.748E5,0.837,0.9185,1.748E5,1.575E4,3.5756,214.09779,214.10115,0.0462,3.4449,3.6481,ESTIMATED,214.09965,2.865E4,1.988E5,0.8643,0.7774,1.988E5
92,1.102E3,3.5805,428.15385,428.15707,0.75,6,0,0.835,2.57,0.0011,0.0295,0,3.5531,3.6728,428.15539,1.175E3,2.626E4,2.626E4,9.71E2,3.5872,428.1536,428.15661,0.0381,3.5581,3.6602,ESTIMATED,428.15599,1.467E3,2.053E4,2.1668,1.7514,2.053E4,7.063E2,3.5847,428.15364,428.15689,0.0562,3.5559,3.6576,ESTIMATED,428.15543,1.67E3,1.345E4,2.2383,1.763,1.345E4,1.102E3,3.5853,428.15352,428.15722,0.0333,3.5562,3.6728,ESTIMATED,428.15567,1.175E3,2.626E4,2.1501,1.7308,2.626E4,1.489E2,3.5674,428.15543,428.15595,0.0288,3.5531,3.5819,ESTIMATED,428.15595,1.033E4,1.033E4,1.0116,1.0058,1.033E4,6.567E2,3.5685,428.15256,428.15873,0.0396,3.5542,3.6558,ESTIMATED,428.15518,1.229E3,1.472E4,4.9885,3.1331,1.472E4,1.04E3,3.598,428.15389,428.15687,0.0345,3.5544,3.6557,ESTIMATED,428.15539,1.323E3,2.583E4,0.942,1.0726,2.583E4,4.526E2,3.5771,428.15395,428.15611,0.0448,3.5626,3.6351,ESTIMATED,428.15465,3.485E3,1.186E4,4,2.5,1.186E4,8.772E2,3.5756,428.15385,428.15707,0.0735,3.561,3.6481,ESTIMATED,428.15489,2.499E3,1.47E4,5,3,1.47E4
93,6.835E3,3.5823,380.1933,380.19864,0.875,7,0,0.83,2.72,0.00103,0.0558,0,3.4421,3.7706,380.19614,1.017E3,1.147E5,1.147E5,6.835E3,3.5581,380.19468,380.19779,0.041,3.4421,3.7037,ESTIMATED,380.19618,1.233E3,1.147E5,0.6716,0.52,1.147E5,4.293E3,3.5994,380.1953,380.19832,0.0491,3.5414,3.6865,ESTIMATED,380.1962,4.721E3,7.033E4,1.2146,1.1988,7.033E4,4.735E3,3.5562,380.19254,380.19835,0.0399,3.5415,3.702,ESTIMATED,380.19627,1.962E3,1.118E5,4.1909,3.5924,1.118E5,4.95E3,3.5966,380.19405,380.19814,0.0513,3.5387,3.7706,ESTIMATED,380.19564,1.019E3,7.618E4,1.1315,1.1308,7.618E4,5.005E3,3.612,380.19425,380.20008,0.0577,3.5396,3.699,ESTIMATED,380.19586,3.136E3,7.166E4,0.8342,0.9935,7.166E4,5.44E3,3.5689,380.19291,380.19833,0.0459,3.5397,3.714,ESTIMATED,380.19622,1.281E3,1.112E5,2.2619,1.8886,1.112E5,4.523E3,3.5918,380.19401,380.19775,0.0496,3.534,3.6788,ESTIMATED,380.19605,1.558E3,7.457E4,0.9128,1.1359,7.457E4,5.655E3,3.5756,380.1933,380.19864,0.0431,3.532,3.7647,ESTIMATED,380.19668,1.017E3,1.073E5,1.359,1.5084,1.073E5
94,9.404E3,3.5768,196.08759,196.09051,0.25,2,0,0.807,1.58,0.00031,0.0217,0,3.5146,3.6865,196.08899,5.408E3,1.888E5,1.888E5,8.172E3,3.5436,196.08818,196.08981,0.0396,3.5146,3.6309,ESTIMATED,196.0892,1.617E4,1.888E5,2.274,2.0435,1.888E5,7.828E3,3.5994,196.08849,196.0897,0.0573,3.5702,3.6865,ESTIMATED,196.08889,1.123E4,1.444E5,2.3633,1.826,1.444E5,4.733E3,3.5562,196.08853,196.08958,0.0859,3.527,3.5853,ESTIMATED,196.08912,7.604E4,1.313E5,1,1,1.313E5,8.669E3,3.5966,196.08812,196.08958,0.0667,3.5387,3.6402,ESTIMATED,196.08887,4.323E4,1.427E5,0.755,0.8775,1.427E5,9.404E3,3.5973,196.08825,196.09037,0.0577,3.5685,3.6703,ESTIMATED,196.0889,1.637E4,1.598E5,2.2172,1.7666,1.598E5,7.077E3,3.5689,196.08856,196.08995,0.0633,3.5252,3.598,ESTIMATED,196.08892,8.549E4,1.448E5,0.6679,0.834,1.448E5,6.879E3,3.5771,196.0881,196.08935,0.0661,3.5483,3.6351,ESTIMATED,196.08884,4.921E4,1.352E5,2.0116,1.5058,1.352E5,8.211E3,3.5756,196.08759,196.09051,0.0631,3.5466,3.6771,ESTIMATED,196.08921,5.408E3,1.65E5,2.0774,1.8907,1.65E5
95,1.058E3,3.5859,229.13172,229.13512,0.875,7,0,0.772,3.46,0.00079,0.0577,0,3.4711,3.6576,229.13326,1.063E3,2.141E4,2.141E4,1.058E3,3.5581,229.13224,229.13425,0.037,3.4711,3.6163,ESTIMATED,229.13284,2.075E3,2.088E4,0.335,0.6796,2.088E4,9.877E2,3.6139,229.13226,229.13566,0.0339,3.5414,3.6576,ESTIMATED,229.13363,1.885E3,1.734E4,0.6023,0.8012,1.734E4,8.103E2,3.5562,229.13274,229.13486,0.035,3.5415,3.6287,ESTIMATED,229.13316,1.294E3,2.141E4,4.8398,2.9716,2.141E4,8.986E2,3.5966,229.13233,229.13499,0.0727,3.5531,3.6402,ESTIMATED,229.13343,2.9E3,1.799E4,1.0038,1.0019,1.799E4,8.195E2,3.612,229.13211,229.13396,0.0642,3.5542,3.6558,ESTIMATED,229.13289,2.262E3,1.293E4,0.7581,0.8791,1.293E4,7.996E2,3.5835,229.13205,229.13489,0.0396,3.5544,3.627,ESTIMATED,229.13315,1.762E3,2.101E4,1.1432,1.2461,2.101E4,8.882E2,3.5918,229.13201,229.13434,0.0527,3.5483,3.6351,ESTIMATED,229.13329,2.036E3,1.738E4,0.9962,0.9981,1.738E4,8.946E2,3.5756,229.13172,229.13512,0.0384,3.5466,3.6481,ESTIMATED,229.13368,1.063E3,2.083E4,1.5936,1.5056,2.083E4
96,7.98E2,3.6223,432.19131,432.19748,1,8,0,0.805,3.54,0.00153,0.0703,0,3.4321,3.7152,432.19399,1.073E3,1.169E4,1.169E4,5.938E2,3.5872,432.19139,432.19535,0.055,3.5726,3.6602,ESTIMATED,432.19349,1.321E3,1.123E4,4.9773,2.9887,1.123E4,6.499E2,3.6576,432.19098,432.19716,0.101,3.5559,3.7152,ESTIMATED,432.19338,1.24E3,8.166E3,0.4597,0.7835,8.166E3,5.948E2,3.5997,432.19031,432.1973,0.0544,3.5415,3.6728,ESTIMATED,432.19491,1.073E3,9.714E3,1.3944,1.1289,9.714E3,5.662E2,3.6256,432.19256,432.19622,0.0453,3.5531,3.6691,ESTIMATED,432.19407,2.38E3,9.427E3,0.6,0.8,9.427E3,4.736E2,3.6558,432.1928,432.19586,0.031,3.5973,3.6703,ESTIMATED,432.19422,2.664E3,1.169E4,0.2479,0.6239,1.169E4,5.965E2,3.6123,432.19105,432.19715,0.038,3.5107,3.6702,ESTIMATED,432.19408,1.107E3,1.017E4,0.6349,0.7845,1.017E4,7.98E2,3.6208,432.19044,432.1987,0.038,3.4321,3.6788,ESTIMATED,432.19392,1.234E3,1.098E4,0.3685,0.6537,1.098E4,6.081E2,3.6194,432.19131,432.19748,0.0495,3.5466,3.6771,ESTIMATED,432.19381,1.365E3,1.102E4,0.9119,0.8959,1.102E4
97,5.698E3,3.6242,609.29401,609.29758,0.125,1,2,0.944,0,0,0,0,3.4529,3.8204,609.29506,1.09E3,1.071E5,1.071E5,5.698E3,3.7914,609.29202,609.29715,0.0566,3.5872,3.8204,ESTIMATED,609.2955,2.968E3,1.071E5,0.6844,0.6675,1.071E5,1.718E3,3.6139,609.29269,609.29691,0.1005,3.4979,3.7152,ESTIMATED,609.29452,1.108E3,1.531E4,1.2255,0.7548,1.531E4,1.735E3,3.5562,609.29292,609.29727,0.1101,3.4687,3.658,ESTIMATED,609.29461,3.397E3,1.583E4,1.1638,1.0819,1.583E4,1.522E3,3.6256,609.29315,609.29703,0.108,3.5387,3.6836,ESTIMATED,609.29499,6.112E3,1.671E4,0.6679,0.834,1.671E4,1.863E3,3.6266,609.29001,609.29849,0.0972,3.612,3.7863,ESTIMATED,609.29463,3.63E3,1.977E4,10.8863,5.9431,1.977E4,1.945E3,3.598,609.29292,609.2976,0.1343,3.4529,3.6557,ESTIMATED,609.2959,1.09E3,1.636E4,0.4655,0.7142,1.636E4,1.66E3,3.6065,609.29176,609.29598,0.0894,3.476,3.6498,ESTIMATED,609.29389,1.134E3,1.945E4,0.4216,0.6825,1.945E4,1.332E3,3.5756,609.29401,609.29758,0.0819,3.5175,3.6194,ESTIMATED,609.29643,1.234E4,2.58E4,0.7557,0.8779,2.58E4
98,2.062E4,3.6368,349.20947,349.21509,1,8,0,0.768,4.02,0.0014,0.0705,0,3.4017,3.7992,349.2119,1.273E3,2.247E5,2.247E5,1.541E4,3.6016,349.20896,349.21411,0.0522,3.4133,3.7914,ESTIMATED,349.21204,1.273E3,2.088E5,0.4571,0.7743,2.088E5,1.898E4,3.6721,349.20972,349.21276,0.0808,3.4106,3.7875,ESTIMATED,349.21188,6.839E3,1.428E5,0.2822,0.6897,1.428E5,1.601E4,3.6142,349.20964,349.21451,0.0454,3.4117,3.7895,ESTIMATED,349.21238,1.442E3,2.247E5,0.6614,0.7225,2.247E5,1.94E4,3.6549,349.20866,349.21213,0.065,3.4079,3.7992,ESTIMATED,349.21115,1.944E3,1.629E5,0.3272,0.7275,1.629E5,2.062E4,3.6703,349.20877,349.21394,0.0534,3.4083,3.7863,ESTIMATED,349.21172,5.349E3,1.821E5,0.4344,0.6796,1.821E5,1.61E4,3.6123,349.2096,349.21486,0.1537,3.4099,3.7868,ESTIMATED,349.21201,1.667E3,1.915E5,0.5547,0.7595,1.915E5,1.87E4,3.6351,349.20904,349.21433,0.0617,3.403,3.7951,ESTIMATED,349.21148,3.296E3,1.726E5,0.4461,0.7253,1.726E5,1.552E4,3.6337,349.20947,349.21509,0.0535,3.4017,3.7647,ESTIMATED,349.21255,2.428E3,1.771E5,0.454,0.7132,1.771E5
99,2.543E3,3.6368,168.17389,168.17583,1,8,0,0.767,3.54,0.0006,0.085,0,3.532,3.7731,168.17409,1.05E3,3.297E4,3.297E4,1.738E3,3.6016,168.17334,168.17433,0.0643,3.5436,3.7037,ESTIMATED,168.17391,1.437E3,2.411E4,1.2012,1.3167,2.411E4,2.505E3,3.6865,168.17356,168.17586,0.0988,3.5847,3.7731,ESTIMATED,168.17398,1.05E3,3.057E4,0.4966,0.8477,3.057E4,1.906E3,3.6142,168.17347,168.17584,0.0765,3.5415,3.702,ESTIMATED,168.17436,1.25E3,2.578E4,0.9484,1.25,2.578E4,2.543E3,3.6549,168.17273,168.17563,0.1228,3.5674,3.7559,ESTIMATED,168.17389,1.484E3,2.927E4,0.834,1.0087,2.927E4,2.52E3,3.6266,168.173,168.17523,0.0461,3.5828,3.7425,ESTIMATED,168.17406,2.603E3,3.297E4,2.6946,1.8218,3.297E4,2.376E3,3.627,168.17339,168.17572,0.1273,3.5397,3.7287,ESTIMATED,168.17405,1.253E3,3.003E4,0.6717,1.5286,3.003E4,2.358E3,3.6498,168.17363,168.17575,0.1588,3.5626,3.7225,ESTIMATED,168.17394,1.178E3,2.225E4,0.7135,0.9167,2.225E4,2.004E3,3.6337,168.17389,168.17583,0.1574,3.532,3.6627,ESTIMATED,168.17449,4.196E3,2.172E4,0.2852,0.6426,2.172E4
100,1.73E3,3.6641,570.18906,570.19236,0.375,3,0,0.793,2.33,0.00133,0.0096,0,3.5973,3.7895,570.19025,1.233E3,4.017E4,4.017E4,1.537E3,3.7037,570.1889,570.19178,0.0795,3.6602,3.7331,ESTIMATED,570.19089,5.376E3,3.869E4,0.985,0.8372,3.869E4,1.054E3,3.6431,570.18676,570.19142,0.0343,3.6139,3.6865,ESTIMATED,570.19055,3.111E3,2.755E4,1.4909,1.2454,2.755E4,1.669E3,3.6875,570.18699,570.19188,0.0498,3.6433,3.7895,ESTIMATED,570.19074,2.269E3,3.165E4,2.1271,2.3053,3.165E4,1.253E3,3.6402,570.1865,570.19366,0.0457,3.6111,3.6979,ESTIMATED,570.18957,3.607E3,2.579E4,1.9771,1.4886,2.579E4,7.42E2,3.6266,570.18845,570.19206,0.1038,3.5973,3.6558,ESTIMATED,570.18995,6.85E3,2.283E4,0.9943,0.9972,2.283E4,1.73E3,3.6848,570.18978,570.19124,0.0454,3.6414,3.7287,ESTIMATED,570.19045,9.655E3,4.017E4,1.0077,1.0038,4.017E4,1.349E3,3.6498,570.18658,570.19095,0.0648,3.6065,3.6933,ESTIMATED,570.18922,2.84E3,2.304E4,1.0038,1.0019,2.304E4,1.637E3,3.6771,570.18906,570.19236,0.0541,3.6337,3.7647,ESTIMATED,570.19063,1.233E3,2.847E4,1.5459,1.3356,2.847E4
101,3.067E4,3.6896,529.22135,529.22555,0.5,4,0,0.808,2.01,0.00106,0.0278,0,3.612,3.8475,529.22386,3.994E3,5.887E5,5.887E5,2.583E4,3.7331,529.22246,529.22513,0.0508,3.6749,3.8347,ESTIMATED,529.22419,9.057E3,4.446E5,2.8039,1.7517,4.446E5,1.491E4,3.6576,529.2227,529.22712,0.0614,3.6139,3.7297,ESTIMATED,529.22382,3.994E3,2.378E5,1.6523,1.3261,2.378E5,2.554E4,3.7311,529.22207,529.22568,0.0481,3.658,3.8475,ESTIMATED,529.22443,4.367E3,4.333E5,1.5002,1.387,4.333E5,1.673E4,3.6691,529.21989,529.22322,0.0581,3.6256,3.7271,ESTIMATED,529.22276,1.541E4,3.12E5,1.3333,1.1667,3.12E5,1.715E4,3.6413,529.2218,529.22403,0.0429,3.612,3.728,ESTIMATED,529.2235,1.13E4,3.167E5,2.6788,1.9773,3.167E5,3.067E4,3.714,529.22207,529.22519,0.0542,3.6557,3.816,ESTIMATED,529.22435,2.15E4,5.887E5,1.5188,1.3597,5.887E5,2.089E4,3.6645,529.21945,529.22416,0.0463,3.6208,3.7371,ESTIMATED,529.22289,6.161E3,4.105E5,2.1218,1.3319,4.105E5,1.163E4,3.7062,529.22135,529.22555,0.0331,3.6481,3.7209,ESTIMATED,529.22495,1.316E4,4.439E5,0.4692,0.6773,4.439E5
102,3.393E3,3.6512,510.26143,510.26833,0.625,5,0,0.758,2.59,0.00132,0.0672,0,3.4815,3.8153,510.26353,1.022E3,5.514E4,5.514E4,2.495E3,3.5872,510.26117,510.26507,0.0564,3.5726,3.6894,ESTIMATED,510.26393,4.234E3,4.774E4,5.6195,4.1002,4.774E4,3.212E3,3.7152,510.26059,510.2651,0.0634,3.6139,3.8021,ESTIMATED,510.26302,1.571E3,5.213E4,0.4892,0.8499,5.213E4,3.212E3,3.6142,510.26109,510.265,0.052,3.5125,3.702,ESTIMATED,510.26435,2.575E3,5.227E4,1.37,1.1061,5.227E4,2.715E3,3.6691,510.26063,510.26742,0.0576,3.6111,3.7706,ESTIMATED,510.26307,1.16E3,3.808E4,1.4025,1.3701,3.808E4,3.393E3,3.699,510.25989,510.26632,0.0412,3.612,3.8153,ESTIMATED,510.26402,1.552E3,5.514E4,0.8004,0.9985,5.514E4,1.252E3,3.6123,510.26119,510.26478,0.0263,3.4815,3.627,ESTIMATED,510.26292,1.022E3,4.595E4,0.343,0.605,4.595E4,2.683E3,3.6645,510.26071,510.2668,0.0472,3.6208,3.7659,ESTIMATED,510.26283,1.487E3,4.882E4,1.3354,1.4226,4.882E4,2.93E3,3.6481,510.26143,510.26833,3.7343,3.6194,3.7355,ESTIMATED,510.26414,2.995E3,5.489E4,1.9929,1.9584,5.489E4
103,1.149E3,3.693,551.18289,551.1891,1,8,0,0.722,4.5,0.00248,0.0424,0,3.6433,3.8021,551.18666,1.003E3,2.373E4,2.373E4,1.149E3,3.6749,551.18493,551.18774,0.0386,3.6456,3.7478,ESTIMATED,551.18701,2.023E3,2.373E4,2.0822,1.7415,2.373E4,9.032E2,3.7152,551.18262,551.19251,0.0365,3.6721,3.8021,ESTIMATED,551.18701,1.003E3,1.852E4,1.7607,1.3485,1.852E4,1.079E3,3.6728,551.1825,551.18957,0.0459,3.6433,3.7603,ESTIMATED,551.1866,1.276E3,2.095E4,2.2448,1.7967,2.095E4,7.262E2,3.6979,551.18176,551.18849,0.0412,3.6691,3.7559,ESTIMATED,551.18509,2.302E3,1.718E4,1.8901,1.5055,1.718E4,6.341E2,3.7133,551.18178,551.19065,0.0442,3.6846,3.7716,ESTIMATED,551.18749,1.835E3,1.393E4,2.0349,1.5174,1.393E4,1.096E3,3.6848,551.18237,551.18936,0.0478,3.6557,3.7578,ESTIMATED,551.18706,1.992E3,2.218E4,2.1826,1.7514,2.218E4,8.72E2,3.6933,551.18231,551.18763,0.0591,3.6498,3.7515,ESTIMATED,551.18542,2.045E3,1.511E4,1.3368,1.1684,1.511E4,9.456E2,3.6915,551.18289,551.1891,0.0503,3.6627,3.7502,ESTIMATED,551.18757,2.943E3,1.918E4,2.0359,1.5179,1.918E4
104,5.294E4,3.7057,368.17343,368.17468,0.75,6,0,0.787,2.72,0.001,0.0376,0,3.4099,3.8454,368.1737,2.675E3,7.047E5,7.047E5,5.26E4,3.6749,368.17216,368.17518,0.0532,3.4566,3.7478,ESTIMATED,368.17406,2.984E4,6.892E5,0.4303,0.6799,6.892E5,4.592E4,3.7442,368.17244,368.1752,0.0533,3.5269,3.8454,ESTIMATED,368.17374,1.199E4,5.584E5,0.2481,0.6494,5.584E5,5.294E4,3.6875,368.17167,368.17496,0.0529,3.44,3.7458,ESTIMATED,368.17391,2.761E4,7.047E5,0.454,0.6274,7.047E5,4.369E4,3.7126,368.17264,368.17457,0.0443,3.5531,3.7559,ESTIMATED,368.17327,7.369E4,6.154E5,0.2556,0.6358,6.154E5,4.726E4,3.7425,368.17275,368.17475,0.0562,3.525,3.8008,ESTIMATED,368.1736,1.051E4,5.473E5,0.2659,0.6541,5.473E5,5.181E4,3.6848,368.17221,368.17522,0.0565,3.4099,3.7578,ESTIMATED,368.1737,9.375E3,6.667E5,0.6713,0.6909,6.667E5,4.505E4,3.7078,368.17136,368.17725,0.053,3.4903,3.7515,ESTIMATED,368.17316,2.675E3,5.492E5,0.247,0.6133,5.492E5,4.493E4,3.6915,368.17343,368.17468,0.0498,3.5029,3.7502,ESTIMATED,368.17416,3.048E4,6.053E5,0.5925,0.6667,6.053E5
