id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height
225,2.836E4,4.6774,399.14118,399.15027,1,8,0,0.912,1.79,0.00072,0.0332,0,4.5843,4.9525,399.14482,1.031E3,4.064E5,4.064E5,2.774E4,4.6713,399.14279,399.14761,0.0633,4.5991,4.9303,ESTIMATED,399.1452,1.077E3,3.913E5,1.5208,1.4462,3.913E5,2.084E4,4.698,399.14163,399.14977,0.077,4.6097,4.9435,ESTIMATED,399.14494,1.12E3,2.565E5,1.4609,1.3481,2.565E5,2.836E4,4.6715,399.14069,399.14624,0.0551,4.5988,4.931,ESTIMATED,399.14507,1.277E3,4.064E5,1.8885,1.5582,4.064E5,2.191E4,4.6949,399.14021,399.149,0.0697,4.6066,4.9399,ESTIMATED,399.14479,1.173E3,3.067E5,1.1847,1.2367,3.067E5,1.945E4,4.6683,399.13881,399.14692,0.0798,4.5952,4.913,ESTIMATED,399.14486,1.361E3,2.273E5,1.9091,1.4737,2.273E5,2.214E4,4.6647,399.14028,399.14934,0.0746,4.5916,4.8944,ESTIMATED,399.14448,1.213E3,2.629E5,1.4419,1.3157,2.629E5,2.531E4,4.6785,399.14118,399.15027,0.0733,4.6053,4.9525,ESTIMATED,399.14467,1.193E3,3.262E5,2.0712,1.5216,3.262E5,2.481E4,4.6718,399.14062,399.14686,0.0675,4.5843,4.9311,ESTIMATED,399.14458,1.031E3,2.986E5,1.4519,1.252,2.986E5
226,4.465E4,4.6775,282.12288,282.12538,1,8,0,0.866,3.16,0.00089,0.1283,0,4.4832,4.88,282.12361,1.023E3,5.383E5,5.383E5,4.465E4,4.6283,282.1225,282.12738,0.0744,4.5116,4.8723,ESTIMATED,282.12385,1.638E3,4.774E5,8.6038,1.0248,4.774E5,3.517E4,4.7418,282.12068,282.12399,0.0937,4.6242,4.8717,ESTIMATED,282.12341,3.338E3,3.473E5,0.9013,1.0043,3.473E5,4.384E4,4.6135,282.12217,282.12907,0.0698,4.4832,4.873,ESTIMATED,282.12413,1.248E3,5.383E5,0.7866,1.057,5.383E5,3.581E4,4.7386,282.12226,282.12434,0.0972,4.6212,4.8679,ESTIMATED,282.12328,2.579E3,3.697E5,0.9723,1.0621,3.697E5,3.623E4,4.7118,282.12038,282.12497,0.0953,4.5805,4.8695,ESTIMATED,282.12324,1.556E3,3.762E5,0.726,0.9775,3.762E5,3.694E4,4.6794,282.11971,282.12966,0.0796,4.5624,4.8799,ESTIMATED,282.12337,1.866E3,4.097E5,0.9643,1.03,4.097E5,4.072E4,4.6785,282.12288,282.12538,0.082,4.5463,4.88,ESTIMATED,282.1238,2.653E3,4.129E5,0.7237,0.9266,4.129E5,4.215E4,4.6283,282.12037,282.12743,0.0679,4.5108,4.8731,ESTIMATED,282.12378,1.023E3,5.209E5,1.2861,1.1371,5.209E5
227,8.077E3,4.6791,285.01841,285.02297,1,8,0,0.903,2.66,0.00076,0.0429,0,4.4906,4.8444,285.02034,1.02E3,7.149E4,7.149E4,7.733E3,4.6858,285.01803,285.02267,0.0782,4.4974,4.8289,ESTIMATED,285.02072,1.02E3,5.908E4,0.5118,0.8008,5.908E4,2.659E3,4.6687,285.01599,285.02315,0.1465,4.4932,4.7846,ESTIMATED,285.02022,1.128E3,1.839E4,0.5536,0.8063,1.839E4,8.077E3,4.7,285.01759,285.02244,0.1081,4.4974,4.8437,ESTIMATED,285.02056,1.186E3,7.149E4,0.3983,0.7874,7.149E4,2.762E3,4.6657,285.01843,285.02238,0.1625,4.4906,4.7672,ESTIMATED,285.02023,1.37E3,1.876E4,0.524,0.7898,1.876E4,2.637E3,4.6683,285.01606,285.02292,0.1162,4.4927,4.755,ESTIMATED,285.01997,2.298E3,1.891E4,0.4232,0.7467,1.891E4,2.534E3,4.6647,285.01973,285.02092,0.1643,4.5039,4.7511,ESTIMATED,285.0203,1.372E3,1.739E4,0.452,0.7684,1.739E4,6.576E3,4.7076,285.01841,285.02297,0.1196,4.5023,4.822,ESTIMATED,285.02042,1.594E3,4.367E4,1.1825,0.742,4.367E4,6.871E3,4.6718,285.01577,285.02095,0.11,4.4961,4.8444,ESTIMATED,285.02031,1.1E3,4.744E4,0.5897,0.8294,4.744E4
228,1.089E3,4.659,380.16867,380.17953,0.375,3,0,0.841,4.17,0.00159,0.0986,0,4.5192,4.8086,380.16942,1.003E3,1.506E4,1.506E4,,,,,,,,UNKNOWN,,,,,,,1.042E3,4.6242,380.16867,380.17953,0.0626,4.5803,4.7126,ESTIMATED,380.1702,1.652E3,1.506E4,1.9967,1.5093,1.506E4,,,,,,,,UNKNOWN,,,,,,,1.089E3,4.5919,380.1677,380.17313,0.1076,4.5192,4.7094,ESTIMATED,380.16931,1.003E3,1.379E4,1.5851,1.4498,1.379E4,8.449E2,4.6973,380.16768,380.17329,0.0725,4.6392,4.755,ESTIMATED,380.16956,2.069E3,1.192E4,0.9914,0.9957,1.192E4,8.83E2,4.7227,380.16739,380.17867,0.0738,4.6647,4.8086,ESTIMATED,380.16862,1.258E3,1.147E4,1.7445,1.2399,1.147E4,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,
229,2.319E4,4.6866,393.16239,393.16527,1,8,0,0.872,2.43,0.00096,0.1251,0,4.5119,4.8086,393.16399,1.11E3,2.921E5,2.921E5,2.319E4,4.6426,393.16162,393.17048,0.0645,4.5259,4.8001,ESTIMATED,393.16429,2.208E3,2.885E5,0.8332,0.9938,2.885E5,1.522E4,4.7418,393.16311,393.16424,0.0818,4.639,4.7991,ESTIMATED,393.16362,1.788E3,1.831E5,0.7494,0.8321,1.831E5,2.236E4,4.628,393.15909,393.16736,0.0476,4.5119,4.8002,ESTIMATED,393.16443,2.363E3,2.921E5,0.8334,0.9829,2.921E5,1.558E4,4.7531,393.1617,393.1646,0.0835,4.6361,4.7959,ESTIMATED,393.16347,1.154E3,1.912E5,0.4747,0.7158,1.912E5,1.724E4,4.7118,393.16173,393.16443,0.0661,4.6098,4.7978,ESTIMATED,393.16357,2.218E3,2.222E5,0.8919,0.9929,2.222E5,1.765E4,4.6939,393.16123,393.17322,0.0687,4.5769,4.8086,ESTIMATED,393.16384,1.11E3,2.24E5,1.0351,1.0387,2.24E5,1.984E4,4.6785,393.16239,393.16527,0.0883,4.5758,4.8073,ESTIMATED,393.16433,4.906E3,2.14E5,1.1326,1.0897,2.14E5,2.057E4,4.6428,393.16198,393.16486,0.077,4.5401,4.801,ESTIMATED,393.16434,1.957E3,2.363E5,1.1987,1.161,2.363E5
230,7.065E3,4.6901,400.1423,400.15066,1,8,0,0.891,2.97,0.00119,0.0342,0,4.5916,4.8583,400.14743,1.046E3,9.978E4,9.978E4,7.065E3,4.6858,400.145,400.15052,0.0802,4.5991,4.8432,ESTIMATED,400.14823,1.193E3,9.227E4,1.0332,1.0878,9.227E4,4.542E3,4.7126,400.13993,400.15068,0.0882,4.6242,4.8426,ESTIMATED,400.14722,1.381E3,5.593E4,0.9351,1.0003,5.593E4,6.997E3,4.6859,400.1445,400.14995,0.0572,4.6135,4.8583,ESTIMATED,400.1478,1.125E3,9.978E4,1.3988,1.1633,9.978E4,5.026E3,4.6949,400.14368,400.15255,0.0735,4.6212,4.8242,ESTIMATED,400.14704,1.449E3,6.975E4,1.4457,1.1895,6.975E4,4.724E3,4.6973,400.14459,400.15334,0.0914,4.6098,4.8268,ESTIMATED,400.14711,1.051E3,5.045E4,0.7901,0.9839,5.045E4,5.126E3,4.6794,400.14372,400.15253,0.0808,4.5916,4.8086,ESTIMATED,400.14728,1.046E3,6.079E4,0.9382,1.1174,6.079E4,6.093E3,4.6785,400.1423,400.15066,0.0927,4.62,4.8511,ESTIMATED,400.14709,1.081E3,6.866E4,5.7776,1.3627,6.866E4,5.923E3,4.6861,400.14475,400.15338,0.0798,4.5989,4.8301,ESTIMATED,400.14765,1.283E3,7.313E4,0.9417,1.0068,7.313E4
231,1.7E4,4.695,448.24204,448.24848,1,8,0,0.898,1.65,0.00074,0.0889,0,4.5769,4.967,448.24481,1.014E3,2.108E5,2.108E5,1.7E4,4.7283,448.24182,448.25033,0.0656,4.6283,4.9589,ESTIMATED,448.24518,1.132E3,2.108E5,1.1249,1.0551,2.108E5,1.281E4,4.6687,448.24302,448.24852,0.0645,4.595,4.9005,ESTIMATED,448.2448,1.231E3,1.756E5,2.0096,1.4783,1.756E5,1.563E4,4.7425,448.23821,448.24641,0.0795,4.6424,4.9597,ESTIMATED,448.24504,1.436E3,2.036E5,1.0527,1.1437,2.036E5,1.29E4,4.6657,448.23828,448.24704,0.06,4.5919,4.8534,ESTIMATED,448.24467,1.857E3,1.922E5,1.3881,1.408,1.922E5,1.276E4,4.6537,448.24317,448.24728,0.0659,4.5805,4.8268,ESTIMATED,448.24465,1.014E3,1.646E5,2.2618,1.5694,1.646E5,1.407E4,4.6647,448.24054,448.24756,0.0741,4.5769,4.8369,ESTIMATED,448.24456,1.294E3,1.739E5,1.3758,1.6697,1.739E5,1.415E4,4.7218,448.24204,448.24848,0.0671,4.6348,4.967,ESTIMATED,448.24512,1.217E3,1.745E5,1.181,1.2235,1.745E5,1.443E4,4.7148,448.24127,448.24747,0.0672,4.6136,4.9603,ESTIMATED,448.24444,1.434E3,1.699E5,0.917,1.0885,1.699E5
232,1.798E3,4.7018,289.10954,289.11223,0.625,5,0,0.692,12.64,0.00365,0.2812,0,4.5336,4.9166,289.10862,1.021E3,2.456E4,2.456E4,,,,,,,,UNKNOWN,,,,,,,1.794E3,4.6242,289.10771,289.11496,0.0669,4.566,4.7563,ESTIMATED,289.10835,1.021E3,2.404E4,1.9577,1.8869,2.404E4,,,,,,,,UNKNOWN,,,,,,,1.798E3,4.5919,289.10684,289.11158,0.0673,4.5336,4.7386,ESTIMATED,289.10783,1.091E3,2.456E4,1.4707,1.5325,2.456E4,1.766E3,4.6973,289.1071,289.11006,0.081,4.6392,4.7978,ESTIMATED,289.10789,2.103E3,2.091E4,1.4813,1.3638,2.091E4,1.642E3,4.7227,289.10693,289.10894,0.0692,4.6794,4.8086,ESTIMATED,289.1077,2.981E3,2.17E4,1.9808,1.4904,2.17E4,,,,,,,,UNKNOWN,,,,,,,1.11E2,4.8731,289.10954,289.11223,0.0271,4.8588,4.9166,ESTIMATED,289.11135,1.219E3,3.283E3,3.0385,2.0192,3.283E3
233,3.337E4,4.6384,391.17942,391.18561,0.5,4,0,0.88,2.23,0.00087,0.1074,0,4.5184,5.0027,391.18551,1.052E3,4.354E5,4.354E5,2.884E4,4.7141,391.18159,391.18998,0.0678,4.6283,5.0026,ESTIMATED,391.18544,1.052E3,3.595E5,2.26,1.5471,3.595E5,2.599E4,4.566,391.17964,391.1878,0.0915,4.522,4.8281,ESTIMATED,391.18615,1.057E3,3.375E5,1.7411,1.6448,3.375E5,3.264E4,4.7715,391.1837,391.19008,0.0782,4.6859,5.0027,ESTIMATED,391.18537,1.401E3,3.858E5,1.1371,1.1285,3.858E5,2.3E4,4.5336,391.18133,391.18663,0.0614,4.5192,4.7817,ESTIMATED,391.18579,1.75E3,3.16E5,7.0204,5.0532,3.16E5,3.261E4,4.5805,391.18161,391.18695,0.0713,4.5218,4.8411,ESTIMATED,391.18541,1.213E3,4.354E5,1.2181,1.249,4.354E5,3.337E4,4.5916,391.18115,391.1895,0.0717,4.5184,4.8944,ESTIMATED,391.18636,1.283E3,4.03E5,1.173,1.1648,4.03E5,2.648E4,4.6641,391.17942,391.18561,0.0613,4.62,4.9815,ESTIMATED,391.18495,1.391E3,3.812E5,2.2071,1.7853,3.812E5,2.445E4,4.6861,391.18154,391.18715,0.0505,4.6136,4.9894,ESTIMATED,391.18457,1.866E3,3.295E5,1.4487,1.4052,3.295E5
234,9.635E4,4.728,344.18466,344.18886,0.75,6,1,0.905,1.92,0.00066,0.0409,0,4.5192,4.9146,344.18748,2.378E3,1.29E6,1.29E6,9.635E4,4.6999,344.18483,344.19182,0.0598,4.5698,4.7856,ESTIMATED,344.18789,2.623E3,1.29E6,1.0952,1.0916,1.29E6,9.476E4,4.7705,344.185,344.19097,0.0605,4.522,4.9146,ESTIMATED,344.18774,7.436E3,1.177E6,0.3607,0.7389,1.177E6,8.962E4,4.7,344.18449,344.18855,0.0714,4.5547,4.7859,ESTIMATED,344.18777,2.378E3,1.096E6,1.098,1.0314,1.096E6,9.531E4,4.7531,344.18431,344.18825,0.0778,4.5192,4.9112,ESTIMATED,344.18678,7.057E3,9.911E5,1.6292,0.8441,9.911E5,7.829E4,4.7408,344.18519,344.1884,0.072,4.6245,4.7833,ESTIMATED,344.18723,6.319E3,1.141E6,0.6198,0.7848,1.141E6,7.461E4,4.7227,344.18253,344.18842,0.0814,4.5916,4.7797,ESTIMATED,344.18735,4.973E3,9.41E5,0.8359,0.8886,9.41E5,8.335E4,4.7218,344.18466,344.18886,0.0692,4.6053,4.7785,ESTIMATED,344.18763,3.632E3,1.139E6,0.9377,0.8993,1.139E6,8.607E4,4.7148,344.18262,344.19037,0.0704,4.5843,4.7863,ESTIMATED,344.18749,3.546E3,1.118E6,0.8266,0.9149,1.118E6
235,1.234E4,4.6153,397.17401,397.17743,0.125,1,0,0.944,0,0,0,0,4.5259,4.8944,397.17635,1.034E3,1.821E5,1.821E5,7.405E2,4.5551,397.17132,397.17922,0.1684,4.5259,4.6713,ESTIMATED,397.17503,1.122E3,1.142E4,3.4744,2.4775,1.142E4,1.234E4,4.6242,397.17146,397.1775,0.0621,4.5367,4.8426,ESTIMATED,397.17681,1.183E3,1.821E5,1.569,1.3165,1.821E5,1.028E3,4.5842,397.1734,397.17851,0.0856,4.526,4.6715,ESTIMATED,397.17647,1.75E3,1.169E4,1.3959,1.2509,1.169E4,1.215E4,4.5919,397.17324,397.17865,0.0614,4.5336,4.7531,ESTIMATED,397.17665,2.766E3,1.786E5,1.5661,1.2804,1.786E5,9.502E3,4.6973,397.17153,397.1794,0.069,4.5805,4.884,ESTIMATED,397.17634,1.034E3,1.186E5,1.1171,1.1952,1.186E5,8.987E3,4.7227,397.17291,397.17875,0.0567,4.6794,4.8944,ESTIMATED,397.17639,2.259E3,1.317E5,2.1766,1.7664,1.317E5,2.689E2,4.5317,397.17401,397.17743,0.0394,4.5317,4.62,ESTIMATED,397.17673,1.054E3,7.691E3,,,7.691E3,,,,,,,,UNKNOWN,,,,,,
236,1.442E4,4.7977,376.02754,376.03047,0.75,6,0,0.88,3.51,0.00132,0.0985,0,4.6135,4.9721,376.02877,1.531E3,1.764E5,1.764E5,1.442E4,4.7424,376.02746,376.0314,0.0669,4.6283,4.8579,ESTIMATED,376.02925,2.251E3,1.685E5,0.9878,0.9997,1.685E5,1.103E4,4.8717,376.02623,376.02921,0.0903,4.7418,4.9721,ESTIMATED,376.02865,1.666E3,1.134E5,0.9614,0.9845,1.134E5,1.436E4,4.7284,376.02485,376.03018,0.0866,4.6135,4.8583,ESTIMATED,376.02914,1.531E3,1.493E5,1.0415,1.0798,1.493E5,1.103E4,4.8534,376.02429,376.03019,0.0896,4.7531,4.9682,ESTIMATED,376.02837,5.485E3,1.131E5,1.2717,1.1068,1.131E5,1.083E4,4.8268,376.02537,376.02916,0.1885,4.7118,4.8695,ESTIMATED,376.02793,1.853E3,1.393E5,0.4864,0.7193,1.393E5,1.109E4,4.8086,376.02532,376.03038,0.085,4.6939,4.8654,ESTIMATED,376.02906,2.346E3,1.272E5,0.6229,0.7809,1.272E5,1.376E4,4.7928,376.02754,376.03047,0.0718,4.6785,4.8655,ESTIMATED,376.02891,3.569E3,1.691E5,0.6642,0.8616,1.691E5,1.391E4,4.7573,376.02798,376.0294,0.0612,4.6428,4.8588,ESTIMATED,376.02886,2.068E3,1.764E5,0.9962,0.9819,1.764E5
237,4.943E3,4.7813,486.16568,486.1747,1,8,0,0.844,6.11,0.00297,0.067,0,4.6999,4.9435,486.16916,1.081E3,7.366E4,7.366E4,4.723E3,4.7711,486.16619,486.17521,0.0737,4.6999,4.9159,ESTIMATED,486.1696,1.081E3,6.342E4,1.2712,1.2298,6.342E4,3.583E3,4.8137,486.16254,486.17261,0.0637,4.7563,4.9435,ESTIMATED,486.16912,1.58E3,4.796E4,1.8557,1.4434,4.796E4,4.634E3,4.7715,486.16429,486.17385,0.0767,4.7142,4.9167,ESTIMATED,486.17,1.119E3,5.994E4,1.5368,1.4558,5.994E4,3.527E3,4.8242,486.16346,486.17034,0.1099,4.7672,4.9399,ESTIMATED,486.16872,1.822E3,4.551E4,1.4165,1.357,4.551E4,3.827E3,4.7691,486.1622,486.16913,0.0883,4.7263,4.9273,ESTIMATED,486.16798,1.379E3,5.031E4,2.3627,1.8622,5.031E4,3.704E3,4.7654,486.16426,486.17142,0.0748,4.7082,4.8944,ESTIMATED,486.16766,1.991E3,4.425E4,2.1153,1.9515,4.425E4,4.819E3,4.7785,486.16568,486.1747,0.074,4.736,4.9378,ESTIMATED,486.17063,1.311E3,6.364E4,2.214,1.7412,6.364E4,4.943E3,4.7573,486.16782,486.17476,0.0551,4.7003,4.9311,ESTIMATED,486.16956,1.104E3,7.366E4,1.854,1.4789,7.366E4
238,1.051E3,4.7832,346.09824,346.10836,1,8,1,0.878,3.27,0.00113,0.0439,0,4.6647,4.8944,346.10262,1.03E3,1.148E4,1.148E4,7.778E2,4.8001,346.10026,346.10827,0.1042,4.7141,4.8579,ESTIMATED,346.10327,1.652E3,8.607E3,0.6725,0.8362,8.607E3,7.007E2,4.7563,346.09813,346.10589,0.1056,4.6687,4.8717,ESTIMATED,346.10214,1.22E3,6.466E3,1.3158,1.1579,6.466E3,9.842E2,4.8002,346.10006,346.10504,0.0529,4.6859,4.873,ESTIMATED,346.10306,1.447E3,1.148E4,0.9703,0.8184,1.148E4,6.407E2,4.7959,346.09964,346.10507,0.1072,4.6657,4.8679,ESTIMATED,346.10221,1.35E3,5.528E3,0.5531,0.7766,5.528E3,7.099E2,4.7978,346.0999,346.10587,0.1407,4.6683,4.884,ESTIMATED,346.10222,1.03E3,4.932E3,0.6655,0.8327,4.932E3,7.917E2,4.7654,346.09945,346.10784,0.1129,4.6647,4.8944,ESTIMATED,346.10252,1.032E3,7.203E3,1.434,1.1408,7.203E3,9.384E2,4.7928,346.09824,346.10836,0.0732,4.6932,4.88,ESTIMATED,346.10263,1.955E3,9.106E3,0.8747,0.9374,9.106E3,1.051E3,4.7573,346.10032,346.10789,0.0821,4.6861,4.8731,ESTIMATED,346.10294,1.589E3,1.062E4,2.6437,1.3137,1.062E4
239,3.455E4,4.8251,453.25904,453.26155,1,8,0,0.862,2.59,0.00117,0.2356,0,4.6509,5.0391,453.26085,1.044E3,4.839E5,4.839E5,3.352E4,4.9159,453.25834,453.26489,0.0788,4.8289,5.0309,ESTIMATED,453.26116,2.878E3,4.548E5,1.424,1.222,4.548E5,3.029E4,4.7418,453.25375,453.26493,0.0739,4.6538,4.9866,ESTIMATED,453.2605,1.124E3,3.783E5,1.4351,1.2107,3.783E5,3.095E4,4.9597,453.25528,453.26247,0.0758,4.8583,5.031,ESTIMATED,453.26112,1.118E3,4.297E5,1.171,1.0154,4.297E5,3.104E4,4.7241,453.25513,453.26285,0.0748,4.6509,4.9399,ESTIMATED,453.26083,1.765E3,3.608E5,1.3468,1.2349,3.608E5,3.077E4,4.755,453.25281,453.26485,0.0767,4.6683,4.956,ESTIMATED,453.26013,2.191E3,4.128E5,1.475,1.3097,4.128E5,2.871E4,4.7654,453.25257,453.26323,0.0722,4.6794,4.9651,ESTIMATED,453.26066,1.044E3,3.691E5,1.5228,1.339,3.691E5,3.415E4,4.8655,453.25904,453.26155,0.0809,4.7643,5.0391,ESTIMATED,453.2611,1.073E3,4.262E5,1.5555,1.2854,4.262E5,3.455E4,4.8731,453.25867,453.26272,0.064,4.7863,5.0328,ESTIMATED,453.2613,2.306E3,4.839E5,1.5415,1.2524,4.839E5
