,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA1.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA2.mzML
57,337.2127,3.67,602817382.8925142,599576114.8381709,626507351.4601535,618936994.9756525,723721856.7849783
58,310.1264,5.46,89965753.96850823,93101236.3809512,96949703.81270084,90877902.46404144,100887248.80003747
59,327.1377,4.98,133345489.1987962,141510386.21994,150889908.25585747,166311454.13021743,169147481.5704524
60,384.1448,4.12,587703789.5351884,570799998.9893638,559587758.8131878,568748057.3098019,650497182.18464
61,235.1808,3.59,330060821.4085398,310267830.2749412,306816866.28881,293586011.58220994,354496863.96621776
62,195.092,3.47,242479127.90322685,160057925.74231082,183654121.02971008,152974115.2707232,203905218.990683
63,438.1831,15.79,537543388.0573277,405925140.24551755,265559768.3125338,415324442.0705251,289953622.44395024
64,361.1206,31.63,16823919.253444057,11425960.846708229,13766121.756335795,13785869.491817955,17435661.11889714
65,242.1179,28.54,4071576.835318475,3156628.075726296,3226281.828739508,3209442.307102047,3950668.361494267
66,430.2596,12.4,170903721.04984915,195756947.87103656,191140201.91696024,226014287.6846773,196053198.62728855
67,180.1749,5.13,379573735.7142434,411136055.2589687,365883350.2487939,396571058.9529386,458014950.0207317
68,484.1241,14.2,21918606.606190197,26380298.512297105,24106765.926567346,36661745.90961406,35550432.14823933
69,480.214,12.53,175101132.61222297,128762947.36920445,48303537.59615452,110912666.30233377,90789480.48891355
70,254.1543,5.53,488389358.06936467,489414467.4052925,479830179.48060054,391799531.31701165,454532592.6850339
71,285.0211,4.73,42445851.36785881,45234336.30591276,46566113.565154955,44565843.39787805,50064088.78640529
72,311.0813,6.9,522966947.566188,504458382.6099889,489757954.8169359,507000572.875052,494295046.9416398
73,397.0101,22.36,14749634.835492335,6358241.641446339,764598.7852631465,7436748.7179166,3212078.473560148
74,338.2515,25.73,712181701.1928647,865567426.2049114,500613996.68823767,753392518.6780226,729142355.024379
75,377.2121,31.73,802606.4727451364,668951.1151114623,498943.2009818177,568031.8645802389,832959.3061276206
76,381.0328,21.77,27369280.779001895,28667931.988782305,23798995.55407523,27686507.885540746,28955676.81858651
77,312.1379,16.03,270224239.71800137,263591852.649112,268180193.67085537,291379420.91548264,261706140.45631936
78,404.0377,4.96,2310621.692976095,2264469.372040811,1885314.0581065998,2598643.820953456,2722040.1007503634
79,354.2431,20.1,3043958392.563087,2683964370.6489425,1946337080.3484867,2658831641.8859315,2551447812.722137
80,324.1962,10.37,891915378.8617817,848074416.8934386,706282336.8279142,898016453.8935279,729028650.5394769
81,607.3258,31.43,23924.98413638778,0.0,0.0,0.0,0.0
82,470.233,16.51,211010967.4463163,224275527.30354515,182384349.34157923,235891582.14228112,228540453.4276944
83,427.2148,4.56,18054615.80584898,19043749.08198563,22382400.71590352,20734084.208913285,20999284.33281295
84,349.2128,3.51,99986538.78063898,102673892.9196598,122742327.14196317,100213796.75771938,110246247.66919142
85,296.147,11.56,295435871.3819603,263889125.9670908,152848503.67156726,314048849.9105969,259999780.24868983
86,318.2795,21.48,754742453.5778034,672470467.370614,505560954.959292,678724817.7224854,674025557.7661626
87,914.5281,31.9,267973.84366100526,309403.9078200893,387082.477331967,429683.1999708437,508533.76643764327
88,294.0696,27.18,34615872.50096962,34093096.87325876,34915565.88814368,34865344.02808604,44879098.5767455
89,266.1656,6.6,109621431.90396288,113332884.94701903,119243441.36047733,117366973.80350988,111309878.51410261
90,345.1816,3.96,102933255.55062176,110070047.835685,107704063.92004797,110281433.93151012,123435867.86845309
91,383.2796,31.08,0.0,0.0,0.0,0.0,4311.014447469278
92,333.1409,0.69,4855654.133605538,5232247.768991148,6395148.698371612,5615650.185457995,6192111.809859875
93,359.1641,3.75,1038923.9564914765,826903.7611379178,1111484.62952176,798877.4828948372,1028130.0627661454
94,416.2781,18.82,239937624.6676405,258488470.08462068,248792548.05389637,263293216.41871378,266970861.74905407
95,346.1026,5.38,37966387.51395671,38007587.44762704,44689771.600939915,36770666.035400346,42039375.0762157
96,411.1968,32.46,30594038.290439002,26216433.971322246,30437804.065798923,28932017.006001886,42202368.402031876
97,325.2167,25.52,106342238.00524199,115150618.76834992,89227847.41689181,88984511.68183823,80192522.4788592
98,1019.4501,4.42,3278163.195459224,3074863.813477122,3560203.5188189647,3273052.5971256113,3532540.689673467
99,435.0574,29.24,110470387.92914534,128954362.445328,129765262.23807406,135985374.3941104,153744158.435784
100,364.0951,26.23,408465512.87380785,409263378.96017796,443783810.6778423,440253922.12200826,445605386.15331423
101,214.0711,0.39,10971032.393477567,11518617.713125281,9794001.85367512,13071348.816968251,12208439.345325287
102,201.139,5.19,20512226.871369015,19731005.001815237,20957429.64646046,20747540.610698745,24035817.156130224
103,469.271,5.32,26776275.413658716,25042650.55385766,30194745.219235327,24375536.02551454,26024723.76716131
104,312.1961,12.8,140095036.81191787,186798384.6153739,183647638.589188,202548221.90485942,179398044.05330712
105,239.0742,4.98,76304073.97551134,77484471.83382002,76741585.1464379,75199900.90162258,88431413.13390647
106,307.2271,17.16,46080159.35581073,45604779.70353799,47480935.524108544,43549040.24542261,46484845.26496717
107,325.1552,4.26,60624651.87224084,63428818.81609015,65718419.251523644,74553934.16461544,78544897.02953312
108,329.2188,3.51,550322287.0677712,489549468.50179714,543358285.9567811,494467624.06304526,547499493.8644181
109,471.2655,12.04,63403312.10617157,64235849.70562279,42722199.08429943,83023363.22234416,72182750.09943569
110,612.3079,25.45,334754.2606469083,326323.4734677621,271561.31359170284,333748.6195534643,304510.318882381
111,337.2178,12.76,113259248.44802338,112757037.94870986,115558248.63784906,135963004.28640348,118759235.69563875
112,368.1744,3.61,13799242.216313839,12698829.890109919,19425161.623322275,11823610.42099313,13699078.165782485
113,441.2428,8.49,449046973.3730866,455639985.91208273,313232598.1719278,463213640.6165511,448537839.63431346
114,484.1621,15.56,612582432.0347261,626950072.5941349,539728569.278892,719771558.5950313,644992595.8641126
115,258.1129,16.48,52732017.956722245,54113411.328532085,57001011.04902832,64579931.343158506,54903202.11884516
116,316.1774,3.48,147264.95092745972,114838.51766406387,128644.72915129949,135000.26682562724,237639.0406231784
117,222.1855,4.24,886433993.4061259,950090545.6851971,1048335787.6039472,1103302070.2475297,1357950187.6208296
118,836.3872,29.97,9043956.022323217,7401605.038782183,6875084.0247890875,7293023.32136251,8613727.674843103
119,308.1761,3.89,96423664.23975362,101511003.18496868,108080173.49147889,103233420.37245665,107002985.1763836
120,438.1718,6.15,95896409.40080434,96122086.61976254,95109586.086692,97731165.10898621,94351659.87630491
121,256.0972,15.21,223265755.6864927,218676757.64775538,227786170.77911678,257960932.4089872,219509045.45665687
122,278.125,0.74,3377087.2083380837,4838247.5747671,2685980.8046372146,4522138.789009939,4861031.016945215
123,615.3171,25.55,11091223.376677563,12260028.336428728,7015275.09936497,11028029.960902944,10475562.414198713
124,335.1508,4.25,300193794.8765138,282477117.44228774,338899807.24673456,291976076.30725974,399415038.3139
125,694.2874,26.0,456583978.1901955,485447972.00580347,238623415.25355703,470039335.2377678,426461819.9855014
126,328.1912,6.32,501538126.238351,439670794.7725183,465209910.25485605,445625307.36196494,430094972.20323855
127,247.1809,5.05,563256329.2904509,576498567.3396808,579443067.1376435,564108450.652531,629745731.6751788
128,168.175,3.84,320274378.000527,330989975.81262505,378525497.12168145,389685794.6163054,441734551.68299395
129,348.146,0.38,3847837.3749836683,4539310.030855144,3204790.917783129,3526078.496045627,4122198.1338997735
130,632.253,31.25,248861825.51964658,198076398.10395682,221214018.77824885,233308996.32983032,240653905.5114786
131,548.2435,21.65,178904229.78785896,151417107.68326193,153775458.46437237,151730079.9674572,154225605.7984789
132,557.2076,4.45,12021356.537689105,14453419.50328198,7130843.248402808,14994267.567360094,14034772.310202342
133,484.1872,8.27,304466093.6188499,335644671.59097385,249087658.6937564,338739189.42758995,381833108.58488715
134,451.2019,7.69,76659863.8017404,77868085.18686485,72812191.62316234,90428870.26303545,95279797.54252805
135,470.3062,28.07,431031006.5879859,526790509.29275346,158950110.98576435,541118568.5726168,513468928.53068006
136,449.1636,25.67,123614951.29405393,130614312.4627997,75716249.71278986,73611552.45027162,68303481.85340165
137,448.1331,29.02,291370286.05602455,257056469.44331235,249635633.04226482,258145007.90664923,296744165.32352984
138,349.1841,4.85,297711469.1932772,296007885.343945,362966357.0337331,316452134.05599797,364471129.7129243
139,420.1372,13.49,151248690.95151767,107856264.74076532,115088839.90814891,117573311.58544129,109032854.81527156
140,367.1672,10.91,258508.43408274645,168639.78687659727,243343.14892617404,296138.924766824,201300.43661832844
141,355.1028,3.56,274397.1343229746,316043.4283858418,241425.28203826208,387075.91248600534,372282.1960116832
142,311.201,21.35,134879266.35745358,102601304.58449167,104611425.21663004,97328988.00384831,101172725.2677116
143,295.1808,5.2,373805428.00794744,374898234.69244754,404698724.72101915,376350045.55075777,381739854.13880926
144,517.3543,31.04,1508340.5062409441,1185665.056504033,1321011.514909752,1498045.4447405979,1383202.1135381956
145,289.1218,25.08,185940012.8000899,226306193.90902838,194447962.83055064,185489843.50582582,189917768.63405383
146,269.1056,3.42,137303394.5248518,132306642.99823381,141964165.77669924,128969460.24438667,146042528.59976184
147,278.1906,9.98,1543138922.8600872,1339705995.4081876,1117602982.2817912,1616325481.5966122,1315236922.661583
148,231.1495,23.99,367560745.85850185,382730386.69502777,399214110.4981275,384377421.1858704,383585860.4951098
149,325.1715,8.18,583893031.516649,483962815.14948714,295174980.9246955,516726608.6734524,476634874.8765868
150,528.1878,10.33,188886307.66432706,164397684.14710462,120394305.88907698,191518707.89408487,159258683.31588992
151,475.1149,4.43,28571514.09348386,28918321.7647861,29095655.84056947,26659177.665861573,26652442.71059573
152,172.1195,0.48,308865374.6836282,322218301.59495735,328652516.7084817,318219161.1074231,311675785.17135656
153,432.196,3.53,8228293.768107106,7880902.196421067,8536695.520872334,8163823.622652355,8585614.350694023
154,387.2535,28.93,292910510.0389197,233339375.75758487,242669633.03291246,235666660.0213303,284385732.69681656
155,255.1132,10.35,298902949.71347195,261629952.84171706,274380016.79601216,295511021.6711216,251692216.90270406
156,282.1605,5.14,317039084.2262131,307887527.26602393,291001245.8769097,302631253.6628543,328692223.6859267
157,242.0807,0.65,118331402.44955009,76283047.97772047,89009138.11259565,87968098.66068129,85683707.22556055
158,375.184,12.42,388003963.43478614,408876964.83286697,376672965.3457377,593183378.9774895,505593570.8626844
159,315.0726,11.46,7234687.79225137,5889280.775754771,5467855.515731753,8410817.583877178,4698014.4846159825
160,433.2156,6.05,126790610.69526644,129052494.43062808,135099425.30516908,129549244.692763,123800960.61310111
161,206.1404,3.65,307784325.7383387,344385215.3060252,415387753.073316,341462773.34331405,461422708.94717765
162,288.1598,0.63,111583311.67958874,103785803.66582304,104171678.91954197,115727602.92260739,117267697.97711714
163,415.212,27.01,427716241.67798525,415975744.3276886,394309047.7121019,377121487.2528816,439319383.6420256
164,403.0429,27.36,202661733.77663898,188212127.7569145,196905301.15927112,192787156.87074524,241692455.52740714
165,406.2092,3.63,2313198.6349563133,2345084.5390935093,3851554.7958903397,1979342.564199577,2616336.4705454437
166,352.2124,14.58,427820710.4963076,416501658.6402825,227915158.9566502,488591466.5904894,390920416.6590281
167,510.1585,13.11,120480872.21650895,130763061.61482449,122036670.26082811,158029367.6760094,153473420.67950016
168,319.0753,7.82,18474742.456203226,18174386.82152378,18683172.336245276,17008045.116262875,16908483.148339767
169,845.4837,11.12,36254906.00288052,39466886.47511232,41703818.87444376,39939340.99562349,43503357.56522723
170,535.1584,28.18,406045033.47525394,332157286.6714289,341937799.21849173,337113745.7481122,395545696.3694158
171,540.2617,12.53,148663993.88410908,132176640.06219015,114881950.12230612,140814263.41409236,99531895.41790934
172,980.5722,31.51,81573202.8653979,59950947.75134158,56218516.71577015,60469614.28297903,66784426.010200575
173,445.1468,9.18,63738447.3438577,50104353.417548545,28901853.33898217,45980097.79381485,38397622.36152141
174,289.2278,5.51,687214111.1022285,714008926.307268,737241882.8293073,703699924.2814174,716523718.4168235
175,483.0852,29.62,143795727.81382927,172469600.26196265,155175666.50095305,222235622.53658158,218218709.91057244
176,1270.4492,25.87,2457046.411573606,3318329.1253848416,2980220.5765819713,3067818.223564757,3215767.9564759326
177,720.4344,24.9,386544077.071994,330169676.25850725,282008494.04584515,309111752.3311653,218631985.88973856
178,564.3096,31.34,78739.33936483628,49265.60057434007,70899.69491000214,78283.8409230402,69681.1234201886
179,412.1925,27.1,1142832.93057624,1059914.9540285668,1103230.0706580149,1097435.2243715383,1398312.4898493178
180,847.4508,22.58,36493774.64696787,24187673.800124004,4317058.476951506,23143378.304733448,15052717.384165403
181,294.1604,4.47,20583920.55492886,20213981.137036514,18859741.366392855,21190304.23316439,23060325.712457977
182,329.1321,31.5,1296499829.3718398,1127997088.4753973,1189997617.2993274,1131238337.485797,1379489831.9073095
183,465.0944,29.04,552929868.7340418,486729363.9993443,470729781.6616274,476374422.5508523,539654847.2202686
184,296.1859,4.58,301857917.05005443,288236925.6484733,280004885.55339795,293108545.45157826,323433200.77819586
185,221.1111,3.81,256734778.46250293,284622728.42217886,295177267.67246866,300031011.3705421,307745521.89978373
186,304.2023,0.64,88187034.28059378,94524840.92816305,89317472.94539429,103932606.7779703,108793841.69361977
187,496.2429,4.61,174108002.13560146,164875849.24767083,172732932.19089472,160471464.90440628,157824800.12080246
188,379.1657,25.46,315992651.86983013,372943966.5539558,334525844.1477678,324096902.3186927,320577004.7581325
189,390.1578,4.43,30477848.02084928,32301725.006811198,29810112.92551661,32058500.368027933,31065922.565081567
190,391.1479,3.22,15273994.131252,9405661.584281601,14558870.732783796,15097025.285295248,16282340.38124717
191,502.1781,15.95,1051621210.5148559,1034839570.4136174,790363389.6790081,1112525651.2418466,1023353408.8024019
192,285.0673,24.71,120623147.32630733,109085537.08339892,109526859.82003379,105037397.35103883,105947504.22793049
193,371.1269,7.93,45366.22504724335,109308.51520706626,152942.11213841633,45162.81592444395,82116.25078140412
194,445.1641,14.47,121892888.37416142,123285848.74665688,129941234.53663664,139832468.29930222,123729368.98439944
195,308.2587,24.82,483880897.605857,529798529.82872444,459725437.23685956,487221186.60282344,487529997.43409044
196,588.9704,29.71,95718660.46415013,69958555.83514056,74197829.98419581,72643550.852583,83876055.09593156
197,245.1401,0.67,60325127.40596945,48457241.919802256,51541827.43695328,66493990.4933113,65044627.44428078
198,376.1405,13.82,564964157.700431,594593695.4916354,474505253.5870098,665011650.7313161,567640610.1385382
199,393.2178,9.77,249919693.27822646,240547755.1236727,206109720.28677928,204107626.466853,186098412.70408487
200,451.1654,28.92,253216007.62817812,216326251.55738497,136782970.11320895,184564450.32204288,162319889.0951051
201,227.1142,0.67,20321486.82779079,15871468.58431645,16346924.040437486,21897661.658936467,19770690.122857887
202,616.0869,27.03,18542433.835397728,21935703.53339536,26706450.84499295,27952560.442727774,34350058.19567481
203,442.1894,15.4,140813073.90959194,138045612.93015212,82749044.45991209,163175059.51352414,139636791.92537457
204,398.1981,10.87,517588311.9436208,488270342.4045218,516821647.80894804,462959347.77554965,484272042.420264
205,267.1859,7.84,519805742.09003055,534821811.50022745,510275027.8665869,550890155.1458901,535019756.4414296
206,460.1987,10.97,22211672.96376939,17336982.052126408,17615618.883490972,18078059.276823435,14046940.013638485
207,493.2638,17.94,1727713877.1424732,917656884.355286,132103378.12221354,799868823.8018649,580159608.8314551
208,417.1284,25.33,59539423.54248742,64087506.23036098,50849825.33806288,49148239.669688806,52305255.04583659
209,299.1579,16.58,274297520.00909245,131140463.00052631,15181223.975782277,143733240.4559292,86459463.36717737
210,399.167,3.98,170772807.7109963,199455815.3610376,222492892.8959873,214108573.7595022,227528411.11496195
211,186.0916,6.19,11151228.63889548,10069385.521058928,9862103.059362536,8566584.759809325,8790236.945794156
212,307.1669,6.47,1577866.05568134,1480961.0298971348,726443.4848800318,1325782.9991890423,977606.577358824
213,316.0351,28.12,32080869.233538836,20813138.412206717,20944799.08485519,21985141.340902064,29353375.345032014
214,810.4564,32.31,2389622.783105781,1789941.2600979148,1993116.5232187796,2214554.283227132,2889667.9608460865
215,394.1403,12.58,68430411.62801567,56216014.82655378,39410403.987046555,53978540.795079485,41127743.38893144
216,463.0861,31.42,1517496750.6501913,1334749197.235736,1368527479.1716852,1364410347.7660313,1492340493.4332955
217,486.2011,28.25,176771639.3903647,222395782.9362888,239418893.69647878,237681391.545067,298615742.7815928
218,308.1431,4.04,115971287.55719167,96609845.72104345,141352840.34971988,106608890.58147168,109982098.94589168
219,416.1636,9.18,124999031.94937314,126468400.25403252,83406296.08915499,128876552.65825994,120875397.52427088
220,351.1959,32.56,1886849.454266489,2283742.916946965,2670247.2654776685,2822658.9481651,5578329.686795864
221,392.2006,21.74,6404977.82115175,6070985.657584701,5675889.3784841085,5226538.927934064,5065600.527322101
222,204.0303,0.67,2761160.9494214216,2790517.6664990885,4009945.5337005765,4117489.6885831007,2366057.245367538
223,302.1754,3.41,105961475.2886883,128133038.78110251,143615915.91929576,116418435.2073729,135724862.7815864
224,339.2167,31.5,118562.87483790176,180673.57041390188,52520.79887226426,749438.7635298452,131364.91701988084
225,331.0439,27.22,41830866.66111104,27245957.571119957,29025480.226417083,27108785.97304061,42629019.02067141
226,192.1385,13.66,3101828561.333863,3167507320.1846743,3180896540.845744,3751883594.2710686,3099159967.4176497
227,340.3695,29.46,129789900.22705162,111428372.64812374,76394877.77383862,118261158.26573628,132172595.51666774
228,555.253,3.66,238069577.9076136,226555882.7920038,247520129.9661916,222421348.3184097,242336634.96137455
229,178.1354,29.3,14435.784502111272,9520.868168280262,15568.96610275285,10349.124924872656,0.0
230,305.1084,29.94,1633199457.580917,1360002863.5231407,1470678259.1073227,1363676297.9989147,1702841972.6847682
231,109.0763,0.71,199271896.84817946,185495823.53390273,196543126.76814362,183546427.02736142,191039687.49346325
232,204.1386,18.06,1683042741.7537453,1695960301.48895,1755631382.6169467,1741173266.628293,1980244890.092264
233,114.128,0.61,40113167.207025975,39423336.08970655,39211692.72179194,37175460.363286264,36154471.49462683
234,291.1957,32.3,158721361.9292245,130558978.7961378,189520521.92082012,193481529.7317317,264757069.69532436
235,146.1177,0.46,101095.93810799545,93768.75709458793,48183.11671090932,61794.98466128913,66286.2819511185
236,362.2122,32.34,674483.8690856333,736330.2100314323,696973.4412737488,626118.4638500593,1111328.5970760852
237,220.9536,8.56,20753603.19982536,21700438.586548664,21592608.063302215,21923226.8652751,19929894.339295898
238,279.1595,31.24,1463301.7323429175,1442574.997400376,1620234.4093825365,1395235.6757048317,1902705.4778802758
239,275.2123,4.48,505831480.5152577,507525175.59413505,487580028.676414,519196630.14807737,586191733.3000691
240,215.049,2.29,1101254.549894585,1179015.669691708,1586596.189794256,1041643.0308608159,1338903.7537000421
241,428.2553,6.94,212391233.14182007,219659480.48617637,223352095.91084388,219831441.50514105,213426389.11044466
242,214.0996,3.81,367647789.5244265,374800170.7153879,394232380.8102358,360417244.8966923,422849831.4671807
243,427.1176,4.43,99677.7087046317,13337.908933338245,5276.0653374765325,73213.65202452794,171165.55125105532
244,347.2223,12.95,71727503.78561696,73570966.29895772,73518427.00926004,92254341.31955373,74984942.16758339
245,488.1642,6.66,75336505.40343249,77003034.04467055,85654480.43194705,76301153.95001172,74881747.12136638
246,489.229,10.63,145822269.4366328,131271246.16401777,104413920.69820102,152067496.56351683,131915328.37749524
247,245.1752,32.84,4778046.48034639,3244047.8680441147,7295843.542853921,2620708.242300473,3364572.668212725
248,233.0924,9.39,1781593.4789876193,2178744.04705889,1870030.9127583094,2169003.843732411,1905758.3793445057
249,558.2312,22.12,59201736.974020496,49503477.66850454,34720706.57407074,44994961.58915746,38644185.767014235
250,406.2343,3.49,250576.0525856714,331309.8974983649,128788.2080250169,265594.69939738757,107934.71463292853
251,445.1615,5.13,885680.4728174021,804964.0015491116,629494.0654884226,1063799.9051213465,1035567.7465815112
252,417.1186,3.38,26713646.324118566,19506722.319713943,25980354.414682023,24798833.94173616,26628284.02551321
253,529.2294,31.03,189579757.2212517,205644454.07665387,209885186.20572278,198013101.89837718,222946553.91102925
254,359.1972,3.76,186431070.43000525,171717427.09407258,183488992.1550953,173571602.19113517,199837236.12528205
255,313.1776,3.3,110359107.5493406,106017751.5429509,119497092.9471779,111199852.82979342,120401216.44441286
256,330.1505,10.87,233771716.1970782,226091699.59656894,194894721.2906435,214039328.82407248,227193096.5190429
257,433.2228,22.78,86702830.07984282,78002443.20798624,79249807.7312177,77955525.94778353,78715892.9668996
258,234.1128,11.29,129516399.40834035,107815418.15773088,111488819.56734894,109221834.46600744,108380248.38926086
259,413.1203,7.36,45423554.03659934,45051880.28503056,24787138.312902465,36959594.66290278,32168349.69904629
260,328.1583,3.23,96653758.7747709,74803101.02741514,75345947.54770729,92030697.38809809,93464845.51051465
261,163.0868,5.67,162616052.4084913,169947106.80117142,179123463.01849094,163679681.5696946,155492569.2891922
262,316.2025,3.69,150047.11788759366,100407.91251464079,0.0,0.0,32417.67373336387
263,223.0869,10.36,763305919.7750136,776343106.0347815,873317061.4112025,946914205.2520132,885134182.1968356
264,119.0606,5.09,229491914.7021618,235007341.93036145,260628615.46785292,208990884.58652517,246706388.1838935
265,185.9776,10.78,0.0,0.0,0.0,10774.904974868732,0.0
266,226.109,3.91,282197372.3856211,308159889.15561706,313460060.9462304,351890964.9847449,365162899.53606397
267,296.2012,6.79,783334139.0033374,759379201.2806056,770252191.9122908,798787626.3771775,868881975.3709134
268,425.2443,5.75,127001834.60593449,111874817.36142871,86432974.55034626,85985901.19663537,72241927.20738138
