,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB2.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB1.mzML
42,214.1091,5.47,22721304.500024043,22760791.373568792,23401581.73728202,24368507.9226109,24737665.60832636
43,288.2324,9.72,1460122419.5213144,1024723898.6226703,1626780556.261543,1455791116.1438842,1146246793.5269344
44,315.2323,28.21,42566422.53213304,42656771.09919986,40102073.468221,38844073.40600187,45250980.297880806
45,286.1917,4.19,1446159889.9932795,1273398117.287633,1729843775.7209888,1799748894.6043608,1738607847.963291
46,277.0646,6.46,17304930.744723357,18006742.62524521,17064936.271248836,16641317.586536769,18452635.877650082
47,399.0764,11.55,8930163.216513883,5885858.719578169,9536161.84341896,10208025.542871432,7260980.444004081
48,317.1647,3.81,19649540.67010319,20330538.347224373,16409152.10356487,18355581.681679986,15858912.201141933
49,308.1106,31.54,2666804.5385492635,2982796.496968843,2432418.5122437775,2596346.701146958,2943024.193674231
50,408.1721,16.69,841279303.2479794,436612953.61433184,1194441240.509244,1781237210.6812952,1373119598.85647
51,302.2482,11.46,295543.5686573398,199400.64874903476,316001.4750574437,495138.90611715737,632773.8687585744
52,256.1812,4.3,1495964589.3646255,1295589717.0072277,1619156256.3245118,1679291969.9163432,1551490453.482506
53,279.186,5.24,1571371275.3977268,1576217543.3147862,1509401900.9055514,1453727439.162455,1332059045.252112
54,245.2016,9.63,879365063.0949997,337022425.21876866,1413432566.7357862,1956304012.4845905,2391127677.474471
55,180.1022,5.88,32072251.814656768,31213349.30765403,30650047.339789245,30241774.494306725,38160451.76828695
56,355.2022,4.54,141715221.57151458,129732306.66059825,144496118.53104845,146307709.63996288,158955827.02117872
57,337.2127,3.67,2381172.042189149,2855505.4532342413,2813174.4072100176,2581837.2200589823,2768653.952393897
58,310.1264,5.46,116928399.97189043,109073023.50504878,113871879.31489708,110625416.5796876,95959796.54613191
59,327.1377,4.98,109355329.06918117,72314917.57969576,110843009.9553726,90342404.07243161,57811342.12513171
60,384.1448,4.12,26609596.8408778,23457475.751151063,19111213.3037292,19537441.349744063,16547118.995322114
61,235.1808,3.59,158027733.38881606,150178120.94777685,155432896.02632517,154331456.54953527,141540291.2686088
62,195.092,3.47,310271023.4593656,302150047.19202507,285830599.84451085,314045807.4791337,320852978.0607809
63,438.1831,15.79,129174501.13458547,118829705.2099854,138558128.96053782,135072426.2390975,108023173.25554033
64,361.1206,31.63,22167740.418484893,24372313.677165482,23072553.43147928,21986436.687503356,30092675.977350615
65,242.1179,28.54,10452556.868771113,11036087.920653222,11818549.267142711,10388557.79032689,15592399.40871945
66,430.2596,12.4,95522421.21713217,81114855.03568466,102363937.1873194,114161598.98595953,100615346.5570687
67,180.1749,5.13,1094185587.9183326,995791068.5491139,1025613271.9475329,901106580.9263775,624561693.9721421
68,484.1241,14.2,35172794.081464104,13371398.015634403,71548770.47183885,96499232.84806186,95981194.25773276
69,480.214,12.53,264502028.89105138,272595831.80818844,252417753.73803774,273824281.4798713,280405505.69498307
70,254.1543,5.53,0.0,0.0,6143.135482936355,0.0,26726.110895001555
71,285.0211,4.73,66402506.9395026,66816713.320695624,63649514.64600001,64205801.35578708,64426697.839206435
72,311.0813,6.9,35098245.94817543,32623355.678175014,38240245.03791397,38911171.014104515,45536759.913438946
73,397.0101,22.36,1309818135.386094,1379579976.8118615,1241298109.2708123,1120208330.684568,1544928080.9247258
74,338.2515,25.73,1437866370.2692623,1096645336.9203835,1447331283.967261,1157565499.7960377,754593057.5885513
75,377.2121,31.73,0.0,0.0,0.0,1031.893802982228,0.0
76,381.0328,21.77,568208067.4713081,478082865.91782707,582849325.5451841,488897042.09728116,423546279.45450735
77,312.1379,16.03,936338081.3965682,924406362.7844243,972799757.9591721,1129319870.5692968,1010533940.0010864
78,404.0377,4.96,10508013.541103031,11809039.501420835,10233219.04609117,10768461.662566725,9593522.566345839
79,354.2431,20.1,803810580.8817458,671221684.653789,891025555.2611821,1046924901.8173864,1041817612.1842334
80,324.1962,10.37,1450474339.9925334,1361856497.516496,1281897270.719239,1352659613.197836,856869565.9920878
81,607.3258,31.43,6673.9135041155005,8433.078924134366,2655.2878140919147,0.0,0.0
82,470.233,16.51,73841713.97389738,38089825.32441446,113332960.86048062,117726685.18476437,95630896.56833228
83,427.2148,4.56,83896308.28035969,85208674.45046362,69475006.5255664,66564018.20044072,64040482.17808534
84,349.2128,3.51,76448313.55702674,80222792.67135821,75498704.88345325,71830744.36521196,66601114.5641444
85,296.147,11.56,699894872.3327316,436802443.8956479,801000313.1364928,827720947.8478583,672015923.9860444
86,318.2795,21.48,1273870793.9672868,757467307.1732582,1511058658.107261,1418464127.1877246,1571043358.296605
87,914.5281,31.9,12819020.032396829,17297717.43459048,16122245.86647835,18842245.262977038,17503280.912378024
88,294.0696,27.18,191278013.6736712,212008104.24795935,158297082.28422526,171230883.69448665,158763560.7572591
89,266.1656,6.6,1922408903.934823,1314937655.8012302,2461927952.003368,2650269624.546947,3011917507.74305
90,345.1816,3.96,122783559.22156271,118562621.68938057,106639843.46447806,114584947.60280582,90143114.14391106
91,383.2796,31.08,0.0,0.0,12715.573217633462,0.0,0.0
92,333.1409,0.69,41490148.32334091,40857636.76825813,42888839.88665871,42250800.43885576,42813861.64177397
93,359.1641,3.75,1058412.5296047379,978475.8459565553,893293.2062370845,1035302.5111907544,743625.9641875348
94,416.2781,18.82,278601688.8668375,183279342.5929545,273890437.55155694,299090644.1899979,214384288.27025923
95,346.1026,5.38,35878381.13995708,33458258.475162942,36296380.1224924,36864055.07968485,37500353.109455034
96,411.1968,32.46,23311766.927199386,25422969.488974907,27008988.4516963,29667739.854410537,36939530.97258804
97,325.2167,25.52,73684407.60211638,78077326.77825563,75388742.536499,76543464.36315346,88679239.60254751
98,1019.4501,4.42,3298669.8348393776,2729621.941675918,3087485.323011159,2614020.6616617786,1836725.996479554
99,435.0574,29.24,100759969.77036178,104683282.436454,103829601.38526545,110674792.64508091,175968243.17318165
100,364.0951,26.23,475420743.62369573,418476528.00806564,505182938.0636503,496243319.32218194,435908054.85070574
101,214.0711,0.39,10665473.045396212,9183226.303827394,9577167.054747244,10124860.568932317,9843581.060744423
102,201.139,5.19,27955143.105610013,27239201.822807956,25259365.76326915,22903386.419525787,16067727.704261623
103,469.271,5.32,228601298.52379537,232126409.44138923,219815872.46791425,272361887.4447298,245990897.77348748
104,312.1961,12.8,155334428.41683587,155979598.99234226,150435342.37782422,171768329.89435843,167872655.3503821
105,239.0742,4.98,82511070.72018111,83954535.5405705,82264099.54209809,77558584.99655546,77447883.7998922
106,307.2271,17.16,44527591.07407751,45886642.586199075,44508415.26453858,55432301.67047559,44010577.02104577
107,325.1552,4.26,79080635.91844529,81818565.00331545,75438447.58278576,70245465.82033919,64225913.565282494
108,329.2188,3.51,549270824.2767019,575791618.3574165,610819147.7918227,507222781.6803683,521095272.0500686
109,471.2655,12.04,40929180.52731686,26170557.033755183,58200189.48566526,66412134.861950666,54886203.3038882
110,612.3079,25.45,384726791.0645699,288725207.7567383,414116993.35293674,401244514.6706872,332304470.08999825
111,337.2178,12.76,116829493.1610612,122273120.30230297,116606301.86435466,136418761.81940955,129781248.83112806
112,368.1744,3.61,287472203.40658176,297592981.7302057,289941235.7386547,292531871.8737408,317463421.8610426
113,441.2428,8.49,191423854.37095165,60824545.953495055,334002211.69877684,412657576.00719976,538056483.106298
114,484.1621,15.56,635963991.572461,485738087.2752218,686941210.3307946,676951229.6307789,447732275.69753706
115,258.1129,16.48,37942738.81147343,40256600.14489528,39526207.66884044,51467634.271484576,44586874.96213745
116,316.1774,3.48,80686212.63582774,81421054.03678183,86934175.78370243,76720734.13366109,75684768.8424576
117,222.1855,4.24,752390389.1087923,706991771.2006018,721714614.6505846,707564732.4024382,693037329.2335408
118,836.3872,29.97,6658763.328934032,6416229.214767596,6444535.169320438,6988453.130798884,7688036.49247502
119,308.1761,3.89,107407215.65256277,117561608.75446095,117328851.58201054,103702908.09717311,103271554.63483405
120,438.1718,6.15,92582353.30554435,94918249.78932223,88044055.57413745,78297011.41765171,74009763.15223095
121,256.0972,15.21,157767668.0463704,162149518.28631043,160897871.7909422,187940818.77075037,177059953.71915063
122,278.125,0.74,1384917.8566142712,1822378.2315208404,2347550.3492050264,1508211.7399308393,1803192.4858745132
123,615.3171,25.55,11648528.923206892,9473046.114022665,10046911.096426696,8863360.666228523,5827094.2354634395
124,335.1508,4.25,276246971.92083275,287886789.6606495,287168437.9889334,292139170.93262035,285634818.3177834
125,694.2874,26.0,260534905.344213,168810489.30737564,312339432.38220155,410942731.4383709,387603788.72304696
126,328.1912,6.32,462771129.76171243,449824315.36909986,467802072.4868106,482750098.2954315,469873544.4851048
127,247.1809,5.05,563847276.3905157,527117506.5386482,608281339.4046577,582887115.7085372,637940131.212135
128,168.175,3.84,345322142.72742534,346381061.4293258,442797544.66709435,365278488.8787446,323202565.9795834
129,348.146,0.38,3770969.4762832318,3165992.7717998363,3325009.519770715,3567761.3626243896,4830961.893705395
130,632.253,31.25,208604197.69433933,237529691.23017517,184714200.48450097,208615776.57398278,235965747.42976868
131,548.2435,21.65,149557548.18922412,154284522.8285609,149462373.39495772,148169244.711378,175862870.69959748
132,557.2076,4.45,9962182.32129972,5813968.216724377,12833852.035434855,14909742.546336152,18217499.633661903
133,484.1872,8.27,180427844.5628208,142456351.25636026,176911415.5221936,167393340.55496475,115499975.02670151
134,451.2019,7.69,64374026.4162807,65512168.53074996,57783292.26729333,48231549.2701913,32768301.314868085
135,470.3062,28.07,286164569.8307305,188087529.0144817,372143609.44503707,491412770.7692068,567014909.0623722
136,449.1636,25.67,137337781.79039335,145899927.72814885,143485215.75234896,144105560.50206065,140886575.87657392
137,448.1331,29.02,248080771.43947172,255256776.57974684,246552224.78202182,250130254.83305526,289237170.4018554
138,349.1841,4.85,346877636.04229605,329963499.1310284,385203522.81460106,345641621.63660234,291817861.3389402
139,420.1372,13.49,220220870.10755482,230062762.91361693,218211446.9481289,244679616.98462898,195438111.9493032
140,367.1672,10.91,186983856.3728759,176516243.49606237,149087862.74811766,178468615.36587617,138301822.8661627
141,355.1028,3.56,318282.26007169473,529202.4012220101,231616.99912224556,223194.84087874208,528845.5210788604
142,311.201,21.35,27783862.34449652,27884730.915856987,23791835.870252367,27611202.61880984,36837681.659216255
143,295.1808,5.2,275085339.78107905,246916511.47111812,270037531.56940544,237007360.0044912,189179701.2017426
144,517.3543,31.04,1580346.6582921848,1865413.0714518991,1187711.263393275,1120684.5703305956,2266658.6618340355
145,289.1218,25.08,247690453.30057636,250498353.78015527,240326526.13183486,213476111.41794628,190153718.48644936
146,269.1056,3.42,216431776.66561374,214996682.93373442,237629884.33407494,217370979.1083105,205408777.17537788
147,278.1906,9.98,1424296266.802345,1232743221.762094,1453836671.1700456,1338155452.4470608,1000153596.183322
148,231.1495,23.99,379512261.7173898,381350005.57975584,389837652.3598103,379532471.6343682,373336924.07942456
149,325.1715,8.18,488581390.55807614,358025578.61709464,575211588.5945351,566271102.7427778,587881990.954297
150,528.1878,10.33,205626389.1980905,178887373.71047777,195355349.00436902,203585301.46657586,136660673.60071278
151,475.1149,4.43,18886228.421023816,20917087.29139056,19021983.167408932,19143126.01896836,20312159.242099375
152,172.1195,0.48,12703.02948143701,0.0,0.0,0.0,0.0
153,432.196,3.53,0.0,0.0,44377.38970178931,0.0,0.0
154,387.2535,28.93,223625024.62649667,231027676.62852114,226187159.6533121,228701016.95518118,267172012.22662783
155,255.1132,10.35,278847972.7287563,276102530.98542917,276871585.1961564,267818712.8491708,268453751.72004503
156,282.1605,5.14,417918269.7895201,298871939.9703441,473909716.3657841,473965704.0504581,391498497.73189557
157,242.0807,0.65,210451090.8222068,224430884.39302754,202279656.6550055,214611375.61781192,250309096.9568988
158,375.184,12.42,384381561.2824804,218512509.0733677,497120805.09237534,533608795.543361,479624490.83371675
159,315.0726,11.46,6651523.14620947,6687651.002444847,6552840.064578801,9599612.592940437,6705233.832467596
160,433.2156,6.05,92100302.04768789,89850028.92030874,102101240.2429883,99749838.54364634,106386945.60451698
161,206.1404,3.65,483549875.1228217,338786682.30757874,547756113.7829279,482257690.9282988,253763454.2711288
162,288.1598,0.63,139692687.69563204,115893483.4739679,89278963.11802484,118052798.31572086,108397615.82663974
163,415.212,27.01,330043734.4193875,339801673.35196286,334308796.9060555,340230361.6553949,343719153.22581774
164,403.0429,27.36,121341925.30719605,103936096.61984621,130991589.9002932,114676745.43219668,105733527.58101623
165,406.2092,3.63,88920320.46759309,90341318.4354221,87376623.42031355,84178994.39387365,84207680.92859651
166,352.2124,14.58,144707147.98194957,37934724.765838735,329049200.1086327,500481136.81451786,475539927.32813853
167,510.1585,13.11,70538012.54051255,39988200.722940415,84816787.23337081,93841874.80086662,82421696.3900121
168,319.0753,7.82,19277856.362979412,19353509.639714323,17985123.31763009,18417165.218104377,23452714.096120946
169,845.4837,11.12,11092789.88286363,5134859.292303203,22188256.50958447,39043968.24488496,40675108.34384768
170,535.1584,28.18,305286910.141714,294283416.5703324,306120324.22717315,323377566.89904904,381094928.2873465
171,540.2617,12.53,189622643.10141644,157313565.47957557,182308412.32515365,173891232.22389853,152723864.69859463
172,980.5722,31.51,121747589.76292636,108956170.52125213,93129339.0450791,109311056.7736397,109338695.47445989
173,445.1468,9.18,69876951.98438747,59993881.75811796,69059024.31679393,65317225.81015558,48230357.66365528
174,289.2278,5.51,680828912.8410795,604805714.6671257,720438622.2738657,732220154.2602698,724938442.9043108
175,483.0852,29.62,208922073.36734933,209493666.37826747,206546665.00933707,205109746.19411182,222372368.43673888
176,1270.4492,25.87,4377593.079253738,4070704.66230403,4567416.756995458,3282765.7002122146,1886232.5524589536
177,720.4344,24.9,394481045.3636971,387326202.3254745,432737937.8736449,428284440.4095665,390033024.08481693
178,564.3096,31.34,85388.88477561457,44222.61554584364,91687.00356083465,139814.52019697212,106843.17052655833
179,412.1925,27.1,531504.2335494321,636871.8369186169,511630.34225160716,495636.2819992372,512150.82640335616
180,847.4508,22.58,18919264.868017897,9037836.901861064,17308139.16739503,7274574.594465531,2289545.929856684
181,294.1604,4.47,21273469.58281204,19942328.53057084,19281531.30686441,16464739.333146144,13947444.354024747
182,329.1321,31.5,109768.04744043143,161135.04507868076,40876.45867235914,56123.59750152759,421141.17807382037
183,465.0944,29.04,792916317.4005417,818178095.5238081,846614222.0188924,845610807.0057898,812587423.8377681
184,296.1859,4.58,380657908.50699896,344356619.018246,390807826.26118255,409811183.4716167,436462951.9932598
185,221.1111,3.81,398937000.5194265,360545999.56704164,406898245.49158466,435038889.39418006,337316149.20376843
186,304.2023,0.64,50019502.18206649,46971568.557536386,42614494.91890893,47887232.88131448,51551930.311932065
187,496.2429,4.61,157749107.57832226,113171963.4706141,176977161.45621297,169230495.48035336,144012615.9287799
188,379.1657,25.46,227679551.19498613,221578530.2666809,236247585.66314322,245166291.19438496,246920286.140736
189,390.1578,4.43,35043950.80360724,32843648.360140648,33532052.60456644,28697561.379917257,22070048.102310773
190,391.1479,3.22,23995246.750165276,27257122.00327696,29873559.235502694,24526443.48994241,25114907.42823846
191,502.1781,15.95,1086135500.8446898,775695001.6820546,1122325033.2571924,1063350353.5439836,844019041.3100036
192,285.0673,24.71,142191986.57716388,147571163.4528043,147201682.58048865,136509248.41844907,135617587.37865648
193,371.1269,7.93,57247810.03186455,58966806.47828381,52931757.41472386,52374626.68499656,56061959.468234785
194,445.1641,14.47,128591095.00851837,127169268.75161164,129866205.22922438,137484800.8629363,128922465.3364964
195,308.2587,24.82,459931463.35320115,358942571.0250206,487461652.40553474,429198218.41859674,320544512.0408852
196,588.9704,29.71,141809826.08139557,140716593.8892185,133433918.79276153,133754118.00610626,107965674.864384
197,245.1401,0.67,175713.7537299027,0.0,0.0,0.0,0.0
198,376.1405,13.82,185903497.55114564,58534977.211101696,391885520.3070565,594676019.2642769,657782823.202631
199,393.2178,9.77,53953.49006931763,93730.91854850012,133707.79672274203,183231.61305055226,244153.09033212054
200,451.1654,28.92,246967736.8098396,240878163.9488838,240108053.57625037,251516837.33686316,271281369.7648402
201,227.1142,0.67,16725884.942354903,14310528.948158193,16205351.919397365,17722755.03878122,21634249.690271314
202,616.0869,27.03,7337101.2470816,8845776.062985262,8486614.091911955,9175419.102249116,7930038.663271615
203,442.1894,15.4,138652249.27630663,74629101.18783754,166716047.7094574,194022474.5301195,147623937.29611695
204,398.1981,10.87,364669057.77736145,397239930.60595083,352963814.1709926,383751925.5469389,369965408.35318375
205,267.1859,7.84,868008361.1543275,809520274.2555138,802408042.8394189,765238863.0240481,865981634.0806308
206,460.1987,10.97,2098.4516902160476,0.0,2682.60904856679,0.0,0.0
207,493.2638,17.94,5505180977.578356,5525142743.445993,5250726893.506907,4953844123.208684,3845933098.4300447
208,417.1284,25.33,57968502.0947005,60308508.256403565,56921291.93817567,58115282.54300174,57826918.23665375
209,299.1579,16.58,366202305.6122284,329522344.88278663,125027514.6762605,24428067.873103116,5242865.700004756
210,399.167,3.98,189492945.84107053,195648681.2724867,172943033.78348237,173196040.29345572,140876882.522917
211,186.0916,6.19,9961949.704528853,9781721.18890542,10229412.531446638,10017171.046145054,12305994.218303915
212,307.1669,6.47,776225894.24682,678223909.2455236,747473076.7145524,632317659.1356796,420052015.55398786
213,316.0351,28.12,20322686.776333224,20966226.704015467,20180808.92782264,20133551.082229428,28200764.84188302
214,810.4564,32.31,4040639.713138095,3915985.0412864136,3512855.852246233,3506980.752953467,4884460.079305877
215,394.1403,12.58,57239439.78260962,37892374.62710803,73464052.4170215,83664930.61266337,71297358.32424706
216,463.0861,31.42,375905.2808878657,369038.96708705096,466273.7253067527,397522.1441331195,463162.78579316457
217,486.2011,28.25,180089837.59048718,81276332.08841033,247693227.3933232,284767146.22461283,335961091.7645969
218,308.1431,4.04,164582126.50653705,160386616.12701902,160168319.47135806,157561211.32485145,154101497.72774014
219,416.1636,9.18,90480223.33484057,93803687.226533,75595288.91842666,82345222.35786475,103378057.13016479
220,351.1959,32.56,2336247.0150516685,1749334.5419492167,2011313.5694833726,2650029.8410729403,5153326.516020542
221,392.2006,21.74,6253242.026879279,6386010.072701052,6357109.145030739,5630321.4772030385,6257759.669621712
222,204.0303,0.67,3205687.679126649,4150420.4633195614,4341058.927594641,4327970.540527628,5172081.9853598075
223,302.1754,3.41,54318125.86807462,56471555.59195754,49259336.29594113,49973889.34120234,47374202.33115426
224,339.2167,31.5,150883.4787119777,490009.4326396075,348664.2127145851,147016.95076018485,530603.096854833
225,331.0439,27.22,27224745.77110509,27456556.01286362,27216640.510195777,25939238.527486637,26630805.354860373
226,192.1385,13.66,3771293400.1360745,3761316459.661248,3802636739.110086,4397530501.853664,3773092223.0440645
227,340.3695,29.46,135870048.70985374,139987152.13748726,130866170.18971469,130283910.0878391,142193573.81497467
228,555.253,3.66,242252298.44675612,199649402.3452645,141669414.1830185,139063742.80585647,139897454.88086182
229,178.1354,29.3,14337.297434615899,4047.8591404130184,10025.490228222656,21387.542046868854,8555.920496465582
230,305.1084,29.94,1384123603.292602,1365107418.7494361,1432530713.4151795,1410773546.108082,1308886400.4054635
231,109.0763,0.71,217030538.82847553,212429724.1920818,200739256.09431565,209600596.2535909,213880881.26605946
232,204.1386,18.06,1788021806.552288,1784379201.0995586,1852720346.038912,2011622381.1990328,1556562221.5175908
233,114.128,0.61,36559595.0169905,44419095.41056834,42507344.48126368,44919684.74118443,45891110.14435777
234,291.1957,32.3,124654707.68487948,116036218.44092639,126520614.24174726,129276138.46131653,178475873.52134356
235,146.1177,0.46,865519465.7053742,889296709.1721799,941962416.6513424,877588421.157421,1048103812.81677
236,362.2122,32.34,314744.81785089296,290087.0237980812,279765.99799141666,294585.6897421436,776197.746707543
237,220.9536,8.56,16174032.790344212,15928640.473454656,15715198.754229035,15187816.036542363,15519334.094903458
238,279.1595,31.24,646301135.690438,643450411.4591341,641957548.8308977,650940892.7090743,872290013.0565699
239,275.2123,4.48,489028878.2809253,388134194.79440886,602996824.6917031,632232012.51727,561822168.1657466
240,215.049,2.29,21992939.938954394,23108301.631267603,22416765.394973222,21243608.58350232,19150036.253112774
241,428.2553,6.94,86239113.49692358,41801646.91999992,120472799.28506505,139210557.61969775,198625824.376342
242,214.0996,3.81,408926.46680452395,372046.48177094944,386871.7096865834,307755.1375911409,259814.62306990137
243,427.1176,4.43,102630.12061876353,380182.6971265874,163241.52116627063,29913.428282041823,95010.24899060022
244,347.2223,12.95,72540754.31390806,74986978.33544159,72206707.01555832,83566146.34038295,88187104.8453012
245,488.1642,6.66,76160154.58875307,81661240.47271068,74849768.75139554,69467234.34430467,74586567.98139657
246,489.229,10.63,279642.853236097,192850.70774101708,302064.6352633693,570959.7353816378,345799.7323626566
247,245.1752,32.84,2990210.839383334,4601247.420087039,1997153.7984922575,2071503.2818440194,3132836.6259493763
248,233.0924,9.39,462621934.0927672,441996840.1622468,458022695.0859589,431145276.54826057,392828449.7321762
249,558.2312,22.12,71163308.43044594,69710673.67531069,71643882.00723986,61898069.37690511,55646407.887627006
250,406.2343,3.49,394366010.5139919,463584286.92547184,463635377.0221954,547678848.4559873,581241472.6816092
251,445.1615,5.13,29721656.431134947,27496725.324422736,29212906.301182806,27589070.92346588,23279414.965676762
252,417.1186,3.38,29208470.17630745,32785201.718950696,32778199.53136448,30041713.228271954,30194568.702484794
253,529.2294,31.03,1035334.1273693012,1456925.1463758128,970964.4587974139,706412.0549455776,770342.3705113571
254,359.1972,3.76,201896541.3297508,178127692.93558308,193006511.25604892,198240298.66789228,178585412.90662563
255,313.1776,3.3,124835467.16691414,138395365.13185787,133791987.91738318,114893260.05394702,112304525.18820891
256,330.1505,10.87,242697921.65544048,156096090.26330715,270015730.37664133,281192107.06355894,190549964.40029508
257,433.2228,22.78,74322012.38570659,77620353.83748093,71063739.47563678,62731917.43643244,69545464.16762204
258,234.1128,11.29,81965883.08846618,79436412.12305543,78685449.22180602,99074254.08427317,77741532.92737664
259,413.1203,7.36,67964224.03895313,54475142.84965864,72748458.97968487,69835552.11851892,58096720.63351261
260,328.1583,3.23,107724634.00168958,125014130.1651569,103742647.79108119,100531822.5220489,98757314.6098214
261,163.0868,5.67,171674151.93755764,170662097.92100483,164064399.24447626,163931562.87722385,170956610.33585024
262,316.2025,3.69,161740334.41558638,167975285.6428796,186844226.80739552,159541867.60540122,154451696.8011844
263,223.0869,10.36,390654.0215132395,18610.476165940607,69783.57713446204,9278.98049579003,16305.334405175936
264,119.0606,5.09,232533461.8384734,223748429.1444509,220320333.17397517,210318519.4712014,225749399.58804518
265,185.9776,10.78,0.0,0.0,0.0,23659.67356514999,0.0
266,226.109,3.91,161756172.42417473,151321728.11483592,189073931.36317244,248088879.07360458,254136466.40786734
267,296.2012,6.79,866056358.094768,769282053.3202924,905990421.9209961,928996659.1264733,882141436.919306
268,425.2443,5.75,172434876.07227957,163874273.7735029,167747655.32425657,161795494.89928314,149011293.28975588
269,457.2343,8.54,416319539.5954129,355497228.72408277,427332637.5671926,430291451.75530124,359771100.167391
