,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA1.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA2.mzML
60,384.1448,4.12,981338902.8885086,953672663.0058945,938281997.7516427,950005199.6309954,1080792470.2197423
61,235.1808,3.59,448265176.10169387,421319370.45673364,416604515.6500619,398774203.7515075,481377171.94762313
62,195.092,3.47,365966528.1192475,314280093.98234355,324013966.8063841,301175179.95004475,400920005.3819946
63,438.1831,15.79,607486624.2738291,636041946.0160517,723576003.477792,729701178.0276616,706606309.9722449
64,361.1206,31.63,27808606.340564594,18869963.21833241,22791760.222588975,22827976.921213493,28827414.880787577
65,242.1179,28.54,5575072.673926557,4363576.916292777,4399938.7699113125,4376899.17279979,5387632.519204801
66,430.2596,12.4,282044338.9403117,323169125.2069665,315796879.5391177,373310423.4181339,324433819.3109324
67,180.1749,5.13,708719188.3030715,766953630.4648145,711851562.9639254,749865796.469724,875497761.3970625
68,484.1241,14.2,47140614.00520325,48622631.970439464,36630880.99108932,54866064.229298845,50020447.20480085
69,480.214,12.53,958417622.8008572,1010749689.3455439,797955467.919427,1101654075.9173672,1025982150.6433259
70,254.1543,5.53,684859313.9416076,764536246.7971123,896121709.3414094,731734722.6065998,844903635.9459671
71,285.0211,4.73,70318592.66239026,75037524.72002631,77624000.36055923,73617018.68755573,82821072.91673145
72,311.0813,6.9,868449390.6299171,839058123.1521367,815357637.050337,911022199.8353453,874172734.3207802
73,397.0101,22.36,23538263.42568122,10593260.533529073,1276166.6930110701,12409241.831777792,5371333.154860318
74,338.2515,25.73,1188761701.814889,1447084675.9512224,831789397.0995083,1254976473.1586523,1214269976.8353546
75,377.2121,31.73,1342212.8112833304,1111954.129021817,771254.677420733,954587.412154609,1481658.2552410415
76,381.0328,21.77,45325398.7261578,47447976.072385944,39404407.4452914,45960103.228933096,48030843.10719827
77,312.1379,16.03,435112472.24806076,426488244.0442697,453027110.2096439,476367096.89735276,430299228.2266406
78,404.0377,4.96,3822079.765530538,3741992.2587665794,3112979.3213962596,4295084.1676193485,4499968.478535717
79,354.2431,20.1,5025108443.688292,4428323680.01599,3213623874.988557,4390047521.186202,4222161961.8416243
80,324.1962,10.37,1411411167.3801455,1310627086.2393165,1112581433.155003,1354638464.8309622,1236867589.6659322
81,607.3258,31.43,23924.98413638778,0.0,0.0,0.0,0.0
82,470.233,16.51,329745636.025835,327294443.25891685,186814337.34584802,368665543.6758892,325456356.83108556
83,427.2148,4.56,29945256.280985028,31755618.468691632,37411069.62702126,34403562.87417944,34840101.11816669
84,349.2128,3.51,167074513.99173042,171097885.65993735,203427825.19262385,168158565.54522863,185500783.26699954
85,296.147,11.56,511645352.0147052,454924099.66603374,255722568.4391881,524191139.95024234,429958003.7758514
86,318.2795,21.48,1245339710.8637426,1109991572.0006568,835854889.6484175,1120201250.3722641,1112018339.7317863
87,914.5281,31.9,70456087.28695962,46838979.135555804,54794246.6402898,60434667.03235867,76787038.87421593
88,294.0696,27.18,59720722.40753226,56614026.3846009,58153401.990501575,58038348.724284306,74584023.94092387
89,266.1656,6.6,198315386.9609793,193125851.01170382,205619102.67741036,194093160.16744474,184153878.9276161
90,345.1816,3.96,170485339.00216866,182220362.4699676,178238909.70819074,183095424.991369,204634723.62187928
91,383.2796,31.08,0.0,0.0,0.0,0.0,7264.4694075001535
92,333.1409,0.69,8324958.7127275495,8810687.29934822,10840738.232214458,8444437.913310282,10092533.745049926
93,359.1641,3.75,3098368.200248386,2451736.9673775043,3077369.4568277476,2417802.152205173,3032921.1440028604
94,416.2781,18.82,397929734.15398633,428072282.1321566,412877753.2052967,435729167.522794,441348308.34255993
95,346.1026,5.38,63271564.05269337,63463527.213845655,74453320.9529871,61752924.00690693,70566210.54206344
96,411.1968,32.46,51074784.60619704,43677676.419957794,50900717.90282591,48308430.93799803,70333344.36819904
97,325.2167,25.52,188813902.73072088,233735382.49274543,173413995.88451883,176117409.74296474,165047088.96767873
98,1019.4501,4.42,7611613.962674756,7240103.022513064,8883145.859448,8156998.193306044,8910380.176909162
99,435.0574,29.24,280792461.9169266,244677335.9693612,259239482.75260025,296969977.00193995,329847712.8855778
100,364.0951,26.23,678473488.3288262,683568623.764436,737803280.555037,732520730.6957327,739565033.5525109
101,214.0711,0.39,14762553.395973314,15410818.816834394,13184846.255525522,17523330.760704238,17484733.246397547
102,201.139,5.19,40373840.48182222,39163045.636248216,41728444.4754275,40543176.23247288,47454657.37549596
103,469.271,5.32,42471287.89687657,37691687.13375867,43597966.099601775,40610551.11038376,43434315.01030194
104,312.1961,12.8,297278736.9347713,324995859.2480761,327871452.7880679,366695951.31991893,325052638.61737835
105,239.0742,4.98,127113063.94957992,130818471.00049666,129919179.39890942,138233055.34838372,163194680.0066799
106,307.2271,17.16,76206723.91051611,75420733.33377904,78481012.0102689,72158652.57739396,76936444.31439772
107,325.1552,4.26,101952137.78601034,111512642.91596523,114202855.63624732,108862028.89000355,132224503.43538532
108,329.2188,3.51,910829158.4385896,808723027.821974,896280700.6719122,817722843.7832856,906528059.7787087
109,471.2655,12.04,112900962.47329865,120141332.15609585,88116175.65980378,129837186.32047424,116387004.68323217
110,612.3079,25.45,623815.7784605979,764847.2698331657,643694.997745549,704288.8120481065,710277.2556264823
111,337.2178,12.76,186964783.57767892,186362960.39420408,190749245.48189223,225147240.6611226,196703294.1589125
112,368.1744,3.61,22905580.984825347,21080311.725423537,32277947.501776375,19621585.232450172,22754800.26333957
113,441.2428,8.49,741507761.5359108,752244573.2040292,519453688.2579199,764893583.212665,740120856.3522978
114,484.1621,15.56,970851731.7287738,1035709848.4729139,895632679.5302987,1188695998.362091,1068690659.0540209
115,258.1129,16.48,103016653.92059223,102893214.84332332,109848566.98919909,119916474.56305921,103362214.432611
116,316.1774,3.48,143329815.64582798,146921142.7036445,165356316.96566087,150966601.96802267,159723668.5342641
117,222.1855,4.24,1027973826.6851732,884613183.2434254,846898704.08884,1001880252.7997712,1137309949.0594144
118,836.3872,29.97,23218555.185001623,19004930.116136894,17637197.110626798,18713900.819223396,22090335.560171317
119,308.1761,3.89,160423657.39576328,168824543.04971683,179172536.1459895,172203916.67826745,184831462.47692934
120,438.1718,6.15,160434126.6782876,160589542.2655922,159308253.2886472,162306539.1898582,157057047.50068197
121,256.0972,15.21,302854792.64948153,296772645.3757131,309006015.39347374,350100591.06558406,297867442.704156
122,278.125,0.74,4648460.1377800815,6577439.978762554,3569785.906507459,6059003.938998219,6607454.490397003
123,615.3171,25.55,14859932.793893084,16512378.514046934,9352773.784278868,14805856.622130278,13973213.66008874
124,335.1508,4.25,494216949.13070935,480888411.1923329,551684783.019475,480801511.07065475,585939560.2849298
125,694.2874,26.0,606007045.9689318,646270177.4443927,240248225.8867516,509897840.8534566,500793588.2952669
126,328.1912,6.32,785391176.0641894,747222778.2683653,801545348.099594,757176436.1011959,718666894.7098999
127,247.1809,5.05,638917753.368474,638982403.8184264,600971746.8148583,676689164.5163391,735730457.1557682
128,168.175,3.84,377662146.316139,362615910.85404193,402051296.4657718,368639049.2817327,411306941.20596015
129,348.146,0.38,6531677.261215666,7591798.5086170295,5453696.39864313,6016269.592967109,6901446.2920573205
130,632.253,31.25,638039806.8112139,507107746.76235974,566370494.1621294,598881205.9153904,615910616.0005546
131,548.2435,21.65,295622342.014394,242666048.08383805,241878658.5548846,230700367.4527221,212989791.96737197
132,557.2076,4.45,30831093.587317884,31884196.76185694,14493678.878834996,31764815.799078837,28858641.10490261
133,484.1872,8.27,569254311.3016024,520264658.4574294,397265661.0798975,547401724.7409877,536368211.90587145
134,451.2019,7.69,117521378.1474676,122285293.2677469,105930277.74119589,116684772.42027923,114048040.92648268
135,470.3062,28.07,1105178129.7245789,908141067.2114093,401041181.5673557,962825953.0433476,1001934993.8544941
136,449.1636,25.67,176842148.61135137,186256819.97967353,164304767.7035501,178771310.5787775,175600635.92269647
137,448.1331,29.02,483090394.6762413,426304177.90007687,383719283.0985146,420126968.4119563,407025439.224115
138,349.1841,4.85,496961558.84458697,490974061.26839924,608163961.3958743,524281762.10163456,604855448.6108861
139,420.1372,13.49,270188340.67670184,262483952.83269942,281471560.83282185,300676250.29354763,276534770.634096
140,367.1672,10.91,445985.32303449675,322431.6089872431,402273.6923976623,491712.00837417564,330275.1287551231
141,355.1028,3.56,471790.6942306476,542053.0761500739,414392.1439639434,611345.0209184834,633023.6508138049
142,311.201,21.35,223812768.30647382,176212859.39318305,180264892.8033689,169572219.3643567,169484727.43308255
143,295.1808,5.2,418082968.93910825,381573515.8255064,327180039.25844514,409782599.1357596,411839200.6802845
144,517.3543,31.04,3305554.1947148973,2764244.4457165147,3400960.426088162,2803058.415375551,3115967.4643710265
145,289.1218,25.08,317901585.46125084,381215869.1765496,325928636.7356603,308884014.89275706,315809029.6345326
146,269.1056,3.42,226802330.73478228,218708126.7041626,234987084.4488024,213197804.69059235,242028295.48596975
147,278.1906,9.98,2437544731.9678774,2220696956.61928,2139386047.8251128,2777491009.15581,2266704960.00426
148,231.1495,23.99,629345686.4479105,655939507.8694186,689878851.7564508,685053977.8788477,696521686.757417
149,325.1715,8.18,968161677.327857,802890894.4191339,492415702.31353635,853378066.7803398,788089541.5935171
150,528.1878,10.33,257908359.60268733,222272069.8512659,161543430.89834324,260749357.23706594,218110065.68847084
151,475.1149,4.43,42401550.671316355,42569713.57456727,42964229.5185194,42354329.36430098,42700703.8269365
152,172.1195,0.48,421880744.45031834,468271167.1554823,469938277.82873774,466487376.76806295,460813787.8859236
153,432.196,3.53,13375174.282522196,13035658.172669742,14076784.650684403,13430136.406378867,14126348.517826801
154,387.2535,28.93,484420899.27664113,385562595.1262573,401095865.03927255,389935775.54467154,470967414.070851
155,255.1132,10.35,496287100.8985082,440700885.3334052,471059877.98807967,531786685.0736948,463279150.0196375
156,282.1605,5.14,588553305.4338036,545457177.7370092,534180420.29209375,524724504.22125983,550456429.3605964
157,242.0807,0.65,417359658.93150747,425948776.90516156,446862724.7720631,424007046.0574795,437890344.032473
158,375.184,12.42,680325729.4740045,799782974.7655965,726508807.2349794,984139821.1675014,877780718.6428965
159,315.0726,11.46,12847548.659317583,9854215.838984298,9403061.036596682,14087366.678416293,8917575.064288681
160,433.2156,6.05,210215996.4741776,213937098.01992124,224342960.5356976,214626887.90281993,205124253.23210615
161,206.1404,3.65,591037070.648061,645553162.9084027,811378420.9958076,668145331.9141136,866141603.6791679
162,288.1598,0.63,186511397.67191678,172770927.9628943,175355439.51138353,192519650.76233035,194735346.18830538
163,415.212,27.01,501422355.5299885,472003050.1614831,460186985.6467098,447768227.18368447,521523251.26232064
164,403.0429,27.36,358806101.5633715,282484916.3379628,324944963.07914966,292112503.2082673,403472351.2159242
165,406.2092,3.63,135260574.97801894,139476112.53951314,153737281.7746033,126145846.56061645,148620799.6322092
166,352.2124,14.58,706684637.7172557,687779484.1594393,377147944.31185,811480819.4815868,647690697.6833103
167,510.1585,13.11,172459598.49441215,173816639.435931,115798231.7943199,192941872.2084178,170179412.1538576
168,319.0753,7.82,30635649.33330952,30144080.374652762,30918721.36367757,28427755.34755554,28210831.557780363
169,845.4837,11.12,92837312.6804581,100981192.30573356,106756607.8681632,102253693.45206738,111317290.59983674
170,535.1584,28.18,638832815.2097938,527243760.0522003,462502833.4531662,456389555.19678897,537380539.8633617
171,540.2617,12.53,240732090.32404193,247782752.12213954,208547058.78857052,275409943.84786016,244665116.86542064
172,980.5722,31.51,133506323.94665915,108792770.31979583,103903446.86853446,116507417.27238551,126195419.63653776
173,445.1468,9.18,100026149.26491664,89562362.99575073,68953269.33562967,86670930.89142126,84036587.03452043
174,289.2278,5.51,1135061633.5641456,1178549906.9856555,1217957795.4086804,1161847574.0157602,1182919422.6718173
175,483.0852,29.62,440052230.96878135,395892927.27963334,401966489.83778596,401979480.21070087,448118820.1928043
176,1270.4492,25.87,4751132.669236864,7311597.809089733,6526802.779467453,6712341.182966662,6911806.735937873
177,720.4344,24.9,572113943.2150077,552327889.4268647,513401938.11326766,574703143.539793,564690027.4649922
178,564.3096,31.34,82458.87093571207,49265.60057434007,163162.3240780778,83386.83408009389,134241.6551013625
179,412.1925,27.1,1973915.4188881943,1826416.3697469682,1922911.9005345618,1892529.7883999308,2432132.7711614436
180,847.4508,22.58,59870512.5636016,35931507.9976654,6886570.711022497,40858745.88064507,30469241.070692208
181,294.1604,4.47,34235574.44337124,33622650.09816381,31527066.940607585,34961306.507760964,38127413.88127935
182,329.1321,31.5,2145186320.7843928,1862754660.217678,1965698744.8784602,1870917070.4603713,2283115630.9621835
183,465.0944,29.04,849818685.4361608,758390108.6539954,780664430.9695086,780448453.7421591,857113095.1918333
184,296.1859,4.58,499114600.93029714,476366091.5357994,461875119.7311612,486636625.1513278,536916537.8915224
185,221.1111,3.81,485822970.30120355,527623787.6322824,558850434.5909166,556217174.6771617,568886365.6132114
186,304.2023,0.64,159723324.6628521,160178970.811198,150266480.776386,174498183.1832435,175969985.0709875
187,496.2429,4.61,92249.5914544519,0.0,0.0,0.0,0.0
188,379.1657,25.46,526062517.3138015,622531093.9951079,555567640.3459246,540246921.2713864,534901021.7335705
189,390.1578,4.43,51039564.430206224,53945445.00097799,47314055.57589815,53626021.75236562,51829855.314729646
190,391.1479,3.22,25450212.54106969,15600247.069915766,24082644.069519456,25081894.74128736,27300923.491457768
191,502.1781,15.95,1687019457.5080163,1496426495.9173944,933266313.4313306,1600621134.419342,1358925858.7101521
192,285.0673,24.71,201242035.77878353,199195792.7385278,188132159.08654094,177920721.97999826,178428042.93788862
193,371.1269,7.93,75499.0946858164,165963.9360183658,245621.10388791925,74101.21998509488,135468.64337532196
194,445.1641,14.47,201635090.40866715,203766883.664122,213856649.08360285,231207424.03455675,198645301.64317375
195,308.2587,24.82,799663132.1663078,877404985.1132207,758914254.8852557,806661835.2482773,808620710.641601
196,588.9704,29.71,288178535.1523129,243506524.0369118,256150937.6465997,249021453.07978797,288725637.03503424
197,245.1401,0.67,108346692.13956624,86622056.82855496,90963278.35517836,121454524.71293414,119363388.92147739
198,376.1405,13.82,932705107.9749218,981439656.3228619,784005295.4300472,1101635850.0351453,939077861.2478169
199,393.2178,9.77,455702756.3651011,382355648.46070313,283768868.3392273,358740618.36149186,365300879.13102835
200,451.1654,28.92,428161411.58530575,378813600.1567103,389116373.3684552,381872061.4967441,415782649.0611884
201,227.1142,0.67,27948749.547678307,23246453.26558563,22417214.07278146,29905739.71717207,27047862.550312318
202,616.0869,27.03,45232234.897047445,42974842.58310615,45827199.0568454,44021292.10489308,54212501.798699155
203,442.1894,15.4,232759682.73801956,228333633.14230847,137217034.67672646,269367212.5599629,230868392.24618492
204,398.1981,10.87,854321909.9567982,805646474.3514214,852717401.7779359,764697266.6172943,801384590.2113736
205,267.1859,7.84,897520674.4591484,884194367.3257719,849169497.2278353,908888629.7239151,883522213.2896261
206,460.1987,10.97,32575241.1720305,26880657.47683908,26326412.40084727,28045445.87978046,26891367.782390654
207,493.2638,17.94,2859215928.5100513,1847586065.5162697,338190723.016453,2046806603.2291694,1486108768.8805213
208,417.1284,25.33,83055861.98395604,94343528.70238462,82261199.08256705,83877345.61514348,84132436.51331738
209,299.1579,16.58,484282828.2559166,228390291.94668412,25286082.9445474,239471734.38983873,143829811.7868908
210,399.167,3.98,299830172.5099318,329370920.95410705,382970078.9303371,336738683.514873,358505800.56318915
211,186.0916,6.19,16606275.973875856,16984171.924168676,16697344.631404458,16547293.11466363,16238953.028434765
212,307.1669,6.47,1214831088.0519962,1228939643.58965,1232966109.6714094,1316905850.4657707,1319688458.720682
213,316.0351,28.12,53316471.917173356,34655273.27694882,34815583.876647964,36549184.13327061,48882251.11599893
214,810.4564,32.31,6475711.839210755,5364556.000902161,5901814.506432875,6461301.530508137,7496965.468543438
215,394.1403,12.58,116010776.69123831,106241126.02589245,81190826.31853163,110411726.04069956,95965548.65041961
216,463.0861,31.42,2504399138.823602,2204916548.3198686,2257717637.021504,2251781464.2899923,2462938236.4988384
217,486.2011,28.25,291860920.52462137,367575641.57102925,395477208.30785686,392954914.0009841,493324380.129914
218,308.1431,4.04,173191814.19896975,154058011.8545163,193360919.7195979,175321163.47462466,187085043.18889314
219,416.1636,9.18,196860180.11820263,189905408.42016375,137822187.05790898,212120824.97412202,200562991.25847167
220,351.1959,32.56,3139732.366943641,3794241.414806021,4429618.808268922,4673083.686035955,9233127.514686942
221,392.2006,21.74,10782404.163495352,9829556.696669947,10059095.383771589,9351416.676553277,9238645.103187075
222,204.0303,0.67,3725363.4447583165,3829672.289720378,5432929.90231851,5603603.978515881,4105729.854827542
223,302.1754,3.41,176995743.80245617,175848868.74585646,206011194.83013964,178371794.6711906,203359774.77878255
224,339.2167,31.5,303263.8947925173,297927.57627803826,113236.79016596227,1263504.5607892913,218073.0386767392
225,331.0439,27.22,69198551.73868372,45115194.74863384,47992658.94515208,44822232.88716957,70472010.75204572
226,192.1385,13.66,4210917571.5793824,4299254869.165238,4317391162.127128,5091656304.038492,4204778453.7832403
227,340.3695,29.46,217956449.7325432,192150614.9296136,121972819.86370154,191958821.87757033,223313705.7293195
228,555.253,3.66,609207773.1320981,580128681.4814245,637664261.2793044,569218545.3938277,620032964.2712104
229,178.1354,29.3,19849.6133245585,12825.080142513943,21309.088479013444,13532.05625658905,0.0
230,305.1084,29.94,2727086069.5660915,2269179530.6896415,2568023691.0755663,2297087937.148345,3056362845.211817
231,109.0763,0.71,267576027.0699934,277725880.49219567,269355897.2107243,279050226.79991704,286738811.84639907
232,204.1386,18.06,3313658817.418507,3311863903.0514054,3322698334.3393664,3152891610.3886037,3180594962.9139037
233,114.128,0.61,62262692.364387065,59253635.87669508,62201204.412500374,57543305.48825607,55879088.228894845
234,291.1957,32.3,271092679.78332007,226055668.62145194,257597560.4847725,262863779.51602033,359856227.54630566
235,146.1177,0.46,137300.14179495414,115075.86817248282,68383.75680918072,88210.41827773793,93371.59161120912
236,362.2122,32.34,1077003.598337252,1227242.9778889054,1159036.6516819505,1056094.3387759419,2149626.779073779
237,220.9536,8.56,29379373.774692815,29634901.742280994,29444595.217970673,29786902.00731792,27078191.060122494
238,279.1595,31.24,2236266.616319039,2106841.020892487,2395227.976480341,2265618.524941945,2875200.7108590286
239,275.2123,4.48,939085288.4103136,878050295.8312086,833566864.7273924,868410156.1045047,972110146.8858151
240,215.049,2.29,1466313.164506618,1577482.3153337603,2034801.8034785208,1432281.5148593485,1819700.987133894
241,428.2553,6.94,414014312.22346824,447175315.27020645,523548554.86696476,430178058.9051828,421657684.2822714
242,214.0996,3.81,702668276.9509567,695325771.1767547,736706437.2110543,664949865.0383717,769831091.3047885
243,427.1176,4.43,170684.10067553123,22859.04187333975,8938.717730145918,124066.2474465282,286460.21594234894
244,347.2223,12.95,120446736.4495781,122884836.11306897,122825065.78313977,152996233.0530571,124436848.75910258
245,488.1642,6.66,108842896.86320484,110715011.51692386,114559009.3055591,105660154.26752056,103453949.66904414
246,489.229,10.63,363000590.2610012,335739643.7121724,267400192.32192025,388667379.2043947,337518087.51311016
247,245.1752,32.84,8703965.31916891,6053256.329297457,12444470.963580245,4783552.860683112,6113207.9725349825
248,233.0924,9.39,2824461.007732182,2840467.293280781,2771236.226023908,2899291.2230092445,2461920.900240002
249,558.2312,22.12,95692130.97709869,96681506.75933489,88384104.56559213,90650893.43741427,98460818.9600561
250,406.2343,3.49,552420494.0809278,481779495.14277756,593419369.034249,523524783.0582645,628433171.7044069
251,445.1615,5.13,67085589.07216157,65938174.93438349,64252013.69906116,63903902.318031125,69393365.83746177
252,417.1186,3.38,44291500.784187034,32288203.63876067,43027574.16396442,41104237.16382204,44255856.60301278
253,529.2294,31.03,1523516.0155745228,2180192.936917308,1606554.6542329257,1837650.6746622957,1924583.8864982347
254,359.1972,3.76,309661273.95403886,285785291.9768061,303699890.49027634,288634838.9703574,334234947.2505047
255,313.1776,3.3,183184820.2497176,176014668.5701928,198866110.90865326,184204461.16299576,199074632.4416631
256,330.1505,10.87,386397819.49452245,373737304.3214704,322172408.4877103,355986122.3766615,377709342.3168552
257,433.2228,22.78,143405299.68311286,129008936.77898481,131194461.0691189,129077478.87812994,130238782.05415
258,234.1128,11.29,185701254.05452785,146502212.3464771,151485670.73026708,148364822.5651185,147226342.7951627
259,413.1203,7.36,78871961.49274907,82223392.346226,77271935.9823055,85202623.55661899,85665418.90571733
260,328.1583,3.23,159697868.3887689,123745474.75795889,125171137.27074486,152072489.54934806,154393638.89814416
261,163.0868,5.67,234424687.0327517,246284082.0145981,257871938.57122362,241822716.47383976,260513187.025989
262,316.2025,3.69,258821.36623894714,170139.46670130178,0.0,0.0,56440.581839925
263,223.0869,10.36,1036348270.3229764,1053601963.1647208,1185250993.8783016,1284623636.0333369,1201315170.4962716
264,119.0606,5.09,230839888.5804137,242619566.84921482,267190685.15803805,237949698.06153837,293167710.5014773
265,185.9776,10.78,0.0,0.0,0.0,14391.737865629906,0.0
266,226.109,3.91,474101696.98064107,470665042.4679134,476558653.1959787,485041586.77656615,546645411.3353328
267,296.2012,6.79,1327481424.6150486,1326770198.703968,1367272373.935382,1420850511.319674,1435459309.1365337
268,425.2443,5.75,229765407.06740895,211613942.3900738,194450509.21347752,214098064.07219115,200400739.60535896
