,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB2.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB1.mzML
39,270.1856,9.97,768103962.0196171,535555022.3545538,856149505.3721437,826280553.3751721,654481757.3723464
40,261.1965,6.83,5469091037.500305,5334714794.621829,4746742337.962686,5052510802.615143,5258910050.023485
41,340.1549,4.97,115543740.90442991,96150252.82435468,106789267.59191692,99568841.90091166,80498556.15856838
42,214.1091,5.47,22721304.500024043,22760791.373568792,23401581.73728202,24368507.9226109,24737665.60832636
43,288.2324,9.91,1425349631.1511118,963525414.5723888,1597415361.3261254,1484162231.2655833,1168679856.6978014
44,315.2323,28.05,30612669.812872194,32841675.36163289,29385659.062868103,26492629.765903577,32889449.56939263
45,286.1917,4.29,1338578208.5671196,1190772721.2052855,1757841867.932765,1776227151.5203319,1730313239.3800068
46,277.0646,6.39,11074155.063054137,12084405.34736503,11367468.938858926,11351029.452614635,12485352.703080162
47,399.0764,11.63,10177362.290219944,8563896.80012882,10133075.410472412,11299097.905628594,9469409.504711123
48,317.1647,3.8,19471790.46733507,18141176.670382753,18035247.4951025,19169165.492047872,17456436.456377923
49,308.1106,31.52,2510142.329585792,2411396.0688150814,2318428.932035654,2193432.335610374,2678092.3890729873
50,408.1721,16.82,1974335446.4690354,1981192253.69151,2374079441.888148,2208258317.6242294,1689398782.8723075
51,302.2482,11.27,403610294.31299376,255750603.2762422,481834475.46069276,550701569.0448753,387202086.7315581
52,256.1812,4.19,1545057123.514341,1404281108.638133,1670737543.244419,1676023197.1401446,1524571818.211358
53,279.186,5.06,1074631036.519525,916926924.3933657,1265806266.9074297,1259330724.2506812,1194151491.930962
54,245.2016,9.47,2299422708.1029906,1766070623.2073734,2267185385.2434754,1845233874.3000302,1132920461.3482323
55,180.1022,5.84,31310750.025947966,31954019.53061858,30502078.054669056,29373396.407584473,36124787.85699747
56,355.2022,4.37,113195772.82769124,85964037.13519022,113958473.32509556,109050082.77889058,99791555.57328765
57,337.2127,3.83,35703409.18787949,33927322.71660923,32812642.501767196,35876792.85856596,29613703.884894066
58,310.1264,5.58,116440365.01553161,108569589.8183932,114364601.41902627,109967712.60391517,97303951.26244178
59,327.1377,5.16,109955311.2877244,90157539.94775738,113788635.41828895,75769118.15776783,45951025.90221356
60,384.1448,4.19,31811186.10557329,22465414.703212727,19597841.747721653,26204247.69433177,17295131.75895885
61,235.1808,3.63,138552817.78089508,139881961.5196229,186796824.86887926,160064806.583671,156288717.985761
62,195.092,3.56,279307487.42753637,316325146.0867529,179491268.07271668,231877979.48045045,209218437.72553864
63,438.1831,15.66,129441644.72029674,123971104.72796418,139120298.90496406,133833190.18021181,102665257.7334449
64,361.1206,31.69,31637982.78211416,30946427.215918675,31614643.897978812,33204263.837152086,38609405.006315425
65,242.1179,28.63,10319315.574809182,10561604.820848793,11794960.102886101,10767059.257337628,14755250.389959082
66,430.2596,12.38,9615460.039592214,2679230.4083170807,19429767.80265425,19790099.373642072,16768937.569846962
67,180.1749,5.27,1102233944.0586574,964631092.7435209,1093233704.0107596,934824801.2573247,697919314.4704851
68,484.1241,14.08,91183719.8993861,59875977.797439665,98430759.82237798,103004866.84191187,80957866.4208502
69,480.214,12.7,172730040.33828017,100711088.43420997,230648987.61099654,269018820.83878165,253614542.19484082
70,254.1543,5.34,32492937.092716735,32231121.84390002,27322149.380625945,21826075.914037235,14848089.914128507
71,285.0211,4.62,67989465.60789685,67733274.12614636,63968948.76468463,63894583.922824115,59920240.58379876
72,311.0813,7.02,34488281.42540955,33048570.97175038,38027964.609946266,39358814.3910467,43872235.427099176
73,397.0101,22.56,962830249.2868315,606965680.5990754,1305718118.827387,1311643244.8812575,1763961200.1110919
74,338.2515,25.6,1160146843.3366835,707719274.5341377,1507231097.3499074,1394384633.837775,1121891232.1278532
75,377.2121,31.65,1294087.6219309834,966558.6320603535,995349.1694286681,703121.0371000331,1520989.2080502405
76,381.0328,21.68,458374981.45732987,301377349.7103386,562252034.2574401,552337706.675945,643757223.930973
77,312.1379,15.92,928336839.3967447,891168399.3833894,971064951.657634,1141848167.7464213,1011904881.20866
78,404.0377,5.13,69878874.26942264,74531364.14816357,70485578.86996321,68070467.32422411,70137474.4987336
79,354.2431,20.16,671464737.468275,403966828.76337785,862186653.7460057,964096209.5488195,850319768.2954817
80,324.1962,10.52,1049960746.4681209,666013317.7294344,1359065299.1014392,1810342483.8379283,1606007928.7623377
81,607.3258,31.28,108592.06435317903,98490.60229028104,119689.68397270051,127246.04872963729,173385.39597082385
82,470.233,16.46,73921704.13873675,39594447.60372942,110897970.16849147,98303961.34651059,52121757.933369644
83,427.2148,4.63,84894209.52395962,81286010.4943444,69710605.68129386,66326226.96232763,67214442.52110784
84,349.2128,3.68,76282295.1440165,80382877.25091042,75703967.63167986,71789482.44503571,67401680.00708275
85,296.147,11.64,793871034.6228101,684926829.3738506,819827075.018503,913246855.7804326,834642628.9132138
86,318.2795,21.55,1237107712.3760068,728658982.49628,1505041671.032239,1517520322.8106432,1883709449.8694627
87,914.5281,31.81,5984728.010370461,8716197.700238796,6817814.318573443,4992217.030923912,6147693.397559458
88,294.0696,27.12,184935804.7986597,199435725.06064263,197013119.30039218,156333171.15095413,168388110.65007883
89,266.1656,6.45,2573715695.681572,2152396323.266796,2806133653.8221364,2737491183.189202,2647742034.3194423
90,345.1816,3.97,111037691.72736868,125511085.14725226,95788331.0942519,100163720.01375645,71732441.17830019
91,383.2796,31.23,1206373.0154956155,1194075.5177332168,1214174.8293458663,1148316.160031105,1706628.7478706907
92,333.1409,0.6,24663620.286126032,27077437.33281418,27446183.041158594,29263144.52034504,25104436.625480093
93,359.1641,3.65,52315249.81409257,57341095.4111972,49155953.94664915,49531319.49109003,47605340.4721189
94,416.2781,18.8,276361627.7706219,178925713.21083432,273915905.6129755,297118153.2016154,222953617.78996775
95,346.1026,5.27,29265769.762341183,27989917.622462165,29570269.591756117,23594854.184013925,19362153.790776532
96,411.1968,32.46,23311766.927199386,25422969.488974907,27008988.4516963,29667739.854410537,36939530.97258804
97,325.2167,25.51,92470709.04062375,96441628.41847172,95484414.22076118,99654950.42719477,103040961.37119807
98,1019.4501,4.45,3743550.358514707,2727913.6106878156,2935090.323367432,2687352.866648164,1672023.9206359852
99,435.0574,29.43,69670955.7992926,71884129.44300021,70453073.1537505,70722722.17170471,134925673.94686565
100,364.0951,26.39,454431929.53450245,385876854.574947,486755487.5248654,504600658.28011143,477223210.92824465
101,214.0711,0.58,9932651.494624518,13704514.517277973,9571693.229596265,9490425.029682023,12598342.110105839
102,201.139,5.14,27533268.89465833,24267630.325605705,25775859.690725304,23948229.565073553,20783092.28358573
103,469.271,5.39,223532132.60600838,256763649.24802718,212313679.67742732,264780052.65891623,240709855.96969682
104,312.1961,12.8,155334428.41683587,155979598.99234226,150435342.37782422,171768329.89435843,167872655.3503821
105,239.0742,4.82,62572766.395409055,66362152.555427335,61940581.96068873,60806804.47446901,58652355.641262665
106,307.2271,17.26,44170569.69265063,46469056.722624615,44528019.827183805,55239004.33222157,44220867.32640646
107,325.1552,4.3,81140388.813102,79459419.6417373,78240668.36319868,74252487.09136952,67241387.88634248
108,329.2188,3.41,538552611.0991807,564983331.5435914,638956883.6791078,515614035.25054693,516114054.061035
109,471.2655,12.15,33174292.3221762,16530972.464255845,52852303.38540806,66722071.2376511,51405980.74126694
110,612.3079,25.62,383987965.98585033,285531407.9210812,413009233.904304,403500706.94488114,336321495.4852394
111,337.2178,12.84,121533974.5188557,124853879.03575502,121516516.31088364,138419665.06666428,135952364.70147192
112,368.1744,3.75,210822756.33229893,198049179.84151176,191723299.1335151,209601058.60046983,206012588.60163292
113,441.2428,8.32,463611416.0005366,318776591.32288796,497869189.55255806,493991801.0133967,373918528.73568404
114,484.1621,15.44,618193399.8061602,438107660.3571834,701052485.6794318,713825384.8384153,503197035.6284903
115,258.1129,16.43,38945802.55653722,42380559.859717906,40293878.33540334,53014773.057039544,45341739.36716909
116,316.1774,3.33,58895077.24134125,62153316.08578716,57758019.161347374,56612772.59228329,53873969.204947695
117,222.1855,4.12,529130109.2530906,507458677.0959309,460673540.67487496,440588144.4459124,313185480.6954626
118,836.3872,30.1,7172433.56598393,7263365.720284894,7008910.89586962,7429504.514066685,7827913.85962983
119,308.1761,3.73,75746915.61494702,85969065.22586305,78742126.15958124,72108009.35090779,73464383.17377888
120,438.1718,6.13,89935938.4432918,98742994.67451392,99800352.56315812,98903133.48829636,85111164.59701723
121,256.0972,15.09,157860407.73338392,162356202.63047615,160203035.20757657,191503587.1211504,176928117.85731748
122,278.125,0.58,15611042.416875772,17611996.635924034,16626690.78906545,17756904.893228706,21528146.771161504
123,615.3171,25.62,10721823.578800708,7420715.4165371945,9387237.545116253,10874674.152969614,8777123.667194517
124,335.1508,4.41,314355359.1998379,319075036.974883,295979334.2411182,297322157.27208,289652319.96764266
125,694.2874,26.11,243415844.03880885,139989748.75321287,345688437.2526978,364978429.0462512,382846365.08682746
126,328.1912,6.35,521249395.8762708,529799758.58131725,537269881.1298621,588577519.6114751,733731346.4260706
127,247.1809,4.92,530912432.1821646,453413493.4851852,565344264.1086667,561984302.9939024,533824805.15707827
128,168.175,3.7,249989074.35109118,260658156.23824054,307499601.8406409,264014742.0414945,237621933.58879614
129,348.146,0.58,6103178.303381091,7013610.8756896425,5888756.101532833,5427458.945022068,7127343.14524065
130,632.253,31.25,208604197.69433933,237529691.23017517,184714200.48450097,208615776.57398278,235965747.42976868
131,548.2435,21.68,149664732.3073573,156031644.70627832,150553498.30864888,144258996.9747018,166865327.34273803
132,557.2076,4.56,11947847.975773405,7038710.525623469,13908148.791951556,15584761.282476429,11948066.892217139
133,484.1872,8.42,183565145.85125673,144641537.50616822,176132465.86142257,160208950.33516872,118402393.7704263
134,451.2019,7.75,64818360.99505846,41236770.006040186,61042941.94385014,60817376.96163795,61075345.7975649
135,470.3062,27.89,494107144.85105795,371726297.45933425,489590603.1973342,405526896.36281466,299753740.43761986
136,449.1636,25.74,139801224.65344554,144393436.6497907,143596840.14135665,143316707.39790276,139838642.45148268
137,448.1331,29.01,222978691.3597663,234839012.61697626,230437744.40840387,233512323.9088444,264699104.93054885
138,349.1841,4.77,286159829.88563776,240084801.23690444,341785715.9504036,375634298.1735897,338310187.99924207
139,420.1372,13.54,219726438.42667893,230990890.48406157,217373554.14881682,244853198.44251722,199123668.50679988
140,367.1672,10.72,195122901.42934573,213863422.2476407,181970158.38896614,202403857.2587342,180675198.61121532
141,355.1028,3.38,3015215.5618440146,4727333.531636812,4689062.7525260225,4524205.258578189,4546411.581339526
142,311.201,21.45,27478362.73242224,25635432.606754974,26567001.259710245,20275969.20078796,30856329.89616565
143,295.1808,5.2,275085339.78107905,246916511.47111812,270037531.56940544,237007360.0044912,189179701.2017426
144,517.3543,31.12,878424.1418934931,794539.3073942385,617618.8292557106,1030199.094692246,1290599.7974334355
145,289.1218,25.17,237809882.4961372,262229975.67155808,230216885.26465827,201306208.36101127,189574952.7999482
146,269.1056,3.61,142524387.82430756,135923304.90191746,137841371.46548286,137588111.34296766,134439294.15545386
147,278.1906,9.94,1465982405.2542615,1284504006.1266418,1604077868.00381,1581114722.1725552,1608193885.9573882
148,231.1495,23.99,379512261.7173898,381350005.57975584,389837652.3598103,379532471.6343682,373336924.07942456
149,325.1715,8.36,513068588.3452277,377651123.73681885,568751097.7694294,570303359.6435738,563202106.6396195
150,528.1878,10.42,203898498.67093888,171392673.65992326,197616747.58386427,207399424.8427297,145128793.99893075
151,475.1149,4.27,11571106.57109451,14845156.790991046,11700102.867620802,11124532.950612023,8551694.312933203
152,172.1195,0.58,271381614.9541078,281689702.04855144,226814993.05765265,246015296.9657326,319313462.92604864
153,432.196,3.67,6550936.340693392,6147502.868134124,6964607.282445211,7403629.535525384,7020867.478233721
154,387.2535,28.93,223625024.62649667,231027676.62852114,226187159.6533121,228701016.95518118,267172012.22662783
155,255.1132,10.16,223138302.8870905,222908751.15009663,232359292.2270188,236410402.89901862,238178954.63654685
156,282.1605,5.24,422821854.2046524,301072814.95489985,466068303.8349795,464295762.7971877,404336163.258864
157,242.0807,0.58,197671150.63526183,225872753.53669548,181039411.2115236,199149049.56977385,229383061.6625471
158,375.184,12.32,25186034.7422014,9158762.139367405,75833231.73781124,59689840.97962561,98353624.27563901
159,315.0726,11.56,6747812.256123054,6732371.983685184,6777902.689501103,9359072.312460747,6757123.897318978
160,433.2156,5.96,92654906.85716513,86008710.58844583,103191860.10411233,100110724.4331693,110658387.7189626
161,206.1404,3.7,484568787.94227374,327822686.0800797,551644673.2351432,493824681.9127511,259737797.0301621
162,288.1598,0.58,140345187.56272623,120818373.50065124,91159854.69994518,114160454.1384021,110529627.25433657
163,415.212,26.96,329770306.9758907,342140891.44362885,334550481.5792686,342049008.81216407,345411549.20558435
164,403.0429,27.35,109041138.3262792,119786123.00137496,137172257.39410433,108164483.26903474,128057694.28735645
165,406.2092,3.79,58426283.24400014,60609024.62252965,45753772.784858145,52900882.39149229,45190054.51272927
166,352.2124,14.45,387804263.5809358,197813245.34971792,484359056.82673585,527257653.4244326,367469028.94521487
167,510.1585,13.18,68881917.24594684,38910015.46736451,85003239.76216155,92423877.50029251,82385758.9413398
168,319.0753,7.95,16426166.643037142,16384877.226556366,15783993.786283387,15463913.404621355,20832244.592403695
169,845.4837,11.3,37355236.322846405,29417392.307006072,45177415.550002545,42427410.56214124,27271588.59877142
170,535.1584,28.14,275946623.08793503,272816644.67261046,288795968.7942308,313577164.8695316,373132655.4439823
171,540.2617,12.46,178754855.7537654,137255602.93953258,182996050.41565686,190346631.12403795,163355265.37242466
172,980.5722,31.7,95682575.90107596,81136508.59522621,72506701.12211993,58017947.33534911,85921492.16071454
173,445.1468,9.18,69876951.98438747,59993881.75811796,69059024.31679393,65317225.81015558,48230357.66365528
174,289.2278,5.62,701328540.3420832,635899260.4077494,698427432.2456446,709921009.1946621,658074995.3006482
175,483.0852,29.56,148926673.91745976,150709849.46964264,149140138.77891514,149876396.6672653,171253247.98171178
176,1270.4492,26.0,4196159.52297244,3011011.9277793122,4587205.462189745,4153395.5203676373,2887493.811705731
177,720.4344,24.82,402851437.84660065,371524690.09753567,449326221.62296516,437325907.99396896,404047537.64702123
178,564.3096,31.39,24205768.765751544,28855742.504837673,23072935.983389262,22520345.471259784,44095183.99764912
179,412.1925,26.93,10488383.945981722,11799173.296938272,10527326.398547832,10634928.953831613,10749629.905658577
180,847.4508,22.72,78223315.27269961,48809648.92026098,93750315.35567741,89923663.15665357,79990227.77603772
181,294.1604,4.53,20993900.00971748,16574859.321739437,20405246.85583178,19725409.46093056,15988693.988156065
182,329.1321,31.65,703388505.4622904,700769687.1187481,687975176.1771574,691316211.8302562,901729904.3071835
183,465.0944,28.87,479938008.5613004,482521102.99600357,517147723.0065433,555898310.8893436,496725033.82606673
184,296.1859,4.43,282367835.1192949,261438006.9199891,270357380.3852928,246945987.10336056,199006135.93058723
185,221.1111,3.91,405859860.1520971,362310544.0563692,401973532.01985264,425837327.7196177,324844318.6649681
186,304.2023,0.58,59396581.6752127,69967353.25912473,59001015.684881255,59858776.36270532,68944667.83439572
187,496.2429,4.48,169657538.85219097,142598342.4082532,174311305.33936337,159692401.825966,130268298.26498368
188,379.1657,25.44,228359474.53371564,216870590.329103,233726529.79677957,243190314.67339393,242538325.14552692
189,390.1578,4.42,35240669.99615151,29828467.687649995,33541185.95207967,30330910.753688537,27072106.092069983
190,391.1479,3.32,22699617.397968993,26196738.719210178,28466812.44169505,22653784.822548293,24567769.654367663
191,502.1781,16.11,1046598635.5304242,731013811.0534014,1147217965.225778,1111841665.393518,887334118.2257181
192,285.0673,24.55,107829512.3688756,110962693.67280622,111189432.13190512,108891987.47138272,107089875.36670795
193,371.1269,7.77,54639217.954414256,58702917.278820485,53208364.19511145,51976340.49437837,57734151.45802327
194,445.1641,14.42,128847983.33868676,127204227.3652207,129526931.66525248,136234453.18227506,129611364.1128182
195,308.2587,24.88,462439335.84457207,397162308.8766596,474366542.0346835,413349803.7499208,284314949.1075904
196,588.9704,29.77,106226510.14917478,115777783.62485,98164455.87128575,109968961.21531482,114901925.41768622
197,245.1401,0.58,85730645.90270314,93413694.27751909,73320751.3366501,82743418.60661179,93010653.12249988
198,376.1405,13.66,610417670.6981399,424570739.70458055,653423444.6293205,709492725.837506,506903412.4048761
199,393.2178,9.62,249116720.62632176,138574727.08316818,305017101.6613058,299304008.0551663,269170572.66543055
200,451.1654,28.81,257741946.66421306,253754723.23150066,249042437.29868412,256730527.67129993,286245005.2342709
201,227.1142,0.61,10977325.687709212,11218282.492390534,13043602.060750257,15551923.497577611,19507052.50742668
202,616.0869,27.2,7335831.615977583,8972719.585850745,8352048.643593514,9292387.527425341,7921198.142916549
203,442.1894,15.54,148501942.24914953,90591312.60444549,167982388.67381135,188100638.1128401,136628508.5209611
204,398.1981,10.71,350615863.53982085,378916507.51836073,339581054.62410057,394335855.487699,368780989.69384205
205,267.1859,7.8,838745254.1250864,829492018.9062874,839352580.229408,768995604.5976259,845534515.9502002
206,460.1987,11.17,18635114.793024056,18958651.09833889,17663178.43982637,21039477.368021972,18819454.076245666
207,493.2638,18.1,4451954988.030973,3186428164.9069133,4884486444.566809,4731232327.118013,3508374862.858595
208,417.1284,25.26,55957120.60248904,59778082.47617389,55547579.78485234,57280212.06191714,56569904.47961426
209,299.1579,16.78,1078856878.414582,540556452.2336835,1549741243.6486497,1856197005.194601,1436157790.9046748
210,399.167,4.12,115080577.04401164,90100185.98505022,136076432.0363224,108911315.14787185,60165645.87084954
211,186.0916,6.17,9876024.620546138,9660280.419329919,10648587.136088293,10232880.003695691,12431162.072562477
212,307.1669,6.39,791202900.3360895,704565384.8352185,753477487.3141804,590306626.1609125,391534473.0599577
213,316.0351,28.06,18163924.627255216,19646354.73411072,19472145.857710406,19897408.704089347,27791408.445956357
214,810.4564,32.42,2562774.370165966,2398307.1097830585,2658134.842774387,2433562.948777138,2922269.929648738
215,394.1403,12.5,59477228.22864413,40145423.905977316,76244258.16974115,89788680.78797077,84747710.03672376
216,463.0861,31.53,720609511.2802331,688750212.4655371,729726390.1743213,759626098.6566515,930964246.3730078
217,486.2011,28.32,273503806.94154733,237585714.92809165,281545764.7274923,287791447.56057775,328971868.975752
218,308.1431,3.94,93276799.99574605,100890858.6963176,89899119.68487456,99112505.09792885,92840898.0444796
219,416.1636,9.12,73239583.84565689,84778912.55713198,76569303.62564607,79694437.12158024,78963823.8701973
220,351.1959,32.42,6602546.008861155,6085787.713556657,6424883.625541452,6377966.107348948,7772417.75977925
221,392.2006,21.68,6157310.7096027965,6611025.143409904,6451047.830048914,5385437.024059072,6624870.833082558
222,204.0303,0.64,2161546.026680151,2090065.0335174731,2077378.2498904532,2162880.2454514187,2355345.058122517
223,302.1754,3.57,48861687.830822565,54179897.24395678,32775535.187329248,40052437.150813565,48093295.04056233
224,339.2167,31.55,108846.2820318233,212501.31367788068,184559.0191202126,126108.29221348948,340878.7176738122
225,331.0439,27.31,27239562.6521594,26936707.359946396,27221854.748812374,27699548.484397084,27797869.628390335
226,192.1385,13.76,2771025916.853852,2694902811.1558485,2809871370.6367855,3165727136.0793924,2776753113.0120916
227,340.3695,29.27,107283192.36528856,108799678.66815737,105694071.00484833,112578864.83947343,121616776.58321188
228,555.253,3.7,198715584.6048756,139081930.67534822,150243733.1185717,138503075.89590648,128112681.07065484
229,178.1354,29.14,297885.2897564751,256337.51394779244,252719.7006111549,215653.81662031586,183203.9001069683
230,305.1084,29.89,1393221196.924808,1368690509.0352592,1425384970.9493668,1398834419.3488736,1296801540.2332108
231,109.0763,0.59,119177456.78942613,122059748.21332948,112046550.29589188,121820062.7158359,127056546.8388075
232,204.1386,18.06,1788021806.552288,1784379201.0995586,1852720346.038912,2011622381.1990328,1556562221.5175908
233,114.128,0.58,43893426.796515286,55310785.58337554,43542904.49391862,47066246.91712842,52387267.97041442
234,291.1957,32.3,124654707.68487948,116036218.44092639,126520614.24174726,129276138.46131653,178475873.52134356
235,146.1177,0.58,330624271.0546366,360939276.5029721,329700110.18322843,327070055.6183288,494721250.7962782
236,362.2122,32.25,515417.72677035176,420000.70913922996,482968.383802872,456192.64145162527,638351.7143078903
237,220.9536,8.65,16321014.67437553,16590269.844313351,15702830.052804556,15860157.667737246,15248247.749820706
238,279.1595,31.43,507318230.4388056,488187099.98406553,486311680.76597404,497732251.09431446,692775537.0063362
239,275.2123,4.42,428263780.62753755,317828893.0331144,462395797.4994805,380166296.0037693,337281639.9021227
240,215.049,2.42,13888106.629849931,13346506.801707871,12527604.538044173,12527583.09422275,12922933.967837287
241,428.2553,6.76,210683008.60087433,193740239.79184622,214516051.94476163,212667389.61980817,199742333.4278494
242,214.0996,3.63,328316382.95809054,359915725.539463,376186777.01141727,295644849.0455055,298184093.2152757
243,427.1176,4.26,97056277.8792815,114870537.61173733,111838745.23495951,109065058.91722125,114128087.98131055
244,347.2223,13.0,72102577.0470728,74965632.46799725,72464389.51477347,83182893.8374137,87065036.0880808
245,488.1642,6.85,79013246.4806097,79495858.13005526,75745959.24807842,71601027.44284415,75848183.57978831
246,489.229,10.46,238414470.56658432,266770873.21295804,195018824.12924188,214941514.38613412,190800038.5738731
247,245.1752,32.87,3365805.4181417106,5682365.177742251,2202064.396775756,2387239.9366537053,3133501.855056186
248,233.0924,9.2,433125279.26318634,426015732.6470758,439306835.2021524,451109265.78511846,418681540.23621905
249,558.2312,21.93,59151528.617540315,61183334.917387225,58828228.59827411,48481032.808751546,53842223.96431538
250,406.2343,3.35,327260545.055368,321629215.5357622,294386000.04737186,267912730.9565727,252309189.22618955
251,445.1615,5.21,28494235.035336427,24986259.855342835,28827056.930904277,28646712.292470716,26345803.021104936
252,417.1186,3.43,28675032.6729725,33132311.05634641,32063280.67559498,30358348.242658406,30599824.18658095
253,529.2294,30.89,193880162.57405743,159409433.64551,167480014.7555925,162009308.82161584,171452627.82241464
254,359.1972,3.83,188220792.0478919,196368052.84933943,146414239.16641128,167621810.7255626,129662658.01410578
255,313.1776,3.43,125968506.20808616,133703202.78995907,134080254.97597605,120422943.72244368,114385437.12892817
256,330.1505,10.85,247151290.17859432,161950765.51173925,267258321.83964437,282698088.22382474,179665678.82297722
257,433.2228,22.61,74256504.52888148,77695661.15543249,71070273.21842556,62823252.81224661,69478949.16180907
258,234.1128,11.21,81039477.29976018,81791216.72886232,80553990.39769389,97299363.75535062,81254626.33527978
259,413.1203,7.33,72190283.4393848,63890404.10120071,69070266.7550808,64611051.36731034,53637450.393350266
260,328.1583,3.39,124344964.57377382,127784938.88828307,129779105.59690744,116441423.58718213,112151643.60633576
261,163.0868,5.62,170884353.74885347,171284922.60503286,164750216.12067673,164629505.83235776,170907585.80476484
262,316.2025,3.49,105743945.84598702,111095210.91229314,77827901.20207272,92855993.107746,85574050.76727101
263,223.0869,10.5,523692999.3504021,303361803.6293732,705917400.2643758,879122881.3744285,788556310.085916
264,119.0606,5.08,218585414.07829395,208676999.09740278,206759866.43209073,212234806.61557144,225674810.16870916
265,185.9776,10.63,842547.8815416084,764999.9104541113,806374.4620503781,1210057.2153762982,1043488.6312233781
266,226.109,3.81,175937769.55300415,163791052.33650762,198083649.80788666,250471672.96219528,246146101.96199608
