,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA1.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA2.mzML
72,311.0813,7.02,1046563626.613574,1015133637.2181203,977285078.3306575,1056503332.8816818,1020799526.2406219
73,397.0101,22.56,174558935.00076059,175749008.39592627,138511177.80960256,175490902.00185326,187751551.0484271
74,338.2515,25.6,1421981193.3172534,1749331621.4123738,1072526527.6819465,1516855268.7969131,1502221265.358625
75,377.2121,31.65,1855305.715270942,984997.253866713,816249.5270456334,1130500.0153419718,1891721.2004020135
76,381.0328,21.68,75606899.1355922,65971261.961997785,55771065.47522773,65801535.39505807,65561245.38163975
77,312.1379,15.92,529586286.2270778,525047051.86481816,536636982.5595999,584082335.9824328,514845376.88546485
78,404.0377,5.13,22831746.003193237,21740358.85063056,25933354.56948023,24474223.151700847,25494787.86853526
79,354.2431,20.16,5832238802.911159,5274473417.893345,4079675079.010435,5228508373.848282,5210848473.705065
80,324.1962,10.52,1624547819.876483,1456100519.3484309,1259113899.0543108,1512432042.366471,1453830459.0622556
81,607.3258,31.28,3459028.5809036717,2090420.9713220834,2207545.059387073,2771153.4820267614,2758334.04778009
82,470.233,16.46,391839436.19988716,415408286.8997522,344164289.1829165,442491870.1741779,430010197.3252958
83,427.2148,4.63,36176021.98523887,38195701.492626056,47794812.02107498,39309986.06303112,40615804.67206024
84,349.2128,3.68,125640601.84521207,124562362.26707183,141879284.65141633,122764135.78621706,140406688.34447885
85,296.147,11.64,662167328.2797456,625010986.1456243,443651724.0680076,734080444.253423,593559726.0768372
86,318.2795,21.55,1460527912.3017027,1330883505.856327,1024629735.7753736,1327537696.7495196,1321740291.5622833
87,914.5281,31.81,97791476.82900922,65155275.54840143,69287610.25495122,78418739.02959639,104712938.113816
88,294.0696,27.12,70981208.35680376,69849892.339964,71360972.1122387,70671059.23765104,90282299.59066564
89,266.1656,6.45,225152368.05893636,227221884.63526484,255020529.47441372,235836607.51953197,234266042.507125
90,345.1816,3.97,222513676.88121474,202205344.1899112,191619262.93209308,210750542.25571692,234026144.45291144
91,383.2796,31.23,2874629.879496362,2196048.202293685,2980238.5021778075,2017976.064456597,2717709.537359272
92,333.1409,0.6,51439823.04233882,57218435.79033808,44000636.4636312,56455999.76497081,61176469.79704529
93,359.1641,3.65,162119961.1069669,162199878.31784576,176455583.61368456,167490756.41523945,190184269.06870288
94,416.2781,18.8,427308979.0349792,482019358.6168373,524499365.5294365,496273050.7277786,539522939.5276568
95,346.1026,5.27,57011688.3140626,52709183.27097474,50730572.64199883,54965856.22426696,57114243.2752971
96,411.1968,32.46,58964493.471171446,52520935.83479263,60669277.61507948,58129657.815632924,84531140.2660769
97,325.2167,25.51,202747914.32012093,246239938.43685964,197684809.2344071,202761702.99903202,200539229.74791738
98,1019.4501,4.45,6373567.954281049,5868126.375125214,4509964.438016223,6125651.300950041,5296447.32179714
99,435.0574,29.43,387637879.8969304,333315450.86620605,338873811.0208488,344357363.6330324,400538040.537254
100,364.0951,26.39,840176162.3672254,832577213.3585588,842201328.9016966,887130734.328088,885490099.4097811
101,214.0711,0.58,24437935.85571509,29995731.08004099,23638069.004434288,30366265.70828634,34771517.86452584
102,201.139,5.14,43033899.86273731,41417016.062204674,44288951.21943659,43478540.082051046,50608238.27828872
103,469.271,5.39,760100030.0756797,796392200.5445923,874993706.3455392,797761781.9961994,897355026.6844429
104,312.1961,12.8,344819962.4958344,355175462.8197959,358508326.27028036,400198946.20768476,356100138.4000036
105,239.0742,4.82,124672530.91411813,121850330.62199575,124726346.29227011,122912110.88569598,136113596.49803346
106,307.2271,17.26,92327490.62071858,93151355.66206571,97487820.32583511,87351859.8445941,93321004.29312961
107,325.1552,4.3,119771727.78564706,111170454.63370222,115345555.48379329,124553926.53184661,132153503.32206908
108,329.2188,3.41,1134331509.633794,996850412.6614542,1115418860.4805093,1011621133.053334,1143093203.6630435
109,471.2655,12.15,153753951.62191546,160573272.66495657,106043309.94874921,170766861.45137632,154455868.73594218
110,612.3079,25.62,1399866479.5844362,1561825372.6009636,984918364.0329123,1458379867.5338,1367913603.6441348
111,337.2178,12.84,217309902.49557412,217714774.253608,208693234.8001613,262198842.8898622,224807436.58967164
112,368.1744,3.75,286790706.81914365,253453365.35742676,271160072.7391061,255798615.34706235,322138544.7032101
113,441.2428,8.32,884932329.2518456,893346188.0106006,614313173.4847127,911320039.1791229,883917852.7070547
114,484.1621,15.44,1122881333.2223015,1162990496.6850007,999732796.4112825,1347555210.0490596,1209057391.9565997
115,258.1129,16.43,80980985.50652663,80579554.03358497,84860241.4847564,97578134.18813938,81904947.19488879
116,316.1774,3.33,115152727.07890059,104254544.42703986,127021293.2631348,117587177.19077581,127949498.62675992
117,222.1855,4.12,1125067158.7366092,952723378.1159089,930904464.5758736,1089265757.7073858,1179188765.5951164
118,836.3872,30.1,27468148.799450483,20260436.719218694,21492679.189873025,22042453.08689856,23610247.714994356
119,308.1761,3.73,139549325.21969453,131404819.70671713,145043521.2439367,134224171.0588296,147082248.03028792
120,438.1718,6.13,191376657.16828895,185961203.78587505,178404670.31786788,190233228.08955324,186662809.08837318
121,256.0972,15.09,330255888.16225404,326805058.8833319,335431888.98780954,380089395.5479048,327291964.80434555
122,278.125,0.58,35345503.36975625,28252685.597424656,27843714.785459574,35349249.23270191,34887609.551096186
123,615.3171,25.62,17812231.51641078,20640897.121467456,12572314.680705324,18925476.663406566,17608918.44530571
124,335.1508,4.41,555802505.223685,502596254.3723556,596131013.3846154,601137952.0670885,652283440.9311521
125,694.2874,26.11,679923269.9111769,869353117.6462103,516646630.331005,792783109.4314456,782028433.2884707
126,328.1912,6.35,960372874.05874,1008364584.3901563,1279868508.3336234,1052529960.6622769,1057511787.8039732
127,247.1809,4.92,799038765.8910679,752826402.3213055,736164288.9699126,751151298.0901428,851380726.0145825
128,168.175,3.7,406278145.95771325,373941205.0862831,437850270.268939,376349811.21999776,473927443.3857236
129,348.146,0.58,6831146.746570325,8203232.464627835,7397421.655633587,6313578.84941994,7819286.950814234
130,632.253,31.25,866393430.6969013,688787504.5024681,769323959.4474056,813351134.1939037,836666291.6829641
131,548.2435,21.68,289051999.91335064,248560377.36222452,250562436.61119384,253952596.16810852,262831508.16958213
132,557.2076,4.56,36500426.914235294,36668190.24015253,25058717.234729532,41643104.52862996,38520530.308055595
133,484.1872,8.42,671066188.771065,674257819.6523829,573935724.3906665,691100377.5842795,678257678.9856881
134,451.2019,7.75,155622411.65644476,160284041.3319357,137516764.03312752,163535284.17899042,157676619.4875036
135,470.3062,27.89,1403578049.797436,1296947598.118217,703272165.9506495,1343936231.3031836,1437472970.787745
136,449.1636,25.74,239840834.15321365,258994038.3101889,228777472.0875554,246802342.35116318,240359719.75619555
137,448.1331,29.01,550582005.5064502,491089784.03393245,479577654.18444777,500525099.3850472,572831788.4584224
138,349.1841,4.77,636462087.5376596,601586584.9279089,737209535.0584854,651688821.2672646,773272021.1676325
139,420.1372,13.54,365222764.487938,352933600.10907894,380290924.4844952,415205053.9902782,374053224.23413324
140,367.1672,10.72,413487275.77250445,360720408.7522992,361395086.76585853,357323060.54162604,372457324.40318775
141,355.1028,3.38,9664476.204731056,7393249.22700022,8538323.921067353,8253295.007933866,10100645.964042705
142,311.201,21.45,274218757.6825441,233740493.4232357,233553225.03138405,223073471.4776412,228823558.4069652
143,295.1808,5.2,455929227.472029,416285048.84881395,357293890.4883914,447667701.24815786,449805304.8065132
144,517.3543,31.12,2426164.9275863655,1774374.892111978,2370445.001228669,2040220.9695878183,2319480.636851855
145,289.1218,25.17,387870902.8318758,479662319.3284211,399969607.7890162,380445422.11145324,381682624.4649425
146,269.1056,3.61,279269596.7353344,259402139.00062698,292095511.207865,275760983.9814139,307464956.6624889
147,278.1906,9.94,2977596610.1769686,2722929303.326921,2379677977.75703,3286978747.40132,2695871119.402365
148,231.1495,23.99,754013227.9998144,780789898.2574962,809632861.7692442,788892594.9217373,780251499.343509
149,325.1715,8.36,956687059.7170384,1051349331.3101059,1148403162.6070566,1046556292.4977807,1074558932.4835646
150,528.1878,10.42,338067508.69323516,303231228.74694145,237030879.58322966,342667524.11931634,303740417.8140991
151,475.1149,4.27,36953278.511989035,33228537.225759514,34366892.18701948,40224894.26794271,37999193.312237784
152,172.1195,0.58,463229408.4137512,438998825.04481566,463989012.52956223,451800439.87704116,457095859.6725337
153,432.196,3.67,7553283.487023011,7414690.846370993,7766906.283610883,7585836.369108515,8154147.489392988
154,387.2535,28.93,578567591.4463837,460458990.4390094,479042280.32658255,465790110.58257985,562735267.176026
155,255.1132,10.16,526472265.55513036,446503193.3388348,432749675.28225696,550527538.7526975,450949125.6996952
156,282.1605,5.24,648715950.0678627,628437683.4115082,594988490.2445908,631169145.6859878,683322171.0045942
157,242.0807,0.58,317697946.799229,312146390.1790799,354458121.61534905,327234137.0114306,339866272.209986
158,375.184,12.32,895874601.6008197,1025143468.5607122,898157277.5830265,1159601990.5838242,1039389270.8126826
159,315.0726,11.56,16273471.893116588,11463810.169669416,10820668.671304207,14720484.176016986,10140970.238273961
160,433.2156,5.96,182492373.06539837,180885605.5168314,220526409.58154434,209398151.64346278,197360960.74613792
161,206.1404,3.7,620594193.419534,700231185.0709307,880994528.4017136,702268368.345188,951640524.1087348
162,288.1598,0.58,224297714.44202572,217730953.3945389,218743714.7777767,236866111.76423967,242273276.07720286
163,415.212,26.96,615661998.7038568,591557745.3004614,618297661.7376463,606113652.4867847,702227487.4465251
164,403.0429,27.35,467146548.22787374,381883627.8370352,384535851.843999,384983954.99886245,469119869.9503164
165,406.2092,3.79,105021997.58520246,86473649.4797566,90015139.79074562,87616793.56565474,108716308.56219521
166,352.2124,14.45,837880235.1655973,834505363.822165,501468589.7836955,961980204.5132914,804907213.6254284
167,510.1585,13.18,229059686.9762695,234399812.93556586,162350304.62486452,263951586.59555727,230269917.3797461
168,319.0753,7.95,36548499.47430675,36221611.91785143,38293922.9677218,34739356.24625348,35197593.28562121
169,845.4837,11.3,94234710.32629812,98767961.859298,116385846.99529591,102529996.42745656,108873587.61985765
170,535.1584,28.14,707271644.7089865,588577881.8089675,640532191.6745634,605038129.7485968,744929253.906614
171,540.2617,12.46,324122283.5378098,344718713.6040299,320628418.6362074,373135179.45130324,340139716.2754027
172,980.5722,31.7,92163301.15725163,78633431.11542913,71778950.97685695,87121876.91836724,86961452.33059937
173,445.1468,9.18,126983294.82658915,116163805.77420765,89669442.79984164,118076264.09875694,114489940.66593018
174,289.2278,5.62,1384832319.5972593,1395749114.9495962,1436332660.9100256,1414405500.0403275,1427862473.891757
175,483.0852,29.56,570238348.1831205,492705503.7798009,503533925.72890747,516479135.4002133,562875758.8434649
176,1270.4492,26.0,5572164.67021952,8575172.675195087,8140098.100346183,7205195.3539248835,8231197.637253507
177,720.4344,24.82,718664291.5788572,703716566.5613935,647755746.1544714,695890017.762335,708024495.777787
178,564.3096,31.39,111001832.28251982,81713595.78226268,87298927.55667634,83015277.44713885,108061413.59276521
179,412.1925,26.93,22811429.494069353,20675321.883764308,20269968.696860123,21700538.370134205,24190988.939822756
180,847.4508,22.72,175583316.45548066,155485120.86471972,125322815.3753151,154675700.44664374,153090548.2712551
181,294.1604,4.53,37180366.6043182,41103255.43300337,42948953.889694184,43078224.4958974,46474738.274526194
182,329.1321,31.65,2000337374.9386573,1643844349.2640882,1821547365.0664146,1793030992.0221546,2022192945.7471168
183,465.0944,28.87,1142037627.200567,1020318550.3057381,1057809412.8842268,1051746738.8453952,1163639450.4723377
184,296.1859,4.43,583951053.8579216,587302548.1516683,559654771.3540684,576879368.212279,654122495.3103154
185,221.1111,3.91,557133527.7955084,594804791.2433145,605366222.2745966,614135427.7303131,642667070.2050451
186,304.2023,0.58,157021230.28445292,137043593.2902828,138583761.9100137,155774760.05583662,157783582.36008713
187,496.2429,4.48,278205332.67474717,271710226.90765876,257841107.21867326,271711645.99317056,292395587.70410466
188,379.1657,25.44,622104150.9943827,742998533.9654589,660627572.2176557,638031114.7416241,630499676.0332868
189,390.1578,4.42,60180855.0382161,55673003.76160568,51613019.486918256,59788228.905032754,58942665.68238886
190,391.1479,3.32,49245436.63235895,44073220.19241122,48853274.525298685,46848593.39595823,56010391.63296032
191,502.1781,16.11,1970232082.6164262,1858078328.7684033,1313969980.269501,1994430602.7550223,1832399540.2354555
192,285.0673,24.55,169765114.9294264,161851780.2962344,163709977.98642525,168244818.12618014,164255707.96846944
193,371.1269,7.77,118396052.69412334,118962869.64113191,150171083.15202558,121344988.31524087,123191194.76902902
194,445.1641,14.42,242711061.46446884,237284412.8067249,253194793.52913362,267343883.4330924,229253419.83075023
195,308.2587,24.88,813950702.0447447,793154084.3399233,395648972.8690392,834433866.811086,726526191.6693271
196,588.9704,29.77,398069778.03267723,349662818.66845155,356391675.5371536,353387853.0965232,415592053.8472381
197,245.1401,0.58,196976157.2800939,174694724.47092515,174076352.63587517,197830988.91175064,199908711.80690712
198,376.1405,13.66,1083018252.4828708,1183120999.435981,1026832729.805562,1314958347.2835171,1153582232.1867652
199,393.2178,9.62,535194461.7926645,471889432.10920525,378969098.35300285,468620067.95846856,481293852.3105879
200,451.1654,28.81,585203292.4111916,534322558.1206463,527198999.5538151,526954739.5008838,578060370.6037229
201,227.1142,0.61,33595009.6017303,32717206.826445114,28127542.004005793,34952740.461129986,37483090.84304068
202,616.0869,27.2,52154600.21644214,49057707.533985935,51150324.22594468,48636772.38260358,59322949.54501052
203,442.1894,15.54,269860067.7215285,280637715.5949234,175415718.13513362,330737397.71386826,275542608.73581195
204,398.1981,10.71,834335114.7238771,777075865.9276758,842728154.001457,767322832.7070782,796801589.2574472
205,267.1859,7.8,1049670295.127325,1089325205.1762025,1133583153.5081296,1077565269.5066888,1068046879.9584777
206,460.1987,11.17,39611075.94508642,34110036.04714265,34966768.28145178,34984185.80819266,36228729.54909818
207,493.2638,18.1,8577621140.138197,8559692040.152803,6375960572.879375,8529383131.2102375,8154307955.179915
208,417.1284,25.26,112328979.86487165,132679685.54629959,111043247.3609467,112857256.7229627,114754003.12561868
209,299.1579,16.78,2312293491.2926154,2349512574.4691825,1534432419.4180374,2314999901.8142705,2283010657.475043
210,399.167,4.12,244306055.44662476,250973597.90512007,263671095.4603594,265034724.6061164,280203729.1686107
211,186.0916,6.17,17960296.12793676,17955845.044688825,17722676.7968905,17684263.269021153,16698739.85373028
212,307.1669,6.39,931566688.8058794,1056425470.4880238,1093272839.5080268,1100776775.450083,1186954487.6195228
213,316.0351,28.06,56172374.270672455,38398586.09892099,42004264.069234006,41108919.07263351,55858277.51756967
214,810.4564,32.42,7339285.78081497,7199866.675715577,7085300.144294913,6639429.452634509,9636480.59612224
215,394.1403,12.5,106528502.21947402,115915511.51649627,118663138.21593942,135847634.3663422,124378623.26979063
216,463.0861,31.53,1277844431.5688083,971402204.3156521,1324236053.943982,1240975009.8817139,1451954976.8425653
217,486.2011,28.32,330486670.1054443,424588258.46762633,439275372.59661865,455980759.4062887,546959031.9353051
218,308.1431,3.94,189553393.7266476,177897617.93479353,217618091.55246645,197333447.92618695,213752600.81447494
219,416.1636,9.12,140072194.44249165,169739497.7036468,200411017.17895752,188848848.2190872,208875951.64271462
220,351.1959,32.42,14716976.120981669,13699513.023226287,10024364.3525161,14577240.048790144,21362224.191309214
221,392.2006,21.68,12805711.850482289,12223432.766984858,12223591.145674694,11872926.90770719,12138848.605129803
222,204.0303,0.64,5904364.473777577,4826428.19001461,6795092.333341682,5579188.990539165,4558468.50204356
223,302.1754,3.57,106505361.17832232,96700526.65567744,96529179.86751702,86679732.42443621,112422005.63512734
224,339.2167,31.55,567409.9137425137,227546.4196445145,324497.99539260025,958926.1328188733,116001.53029375663
225,331.0439,27.31,76347011.96966381,52328459.49114089,57916846.22370485,54380552.299002215,80314140.56342247
226,192.1385,13.76,4204670790.7316236,4349438309.256597,4428274568.290499,5062976608.599768,4210234517.00938
227,340.3695,29.27,235999329.94819295,195290375.18384314,129010853.4498137,196566290.9426007,239493598.28750277
228,555.253,3.7,426878162.2741289,400217076.9731655,468594315.6899627,361337756.87734044,498512491.3723209
229,178.1354,29.14,152581.19426500963,343748.8542903585,317770.32348019304,342671.92821652,201283.79116650324
230,305.1084,29.89,3294661334.3844395,2766931848.496939,3028476100.0031204,2777879207.6066313,3476550303.9160113
231,109.0763,0.59,152424422.31444824,154415323.86842203,149585273.87869582,155384509.22333348,160020659.7625438
232,204.1386,18.06,3470123551.3294387,3494768361.133437,3618747580.5753613,3478445040.5080867,3559343521.825222
233,114.128,0.58,70418241.86826599,68766793.5352316,76066092.35717586,69420083.50765452,68103032.94850226
234,291.1957,32.3,296570243.7157447,247036717.2695942,281207255.12954485,287356413.33377826,392903082.24226874
235,146.1177,0.58,606784370.2214681,584572684.0531837,641974608.4597195,592041074.2727791,580703127.6473783
236,362.2122,32.25,467892.03719287936,371875.9108388928,560969.2646320362,464886.9350078837,1498891.0735152254
237,220.9536,8.65,28492500.231092144,28510672.034242984,29648366.936588943,29022158.942374613,26740562.305950686
238,279.1595,31.43,1400152525.5022035,991773441.7181613,1111148263.0087633,1040753577.982675,1344757407.6569197
239,275.2123,4.42,1006322417.737579,1022974017.9871782,1099341159.4108791,1031524215.2682648,1112381630.6077898
240,215.049,2.42,16252078.926216647,17256103.573378377,15362100.033721883,17394641.660763256,18717698.87889915
241,428.2553,6.76,405423681.0408847,432985485.976354,454160052.0461495,420015738.133039,398378476.47366005
242,214.0996,3.63,392679739.94233596,383674721.5926852,365071868.07910347,342155194.4300727,415080383.29744935
243,427.1176,4.26,199954525.34901625,174429131.35499638,216380604.35423338,214190442.12110123,225469905.23162997
244,347.2223,13.0,143826674.04919836,147290360.0590605,145932713.4414793,182363677.82655454,147841804.51215023
245,488.1642,6.85,139112538.96211645,139860153.25457928,144910348.4807678,146248631.02176753,140498633.5198018
246,489.229,10.46,498743682.0438459,456964482.57458013,361014461.84611964,527680817.5593897,460083163.69464046
247,245.1752,32.87,9236585.185688358,5782375.568851154,12997603.351104677,4629315.408573396,6160203.952992378
248,233.0924,9.2,775164788.5848454,740550755.9108236,892811745.6817955,731903169.1652961,767403659.3848147
249,558.2312,21.93,102993454.72531912,101116973.7513086,94380815.97402091,98731211.75520676,102370086.81225222
250,406.2343,3.35,630191996.6662681,571112536.6580052,652854316.6677555,646982512.644141,706319153.8939867
251,445.1615,5.21,44074777.8305168,44930953.22178968,45423691.37170017,46236928.48465498,49588461.97040326
252,417.1186,3.43,63833101.31068678,58006382.76709266,65821218.60504327,64307115.471904844,71698914.30435833
253,529.2294,30.89,438574044.9253601,457548932.99378586,465668816.4963057,446348306.6861437,498350165.3154644
254,359.1972,3.83,369041353.0244072,353245269.08900297,361499489.0591016,353180189.6085621,404715908.0041553
255,313.1776,3.43,223144302.02528942,216694590.66324323,239152576.17666948,229808442.84664023,247935549.48646283
256,330.1505,10.85,464153263.3226893,447820139.3276506,374627666.628777,427082697.8668611,448392491.41950446
257,433.2228,22.61,174239961.97906336,157203172.32515475,162610917.24225911,156176473.676998,158189484.58826405
258,234.1128,11.21,200571927.69782656,163436456.5521394,163682480.45967832,161839926.3610713,157679235.77711642
259,413.1203,7.33,103678659.54950476,113666205.0364527,107132841.30528635,116199038.65418528,116882236.85010621
260,328.1583,3.39,235834767.79224813,204226834.44180846,211416070.29958045,225747501.74384984,218067277.37239867
261,163.0868,5.62,245134878.7020322,260482134.0299255,270051373.20139027,256471071.4555286,276954344.1884776
262,316.2025,3.49,211561553.50003308,200898051.98971105,215902301.03926814,208990012.7068201,231447163.78033268
263,223.0869,10.5,1165874088.68511,1195755194.3457112,1290853055.823297,1402914891.7354136,1304584766.7230978
264,119.0606,5.08,285508029.83116263,299706006.4716326,325443168.31594497,288243905.6523834,337598337.7638774
265,185.9776,10.63,2357915.384489834,1552792.4810659725,1545953.1695977822,1844770.8557579664,1615553.50442612
