,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB2.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB1.mzML
26,408.1383,27.0,373715827.739421,374942855.515174,373799858.5156419,365233430.5211061,358223343.10252047
27,313.1736,12.18,2338543032.1357265,1576013387.9032114,2618935517.10467,2873928418.434607,2133253311.342444
28,453.2091,15.48,11937722.75471908,12395735.363303792,12521295.578761034,13843641.667758888,12157513.88579058
29,495.2201,25.98,7815656.3562728185,8147496.485031743,7561720.268996226,7370003.018694403,7855488.620129516
30,376.1461,12.58,1146687609.4540634,1041839970.0921972,1136296330.0787735,1182582867.9820287,1092310530.2626407
31,531.1575,12.35,316332652.04375833,328240069.20187294,301870718.3086912,289676716.2835956,270881638.145177
32,407.2218,3.22,0.0,0.0,162103.8354623355,0.0,0.0
33,345.2429,24.7,5682979.190905884,5666883.651655201,5305282.454908184,5258414.8736038795,5395755.8984748935
34,268.1912,4.17,617386976.314286,566232742.9522903,605396521.9607279,612174980.8962829,624170357.5908478
35,416.9913,24.88,89458161.55054106,34874088.81146152,196274824.1146804,433401645.0930642,554366309.9926465
36,264.1751,12.26,440362089.6024931,283948109.07566243,538678616.0397456,613902991.353697,448250976.389918
37,320.141,3.38,1577659695.5053208,1673411272.9349878,1340606050.850046,1400953884.92055,1321847755.3920348
38,414.1554,5.02,532891984.20954615,530298519.52099615,551333239.4304932,582396357.9216338,595555701.6309636
39,270.1856,10.04,1532408479.6284564,1079130195.1154904,1755470844.7085285,1661267144.7462466,1357364065.5806017
40,261.1965,6.81,6898438401.878011,5732785767.257958,6873253993.2719,6474572150.194671,5834094791.50918
41,340.1549,4.82,227917762.36519605,235840820.95965883,208514393.34178832,183126309.6480677,135698893.74259657
42,214.1091,5.47,45928257.69283954,46032733.149627924,43375400.41714852,42087658.89773742,39888078.23013306
43,288.2324,9.72,2957656056.6751475,2061968505.204811,3240375771.1670804,2920864187.14427,2283640825.3670754
44,315.2323,28.21,52464526.170648545,52876112.980385624,52352689.02375658,51497035.828593366,62243290.03751208
45,286.1917,4.19,2509501305.7207685,2129537338.455017,2797463762.263079,2823215910.569101,2598661462.9807014
46,277.0646,6.46,34832581.46737492,36303622.51178964,34319201.83541611,33315197.23337534,36750949.2364599
47,399.0764,11.55,17631734.56171765,11734346.75627617,18936852.94103202,20160020.59181318,14420296.062169943
48,317.1647,3.81,39408701.84540241,40601237.05136689,32787195.19547204,36784049.637346506,32446617.232678812
49,308.1106,31.54,5300004.003394699,5960134.746520455,4832060.347486041,5191239.085140222,5841482.590542046
50,408.1721,16.69,3904033090.864398,3009174480.6811423,4388895995.771895,4687125211.616388,3774888726.553896
51,302.2482,11.46,130101882.98893106,40682394.72880942,396946520.2123086,732652122.0366678,802848809.6277852
52,256.1812,4.3,2218325461.465031,1920014340.4364514,2399360512.591237,2489185332.1799397,2389874863.923785
53,279.186,5.24,2160453807.344883,1734584153.8234463,2555808376.9674945,2679048080.5093384,2564619654.122156
54,245.2016,9.63,1302862920.256234,500639014.979516,2097939129.6907039,2898568747.578094,3546295138.668063
55,180.1022,5.88,49086329.02275778,47803362.14321252,46864295.09047361,46225231.54954404,58379793.71433949
56,355.2022,4.54,281002048.75384057,257229295.99517238,286478976.47793555,289971808.0852888,314426905.44726115
57,337.2127,3.67,4707157.400758386,5644485.55129054,5574661.698292725,5069364.631398832,5442971.473118613
58,310.1264,5.46,231839145.51833546,216143725.86289358,226290231.17881614,219312972.0525423,191742013.301701
59,327.1377,4.98,0.0,9080.841888518848,0.0,0.0,0.0
60,384.1448,4.12,61710630.967374146,58877347.79172085,56068495.765909545,50846084.934834406,40182825.6655477
61,235.1808,3.59,244336371.31830582,224159763.29480833,232067075.5853235,229659976.31197125,210560230.0478806
62,195.092,3.47,468366899.2190642,455064691.56929713,430139470.3046251,475565989.95913535,485706127.43454957
63,438.1831,15.79,246998598.82122636,227251934.7033575,258681831.84894913,253887941.8922636,202911739.35556504
64,361.1206,31.63,44055538.696253195,48233253.31176622,45709332.5620411,43774879.866268806,59905324.74417555
65,242.1179,28.54,22114388.030450344,21881779.823675618,21582927.389157116,20794116.02574042,26389436.058270324
66,430.2596,12.4,175188836.0573784,137017088.93432876,198402016.6295025,249712174.80468968,276585912.6189865
67,180.1749,5.13,1663761583.5224392,1509804221.2723594,1556126475.7198927,1369294280.9887805,949972541.3492929
68,484.1241,14.2,122549974.76930669,43617804.774168015,249479645.5465282,334226940.53524715,329859263.936895
69,480.214,12.53,328714314.9287861,196474506.77400613,435305886.9197886,504753620.48800796,487273299.70574105
70,254.1543,5.53,0.0,0.0,7896.641106367242,0.0,34339.01293991688
71,285.0211,4.73,135886515.54353634,137786787.3749748,130337527.22131832,132811900.83052959,131315936.3586377
72,311.0813,6.9,70321297.43869014,65022158.15040419,76578760.81607935,77597157.03728935,90845780.76869176
73,397.0101,22.36,3086989223.2308197,2166131039.54368,3491678953.249516,3032456329.1145806,2780208449.8002205
74,338.2515,25.73,2866685831.046205,2202404155.5462112,2931441534.5778975,2359382082.340168,1550489187.354114
75,377.2121,31.73,0.0,0.0,0.0,2059.9267247408784,0.0
76,381.0328,21.77,620071.0948719127,558571.908694796,941569.2033577987,841237.3152837465,1294696.3957280624
77,312.1379,16.03,1845837096.043884,1821895700.3408346,1917280229.9660165,2225910704.1209693,1991037025.1790674
78,404.0377,4.96,20681874.166960657,23598048.318023562,19695492.276531078,20887425.668689433,18622542.35421592
79,354.2431,20.1,1592827525.9791436,1323348589.5402465,1756252209.7977667,2063302729.8240924,2052850010.343251
80,324.1962,10.37,2863755849.5166078,2579384295.847993,2850827277.557098,3105273811.021799,1984199960.3795578
81,607.3258,31.43,63495.17926416168,55135.29623086442,16282.805307294453,42847.43235004955,0.0
82,470.233,16.51,188792261.47009474,115950438.98463099,216909877.99796185,200231513.28710714,114951889.53624296
83,427.2148,4.56,157093900.58889496,162301809.30882302,128492689.0745953,125220435.53283143,118644753.94391744
84,349.2128,3.51,221536287.78401616,222677502.11445323,254481874.8272791,221061047.53485987,221605662.12444466
85,296.147,11.56,1094799023.9401388,654480586.4545518,1321335690.3782632,1443838063.78316,1108688646.0758862
86,318.2795,21.48,2522571486.757208,1502706672.3645573,3041186754.9467077,2833375184.4426184,3130397290.9659233
87,914.5281,31.9,38274711.56568017,36642779.93296495,39552773.02662322,38253180.863219656,45145714.99959218
88,294.0696,27.18,324198927.45977324,320503243.3016113,310037553.6811364,328483265.45847464,327637804.93806887
89,266.1656,6.6,2851623060.0928197,1955514275.1625736,3693940855.75294,4069322130.1778064,5214479032.937474
90,345.1816,3.96,242863229.32364827,234784226.28465348,211318428.06299043,226976227.00531292,178748431.6985743
91,383.2796,31.08,0.0,0.0,22649.354226978117,0.0,0.0
92,333.1409,0.69,8865227.681587888,8851566.005855836,10993231.060730388,10178817.17223569,9386541.519168554
93,359.1641,3.75,7065900.074354148,6947502.050739724,5614261.813846786,6031022.762280433,5084134.495227654
94,416.2781,18.82,526845549.5073655,345568174.4527089,522200298.89403236,574441052.925163,410399322.3099562
95,346.1026,5.38,71730251.68731478,66632689.47355166,72307139.78407049,73500948.92171878,75077574.02372515
96,411.1968,32.46,51293202.45186867,52999176.73898642,50526233.66252752,57887565.45039965,78127468.92589217
97,325.2167,25.52,186169275.1576048,193667214.10236415,189839874.17096737,190626244.29124263,198620105.59155267
98,1019.4501,4.42,9474657.55996808,7718053.588116366,8421013.952818379,7572866.911606539,4851525.024827756
99,435.0574,29.24,320634674.9082668,322276985.3655448,316641013.50218964,311442363.7737423,367206545.0127835
100,364.0951,26.23,943962761.380615,832588347.8715111,999403983.9070361,976971193.7640717,860458945.7997444
101,214.0711,0.39,26631900.20508865,25329344.603315674,25709097.314625952,25542067.981332242,26307995.95543921
102,201.139,5.19,54314858.40179224,54444124.897701874,51544013.29611781,51944353.90807511,53541051.86331181
103,469.271,5.32,723911896.7706308,661893888.6895075,742138087.8210156,774782488.9149752,785062847.7280637
104,312.1961,12.8,357667474.9371772,361743286.0912154,349552645.6673996,398795905.3864963,397117713.762487
105,239.0742,4.98,167280997.60753927,171468631.37000182,167219252.2169557,158340095.336441,159441778.48600575
106,307.2271,17.16,88188785.64962323,90676509.51264217,88059224.20064098,109727102.98418802,87374442.29285692
107,325.1552,4.26,158305006.48496002,163676001.53217715,151892704.70898378,141099959.95636383,129467543.22381118
108,329.2188,3.51,1081395989.9403899,1133490207.1004014,1203854772.123344,998110757.1350589,1026323905.3315117
109,471.2655,12.04,143154544.95803875,90713489.64001764,203176977.7498882,230550179.04428113,188099029.7718154
110,612.3079,25.45,1340368307.6765382,1005445096.4175177,1440595808.89268,1394455851.5982065,1155125243.9374814
111,337.2178,12.76,230007882.34864917,240836215.2140693,229545510.5452162,268989670.2683431,255561755.14019275
112,368.1744,3.61,569919225.592506,592670670.5978374,575716144.3633436,580515155.9703729,627765457.6637177
113,441.2428,8.49,361961921.88987035,117249090.28937143,620330464.3757007,775267065.9661362,1032641570.5054903
114,484.1621,15.56,374841069.4996737,126903429.76413545,819642674.1942093,1243185018.52872,1238452074.0625727
115,258.1129,16.48,81898151.7024961,87190933.36155316,82147964.43678653,93335219.26760426,78114880.51436302
116,316.1774,3.48,693553.2255736783,555071.9776767006,449353.2453949841,364923.523419699,433843.0667145854
117,222.1855,4.24,1551616706.156089,1458091353.0232882,1488559904.7112944,1460854038.4305532,1438405568.4831543
118,836.3872,29.97,20431758.934356935,19708824.724760294,19780247.43285322,20629022.678021975,22293530.32421132
119,308.1761,3.89,213727406.27614307,232853081.09977686,233532646.33225405,205996323.75084403,206752679.11120516
120,438.1718,6.15,217457622.6116051,200557358.32111645,205951434.37050858,195460215.7948493,176498022.1622015
121,256.0972,15.21,333523610.3498895,335507181.13421196,329585620.6673807,375615469.2669096,323817247.19391227
122,278.125,0.74,3279571.2483150447,3681343.817756657,4714481.059101425,3191952.706196404,3684809.337316815
123,615.3171,25.55,17938007.56452144,13187457.35264463,19004753.477544952,17702976.666472808,13801032.282707749
124,335.1508,4.25,550087503.5919319,570445392.0131384,570318821.4652472,583600554.6802621,576417324.3731344
125,694.2874,26.0,770815808.7130716,482264630.6456275,902548554.8076377,846981576.0324401,660881991.0519563
126,328.1912,6.32,857536167.9089267,781646386.850317,847203486.8772337,824995530.2342968,817386471.800497
127,247.1809,5.05,1138030188.1390753,1070692794.4088678,1231018951.608632,1189031720.2603135,1302444021.9159548
128,168.175,3.84,531340184.5286635,534956796.24360704,690059939.9107273,572120078.5676584,573552627.0883391
129,348.146,0.38,7963806.892933414,6422769.410124756,6823980.514422457,7282781.42209828,9673483.308704685
130,632.253,31.25,645914238.5860872,715700476.4125435,631640637.0208646,622300267.2394528,815843830.5575407
131,548.2435,21.65,261668730.2861403,274825384.56426907,275453476.2692455,254062927.5859499,292573488.4973799
132,557.2076,4.45,34735895.93610707,20224438.50815521,44704812.72350792,51861595.77969341,62869888.29866452
133,484.1872,8.27,626713021.6884899,495032192.32087165,615172373.6832857,581536455.4694533,401791713.2109081
134,451.2019,7.69,173727677.9419762,126581368.58641656,190332234.69070593,185394159.02589843,168939396.82833138
135,470.3062,28.07,996292942.2076002,652380992.606067,1292752640.240893,1673069549.6598375,1950842949.0955346
136,449.1636,25.67,262752766.14423487,275076574.868415,266019312.69593793,266405105.48805046,261644011.9261542
137,448.1331,29.02,490529131.16788477,504899937.3029039,486407119.7135588,490307273.436105,569562302.7971576
138,349.1841,4.85,690951321.8112255,664660680.0004694,768342553.4369088,693642318.8157569,579985230.6938918
139,420.1372,13.49,419187944.9528768,445996504.3204499,414636634.5563115,452835289.0020716,383288276.66586524
140,367.1672,10.91,418853598.4329557,411957343.9184384,397878884.1403529,425319240.7998767,386725447.82308894
141,355.1028,3.56,659071.4842708989,1026504.0428452792,523217.7637663495,692827.1283187381,1019158.8024803343
142,311.201,21.35,217591614.54000488,224516793.92708358,211259715.25957644,208632973.4753633,269755408.0496466
143,295.1808,5.2,562203157.174552,505714478.98929787,560706096.3709117,496792530.4522233,394784706.6135062
144,517.3543,31.04,2323343.7573207645,3031768.007424647,2157907.4384016274,2210006.875205508,3764892.207079994
145,289.1218,25.08,382491886.569553,385750103.2306526,374019337.9092349,375540519.8322157,377340331.3128656
146,269.1056,3.42,438378930.98326194,437843558.7508475,479187747.769516,430299057.90580386,409706666.5521163
147,278.1906,9.98,2809665771.854634,2427116483.6817226,2870167085.524069,2638851586.1118197,1970710304.997768
148,231.1495,23.99,767502769.2311459,775803347.2859297,767022307.418392,783782374.2928826,777549771.9422011
149,325.1715,8.18,986417250.2107387,731783832.5484812,1145183013.5206056,1143394301.126567,1173272303.7073565
150,528.1878,10.33,363485723.508359,302299192.50837785,350197892.07671404,363436381.5217489,246555110.45585465
151,475.1149,4.43,36192492.96391424,39085910.259090714,35560150.03027408,36410498.210322864,37861607.11954987
152,172.1195,0.48,19362.195397828338,0.0,0.0,0.0,0.0
153,432.196,3.53,0.0,0.0,82205.70180296135,0.0,0.0
154,387.2535,28.93,441269009.3667642,455961935.8248055,445695488.3082399,450701124.4720508,526908327.6595338
155,255.1132,10.35,563914185.3296313,557974890.3031838,558290613.5579153,543747504.7007256,542617523.7599736
156,282.1605,5.14,669605549.3358469,563223030.2302092,692657760.4181609,625067534.2073498,521183991.88553596
157,242.0807,0.65,315558996.73877776,335103569.72194934,302031698.4467173,319931741.7713938,373345067.69009054
158,375.184,12.42,1049258644.3237393,798491755.913818,1080274643.2597647,1031077243.2254033,849460053.9257259
159,315.0726,11.46,13289272.851008806,13503882.825147765,13347723.826244293,19283738.593093675,13569401.003022484
160,433.2156,6.05,170816520.52143252,168538378.70420364,189434785.91136554,188043831.0867116,202914782.3357506
161,206.1404,3.65,744056235.988894,527942862.74331135,834190190.898974,731711504.6496723,451425226.9815499
162,288.1598,0.63,209754546.565369,210311887.91551918,177956208.178483,197286168.3647993,223519637.74081278
163,415.212,27.01,657034517.1737857,680482729.7355294,661946425.7531228,671203061.92829,667487024.081652
164,403.0429,27.36,373519140.42941856,371262809.5034055,369070879.12154967,374997731.8293088,371806947.5159571
165,406.2092,3.63,175703099.2365033,177913551.1437354,172338408.8374541,165900305.79145142,167759751.98200244
166,352.2124,14.58,286344096.73385215,75754397.7518643,649547122.8511536,986133612.041904,937093162.2935362
167,510.1585,13.11,245460538.8199366,138947365.9939534,296704502.5577909,319925474.02394295,284726158.08769196
168,319.0753,7.82,38505441.99863636,38532760.196672276,35865216.589356035,36638205.710212246,46539055.957647055
169,845.4837,11.12,33324754.267194975,14682743.237026762,67797859.39804797,111924973.93713668,113354592.4254311
170,535.1584,28.18,505077922.07590485,486244411.80351114,505705543.44522613,533974000.96032465,636310982.4676454
171,540.2617,12.53,345577571.4734188,295015849.3825131,333591862.2906568,319183341.13746965,288133101.03933764
172,980.5722,31.51,207864423.7812541,201477317.77363038,205811164.31005,211907252.589925,218253822.13080555
173,445.1468,9.18,132191190.5068352,115594243.18820523,134348197.29158008,123726068.81995605,93559260.40538992
174,289.2278,5.51,1364888128.6069927,1214234616.1127782,1425892603.1604838,1454746659.098403,1427942594.4094927
175,483.0852,29.62,524168846.9400722,548135569.442803,550163527.4390926,528853549.9027349,564059084.1424531
176,1270.4492,25.87,11246998.274682129,10460246.610839598,11756122.971199963,8491349.47530465,4852560.494850992
177,720.4344,24.9,653159798.8372146,641712079.0782664,714905385.1811383,707379241.5000416,644618119.1284536
178,564.3096,31.34,196352.58272301187,97925.49066041857,200476.65692787175,291291.6092848691,242885.05606520394
179,412.1925,27.1,1083162.6517305567,1294988.0411999058,1026369.6609352755,966744.4595676097,1041387.7415327828
180,847.4508,22.58,31342217.90344338,14937585.284005353,28566072.563843086,12012026.645351226,4062188.640138662
181,294.1604,4.47,43720058.22985355,42019339.9382756,39629522.5643416,34399313.21888274,28330496.42512038
182,329.1321,31.5,1940172763.7317805,1909694105.5054507,1958949672.6718657,1980836599.8877084,2382068368.4669185
183,465.0944,29.04,1621281460.541278,1625542625.3249023,1635574322.5528371,1632834835.0825512,1766161293.4320312
184,296.1859,4.58,749348379.7916769,678569497.6966864,769864156.3674093,806284604.2145793,862122005.4595575
185,221.1111,3.81,598261421.8183144,535313670.0180017,606581071.5969617,646511000.8873765,512908145.2985276
186,304.2023,0.64,102392234.22054648,99764468.37416293,84741621.46877381,97168869.07601717,105932392.1630238
187,496.2429,4.61,291499849.1314946,235793201.651695,329423094.08301544,314934076.52243936,268704641.16895205
188,379.1657,25.46,548671187.1362196,530014800.48859984,569813792.9351231,597186707.9141004,600641196.5440084
189,390.1578,4.43,69828703.09197791,65197473.08353887,66662531.950077094,57109696.1441223,44144765.08698318
190,391.1479,3.22,47353892.21860462,53955404.99337616,58999554.51912482,48664604.82270959,50159481.39877549
191,502.1781,15.95,1980029272.4824646,1427228452.5421116,2045004227.9934459,1911404985.9560199,1541703544.3738759
192,285.0673,24.71,212520518.71650496,219653074.08544692,219013585.39439246,213732434.99609235,215703931.0578557
193,371.1269,7.93,113214320.7034335,116720516.83888641,104886496.69405334,103668957.71579528,111122761.71128772
194,445.1641,14.47,254526305.28988978,251570516.34622824,256247187.6866477,270244290.105466,254349075.33752856
195,308.2587,24.82,906511351.2119547,707418760.0527731,961522112.8465453,849177482.4540043,631973685.9478694
196,588.9704,29.71,328436357.0640325,340976447.8311455,321885907.9544554,332102506.6385838,387683137.95850426
197,245.1401,0.67,368272.9180025647,0.0,0.0,0.0,0.0
198,376.1405,13.82,367142544.85300595,117504763.64425446,773519784.7236805,1175506008.8483565,1295961530.778961
199,393.2178,9.77,95996.76422575105,172320.2767952076,264865.1223024514,350001.22331580054,455631.36625173595
200,451.1654,28.92,490922370.8122462,486779750.2456103,478182547.0273079,489426306.05342233,520406006.4089379
201,227.1142,0.67,36122809.77276395,30397514.065792676,30567486.3698766,36394732.39593359,36844161.57445486
202,616.0869,27.03,41126427.4898855,47561767.371227294,39193203.61560685,40756530.360945225,45519160.44572565
203,442.1894,15.4,257001885.0533449,138879004.77244198,314187208.3266298,367892211.7368603,281083713.4789938
204,398.1981,10.87,719189146.3747442,782478787.5296552,695205382.648316,757888400.6343775,728482498.4551775
205,267.1859,7.84,1173781919.6086845,980193526.1501807,1271588035.757262,1280991005.5885918,1382434821.2166348
206,460.1987,10.97,70066.56313122355,0.0,29148.098767043783,0.0,0.0
207,493.2638,17.94,8818497845.246721,6358322123.197552,9020323524.347504,8672004204.61313,6319921405.932428
208,417.1284,25.33,112880116.26016195,117519682.28663117,108206083.7645329,108498400.51507153,107788786.64835961
209,299.1579,16.58,1987893401.2682188,1074853151.0526469,2636324178.6703043,3016243770.3718834,2237751524.728873
210,399.167,3.98,279092534.71065634,246868116.18472317,262587539.74256074,261213633.62522924,191418823.98403582
211,186.0916,6.19,15303332.394123292,14900365.996115899,15638854.914331302,15246746.712466303,18800753.915517077
212,307.1669,6.47,1539192710.4453166,1336860632.7102222,1483509166.0118966,1247283505.7556047,835270162.1314564
213,316.0351,28.12,40437180.38826907,41654802.611397825,40028684.33057693,39933736.80098606,55851517.37942021
214,810.4564,32.31,10476511.549304059,10476814.217459988,9619748.856697222,9899025.584637564,12795629.477269484
215,394.1403,12.58,114359181.15797701,76456595.34898582,148035449.742267,163222176.6481999,138753099.31888694
216,463.0861,31.42,678525.6116649352,687283.9258604572,849579.7410616628,739542.1588270869,877619.2447661045
217,486.2011,28.25,4758.0270239757,0.0,0.0,0.0,0.0
218,308.1431,4.04,334705610.921049,322422138.0713851,324221118.36019355,315459419.4551975,319075474.45759445
219,416.1636,9.18,5726559.764597757,1017628.6035318439,37584520.50783588,65052971.363490194,41494156.277995855
220,351.1959,32.56,4654987.595053274,3483045.9389727754,4347330.787317963,5290280.510439508,10286632.772188695
221,392.2006,21.74,12547435.54628652,12699258.0439412,12597967.381290635,11187269.902639706,12382619.477936337
222,204.0303,0.67,4774196.269553312,5992527.9936907105,6399086.109973943,6336918.280143918,7661126.957362888
223,302.1754,3.41,109488941.84933184,112995882.39430556,102244477.95416068,103792263.53177181,99895129.39355853
224,339.2167,31.5,1142089.0250890485,1440843.2049483953,1264017.982658644,1182974.933743375,1398813.2039687803
225,331.0439,27.22,53877424.63939874,54353490.89264233,53905525.97235389,51752127.39715868,52810671.10945869
226,192.1385,13.66,5659731552.684888,5646362043.727676,5702581688.196453,6653959474.003719,5657373177.20494
227,340.3695,29.46,273241601.2965103,279108078.55269426,261181892.97961286,258648636.0161636,282909108.01023
228,555.253,3.66,857039443.8975022,920354197.7566456,874830871.1939973,818497663.8253949,826241271.337796
229,178.1354,29.3,20875.27378471993,6280.700116507783,14760.384583384961,32391.59449981206,12244.380414579358
230,305.1084,29.94,2742537023.459412,2698574986.792163,2827806356.3347316,2784239873.843354,2581117349.477258
231,109.0763,0.71,279352363.5945383,273374402.06651837,258121839.6625568,269221718.8304596,276144289.61500573
232,204.1386,18.06,3593780943.733123,3263659051.1769843,3151059424.9025707,3558520921.4163327,3067014076.438869
233,114.128,0.61,49292747.38726954,57643151.85803476,55187268.603090145,58081047.613480225,69950925.95838626
234,291.1957,32.3,248730967.1273554,240883280.35380727,262863731.25225085,264413770.86750263,366191943.77647436
235,146.1177,0.46,1400584861.8434067,1405871918.0217743,1445708274.7922268,1366257076.7242796,1517384750.66185
236,362.2122,32.34,617495.399871939,577928.2573755195,543211.8137329542,566513.3805486268,1537241.5696093838
237,220.9536,8.56,33439390.288060408,32959639.438008316,32647597.152947716,31422969.60384936,31171057.020382907
238,279.1595,31.24,1302072782.5999906,1289766271.1994321,1279830734.3045945,1283399972.664757,1756627284.6826286
239,275.2123,4.48,779018111.0925673,586795239.7194802,894353955.9604342,948709476.6068597,947942738.4416788
240,215.049,2.29,33992855.21485548,34576549.82466012,34099794.349455066,30710957.149195265,29167990.242846746
241,428.2553,6.94,170857642.7125788,82783307.39158629,238574119.33700752,275295211.56119365,393236941.4062261
242,214.0996,3.81,879135.7178676546,800887.4275197675,863609.8726152399,722552.6245554885,577828.8557926136
243,427.1176,4.43,389376.4557336055,671085.3468352234,209738.27126972924,49510.68371711498,186675.20148826638
244,347.2223,12.95,146166334.0184781,150664948.15284765,145224644.90413788,172851313.1798738,178545549.15236545
245,488.1642,6.66,141365090.9986385,149779634.48297626,139362151.38174343,129142572.32205498,136152803.49978948
246,489.229,10.63,538282.5840917409,413633.3957287936,991630.4773665359,1195863.2175838351,1114994.5212930162
247,245.1752,32.84,6233802.473906861,9501184.928872507,4121176.7859727214,4315258.422389381,6468031.335858297
248,233.0924,9.39,954422656.1015874,911552219.3995215,949321800.0247412,879897284.9176764,807514548.9861224
249,558.2312,22.12,134527110.20549062,135490588.6300323,131705381.72905888,113858382.23688154,114469908.66691428
250,406.2343,3.49,1300109915.8604732,1358918817.9103322,1396895200.4656272,1234064323.5884416,1230899584.6865957
251,445.1615,5.13,59336847.16357181,54816288.54686164,58300016.43416854,54711963.452123925,46205056.602389306
252,417.1186,3.38,57871164.78529867,64869311.74293965,64847795.86766638,59353365.14369796,59733384.08068736
253,529.2294,31.03,2365893.208440366,2522398.8242262034,2336915.9539070316,1946275.2663478688,2053412.3659548452
254,359.1972,3.76,398977958.7035047,351266694.7429897,381211907.60616744,391811204.3440226,355026475.41480005
255,313.1776,3.3,248132819.78728855,277181628.54261315,267277880.42264763,229215509.0160191,223188880.2796191
256,330.1505,10.87,478032573.5300233,307533734.6820532,532260598.67871565,554059089.1171862,375482824.044819
257,433.2228,22.78,139353317.18461964,145478042.2282084,136266024.03723684,122667905.42152503,138184483.58627656
258,234.1128,11.29,169306130.7169864,166017578.4738487,163249788.57160926,204307884.21982276,158778558.42114082
259,413.1203,7.36,132614604.44276717,103258077.05839515,139957939.96982735,132398770.55859426,117042254.83356284
260,328.1583,3.23,213404664.21847945,247730877.101764,205374149.87346286,199028531.75392383,195240081.9112138
261,163.0868,5.67,262078074.9190385,258570463.13068405,249127134.07216945,248673012.9751521,261918180.72585696
262,316.2025,3.69,319430850.7903533,332222878.4236185,368849956.54776853,314860147.2636249,305295709.1485069
263,223.0869,10.36,774873.7451545628,38948.17939341924,149923.63774612936,18466.643520834168,32604.871291037594
264,119.0606,5.09,306850040.6887042,302673146.92708606,294596119.0849619,283117218.86762416,286377291.8639159
265,185.9776,10.78,0.0,0.0,0.0,42371.41060687834,0.0
266,226.109,3.91,334242553.8265797,312817744.1590015,389904464.20641506,511216112.55342185,526147002.4010074
267,296.2012,6.79,1629391673.6250613,1363780807.8680456,1755146688.7036126,1837241365.4770656,1949557017.8927083
268,425.2443,5.75,333188856.951621,310991474.72906923,318857163.1678039,302166969.401452,283677263.0896334
