,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB2.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB1.mzML
87,914.5281,31.9,23167362.896218285,22265598.937337734,23981185.87470309,23286614.954447217,27246272.07117104
88,294.0696,27.18,295725181.611405,291632327.53657854,282253623.07146007,298373418.36400926,289256508.1377851
89,266.1656,6.6,2609618521.9342494,1792459698.4763823,3378977745.88078,3729598426.0950994,4768571981.881838
90,345.1816,3.96,203016459.69238204,196256754.53109527,176504911.60268462,189647508.1114089,149322440.76784664
91,383.2796,31.08,0.0,0.0,21014.545203788537,0.0,0.0
92,333.1409,0.69,7392537.502113316,7371712.545726212,9207572.430436533,8580800.725948533,8134149.2451425325
93,359.1641,3.75,3111279.169719702,3024705.130640743,2527481.893183834,2671527.8152302653,2233692.403114105
94,416.2781,18.82,440710948.2577521,303397997.69795036,426101057.7384119,482966671.670325,350372140.38913816
95,346.1026,5.38,59750865.08317475,55543301.200936586,60295815.90922439,61280030.445989795,62532663.47979881
96,411.1968,32.46,41610188.55253257,38823316.106115595,39097878.446022965,45581362.20443109,65124487.994408354
97,325.2167,25.52,154735397.25547802,160555964.6997528,160191705.9681959,160194737.48647264,176694545.07913065
98,1019.4501,4.42,7046903.198136242,5844735.615117836,6247528.542744557,5319409.822061821,3996380.1868347465
99,435.0574,29.24,236307765.04121602,237463341.82624286,233379143.89481097,229410515.50532526,270593665.1151621
100,364.0951,26.23,789802069.0740699,696246597.6711143,836925751.097643,818867978.4917244,720858495.7108351
101,214.0711,0.39,24620847.663841963,23379360.91784101,23232043.659750216,23608229.540248487,24251538.101933762
102,201.139,5.19,41924580.8741222,41279005.60721953,39217669.19423016,35181440.964501314,29205575.699560046
103,469.271,5.32,532910251.543224,487396630.48390454,546424586.9591794,570409050.9776206,577961504.4751613
104,312.1961,12.8,258741458.23875436,261923724.9538444,251886737.8370207,284982911.2074174,283322938.46505654
105,239.0742,4.98,149888565.969492,154844162.8434678,149871052.7329745,139238294.87347916,133762322.05585614
106,307.2271,17.16,73719492.12124173,75831247.68069993,73620395.23613106,91741682.3950531,72988275.54355408
107,325.1552,4.26,131919315.38769704,136397112.9996814,126355895.6366005,117454837.84342772,107651416.64482835
108,329.2188,3.51,906318327.9430566,950009841.925403,1008890526.7308798,836583454.9865173,860133281.5266157
109,471.2655,12.04,105078994.99882174,66579118.95683819,149316774.2657059,169601312.50852594,138381612.2325269
110,612.3079,25.45,986953217.0587193,740307218.5489631,1060630391.2100134,1026408067.432632,850367855.1093177
111,337.2178,12.76,192780508.7033978,201854370.1855988,192371147.00774482,225371693.2993777,214179609.0093256
112,368.1744,3.61,476114161.8114255,494731440.3576838,480786931.00762784,484863312.0651408,524806086.7315933
113,441.2428,8.49,317393682.09097695,100926159.12634622,538022227.7729452,684005324.5191902,890229333.0848118
114,484.1621,15.56,283804310.0953344,97759887.33727247,606437826.8384683,932690742.532723,954478340.6166244
115,258.1129,16.48,73898013.80973624,79536088.25377192,74564914.72848971,84687462.63032994,71203847.69282821
116,316.1774,3.48,133772990.2888595,136498587.0792614,145542518.85546184,128667328.49048994,130986712.49380568
117,222.1855,4.24,1362277620.1471834,1285652066.5573204,1307398942.0645087,1291567860.9816368,1278742494.1789217
118,836.3872,29.97,17118530.521648247,16491334.053938467,16561643.812615156,17975704.07858632,19779635.169617277
119,308.1761,3.89,178281456.25622517,194507272.2228815,194808780.59694105,171868309.00077605,172230285.72112697
120,438.1718,6.15,159816389.63535735,148407106.90912864,151631381.41480392,152324592.41939226,139384383.82189286
121,256.0972,15.21,290287934.2515326,300791733.6652484,297071538.0208889,340648642.4324229,295438436.61089665
122,278.125,0.74,2516155.710115876,3062241.428049993,4287091.498463414,2912199.715555274,3383961.073738023
123,615.3171,25.55,14357041.12330334,10478517.466654083,15160084.758166568,14324769.251951441,11275872.224625159
124,335.1508,4.25,459839393.24047136,477428322.9226333,477086220.91486794,487462470.70228255,480194878.0834557
125,694.2874,26.0,764205797.9471955,575630310.1342843,755980568.1913528,553166306.7366132,353233221.68641305
126,328.1912,6.32,705754621.0684103,646799256.5287044,700656967.0404329,705695749.4120333,709348396.6610914
127,247.1809,5.05,966628332.1858072,897979125.0077096,1050307217.909482,1000240357.0846306,1063529260.7701045
128,168.175,3.84,504504789.5506972,505620457.95159686,653630511.7631223,544762028.769525,547146784.3160571
129,348.146,0.38,6533856.887986444,5323105.574848812,5666295.065527337,6028656.506787888,8090394.888341775
130,632.253,31.25,536956749.1446834,548014088.6537304,474669809.67037326,477450403.4682056,607269657.6806303
131,548.2435,21.65,199472960.97870976,215526340.45975626,196749135.42170942,217485737.38388586,274245705.3426036
132,557.2076,4.45,25570677.724069938,14884268.939656235,32916844.774490267,38187442.287251055,46269158.15526919
133,484.1872,8.27,461519437.1313762,364432961.40751743,453121971.0297919,428183136.8447579,295723570.25881094
134,451.2019,7.69,127359906.58583087,92846531.1100389,139608328.9269951,135958034.39809212,123869350.05509587
135,470.3062,28.07,733301237.8935314,480119890.17339754,951468198.7551959,1231746277.8770065,1435985611.807785
136,449.1636,25.67,229785417.3698868,243454266.91525352,237576816.42239013,227219312.91786885,205616574.81696257
137,448.1331,29.02,410693537.02591515,422678292.65846616,407439575.21407735,412667400.1774936,477207264.9272779
138,349.1841,4.85,577654532.503449,554130165.9640079,642149299.6937177,578794267.9196047,485240358.61568975
139,420.1372,13.49,348167645.99768627,376212464.5073139,346368504.03580767,375695291.9302261,302404396.6996329
140,367.1672,10.91,331081114.58073145,320509970.4351296,302973165.64566267,332148875.7641992,288504115.95180494
141,355.1028,3.56,544489.8378463255,856838.5534002186,417867.22481423937,547047.7926443476,860393.0964020296
142,311.201,21.35,194720126.38746876,202636838.03894183,190381236.33109328,188802915.7302891,247043081.04821151
143,295.1808,5.2,480911059.5862384,426824611.337762,457886668.34658366,434217255.2686651,341886624.04181373
144,517.3543,31.04,1704538.552359929,2218347.810475209,1583297.6455577714,1617769.9207863081,2761043.7075748257
145,289.1218,25.08,347397396.9359997,351063248.39160883,342725045.19083244,343857350.53786695,345743720.0533983
146,269.1056,3.42,358644049.31626445,364232831.3702748,396293189.53422517,356407975.8528148,340560965.85997045
147,278.1906,9.98,2350814706.4402766,2034054722.1309867,2404530731.1215987,2208528311.529212,1651315662.860134
148,231.1495,23.99,682359305.4945954,685876370.9013532,689502439.885041,704835903.5932828,697436811.9661732
149,325.1715,8.18,829024205.4602057,606909067.7734873,962172339.0281124,950175645.9727725,980034963.4479918
150,528.1878,10.33,330675092.97072726,290581413.6342008,307374437.28447485,305361691.6338217,196909800.24232718
151,475.1149,4.43,30635897.845285483,34549196.47328059,31586763.073985323,31073345.15187499,33438771.46005761
152,172.1195,0.48,17126.104256401977,0.0,0.0,0.0,0.0
153,432.196,3.53,0.0,0.0,63345.590385111784,0.0,0.0
154,387.2535,28.93,369521153.4573955,381811528.3855362,373326144.19915676,377473875.9757116,441255409.81395465
155,255.1132,10.35,460626329.1919107,455948517.76000035,457178896.8048547,443215905.3827186,443247545.0162208
156,282.1605,5.14,612152618.2476441,515947473.1150264,634575479.2245741,571889583.6569883,476561250.2320341
157,242.0807,0.65,286479156.6450293,305257622.25460106,275220375.46777713,292141704.9276005,340392847.2832297
158,375.184,12.42,601764838.8823621,371550001.1127774,816340086.0969901,931330988.7139072,963213863.9678799
159,315.0726,11.46,11083174.38856931,11236556.507463641,11027940.604127055,15999187.050315797,11331348.20914941
160,433.2156,6.05,119031568.1908604,121026046.96378094,146360744.95804107,168257626.95130923,185298405.07171685
161,206.1404,3.65,658206987.9054521,472589431.82780594,744261057.8607166,654739974.8074002,404994063.4541104
162,288.1598,0.63,190079882.6017017,190880777.28652263,161668501.2569803,180101026.28107744,188493730.15162334
163,415.212,27.01,549154187.4677608,567886635.937025,553961230.1399281,562067516.6135625,569604040.7842677
164,403.0429,27.36,275253810.8654606,273634977.2411387,271801091.9975651,276285229.6307463,273809145.5011275
165,406.2092,3.63,147086882.03355518,149330837.22036546,144516166.95755282,139287188.38032272,140358006.76889926
166,352.2124,14.58,239659229.58784643,63208994.83505993,543966593.9818653,826120059.2822628,784986032.5320421
167,510.1585,13.11,180702954.2142935,102256339.997792,218458356.08955696,235415117.921816,209602426.3961058
168,319.0753,7.82,32063209.393892422,32103049.14829755,29889739.330114428,30538690.920464206,38833961.278123885
169,845.4837,11.12,27427459.969508052,11916036.436627306,56890429.88451294,99784079.60817352,104192061.41778773
170,535.1584,28.18,505077922.07590485,486244411.80351114,505705543.44522613,533974000.96032465,629038160.4076788
171,540.2617,12.53,271439014.9405834,219400803.14500213,259005966.41980666,234504791.1566571,211982060.73232403
172,980.5722,31.51,127921373.62702692,122371530.19017713,124165437.71995404,128213178.74717943,131986940.29459392
173,445.1468,9.18,115957048.36099842,99428699.70211434,115282591.09527966,101031726.62437424,79337083.10838412
174,289.2278,5.51,1126860720.3680494,1002963647.2530093,1191292482.0885098,1213316887.0165658,1196212797.9348545
175,483.0852,29.62,386133021.3597115,403603378.1082903,405187978.7289666,389564749.083943,415322728.1588689
176,1270.4492,25.87,4194248.952657653,2468657.0522071766,6170560.042144384,7442992.459546912,9318797.243383264
177,720.4344,24.9,416463864.6291222,416740690.50221837,436663913.5489851,455108613.46371555,429926830.27902716
178,564.3096,31.34,89575.78062720614,44222.61554584364,98821.99607610979,152537.12731399393,110546.15342404424
179,412.1925,27.1,908150.9392649035,1017306.5508043917,861612.7197784665,774445.8454454995,853354.8046588763
180,847.4508,22.58,18919264.868017897,9037836.901861064,17308139.16739503,7274574.594465531,2460977.4693882465
181,294.1604,4.47,39819191.14163318,38451537.354052335,36115966.5447661,31446174.391442314,23818072.42249917
182,329.1321,31.5,309728.3851625848,503829.7640368256,112788.9825358192,222889.8690158674,1122516.4136123934
183,465.0944,29.04,1193964626.8023615,1204871572.3211298,1206395754.4169989,1203107754.3987622,1301220568.146508
184,296.1859,4.58,627840983.1381447,568540940.3673384,645047592.5118295,675703630.4460422,721832051.5463611
185,221.1111,3.81,542212678.9707259,489214753.04945374,552315990.5219498,590328583.6754524,465960103.38202465
186,304.2023,0.64,84807917.31748441,81045207.52984627,70640417.0498751,80098672.29998794,87346840.79042463
187,496.2429,4.61,261743177.42421705,200639232.6545303,293743180.06723785,280161661.2632209,236476211.70547202
188,379.1657,25.46,458015681.7196511,443297617.3530222,476759632.95887667,499926383.1511349,502786048.7465296
189,390.1578,4.43,58282230.396926045,54474032.12826716,55666038.35646592,47702159.09381452,36890028.78600973
190,391.1479,3.22,39634381.34828545,45093760.173889175,49351169.07631029,40677166.51334482,41858190.933454186
191,502.1781,15.95,1797007765.3712301,1285326474.8650398,1853393618.158913,1754646341.9721632,1391605213.347343
192,285.0673,24.71,193323684.76485923,200429872.9613379,200396597.78878072,195503576.90949473,197214870.30553558
193,371.1269,7.93,94635125.06965028,97547805.6512427,87641839.06185524,86645011.236646,92847896.38362858
194,445.1641,14.47,212940735.3577428,210371720.86830756,214513262.41410372,226978655.67117858,212957135.82841846
195,308.2587,24.82,759288207.8194981,592595463.4391612,805321282.4909906,710816524.3163772,529320003.3940832
196,588.9704,29.71,241463361.5462215,238968956.0128657,230021377.66560364,234398112.71183613,276239514.7051772
197,245.1401,0.67,339659.2989174563,0.0,0.0,0.0,0.0
198,376.1405,13.82,307212386.0391358,97828777.23299043,647578225.0895766,983969650.7385128,1085581934.4646347
199,393.2178,9.77,88216.21784490359,150272.31509408908,223556.96524515172,301989.81721120374,393395.65962911106
200,451.1654,28.92,434357616.8451516,413822360.9168135,414725420.47236603,438293091.0486846,456968963.85966504
201,227.1142,0.67,32450865.961452626,27082305.305492986,27314363.441752937,32338562.48310171,33424769.79923053
202,616.0869,27.03,30270330.36877723,35015460.802741624,29310952.308211036,30006604.526606157,33551208.14519554
203,442.1894,15.4,224899825.44289407,122327019.61217023,276039853.20641917,321416932.6480711,244223911.25260454
204,398.1981,10.87,602495326.7176198,655623822.642937,582493464.5671133,634765180.8109758,610409434.6927809
205,267.1859,7.84,1070343734.3177395,893617304.370831,1150462215.9714293,1169784435.3664515,1239952573.306463
206,460.1987,10.97,33342604.013120875,32504527.66084029,31741556.10099713,36567515.59555072,32452364.98001051
207,493.2638,17.94,8058692489.59473,8286950642.345181,7351858646.340781,7453882897.766388,5861502303.491392
208,417.1284,25.33,104878788.40593311,104828631.49503249,98343014.28239538,98585783.02259943,96194960.21681961
209,299.1579,16.58,1814486218.3121119,982194251.3970103,2414726022.1527734,2761774254.1558337,2049839340.0248432
210,399.167,3.98,224747402.49207526,191261422.90505683,205996879.65346298,192425128.0222261,141922339.63244742
211,186.0916,6.19,13570920.552552238,13325720.809951417,13928782.263629446,13653357.324260956,16808155.96164602
212,307.1669,6.47,1288035362.7162237,1120130862.25486,1241179249.7941704,1044581075.9918226,696145000.8530802
213,316.0351,28.12,33755531.26576777,34783509.21894165,33427215.42267993,33341125.90379156,46659025.281448714
214,810.4564,32.31,4835390.430771429,4712763.696065143,4418544.427243926,5086407.817923832,7022500.316892629
215,394.1403,12.58,95643240.38711776,63627756.187025174,123398636.47398849,139165420.07419586,116585842.63783808
216,463.0861,31.42,620628.2999047709,572962.0988836116,688484.9017774137,656976.0763747641,767767.7391481339
217,486.2011,28.25,382431106.0154745,304994164.00199074,400557666.76537704,346884382.3959174,206739132.51316822
218,308.1431,4.04,276464191.60525984,269211304.13678765,268148705.68186182,263913916.73558417,265148455.37606338
219,416.1636,9.18,4214037.004149303,829665.8083851046,27730417.89371275,47922837.376702905,30541274.489016645
220,351.1959,32.56,3892362.041645259,2909596.447640981,3554310.7136764,4417249.504684433,8580407.050466737
221,392.2006,21.74,10487370.485334577,10625108.68622534,10541173.432443699,9370310.380592361,10352857.682941908
222,204.0303,0.67,4319934.498063421,5518319.621965095,5845113.610053223,5755829.700470077,7006215.8534549195
223,302.1754,3.41,90873408.61989468,94207994.07525086,82782779.82775609,86856855.4505111,86472164.49840738
224,339.2167,31.5,250885.52842390962,843850.5704884384,611719.345884666,237491.18412621372,907971.3392967803
225,331.0439,27.22,45032422.888873935,45417369.04713105,45057788.19590589,43187902.803669505,44126125.17802699
226,192.1385,13.66,5118847739.971875,5103477907.608895,5161996809.249264,5967923344.260227,5121859413.126119
227,340.3695,29.46,227699125.94843686,233083864.6867342,218152556.64671546,216247365.973741,236381435.0132045
228,555.253,3.66,630991684.6231022,677535250.5095495,644095455.0582937,602716324.9567168,608158432.6374388
229,178.1354,29.3,20875.27378471993,6280.700116507783,14760.384583384961,32391.59449981206,12244.380414579358
230,305.1084,29.94,2295508320.6784186,2259818769.87129,2368712808.133551,2332261498.8036485,2162396902.8029466
231,109.0763,0.71,275162253.55289507,267850452.04960617,253772384.04169807,264070618.6294913,269804130.35532033
232,204.1386,18.06,3168648236.472129,2889600519.650423,2780476700.3373775,3230376974.345009,2821518516.4806585
233,114.128,0.61,48113357.52413177,56237117.90500111,53390097.71153918,55825703.01784881,68206901.05567133
234,291.1957,32.3,206994346.17818198,199633920.96194205,211600262.34561822,216701630.79192913,305578774.771195
235,146.1177,0.46,1328471029.829607,1334822443.6072598,1365024863.99518,1294393952.1273751,1430428895.272174
236,362.2122,32.34,520963.21476191207,484737.8114679336,461039.54971313325,479902.05899306905,1286927.1433640649
237,220.9536,8.56,29420679.165917214,29003797.43394507,28982924.35438095,27645404.225237004,27610821.8938147
238,279.1595,31.24,1071545623.0982242,1072000814.00439,1064179464.1104707,1074641653.5091774,1441824216.489323
239,275.2123,4.48,712543151.5299392,537226234.8044502,818779072.2143499,868373869.3521202,864263541.1235397
240,215.049,2.29,31118801.57983394,31779320.110683076,31370949.337803446,28294018.967799984,26877652.463139337
241,428.2553,6.94,142714780.6684817,69260124.46680835,199432050.11348456,230100222.01901555,328654671.32131726
242,214.0996,3.81,607837.6666468522,724809.3051325552,771809.8349874088,597122.8245684889,532409.8655456475
243,427.1176,4.43,206470751.93103066,208720008.1219715,185209750.18661883,198441000.98428804,199593994.82934374
244,347.2223,12.95,121753600.83911486,125606622.73370068,121064322.0701971,142869135.8272332,148556496.69806352
245,488.1642,6.66,125836588.26034491,135147782.1248348,123304724.61981739,113353713.49293266,123527655.79754816
246,489.229,10.63,398605.26555808407,303307.12725110713,727805.171356947,880331.9971123182,840183.4286022201
247,245.1752,32.84,4965497.824417926,7997142.892681457,3349163.025252645,3551668.211175639,5521043.294734654
248,233.0924,9.39,833592541.0112358,785006053.6991327,848256965.3849475,783961396.3763274,727327136.7714595
249,558.2312,22.12,99719361.77496797,100098949.20615466,97103214.26434423,84699138.4703134,84409788.35882555
250,406.2343,3.49,957554555.2404234,1001353714.5004758,1029274153.5040897,909747438.6894292,941567993.689163
251,445.1615,5.13,49358770.58010425,45656428.59652889,48494745.45857015,45804927.52129757,38617883.73733242
252,417.1186,3.38,48322071.77738039,54218408.16612903,54190732.949709,49636289.136896685,49915344.840338066
253,529.2294,31.03,1738087.6030161683,1855200.541098198,1716830.1724840063,1433505.6404002272,1508613.5893415585
254,359.1972,3.76,333918441.7349722,294027823.9186411,319108442.05494285,327921631.0684977,296724711.4466961
255,313.1776,3.3,207181720.4425753,231033218.15812048,222917097.3395006,191139593.96423408,186265016.79311526
256,330.1505,10.87,400573236.4221601,257631586.46479934,445975286.17219603,464232545.65525013,314508829.40199804
257,433.2228,22.78,122291884.14285219,125033775.1520896,116531026.7318622,101654309.63840291,114807980.78242987
258,234.1128,11.29,145492348.3466001,143095564.72783875,140699052.96095958,179355837.40422064,143777168.1915745
259,413.1203,7.36,119448638.2171436,102390379.31272931,116082580.0537231,100997016.44556756,81497683.19959784
260,328.1583,3.23,178528114.6035333,207299928.4248919,171823979.47041154,166507759.44491297,163342722.84032932
261,163.0868,5.67,240038682.95077685,237307873.8022092,224889037.53614792,230848426.9782309,245165101.35464957
262,316.2025,3.69,267269918.49496222,277946995.56774276,308777159.18881994,263509948.1984009,255343761.12339202
263,223.0869,10.36,345476.16469120624,24247.383234184323,77061.92092301547,0.0,24453.653468278186
264,119.0606,5.09,295811004.4459632,293409992.5198614,285006960.2172356,273716142.78182805,274253784.76599514
265,185.9776,10.78,0.0,0.0,0.0,42371.41060687834,0.0
266,226.109,3.91,424316700.0213915,454001903.2009219,456672359.08373713,398342110.17643756,373885019.5488534
267,296.2012,6.79,1439508922.4833608,1271644441.0522122,1505025460.152351,1537465964.4131083,1467392768.60851
268,425.2443,5.75,272007327.451465,222732937.07500517,281076935.8849397,261103194.1562039,281856692.97948563
