,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA1.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA2.mzML
32,407.2218,3.35,381181712.76598924,251477555.85319272,340679398.27388084,318487946.42514247,387125690.5854832
33,345.2429,24.87,9651070.11880683,9534734.359180184,10251186.183933226,9410226.430967364,9869825.602169352
34,268.1912,3.99,207245946.07905036,181198857.2769869,177710997.941689,194376084.80434257,240592190.97941387
35,416.9913,24.69,95555526.92382233,100250841.20074281,61574617.020643115,97741569.50077753,94214646.02313013
36,264.1751,12.14,1540344622.852079,1584942127.783378,1110385271.465847,1795594054.4210858,1546495633.010079
37,320.141,3.46,52138493.166315526,49882662.67803216,55800224.76593603,55086626.383241236,59896563.02731134
38,414.1554,5.18,289606320.94467014,296160641.6594378,308725929.9378656,301551661.55736625,316686953.14912724
39,270.1856,9.97,1405746125.1495452,1224434502.0558102,890639477.3531873,1484970099.3631697,1191424608.4624193
40,261.1965,6.83,386374000.2966101,373329515.089753,313183893.9125818,377496031.72779274,358023258.06172425
41,340.1549,4.97,1662672706.4968572,1579226772.770249,1587356037.8139563,1623785079.8559198,1733602866.5463116
42,214.1091,5.47,680103436.7647141,680290053.2951171,680118456.4078918,669512753.700464,783182933.9493164
43,288.2324,9.91,621128884.1655507,548836089.5683644,366940454.52443415,649322483.6605755,528419109.4781732
44,315.2323,28.05,106728638.47113436,86671516.53609174,87110023.43074417,88595406.38270289,105828143.3823191
45,286.1917,4.29,171013207.30157575,172276153.9759662,197151635.5138729,170517247.3326118,216220329.61285064
46,277.0646,6.39,30888829.90004074,30508412.113147713,34592990.3991213,32230078.268994518,33610421.12782029
47,399.0764,11.63,57446224.93645596,52383057.64376898,34965999.4236473,55751346.99977031,44462216.43642916
48,317.1647,3.8,598378847.4696865,559039110.4782012,606280649.8675529,593127084.0139816,655747849.9999578
49,308.1106,31.52,2460789.181226665,1569149.0899916866,2122803.539650347,2120209.897349202,2879292.3143467326
50,408.1721,16.82,153224519.80790964,156927529.3748077,166252914.7712169,160311569.9519102,190229932.67466512
51,302.2482,11.27,2894821890.409467,2647383386.595615,2147660755.351953,2619405485.209142,2722097704.136047
52,256.1812,4.19,148015078.21234488,149723420.9393517,153307973.0409761,141898899.6999561,168828454.91880828
53,279.186,5.06,2259136279.5674295,2204035187.0744586,2375501066.53117,2400061430.4886394,2649133423.7524085
54,245.2016,9.47,870392105.4303741,717594032.4799176,463455130.571186,735742097.9287716,703508615.312859
55,180.1022,5.84,810400697.8549744,834425142.3050468,892898371.123967,858988474.8853195,808059861.3019633
56,355.2022,4.37,94716653.40453237,89120842.68704383,89638726.02221233,91874761.53835517,91558757.84384017
57,337.2127,3.83,1020282420.0141594,857417057.1088734,899725666.4261899,896183375.7042855,1084799436.7041454
58,310.1264,5.58,147858461.2741064,154475256.2436116,160114380.78897884,149598014.3541526,171280168.9938515
59,327.1377,5.16,259998555.35652798,272420349.4051869,237992186.12006244,292223827.8106599,321350218.11011195
60,384.1448,4.19,962952815.2382636,945468422.7838833,998389124.800492,930938678.4221941,1069941494.4970464
61,235.1808,3.63,440191433.5092238,436945287.97777,407634161.4158309,405725680.6066412,460637272.5066264
62,195.092,3.56,377289305.1349726,356964397.5849599,390390324.99470425,354854766.30273676,416067537.2776009
63,438.1831,15.66,629096260.8255982,657012221.9996874,723589007.8241534,748889150.8737023,710672748.648554
64,361.1206,31.69,33303218.639468826,25546242.465489157,27282168.70881588,25866007.586190753,33185156.921149045
65,242.1179,28.63,5415002.868629249,4363807.275305228,4336042.508566987,4275160.374960481,5376138.424794766
66,430.2596,12.38,287465029.6744178,323570918.83059424,309344483.198978,370154711.81450087,326174174.50397813
67,180.1749,5.27,681130509.1362532,751548565.0621493,753286756.618817,748721453.3484782,873047842.0092404
68,484.1241,14.08,47177438.610953264,48948748.94135042,36187202.297635384,55272089.99001103,50197166.543208
69,480.214,12.7,956024860.616768,1007779889.4634233,803712567.1671466,1092561665.4258966,1025629364.087637
70,254.1543,5.34,558480503.632345,618683760.2707603,661901368.5278723,588733403.5534719,667022411.9644694
71,285.0211,4.62,50029073.938631594,52773581.51597652,58323376.27903313,51279966.82199028,55129056.45008753
72,311.0813,7.02,875714888.8994107,846095234.4358237,817114123.9326541,880202197.3459044,876009848.0000731
73,397.0101,22.56,139535199.82230425,147622433.81833616,133466365.16604888,143976433.73255572,162273184.85670665
74,338.2515,25.6,1187073511.2332127,1459891942.282647,895893308.5424582,1265673327.0064204,1255188957.866468
75,377.2121,31.65,1547116.407608796,832142.1938778802,664733.6841240324,990278.4454604771,1558406.6200853263
76,381.0328,21.68,63248223.13692284,55176357.835461505,46601798.28675936,55032288.63741803,54766627.381213404
77,312.1379,15.92,443347909.33316493,439837616.90131295,449631168.48093426,488719647.7658547,431047133.10801
78,404.0377,5.13,19069619.738254778,18166134.386766806,21680958.60065534,20470704.10354119,21324812.522196885
79,354.2431,20.16,4886202531.988157,4419204136.976874,3417553385.6888623,4380100570.627405,4363590019.241276
80,324.1962,10.52,1460014968.476118,1289406931.483886,1074223607.329248,1365062922.196771,1215357972.3629394
81,607.3258,31.28,2548753.057312578,1655182.7640799787,1765806.4184219623,2044352.6182400296,2214628.861289026
82,470.233,16.46,328366278.7144523,329084063.3614293,185487560.6043544,374733321.8238278,328980624.3433357
83,427.2148,4.63,30676945.196960963,31812089.77683177,39721144.31753978,32769305.34918025,33834539.087513626
84,349.2128,3.68,104707021.99938843,103711276.5553866,118419904.82386181,102072234.1345137,116638178.46183181
85,296.147,11.64,710302220.0863504,614821349.3933545,533274519.372739,721569849.7969362,591154910.160374
86,318.2795,21.55,1223882060.0768313,1115153337.439235,858090412.0710813,1112337802.2992332,1107534095.640584
87,914.5281,31.81,59176646.6071878,39389431.25476489,41902063.98317498,47425959.024430804,63289896.04795029
88,294.0696,27.12,58038381.501721874,57644160.028476276,59606639.48271349,59055915.26350938,75482393.71348104
89,266.1656,6.45,201191136.80185658,195200856.45192268,206097419.16747698,193881652.55362344,190941474.27966392
90,345.1816,3.97,185803255.1657297,168841884.12027365,159940635.24293214,175870375.32408488,195292047.17342538
91,383.2796,31.23,2411062.7418726054,1845493.5310426652,2502431.2745830165,1693601.410200242,2280652.2561976127
92,333.1409,0.6,43868420.54481881,48560821.89437733,36402708.39080903,47209872.484549105,50488307.846292645
93,359.1641,3.65,134601500.43641773,135970188.94505152,147192567.90806156,139593821.065219,158127186.01740304
94,416.2781,18.8,392998021.08787304,424081040.6346903,416257636.4818181,431155084.7274483,454407732.413094
95,346.1026,5.27,47486289.53279597,43885962.338003844,42237773.163204014,45716227.653167374,47520759.92173745
96,411.1968,32.46,51074784.60619704,43677676.419957794,50900717.90282591,48308430.93799803,70333344.36819904
97,325.2167,25.51,149400895.46973905,175485841.83635595,136476520.31263122,145357843.19842428,136406672.59513015
98,1019.4501,4.45,6373567.954281049,5388203.184566234,4200327.959468974,5737502.292236971,4815325.497671509
99,435.0574,29.43,216116819.13225937,184226986.42891467,204011174.5669237,223043345.13809168,270006284.4435394
100,364.0951,26.39,703021037.532547,695995674.649848,704732305.9124084,741612281.6245408,741134911.3011653
101,214.0711,0.58,22625063.737280816,27652194.907464508,21491894.4124492,28094339.02762486,32161036.551952593
102,201.139,5.14,40729252.85219788,39454559.253094606,42189204.1819932,40865766.90070353,47631811.07614598
103,469.271,5.39,582892858.0588251,548934572.0005732,563785456.0645648,619514952.3797797,679297242.1790409
104,312.1961,12.8,297278736.9347713,324995859.2480761,327871452.7880679,366695951.31991893,325052638.61737835
105,239.0742,4.82,100207650.79291284,100308171.06873088,102884789.53673138,110788524.55930848,122758291.73870331
106,307.2271,17.26,77162974.625202,77863487.87695773,81499268.76276146,72987605.99758817,78000273.66340055
107,325.1552,4.3,105578095.20719963,96036865.31127757,103805372.06597012,108218467.4081519,116416418.61243135
108,329.2188,3.41,950013502.6629583,835319457.5875218,934860850.8657945,847474449.0869335,956800248.3483909
109,471.2655,12.15,112868865.5519362,117857812.52797988,78111236.76270741,125403727.80875015,113390027.30273284
110,612.3079,25.62,1030434984.4134285,1149715862.0447402,725293730.224468,1073860791.7025857,1007397510.3613555
111,337.2178,12.84,182037738.03403637,182371599.4432166,174839644.85381198,219565195.42871702,188186141.40110716
112,368.1744,3.75,240133376.22839683,212130200.41523618,226842200.24747324,214157019.77314413,269785835.4691013
113,441.2428,8.32,741407535.6689361,748483558.6396298,514073383.1947716,763504442.3724437,740624807.3117349
114,484.1621,15.44,890362396.3831139,1009327480.3563056,993862086.6655265,1154803082.6387072,1068885083.9811126
115,258.1129,16.43,73986307.64916742,73594082.09110741,77440588.04721355,89253275.3569114,74806297.75355041
116,316.1774,3.33,99982790.18201715,94904669.22639415,111449640.09366447,103860556.13285816,111648565.53021055
117,222.1855,4.12,1005335158.6484501,844543863.434454,822116601.8982847,979251876.9695096,1067576666.3105245
118,836.3872,30.1,23244147.23900783,20125721.43566165,20020531.46246792,20694197.99907487,23429357.057297923
119,308.1761,3.73,116382845.52488741,109509441.84018701,120908105.18951404,110608892.14647084,122288949.20700435
120,438.1718,6.13,165780259.7808584,157939051.5798007,150145977.4052497,159218631.7899028,155527613.0477574
121,256.0972,15.09,301684071.9839654,297331599.5388537,306549196.4961287,348194742.1299751,299651086.67149776
122,278.125,0.58,32222420.31785632,25744901.948725633,25003617.11972254,32230815.410696737,30396780.014929324
123,615.3171,25.62,14424938.515776038,16722365.78383623,10125435.1431662,15482492.913669538,14139587.329923593
124,335.1508,4.41,462716659.2690278,432872335.80210567,501402989.6522743,515730860.68439186,590636012.8073508
125,694.2874,26.11,543890003.3210291,603901907.3219652,325775213.0924182,560761892.6564459,602039043.5949363
126,328.1912,6.35,849763114.9177076,861255394.4293395,1105812181.2581406,875008500.4996825,878683154.9067206
127,247.1809,4.92,650952708.3130403,645324035.572372,618002980.6594188,667184217.0242324,770216795.2241104
128,168.175,3.7,387813189.56276387,356979177.6057167,417611578.44026047,358223872.0311632,450968057.5176617
129,348.146,0.58,5638862.758186878,6854407.40295008,6102535.404895542,5187898.804819697,6534061.278579702
130,632.253,31.25,638039806.8112139,507107746.76235974,566370494.1621294,598881205.9153904,615910616.0005546
131,548.2435,21.68,289051999.91335064,242850658.82007745,243778795.5125837,231398519.71485648,216041042.40035257
132,557.2076,4.56,26905110.04826019,26972596.244713977,18438873.271557685,30629150.641093753,28334298.84894385
133,484.1872,8.42,494279894.45234555,496791118.10109097,422916404.36809546,509046030.124671,499687442.65595186
134,451.2019,7.75,114146979.74045005,117532922.84896393,100830974.60040471,119920902.74279708,115639428.34320642
135,470.3062,27.89,1045956009.7042181,954978071.8603165,517701787.58136487,989308272.1909531,1058038333.5539787
136,449.1636,25.74,181633072.05598682,190581167.1902053,168184250.26520872,181624090.79412743,176882263.52669042
137,448.1331,29.01,479438043.3225757,427534875.91620374,400050283.2790118,413349430.17991453,444471513.73128617
138,349.1841,4.77,532175348.4041685,503210227.3204842,614876552.7642103,545697836.7196633,647163769.1447546
139,420.1372,13.54,269121951.58273023,260009285.48024544,280129823.6708437,305754607.00000507,275538458.7309812
140,367.1672,10.72,343015186.65033317,303016472.3102424,299195780.13992274,298310595.22086567,311537478.3166481
141,355.1028,3.38,8068308.151659787,6164983.109262107,7092648.4162319675,6882659.4564987235,8453275.931386445
142,311.201,21.45,251051235.37855598,206207490.01897618,201226172.70888743,193700484.52364784,191043946.14583328
143,295.1808,5.2,418082968.93910825,381573515.8255064,327180039.25844514,409782599.1357596,411839200.6802845
144,517.3543,31.12,1781207.720143252,1356012.1916751028,1736653.0274054455,1495104.4803978666,1703143.381112831
145,289.1218,25.17,323163365.2306906,393767284.3479755,330457534.7716362,313307961.820693,314320532.7069472
146,269.1056,3.61,233000604.75730187,214637469.43059182,240918247.427862,225536303.48628825,250087509.67894977
147,278.1906,9.94,2470030604.5876765,2239818121.876289,1953069943.7073011,2715212671.898806,2238941951.7202635
148,231.1495,23.99,629345686.4479105,655939507.8694186,689878851.7564508,685053977.8788477,696521686.757417
149,325.1715,8.36,800146251.3308702,880112741.6259679,958628736.373613,876932271.6355512,900301107.4581589
150,528.1878,10.42,249076048.74202535,223814809.09490278,173939166.18691415,251934530.68708205,223370952.16222548
151,475.1149,4.27,29057314.04541473,25362499.184471186,25483212.12381579,29482077.197012827,27837552.05680715
152,172.1195,0.58,429313218.46206033,416825460.9573508,441438880.5326776,430761868.7742842,436347686.31062174
153,432.196,3.67,10892882.552499523,10188775.73227204,10840432.895569654,11002015.014661558,11271341.006572463
154,387.2535,28.93,484420899.27664113,385562595.1262573,401095865.03927255,389935775.54467154,470967414.070851
155,255.1132,10.16,432496348.479417,377503870.9594962,369716083.15259993,478467071.2648257,401327214.54515743
156,282.1605,5.24,581166769.6089565,541861759.1889238,522803379.79687023,531479734.7515576,568627812.6533066
157,242.0807,0.58,289112978.0526283,284113846.7603897,323820899.30944234,298233821.86083347,308991909.3193261
158,375.184,12.32,680597540.8009996,820381877.1575773,709466393.7796838,969760723.0459479,874062363.2021749
159,315.0726,11.56,13319745.143040262,9774071.272825528,9766890.083202299,13100949.840254942,8851074.249485759
160,433.2156,5.96,152213017.81607598,150885576.80166298,183919701.6491765,174786607.14831713,164632711.63024697
161,206.1404,3.7,565884867.0895708,647337957.7045262,822765369.1757662,662967924.1780415,872973043.5708134
162,288.1598,0.58,187284673.06073874,175918022.04369003,177639884.19041222,197702663.81337455,202261139.97124982
163,415.212,26.96,505463973.85422724,462692952.55186105,457921945.7024605,446351939.447137,517076525.52052295
164,403.0429,27.35,370738612.02539796,289109698.2239668,314005065.51652247,319160015.3883855,389794827.9657748
165,406.2092,3.79,88986820.52457386,75084589.79336897,79789357.6570777,66468367.787051186,91388392.71451181
166,352.2124,14.45,701974749.1267959,699184864.24117,419950341.44858456,805041936.2212738,673788482.536256
167,510.1585,13.18,168436900.4914167,172340052.111646,119287668.23704512,194012000.09693846,169301554.831802
168,319.0753,7.95,30483261.19953425,30189999.701905295,31952371.973863985,28912112.563016176,29350359.399625458
169,845.4837,11.3,89484511.30710533,97386222.94171783,112987751.76199535,100068224.42595752,108705658.77167237
170,535.1584,28.14,645545532.6699672,480371529.65244436,470995277.9064858,466713333.6514822,547671384.8476118
171,540.2617,12.46,238664250.96364635,253814956.41821232,236000874.28275424,274750676.01351213,250474921.20670468
172,980.5722,31.7,55626199.109587654,47402753.3727368,45411561.68594849,52612477.19772086,52326959.06607512
173,445.1468,9.18,100026149.26491664,89562362.99575073,68953269.33562967,86670930.89142126,84036587.03452043
174,289.2278,5.62,1160057802.8777397,1169339213.7790236,1203080730.7728887,1184809073.5737216,1195773544.5403824
175,483.0852,29.56,420131746.07792664,363081602.41210806,371060688.8615431,380533149.4379306,414606947.50326073
176,1270.4492,26.0,6342527.809164235,7479687.486029182,5369524.8536845995,6088690.9802814275,5858044.684703125
177,720.4344,24.82,573667605.0569657,578156425.3692548,527601401.8863882,570304185.1263732,583754707.6822693
178,564.3096,31.39,81491643.31340805,59999548.53745266,68048895.1423361,62437423.26986914,82967776.81796166
179,412.1925,26.93,19019223.66597139,17234271.93124505,16891896.581340384,18096683.547313876,20170015.972001284
180,847.4508,22.72,106111687.27356985,95456146.33242232,83839801.04934876,99889900.51651038,107310950.05708574
181,294.1604,4.53,31162707.1252933,34402149.41791185,35853562.018990725,36148695.736663505,38986542.75111507
182,329.1321,31.65,1674792736.0268369,1377350839.1176333,1525948585.4722311,1501929410.9359846,1693175151.6020427
183,465.0944,28.87,841097296.9943905,751461628.2775874,779096968.0237839,774456280.9957138,857389118.0994117
184,296.1859,4.43,489020795.5185261,492031195.7281022,469038687.95995456,482537642.6796956,547362933.8917984
185,221.1111,3.91,502375664.28898287,530951883.39854246,544395456.1494131,548476751.9265952,567056902.7145133
186,304.2023,0.58,138526752.11541733,112564946.42761898,123030821.05752844,141802951.19701368,143527779.49825445
187,496.2429,4.48,218005463.56774426,202146472.75786278,190478050.1405626,199280959.9601642,214465001.7235692
188,379.1657,25.44,519826823.6507461,620181774.2473719,552227029.7843782,532922859.06668246,529531047.5680294
189,390.1578,4.42,51035207.94392402,44894449.18183948,41705170.28967713,48805646.64482099,50728293.11936246
190,391.1479,3.32,41115897.5507448,36794053.500093326,40841052.190835595,40004023.697481126,47489221.19282949
191,502.1781,16.11,1592828214.5193279,1506292954.039062,1197074417.2292876,1569631053.8117132,1479558507.7485998
192,285.0673,24.55,154772412.15277496,144360607.93118286,137304414.0174991,142073275.59399304,134736660.411963
193,371.1269,7.77,98966912.06519577,99415805.89959076,125592466.09114131,101285824.27630317,102823498.6194548
194,445.1641,14.42,203254467.697994,204971184.8186928,214781138.9104539,232140807.82278576,200340213.74934697
195,308.2587,24.88,681462594.737354,664099860.2379456,331367352.3010962,698600954.7465241,608230968.036339
196,588.9704,29.77,293054920.46630996,257318790.3209725,262481657.87847474,260290232.8050898,306041029.82488257
197,245.1401,0.58,162904652.06462133,154639095.38499326,148076476.19291544,177608734.12786844,180313061.90417325
198,376.1405,13.66,907492263.5046074,991361739.7490306,860192631.8223916,1101012992.0411248,966205536.01664
199,393.2178,9.62,452098364.86454386,383067104.4193263,289548242.00358546,361191879.36810863,368943752.7227507
200,451.1654,28.81,431200375.3479832,393748802.5572127,388500437.8878307,388221275.5779259,425934533.2926153
201,227.1142,0.61,30617045.381040797,29807752.617015556,25195541.88412813,31728747.77495402,34084468.379094206
202,616.0869,27.2,37232657.267085,35421116.17041793,36892108.96715877,37166383.80494601,45132773.92938666
203,442.1894,15.54,225913170.81055036,234845081.6979959,146623243.8669147,276993084.4100307,230688239.5939403
204,398.1981,10.71,699081226.6915238,651083298.6285871,706105115.4040339,642947314.9421895,667211413.9330977
205,267.1859,7.8,890256364.3411642,896912576.1668181,922315912.2508351,885973633.919682,889384942.1114341
206,460.1987,11.17,29644758.30112506,24949424.701740302,25958872.133640748,25619743.42965034,26530465.2983452
207,493.2638,18.1,6320102906.850812,6306407708.716807,4696901867.622049,6282823034.826929,6008423126.267779
208,417.1284,25.26,82737153.29876408,97681007.82418987,81776934.72099157,83112616.57123703,84459839.21854341
209,299.1579,16.78,2056969772.660416,2014424776.8064272,1330375472.4099643,1920392806.1284988,1888084628.234726
210,399.167,4.12,194958308.76441854,184761698.39521378,200506416.0927354,212313481.32468396,232626012.4351284
211,186.0916,6.17,16817734.014584366,16765127.949515315,16881869.349454466,16816654.093413316,15935772.096245952
212,307.1669,6.39,911821584.1361175,985305738.4125383,722897803.2078648,1001409038.2018197,1034693514.3878202
213,316.0351,28.06,46853673.44243349,32013054.28453901,34454126.65190076,34341434.82927363,46896903.411048636
214,810.4564,32.42,6163012.093688056,6209765.352008522,6000439.136664114,5562883.080156781,8203137.406795591
215,394.1403,12.5,85441672.77782923,85832481.07481688,87772247.85812491,99955465.60933164,91538405.20920601
216,463.0861,31.53,1115530350.5815744,814130005.1216419,1109710094.33628,1043583706.3529752,1241957621.9330745
217,486.2011,28.32,299089991.5318847,382645460.69399244,385199094.31612986,402606969.64398515,485125562.031954
218,308.1431,3.94,172898517.1477944,162445088.88538313,198604369.02107897,180215560.3723876,194455566.92718416
219,416.1636,9.12,107246578.748633,138963141.81195706,161233316.75933656,162072727.93356198,180158365.06047332
220,351.1959,32.42,12276246.080512943,11429008.986563005,8385416.038519133,12161670.838902507,17806723.9250333
221,392.2006,21.68,10622288.52228039,9870088.493385602,9480306.222563427,9219008.216688557,9120442.774120716
222,204.0303,0.64,5465023.312333924,4323599.983218886,6182964.775659336,4874213.857599055,4171468.6092237653
223,302.1754,3.57,97412798.10276583,88437851.3479802,87950583.53805928,79222484.09156626,102516173.84209184
224,339.2167,31.55,341881.8936375145,201796.41613562725,190547.35899657925,801878.530043121,103621.83278760832
225,331.0439,27.31,63875690.815699905,43730997.03382641,48417169.40597163,45458391.18496908,67200975.9225096
226,192.1385,13.76,3796223828.10468,3917945795.732725,3996725052.836955,4544801521.133254,3790742526.0668635
227,340.3695,29.27,196597751.60688162,167300716.30865005,109731682.16802824,169675115.50749457,203361702.42897892
228,555.253,3.7,314265827.18604493,294657968.5711578,344993846.8126811,265912418.27608854,366907120.9598701
229,178.1354,29.14,146912.17633002897,309277.1941487614,289312.0413324687,310949.5087441783,185546.95542890427
230,305.1084,29.89,2751090091.518799,2292060327.3278804,2527304465.898957,2291464259.565796,2979304473.3611255
231,109.0763,0.59,148461862.9795432,150259233.8899793,144473636.98625493,151162194.53515196,155933233.98218685
232,204.1386,18.06,3313658817.418507,3311863903.0514054,3322698334.3393664,3152891610.3886037,3180594962.9139037
233,114.128,0.58,68567895.6863303,66995311.98334189,73807015.88761036,67702740.4136107,66457926.01657756
234,291.1957,32.3,271092679.78332007,226055668.62145194,257597560.4847725,262863779.51602033,359856227.54630566
235,146.1177,0.58,571748561.5617857,550809174.6512011,606834816.7599889,561500065.119485,549926633.9957289
236,362.2122,32.25,801863.6428015847,756955.4369544744,811476.3917366618,775389.6490876146,1569666.6156863049
237,220.9536,8.65,25651383.982733067,25827814.266662903,26735186.850997355,26535384.80299503,24453855.284738448
238,279.1595,31.43,1212159494.5381544,903051760.1491888,1013046080.3720703,946983148.5621119,1223130395.2394156
239,275.2123,4.42,896773102.7368021,830437689.0883768,940054081.7574594,838725277.128419,926627830.019973
240,215.049,2.42,14941131.208960555,15887256.396134414,14210190.063981574,15948350.721671427,16965812.77133915
241,428.2553,6.76,339248518.1857113,363539962.0805541,389557093.78530693,359014036.4836042,347209005.87774605
242,214.0996,3.63,371409408.2578482,350812269.7152033,328032849.54914606,296461857.52219313,366935094.62044805
243,427.1176,4.26,166565081.69514734,151898893.00362927,181040700.71757537,182528685.41939443,188164942.5020949
244,347.2223,13.0,119860185.34264886,122919791.87601216,121748690.89334568,152584600.80127928,123634954.92003429
245,488.1642,6.85,109231732.17333838,109515130.03159836,106997450.61610141,107304797.43254882,103059511.40837124
246,489.229,10.46,367287689.63879585,336566311.4623864,265857548.79520562,388525524.25301963,338858900.0723999
247,245.1752,32.87,8150056.857829992,5089466.144517713,11588654.032433733,4155634.231541248,5554945.94998852
248,233.0924,9.2,704112520.8941932,672865399.4703357,808839278.6827532,669020130.2702736,702505446.0605513
249,558.2312,21.93,75851561.2632136,74476970.42115006,69490487.49403222,72708485.63944902,75403210.9218343
250,406.2343,3.35,504275037.35154223,499066989.73797435,491562874.6393428,543349734.9081368,603729354.8864449
251,445.1615,5.21,37599042.16448955,39453255.00235283,38745314.76222728,40305716.98005405,40997692.44763263
252,417.1186,3.43,53329831.23573134,48484654.51991005,54985646.4289159,53720205.41059294,59870999.05474065
253,529.2294,30.89,323044406.14496297,336977067.02877927,343087801.7416535,328685060.1686665,367151936.7750594
254,359.1972,3.83,308428054.88858914,295195524.7204021,302192371.74663126,294814490.76105374,337458939.14000744
255,313.1776,3.43,186114136.56158394,180849393.3391301,199250245.71633127,191985138.6020403,207169978.00129572
256,330.1505,10.85,388831304.72778434,375180454.6516657,313843535.6746801,357151559.0986797,374936215.6732219
257,433.2228,22.61,145557606.1303022,131333305.556267,135762495.47110835,130413997.40256487,132103975.47870947
258,234.1128,11.21,182424087.4665444,148417256.0349053,148634726.98023188,148064620.24900073,144249760.0261871
259,413.1203,7.33,76358830.38673466,83704576.70571457,78899019.81436662,85535105.04034632,86020956.5114693
260,328.1583,3.39,197493968.84570104,170825540.85366338,176681584.59634066,188940188.54501095,182485583.61784163
261,163.0868,5.62,231683063.42953074,246973558.4377365,255800751.5826707,244390435.77427092,263764240.79662126
262,316.2025,3.49,177160118.33231413,168196970.20639217,180655050.77073544,174795523.1372903,193506347.09035397
263,223.0869,10.5,1060371306.127238,1090636697.8986168,1176916166.9377897,1281911443.191561,1195034998.1729717
264,119.0606,5.08,273924985.004356,289376079.8606545,312843869.49695766,279303745.1870743,327091156.45764273
265,185.9776,10.63,2169355.195316849,1425941.9028987384,1402864.8005120247,1681392.0456701806,1454445.018505164
266,226.109,3.81,211511420.25203565,183680865.33404797,273022036.4807401,205920607.37793678,273922828.0459876
