id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height
365,1.908E4,5.615,354.12456,354.12793,1,8,0,0.779,2.91,0.00103,0.2344,0,5.3204,5.9197,354.12638,1.32E2,1.63E5,1.63E5,1.908E4,5.5509,354.1247,354.12759,0.0799,5.3204,5.813,ESTIMATED,354.1267,1.011E3,1.63E5,0.4038,0.7381,1.63E5,1.708E4,5.5075,354.12433,354.12735,0.0689,5.3335,5.5658,ESTIMATED,354.12676,1.332E4,1.602E5,0.3353,0.6676,1.602E5,1.458E4,5.7418,354.12402,354.12721,0.1121,5.511,5.9137,ESTIMATED,354.12591,7.44E2,1.027E5,0.5236,0.8607,1.027E5,1.317E4,5.7054,354.12456,354.12793,0.1074,5.4891,5.9197,ESTIMATED,354.12651,2.05E2,8.444E4,0.7941,0.8911,8.444E4,1.861E4,5.5978,354.12474,354.12813,0.0988,5.3271,5.8746,ESTIMATED,354.12631,5.44E2,1.448E5,0.4031,0.7255,1.448E5,1.866E4,5.534,354.12423,354.12789,0.0805,5.3324,5.8528,ESTIMATED,354.12675,1.44E2,1.606E5,0.3558,0.7426,1.606E5,1.416E4,5.6586,354.1244,354.12961,0.0986,5.4279,5.9176,ESTIMATED,354.12573,1.32E2,1.066E5,0.5774,0.9263,1.066E5,1.445E4,5.6238,354.12417,354.12725,0.1055,5.4074,5.8277,ESTIMATED,354.12637,5.38E2,1.014E5,0.6496,0.9078,1.014E5
366,2.634E4,5.6174,571.30906,571.31613,1,8,0,0.771,3.08,0.00176,0.1387,0,5.4219,5.9177,571.31363,1.25E2,2.717E5,2.717E5,2.543E4,5.6381,571.31167,571.31909,0.0945,5.4937,5.914,ESTIMATED,571.31283,1.87E2,2.414E5,1.6446,1.3638,2.414E5,2.634E4,5.6968,571.31157,571.31529,0.0844,5.5365,5.9139,ESTIMATED,571.31424,3.13E2,2.717E5,1.4139,1.1937,2.717E5,1.864E4,5.5689,571.31098,571.31799,0.0895,5.4394,5.7992,ESTIMATED,571.31292,9.61E2,1.816E5,1.0743,1.1014,1.816E5,1.907E4,5.5759,571.30906,571.31613,0.0897,5.446,5.8484,ESTIMATED,571.31365,2.17E2,1.932E5,1.2941,1.3409,1.932E5,2.408E4,5.6554,571.3123,571.31651,0.0953,5.5266,5.9177,ESTIMATED,571.31335,2.68E2,2.296E5,1.2082,1.2034,2.296E5,2.557E4,5.6647,571.31142,571.31558,0.0947,5.534,5.9109,ESTIMATED,571.31458,8.25E2,2.576E5,1.6047,1.3005,2.576E5,2.052E4,5.5581,571.30887,571.31579,0.0662,5.4279,5.8463,ESTIMATED,571.31328,4.01E2,2.477E5,2.1465,1.4072,2.477E5,1.944E4,5.581,571.30854,571.31519,0.2414,5.4219,5.8422,ESTIMATED,571.31419,1.25E2,2.1E5,1.2284,1.1783,2.1E5
367,8.684E3,5.6444,272.98514,272.98762,1,8,0,0.8,3.04,0.00083,0.049,0,5.4943,5.9436,272.98703,1.52E2,7.769E4,7.769E4,7.699E3,5.6381,272.98468,272.98759,0.0981,5.5081,5.8995,ESTIMATED,272.98724,1.96E2,6.922E4,1.3221,1.2199,6.922E4,8.684E3,5.668,272.98485,272.98736,0.1013,5.5075,5.9436,ESTIMATED,272.9869,1.65E2,7.769E4,1.1308,1.1655,7.769E4,6.404E3,5.6415,272.98488,272.98731,0.1042,5.4969,5.8133,ESTIMATED,272.98651,4.23E2,5.699E4,0.8483,0.9637,5.699E4,6.364E3,5.6189,272.98514,272.98762,0.1719,5.5179,5.8057,ESTIMATED,272.98723,6.03E2,5.349E4,1.4605,1.3282,5.349E4,7.65E3,5.6554,272.98506,272.98792,0.1035,5.5266,5.9177,ESTIMATED,272.98734,1.52E2,6.802E4,1.0604,1.115,6.802E4,8.076E3,5.6647,272.98463,272.98759,0.0987,5.534,5.8239,ESTIMATED,272.98722,1.033E3,7.243E4,0.848,1.0736,7.243E4,6.672E3,5.6303,272.98447,272.98758,0.1085,5.5005,5.8317,ESTIMATED,272.98699,2.8E2,5.792E4,1.0493,1.1609,5.792E4,7.018E3,5.6382,272.98452,272.98743,0.0972,5.4943,5.8563,ESTIMATED,272.9868,3.69E2,6.635E4,0.8427,0.9696,6.635E4
368,9.26E3,5.6499,325.96794,325.97326,1,8,0,0.828,2.55,0.00083,0.3584,0,5.3815,5.9436,325.97011,1.1E2,1.113E5,1.113E5,8.131E3,5.7397,325.96755,325.97253,0.0906,5.6089,5.9434,ESTIMATED,325.97013,3.59E2,8.24E4,0.9963,1.0716,8.24E4,9.26E3,5.8553,325.9697,325.97171,0.0821,5.7546,5.9436,ESTIMATED,325.97012,2.646E3,1.113E5,1.1194,1.0019,1.113E5,4.975E3,5.4969,325.96921,325.97192,0.0759,5.3815,5.6562,ESTIMATED,325.96965,2.1E2,5.668E4,1.3961,1.1899,5.668E4,5.102E3,5.5036,325.96794,325.97326,0.0891,5.4026,5.7054,ESTIMATED,325.9701,1.1E2,5.184E4,1.9898,1.553,5.184E4,7.184E3,5.6988,325.96767,325.97075,0.0871,5.5978,5.8891,ESTIMATED,325.97048,1.013E3,7.73E4,1.3461,1.252,7.73E4,8.485E3,5.7805,325.96743,325.9726,0.0886,5.6502,5.9404,ESTIMATED,325.97018,2.73E2,8.49E4,1.6824,1.3706,8.49E4,5.817E3,5.5436,325.9675,325.97247,0.0718,5.4279,5.7598,ESTIMATED,325.97003,2.45E2,6.551E4,2.346,1.3553,6.551E4,5.587E3,5.581,325.96745,325.97249,0.0943,5.4362,5.8277,ESTIMATED,325.97024,1.25E2,5.803E4,1.1646,1.2523,5.803E4
369,3.225E3,5.7189,446.16848,446.17174,0.75,6,1,0.721,2.62,0.00117,0.3022,0,5.4537,6.0297,446.17022,1.25E2,4.13E4,4.13E4,3.225E3,5.8421,446.16845,446.17184,0.073,5.7397,6.0297,ESTIMATED,446.17091,3.21E2,4.13E4,14.425,1.3368,4.13E4,1.832E0,5.8699,446.16839,446.17036,0.0293,5.8553,5.8846,ESTIMATED,446.16839,1.25E2,1.25E2,1.0012,1.0006,1.25E2,2.056E3,5.5399,446.16765,446.17107,0.1088,5.4537,5.6707,ESTIMATED,446.16984,9.21E2,2.138E4,1.0874,1.2544,2.138E4,2.088E3,5.5469,446.16848,446.17174,0.1959,5.4746,5.6911,ESTIMATED,446.16974,6.47E2,2.284E4,1.6337,1.355,2.284E4,3.039E3,5.8012,446.16853,446.17433,0.0767,5.7277,5.9764,ESTIMATED,446.17085,1.96E2,3.297E4,1.6551,1.3428,3.297E4,1.942E3,5.9404,446.16893,446.17154,0.0567,5.8382,5.955,ESTIMATED,446.17118,1.135E3,3.503E4,0.2001,0.5875,3.503E4,2.63E3,5.5871,446.16805,446.17158,0.092,5.5005,5.7743,ESTIMATED,446.17004,3.24E2,2.838E4,1.9262,1.4745,2.838E4,2.633E3,5.6238,446.1673,446.17344,0.0834,5.5377,5.8277,ESTIMATED,446.17079,2.8E2,2.834E4,1.9741,1.5779,2.834E4
370,1.882E4,5.6444,378.13082,378.13661,0.875,7,0,0.726,4.98,0.00188,0.1675,0,5.3596,5.9324,378.13332,1.03E2,1.765E5,1.765E5,1.71E4,5.6816,378.13304,378.13412,0.127,5.5222,5.9287,ESTIMATED,378.13368,3.4E2,1.479E5,1.1084,1.0979,1.479E5,1.864E4,5.7546,378.13278,378.13568,0.1042,5.5805,5.9288,ESTIMATED,378.13362,3.25E2,1.617E5,1.1142,1.0509,1.617E5,3.026E3,5.5255,378.13292,378.13336,0.0373,5.468,5.5399,ESTIMATED,378.13309,4.343E4,6.346E4,0.2493,0.6246,6.346E4,8.387E3,5.6046,378.13082,378.13661,0.1398,5.3596,5.7914,ESTIMATED,378.13214,1.15E2,6.045E4,0.5595,1.0086,6.045E4,1.638E4,5.6699,378.13129,378.13681,0.1176,5.5266,5.9324,ESTIMATED,378.13403,5.86E2,1.428E5,1.111,1.0907,1.428E5,1.882E4,5.7225,378.13303,378.13642,0.096,5.534,5.9257,ESTIMATED,378.13365,1.03E2,1.765E5,0.9549,1.0952,1.765E5,1.058E4,5.5871,378.13045,378.13584,0.1257,5.4279,5.8032,ESTIMATED,378.1334,4.95E2,1.06E5,1.1643,1.0492,1.06E5,1.183E4,5.6097,378.13258,378.13613,0.1452,5.4505,5.8277,ESTIMATED,378.13299,6.27E2,1.153E5,0.888,1.0209,1.153E5
371,2.292E2,5.5633,369.06911,369.07463,0.125,1,5,0.944,0,0,0,0,5.4211,5.7418,369.07264,2.05E2,5.204E3,5.204E3,1.359E2,5.4937,369.07165,369.07436,5.5706,5.4221,5.5222,ESTIMATED,369.07299,1.063E3,2.308E3,0.3978,0.6989,2.308E3,8.455E1,5.4358,369.07147,369.07402,0.0531,5.4211,5.4788,ESTIMATED,369.07299,1.523E3,2.215E3,2.9318,1.9659,2.215E3,1.021E2,5.6993,369.07136,369.07302,0.0615,5.685,5.7418,ESTIMATED,369.07141,1.945E3,2.945E3,2.9687,1.9843,2.945E3,2.178E2,5.6768,369.06911,369.07463,0.1092,5.5036,5.6911,ESTIMATED,369.07302,2.05E2,2.626E3,0.0886,0.5414,2.626E3,2.292E2,5.5266,369.07175,369.07469,0.0672,5.4548,5.5834,ESTIMATED,369.07253,6.14E2,5.204E3,0.9026,0.8957,5.204E3,1.559E2,5.4629,369.07167,369.074,0.0338,5.4342,5.5485,ESTIMATED,369.07272,8.26E2,2.834E3,2.9878,1.9939,2.834E3,6.792E1,5.6158,369.07154,369.07302,0.0565,5.5871,5.6303,ESTIMATED,369.07163,2.142E3,2.583E3,0.5061,0.7531,2.583E3,5.488E1,5.5955,369.07302,369.07389,0.0268,5.581,5.6238,ESTIMATED,369.07384,1.144E3,2.7E3,1.9562,1.4781,2.7E3
372,5.383E3,5.6858,163.08571,163.08603,1,8,0,0.83,2.84,0.00046,0.0527,0,5.5665,5.8891,163.08581,3.24E2,5.276E4,5.276E4,4.7E3,5.6816,163.0856,163.08599,0.0698,5.5942,5.8277,ESTIMATED,163.08588,1.546E3,5.276E4,3.9073,1.2347,5.276E4,5.383E3,5.7113,163.0842,163.08718,0.0902,5.5805,5.8699,ESTIMATED,163.08556,3.32E2,5.183E4,0.893,1.0588,5.183E4,4.228E3,5.685,163.08551,163.08587,0.0731,5.5834,5.8133,ESTIMATED,163.08566,7.37E2,5.021E4,1.2504,1.1552,5.021E4,4.095E3,5.7054,163.08571,163.08603,0.1632,5.6046,5.8057,ESTIMATED,163.08592,2.237E3,4.585E4,0.8172,0.9535,4.585E4,4.622E3,5.6988,163.08423,163.08616,0.0743,5.5978,5.8891,ESTIMATED,163.08602,3.63E2,4.978E4,0.9674,1.0748,4.978E4,4.897E3,5.6792,163.08557,163.08596,0.094,5.5775,5.795,ESTIMATED,163.08577,3.24E2,4.924E4,1.4099,1.1992,4.924E4,3.946E3,5.6586,163.08561,163.08598,0.1003,5.6014,5.8032,ESTIMATED,163.08582,2.861E3,3.72E4,2.0466,1.7267,3.72E4,4.363E3,5.6667,163.08557,163.08738,0.1169,5.5665,5.8563,ESTIMATED,163.08582,3.69E2,4.101E4,1.384,1.2433,4.101E4
373,2.458E4,5.6964,465.21455,465.2178,1,8,1,0.786,2.75,0.00128,0.2378,0,5.5197,5.9699,465.21697,2.52E2,2.54E5,2.54E5,2.216E4,5.6671,465.21373,465.21941,0.0901,5.5222,5.958,ESTIMATED,465.2171,2.52E2,2.092E5,0.8876,1.0061,2.092E5,2.259E4,5.6535,465.21572,465.21934,0.0843,5.5218,5.9584,ESTIMATED,465.21761,3.34E2,2.385E5,1.3964,1.1944,2.385E5,2.214E4,5.685,465.21574,465.2191,0.1037,5.5543,5.9567,ESTIMATED,465.21633,3.33E2,2.012E5,1.5652,1.3786,2.012E5,2.54E2,5.8913,465.21455,465.2178,0.0679,5.8771,5.9623,ESTIMATED,465.21651,1.522E3,5.036E3,5.0117,3.0059,5.036E3,2.34E4,5.6842,465.21478,465.21799,0.0866,5.5409,5.9617,ESTIMATED,465.21759,5E2,2.367E5,1.0716,1.1169,2.367E5,2.12E4,5.6647,465.21404,465.21937,0.0922,5.5197,5.9699,ESTIMATED,465.21715,3.88E2,2.007E5,1.1295,1.0973,2.007E5,2.4E4,5.6586,465.21397,465.21738,0.1017,5.5294,5.8604,ESTIMATED,465.21687,2.82E2,2.112E5,1.3617,1.1744,2.112E5,2.458E4,5.6667,465.21314,465.21939,0.0687,5.5233,5.9563,ESTIMATED,465.21662,5.58E2,2.54E5,0.9278,1.0278,2.54E5
374,1.876E4,5.7186,312.08853,312.09349,0.25,2,3,0.873,0.7,0.00022,0.0682,0,5.5075,6.0627,312.09086,1.64E2,2.427E5,2.427E5,8.251E3,5.9724,312.09059,312.09138,0.0308,5.8421,5.9869,ESTIMATED,312.09111,5.46E2,2.107E5,0.277,0.6197,2.107E5,1.098E1,5.5218,312.09041,312.09089,0.029,5.5075,5.5365,ESTIMATED,312.09041,7.57E2,7.57E2,1.0233,1.0116,7.57E2,2.629E3,5.6415,312.09071,312.09089,0.0293,5.6269,5.6562,ESTIMATED,312.09071,1.794E5,1.794E5,1.0012,1.0006,1.794E5,1.565E4,5.6624,312.08853,312.09349,0.0799,5.5903,6.0627,ESTIMATED,312.091,1.64E2,1.607E5,2.2815,1.7369,1.607E5,1.827E4,5.9471,312.09077,312.09151,0.0751,5.8012,5.9906,ESTIMATED,312.09123,5.97E2,2.427E5,0.6309,0.7694,2.427E5,2.027E1,5.5485,312.0907,312.09089,0.029,5.534,5.563,ESTIMATED,312.0907,1.398E3,1.398E3,1,1,1.398E3,1.876E4,5.7306,312.09017,312.09113,0.0796,5.6444,5.9176,ESTIMATED,312.09079,3.012E3,2.129E5,1.6279,1.326,2.129E5,1.538E3,5.7247,312.09073,312.09093,0.0264,5.6667,5.7393,ESTIMATED,312.09091,3.434E3,6.665E4,0.3995,0.6678,6.665E4
375,2.357E3,5.6931,254.11833,254.11837,0.75,6,0,0.867,1.25,0.00032,0.088,0,5.552,5.9139,254.11828,1.34E2,2.278E4,2.278E4,1.969E3,5.7252,254.11785,254.12051,0.1205,5.5942,5.8277,ESTIMATED,254.1183,5.89E2,1.596E4,0.7904,0.874,1.596E4,2.357E3,5.7403,254.11573,254.1204,0.1529,5.6245,5.9139,ESTIMATED,254.1183,2.27E2,2.271E4,1.2121,1.018,2.271E4,1.846E2,5.685,254.11771,254.11837,0.0287,5.6707,5.6993,ESTIMATED,254.11771,1.288E4,1.288E4,0.9976,0.9988,1.288E4,1.422E2,5.6624,254.11833,254.11837,0.0287,5.6481,5.6768,ESTIMATED,254.11833,9.924E3,9.924E3,1,1,9.924E3,1.953E3,5.6988,254.11595,254.12046,0.0979,5.5978,5.8599,ESTIMATED,254.11846,2.72E2,1.835E4,1.7691,1.3268,1.835E4,2.028E3,5.7225,254.11782,254.12043,0.1256,5.6067,5.7805,ESTIMATED,254.11851,1.467E3,2.278E4,0.5939,0.5602,2.278E4,1.513E3,5.6586,254.11585,254.12033,0.0882,5.5581,5.7743,ESTIMATED,254.11842,3.33E2,1.559E4,0.9718,1.0327,1.559E4,1.601E3,5.6523,254.11571,254.12028,0.0383,5.552,5.813,ESTIMATED,254.11819,1.34E2,2.251E4,1.4795,1.1836,2.251E4
376,1.277E4,5.6932,580.27447,580.28106,0.625,5,1,0.781,2.02,0.00117,0.3959,0,5.4105,6.0587,580.27895,1.67E2,1.552E5,1.552E5,1.277E4,5.8995,580.27521,580.28087,0.0709,5.7837,6.0587,ESTIMATED,580.27971,2.64E2,1.552E5,1.7649,1.4589,1.552E5,,,,,,,,UNKNOWN,,,,,,,6.489E3,5.468,580.27667,580.28031,0.0804,5.4105,5.6269,ESTIMATED,580.27898,3.05E3,6.868E4,2.0696,1.7324,6.868E4,7.044E3,5.5036,580.27447,580.28106,0.0793,5.4603,5.8057,ESTIMATED,580.27854,1.71E2,8.324E4,2.3879,2.0106,8.324E4,1.199E4,5.8599,580.2771,580.28135,0.0708,5.7424,6.0484,ESTIMATED,580.27961,2.92E2,1.447E5,1.3062,1.2768,1.447E5,2.435E0,5.8817,580.27779,580.27917,0.0292,5.8672,5.8963,ESTIMATED,580.27779,1.67E2,1.67E2,1.0115,1.0057,1.67E2,9.521E3,5.5871,580.27601,580.28108,0.0772,5.4859,5.8463,ESTIMATED,580.279,3.21E2,1.213E5,1.3151,1.3405,1.213E5,1.076E4,5.6523,580.27671,580.28289,0.0415,5.5089,5.8277,ESTIMATED,580.27903,2.02E2,1.331E5,0.9905,1.1305,1.331E5
377,2.444E4,5.6731,465.2142,465.22018,0.125,1,8,0.944,0,0,0,0,5.5075,6.0029,465.21707,2.82E2,2.54E5,2.54E5,2.193E4,5.6671,465.21635,465.21745,0.0901,5.5366,5.8852,ESTIMATED,465.21712,2.711E3,2.092E5,0.8876,1.0061,2.092E5,2.263E4,5.6535,465.21572,465.21934,0.0843,5.5075,6.0029,ESTIMATED,465.21761,3.34E2,2.385E5,1.3964,1.1944,2.385E5,2.221E4,5.685,465.21574,465.2191,0.1037,5.5399,6,ESTIMATED,465.21633,3.33E2,2.012E5,1.5652,1.3786,2.012E5,2.177E4,5.7054,465.2142,465.22018,0.0935,5.5614,5.8771,ESTIMATED,465.21717,4E2,2.096E5,0.9791,1.0172,2.096E5,2.333E4,5.6842,465.21496,465.21799,0.0866,5.5266,5.9177,ESTIMATED,465.2176,5E2,2.367E5,1.0716,1.1169,2.367E5,2.091E4,5.6647,465.21633,465.21937,0.0922,5.5197,5.8528,ESTIMATED,465.21716,1.605E3,2.007E5,1.1295,1.0973,2.007E5,2.282E4,5.6586,465.2167,465.21738,0.1017,5.5149,5.7598,ESTIMATED,465.21694,2.82E2,2.112E5,1.1249,1.017,2.112E5,2.444E4,5.6667,465.21572,465.21909,0.0687,5.5233,5.8708,ESTIMATED,465.21663,2.046E3,2.54E5,0.9278,1.0278,2.54E5
378,3.259E4,5.7397,425.24185,425.24513,1,8,0,0.747,3.14,0.00134,0.1628,0,5.4645,6.0292,425.24335,1.1E2,2.934E5,2.934E5,2.833E4,5.6961,425.24147,425.24511,0.1093,5.5081,5.9724,ESTIMATED,425.24294,1.212E3,2.208E5,0.6081,0.8384,2.208E5,3.259E4,5.668,425.24086,425.24492,0.0904,5.4645,5.9139,ESTIMATED,425.2441,2.59E2,2.934E5,0.6681,0.8791,2.934E5,2.241E4,5.8275,425.24121,425.24489,0.1181,5.6123,6.0288,ESTIMATED,425.24319,7.66E2,1.752E5,0.546,0.8348,1.752E5,2.134E4,5.8201,425.24185,425.24513,0.1174,5.6046,6.0201,ESTIMATED,425.24276,1.1E2,1.675E5,0.6305,0.9213,1.675E5,2.926E4,5.7277,425.23968,425.2456,0.101,5.5266,5.9906,ESTIMATED,425.24323,3.78E2,2.39E5,0.55,0.8182,2.39E5,3.083E4,5.6647,425.23952,425.24489,0.0999,5.5055,5.8817,ESTIMATED,425.24381,1.923E3,2.6E5,0.8315,0.9637,2.6E5,2.297E4,5.7743,425.24113,425.24476,0.1383,5.5726,5.9176,ESTIMATED,425.24281,7.57E2,1.587E5,1.12,0.8648,1.587E5,2.407E4,5.7393,425.24088,425.24492,0.1126,5.5377,6.0292,ESTIMATED,425.24397,1.84E2,1.814E5,0.6832,0.913,1.814E5
