id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height
316,9.31E4,5.1013,279.18358,279.18647,1,8,0,0.875,2.04,0.00057,0.2216,0,4.8534,5.3993,279.1857,2.73E2,9.115E5,9.115E5,8.307E4,5.1747,279.18343,279.18822,0.1086,5.0309,5.3909,ESTIMATED,279.18569,3.74E2,7.289E5,1.2529,1.1471,7.289E5,7.745E4,5.0551,279.18312,279.18781,0.0731,4.8985,5.3993,ESTIMATED,279.18548,6.8E2,7.624E5,0.7821,1.1561,7.624E5,8.058E4,5.0637,279.18285,279.18596,0.067,4.9227,5.3932,ESTIMATED,279.18568,1.754E3,9.115E5,0.827,1.0004,9.115E5,9.31E4,5.1395,279.18346,279.18629,0.0952,4.996,5.3981,ESTIMATED,279.18597,4.05E2,8.711E5,1.1405,1.0986,8.711E5,8.814E4,5.2183,279.18321,279.18617,0.0871,5.0738,5.392,ESTIMATED,279.18565,2.344E3,8.625E5,1.0047,1.0411,8.625E5,8.645E4,5.1474,279.18349,279.18637,0.0941,5.0038,5.3927,ESTIMATED,279.18583,8.45E2,8.345E5,1.1016,1.1372,8.345E5,7.925E4,5.0151,279.18358,279.18647,0.0849,4.9005,5.3885,ESTIMATED,279.18588,1.011E3,8.131E5,1.2142,1.1716,8.131E5,8.056E4,4.9967,279.18286,279.18788,0.077,4.8534,5.3532,ESTIMATED,279.18541,2.73E2,8.758E5,1.2148,1.1614,8.758E5
317,1.163E5,5.1061,227.15253,227.15869,1,8,0,0.818,3.89,0.00088,0.2125,0,4.8001,5.3993,227.15412,4.23E2,1.001E6,1.001E6,1.091E5,5.0309,227.15034,227.1545,0.0782,4.8001,5.3909,ESTIMATED,227.15369,1.933E3,9.495E5,0.4219,0.7523,9.495E5,9.604E4,5.1551,227.15216,227.15633,0.1232,4.9273,5.3993,ESTIMATED,227.15447,5.38E2,7.367E5,0.5355,0.814,7.367E5,9.779E4,5.1204,227.15173,227.15447,0.102,4.9227,5.3932,ESTIMATED,227.15423,3.782E3,8.107E5,0.5859,0.8273,8.107E5,1.163E5,5.0821,227.15228,227.15469,0.0903,4.9088,5.3981,ESTIMATED,227.15434,3.066E3,9.656E5,0.4421,0.8265,9.656E5,1.124E5,5.0027,227.15194,227.1546,0.0856,4.8002,5.3042,ESTIMATED,227.1538,3.756E3,8.917E5,0.4667,0.7777,8.917E5,1.066E5,5.0473,227.15203,227.15452,0.1043,4.9021,5.3204,ESTIMATED,227.154,3.196E3,8.668E5,0.5702,0.9007,8.668E5,1.021E5,5.2151,227.15253,227.15869,0.1036,4.9721,5.3885,ESTIMATED,227.15457,4.23E2,7.804E5,0.4687,0.7644,7.804E5,1.144E5,5.1954,227.15186,227.15424,0.0949,4.9826,5.396,ESTIMATED,227.1539,6.09E2,1.001E6,0.6724,0.8923,1.001E6
318,1.948E4,5.1076,431.25312,431.25833,1,8,0,0.868,2.74,0.00118,0.3495,0,4.8145,5.4026,431.25512,2.43E2,2.357E5,2.357E5,1.701E4,4.9589,431.25257,431.25847,0.0641,4.8432,5.2177,ESTIMATED,431.25515,4.4E2,2.194E5,1.8356,1.3982,2.194E5,1.286E4,5.1835,431.25189,431.25554,0.0753,5.0835,5.3993,ESTIMATED,431.25506,1.023E3,1.562E5,1.8243,1.3886,1.562E5,1.361E4,5.163,431.25226,431.25538,0.0761,5.0354,5.3503,ESTIMATED,431.25505,7.72E2,1.503E5,0.2958,0.9041,1.503E5,1.415E4,5.0678,431.2524,431.2562,0.0645,4.9815,5.3554,ESTIMATED,431.25576,4.37E2,1.83E5,1.8466,1.5605,1.83E5,1.948E4,4.931,431.25215,431.25727,0.0908,4.8145,5.2183,ESTIMATED,431.25511,3.62E2,2.357E5,1.2697,1.2307,2.357E5,1.686E4,5.0038,431.2524,431.2557,0.0734,4.8876,5.2632,ESTIMATED,431.25513,2.78E2,2.078E5,1.6592,1.3213,2.078E5,1.288E4,5.2721,431.25312,431.25833,0.0674,5.1435,5.4026,ESTIMATED,431.2551,2.43E2,1.627E5,1.4672,1.4534,1.627E5,1.326E4,5.2805,431.25205,431.25497,0.0691,5.1954,5.396,ESTIMATED,431.25457,1.157E3,1.585E5,1.8901,1.4402,1.585E5
319,9.709E3,5.1102,394.20577,394.21135,1,8,0,0.829,4.05,0.0016,0.1649,0,4.9682,5.4199,394.20898,1.59E2,1.222E5,1.222E5,8.492E3,5.1892,394.20569,394.21423,0.0651,5.0879,5.4199,ESTIMATED,394.20964,1.64E2,1.059E5,1.2433,1.1811,1.059E5,6.789E3,5.0551,394.20762,394.2112,0.0615,4.9985,5.3128,ESTIMATED,394.20849,1.69E2,9.796E4,2.0148,1.4734,9.796E4,7.08E3,5.0637,394.20749,394.21675,0.053,4.9931,5.2785,ESTIMATED,394.2085,7.21E2,1.111E5,1.9675,1.4067,1.111E5,8.201E3,5.1395,394.20554,394.21081,0.066,5.0678,5.3838,ESTIMATED,394.2088,6.67E2,1.119E5,2.159,1.5763,1.119E5,9.709E3,5.204,394.2077,394.21147,0.0661,5.1316,5.4065,ESTIMATED,394.21009,8.43E2,1.222E5,2.2416,1.6,1.222E5,8.302E3,5.1474,394.20611,394.21133,0.0718,5.0328,5.4074,ESTIMATED,394.20861,1.59E2,1.017E5,1.6919,1.3705,1.017E5,5.97E3,5.0435,394.20577,394.21135,0.071,4.9721,5.2434,ESTIMATED,394.20874,2.68E2,7.999E4,2.5054,1.9572,7.999E4,6.281E3,5.0391,394.20464,394.21068,0.0723,4.9682,5.252,ESTIMATED,394.209,2.39E2,8.472E4,1.5474,1.4301,8.472E4
320,1.235E4,5.2173,404.03396,404.0375,0.125,1,8,0.944,0,0,0,0,4.9736,5.4211,404.03644,1.44E2,8.969E4,8.969E4,1.198E4,5.2319,404.03405,404.0394,0.1017,4.9736,5.4199,ESTIMATED,404.03678,4.43E2,7.797E4,0.4641,0.7727,7.797E4,2.332E3,5.2263,404.03374,404.03923,0.1028,4.9985,5.3563,ESTIMATED,404.03621,5.83E2,1.46E4,0.4155,0.7858,1.46E4,2.34E3,5.2205,404.03338,404.03697,0.1289,4.9791,5.3503,ESTIMATED,404.03635,1.44E2,1.406E4,0.4694,0.721,1.406E4,1.064E4,5.2396,404.03408,404.03761,0.1992,4.9815,5.3554,ESTIMATED,404.03715,6.94E2,7.404E4,0.4452,0.7497,7.404E4,1.235E4,5.2326,404.03391,404.03742,0.0925,4.9885,5.4211,ESTIMATED,404.03668,8.11E2,8.969E4,0.4923,1.5129,8.969E4,1.063E4,5.2197,404.03552,404.03771,0.096,4.9748,5.3063,ESTIMATED,404.03704,1.07E3,7.817E4,0.4491,0.7051,7.817E4,2.373E3,5.2434,404.03396,404.0375,0.0656,5.001,5.374,ESTIMATED,404.03576,4.16E2,2.122E4,1.6707,0.6889,2.122E4,6.507E2,5.124,404.03308,404.03671,0.0615,5.0109,5.1382,ESTIMATED,404.03552,3.04E2,1.108E4,0.1624,0.5699,1.108E4
321,1.732E3,5.1274,201.13534,201.13946,1,8,0,0.791,5.11,0.00103,0.221,0,4.9023,5.3532,201.13813,1.27E2,2.71E4,2.71E4,1.448E3,5.0309,201.13691,201.13904,0.0837,4.9303,5.1602,ESTIMATED,201.13875,1.64E2,1.691E4,0.9327,0.9655,1.691E4,1.457E3,5.1835,201.13508,201.13893,0.1016,5.0835,5.2984,ESTIMATED,201.13783,1.27E2,1.648E4,0.6867,0.9669,1.648E4,1.42E3,5.1489,201.13686,201.13909,0.0725,5.0495,5.293,ESTIMATED,201.13802,1.45E2,1.622E4,1.2253,1.3371,1.622E4,1.299E3,5.0963,201.13685,201.14104,0.0883,4.996,5.2106,ESTIMATED,201.13772,6.18E2,1.406E4,0.9736,1.0261,1.406E4,1.732E3,5.0168,201.1368,201.1407,0.5497,4.9023,5.1462,ESTIMATED,201.13805,1.63E2,2.126E4,0.8119,1.5632,2.126E4,1.33E3,5.0756,201.13679,201.1391,0.0649,4.9603,5.1331,ESTIMATED,201.13821,6.05E2,1.703E4,0.5022,0.7492,1.703E4,1.705E3,5.2293,201.13534,201.13946,0.0374,5.1146,5.3451,ESTIMATED,201.13783,2.89E2,2.71E4,0.7556,0.9293,2.71E4,1.476E3,5.2379,201.13669,201.13884,0.0832,5.1382,5.3532,ESTIMATED,201.13867,1.9E2,1.693E4,0.6734,0.9218,1.693E4
322,3.034E4,5.0075,271.1434,271.14434,0.125,1,8,0.944,0,0,0,0,4.8366,5.3532,271.14384,3.04E2,3.315E5,3.315E5,9.43E1,5.1312,271.14108,271.14813,0.0548,5.1169,5.1892,ESTIMATED,271.1434,3.06E2,1.94E3,4.0465,2.5233,1.94E3,2.291E4,5.0268,271.14129,271.14607,0.1215,4.8411,5.2984,ESTIMATED,271.14356,3.04E2,1.863E5,0.5733,0.8381,1.863E5,7.931E3,5.0071,271.14143,271.14599,0.0414,4.9931,5.293,ESTIMATED,271.1444,1.253E3,1.872E5,5.4049,4.397,1.872E5,3.034E4,4.9525,271.1417,271.14425,0.0786,4.8366,5.1678,ESTIMATED,271.14391,8.69E2,3.01E5,0.7293,1.0474,3.01E5,2.361E4,4.873,271.14105,271.14594,0.0771,4.8437,5.1462,ESTIMATED,271.14402,5.41E2,3.315E5,3.0301,2.4723,3.315E5,2.846E4,4.9311,271.14151,271.14609,0.0815,4.8444,5.2197,ESTIMATED,271.14367,9.62E2,3.096E5,0.8294,1.0059,3.096E5,1.734E4,5.0716,271.1434,271.14434,0.0975,5.001,5.2151,ESTIMATED,271.14403,6.034E3,2.033E5,1.2449,1.2676,2.033E5,2.426E4,5.067,271.1427,271.14574,0.0778,4.8822,5.3532,ESTIMATED,271.14369,1.5E3,2.283E5,0.7195,0.8931,2.283E5
323,5.33E3,5.1617,119.05917,119.06092,1,8,0,0.857,4.98,0.00059,0.0515,0,5.021,5.3762,119.05973,1.53E2,5.315E4,5.315E4,4.804E3,5.1602,119.05904,119.06225,0.1095,5.0451,5.3762,ESTIMATED,119.0601,3.37E2,3.809E4,1.3077,1.1907,3.809E4,4.076E3,5.1406,119.05897,119.06075,0.118,5.041,5.3273,ESTIMATED,119.05982,1.83E2,3.006E4,1.4153,1.2317,3.006E4,3.872E3,5.1772,119.05904,119.06078,0.1087,5.021,5.293,ESTIMATED,119.05962,2.42E2,3.453E4,0.5501,0.8059,3.453E4,4.672E3,5.1678,119.05915,119.06237,0.0818,5.0391,5.3413,ESTIMATED,119.05971,1.53E2,4.98E4,1.0799,1.0783,4.98E4,5.33E3,5.1897,119.05899,119.06063,0.0615,5.0452,5.363,ESTIMATED,119.05974,3.7E2,5.315E4,0.7091,0.9169,5.315E4,4.54E3,5.1474,119.05896,119.06082,0.0904,5.0328,5.3063,ESTIMATED,119.0595,3.97E2,3.76E4,1.467,1.2573,3.76E4,4.089E3,5.1725,119.05917,119.06092,0.1201,5.0435,5.3013,ESTIMATED,119.05962,8.31E2,3.431E4,0.7484,1.0012,3.431E4,3.597E3,5.1382,119.05885,119.06064,0.1057,5.0391,5.3244,ESTIMATED,119.05973,8.01E2,2.979E4,1.1222,1.3316,2.979E4
324,2.067E4,5.1666,352.17964,352.18551,1,8,0,0.855,3.02,0.00106,0.2067,0,4.8723,5.468,352.18181,1.79E2,1.734E5,1.734E5,1.988E4,5.0879,352.17952,352.18269,0.086,4.8723,5.2751,ESTIMATED,352.18216,1.174E3,1.498E5,0.294,0.7933,1.498E5,1.763E4,5.2263,352.17918,352.18245,0.0826,4.9843,5.4568,ESTIMATED,352.18159,8.88E2,1.348E5,0.2384,0.7523,1.348E5,1.789E4,5.1915,352.17915,352.18417,0.1057,4.951,5.3647,ESTIMATED,352.1818,6.22E2,1.29E5,0.504,0.8003,1.29E5,1.914E4,5.1395,352.17995,352.18499,0.0809,4.88,5.3696,ESTIMATED,352.18218,2.39E2,1.466E5,0.4259,0.7384,1.466E5,2.067E4,5.0595,352.1768,352.1825,0.0811,4.873,5.392,ESTIMATED,352.18204,1.79E2,1.734E5,0.4476,0.7732,1.734E5,1.976E4,5.1042,352.17697,352.18271,0.102,4.8731,5.4221,ESTIMATED,352.18193,2.81E2,1.387E5,0.4325,0.7566,1.387E5,1.813E4,5.2578,352.17964,352.18551,0.1023,5.0151,5.4603,ESTIMATED,352.18112,2.52E2,1.347E5,0.5233,0.7963,1.347E5,1.838E4,5.2662,352.1788,352.18687,0.1195,5.0251,5.468,ESTIMATED,352.18164,4.1E2,1.36E5,0.4902,0.8805,1.36E5
325,1.161E4,5.1792,296.1802,296.18515,1,8,1,0.883,2.36,0.0007,0.1983,0,4.873,5.4603,296.1832,1.53E2,8.775E4,8.775E4,1.129E4,5.0879,296.18212,296.18709,0.1472,4.9014,5.3615,ESTIMATED,296.18367,1.99E2,8.775E4,0.7769,0.9626,8.775E4,9.038E3,5.2408,296.18185,296.18476,0.1373,5.0551,5.385,ESTIMATED,296.18299,8.14E2,6.496E4,0.5461,0.8235,6.496E4,9.548E3,5.206,296.18165,296.18487,0.147,5.021,5.4362,ESTIMATED,296.18297,3.21E2,6.83E4,0.6475,0.8872,6.83E4,1.037E4,5.182,296.1798,296.18534,0.0915,4.9378,5.3696,ESTIMATED,296.18318,2.85E2,8.345E4,0.4749,0.7667,8.345E4,1.161E4,5.0738,296.1819,296.18726,0.1208,4.873,5.3335,ESTIMATED,296.18328,2.67E2,8.733E4,0.6653,0.9374,8.733E4,1.046E4,5.1331,296.18205,296.18719,0.1344,4.8731,5.2778,ESTIMATED,296.1832,1.53E2,7.579E4,0.5807,0.8222,7.579E4,8.453E3,5.2721,296.1802,296.18515,0.1501,5.1001,5.4603,ESTIMATED,296.18312,9.72E2,5.851E4,0.7011,1.001,5.851E4,8.774E3,5.2379,296.18171,296.18443,0.1559,5.095,5.4105,ESTIMATED,296.18322,3.71E2,5.509E4,1.7021,1.1471,5.509E4
326,3.726E4,5.181,414.15189,414.15579,1,8,0,0.88,1.81,0.00075,0.1695,0,4.8869,5.4797,414.15452,2.81E2,2.852E5,2.852E5,3.6E4,5.1024,414.15213,414.1556,0.0857,4.8869,5.2892,ESTIMATED,414.15478,2.653E3,2.687E5,0.4837,0.8123,2.687E5,3.329E4,5.2263,414.1465,414.15497,0.1449,4.9701,5.4713,ESTIMATED,414.15411,4.51E2,2.41E5,0.4154,0.7461,2.41E5,3.333E4,5.206,414.14862,414.15719,0.0837,4.951,5.4797,ESTIMATED,414.15453,3.76E2,2.576E5,0.3577,0.7429,2.576E5,3.298E4,5.1678,414.15202,414.15786,0.0889,4.9088,5.4548,ESTIMATED,414.1548,2.99E2,2.412E5,0.4456,0.7451,2.412E5,3.726E4,5.0883,414.15144,414.15669,0.0914,4.8877,5.2468,ESTIMATED,414.15455,3.979E3,2.852E5,0.4678,0.7894,2.852E5,3.224E4,5.1474,414.14968,414.16042,0.171,4.8876,5.4221,ESTIMATED,414.15457,2.81E2,1.94E5,0.449,0.7335,1.94E5,3.489E4,5.2578,414.15189,414.15579,0.0811,5.0151,5.4746,ESTIMATED,414.15476,3.96E2,2.634E5,0.4734,0.7776,2.634E5,3.541E4,5.252,414.1511,414.15497,0.0978,5.0251,5.468,ESTIMATED,414.15405,5.46E2,2.491E5,0.5486,0.8075,2.491E5
327,5.993E4,5.1882,295.17922,295.18199,1,8,0,0.878,2.48,0.00073,0.2214,0,4.9014,5.4891,295.18087,1.68E2,5.246E5,5.246E5,5.629E4,5.0879,295.17892,295.18172,0.0975,4.9014,5.4629,ESTIMATED,295.18087,2.95E2,4.272E5,0.7226,0.9291,4.272E5,5.489E4,5.2551,295.17875,295.18159,0.1148,5.041,5.4859,ESTIMATED,295.18105,1.615E3,4.195E5,0.4559,0.7664,4.195E5,5.454E4,5.206,295.17844,295.18166,0.1041,5.021,5.4797,ESTIMATED,295.18106,1.759E3,4.014E5,0.7571,0.918,4.014E5,5.415E4,5.182,295.17901,295.18213,0.1008,4.9378,5.4406,ESTIMATED,295.18094,1.68E2,4.264E5,0.5131,0.8116,4.264E5,5.993E4,5.0738,295.1787,295.18163,0.0869,4.9023,5.2611,ESTIMATED,295.1809,4.706E3,5.246E5,0.6236,0.8942,5.246E5,5.371E4,5.1188,295.17658,295.18188,0.1063,4.9166,5.4794,ESTIMATED,295.18085,5.03E2,3.622E5,0.7686,0.9853,3.622E5,5.442E4,5.2866,295.17922,295.18199,0.1034,5.1001,5.4891,ESTIMATED,295.18033,2.832E3,4.111E5,0.5972,0.8827,4.111E5,5.581E4,5.2952,295.17855,295.18142,0.1351,5.095,5.4823,ESTIMATED,295.18093,1.158E3,4.223E5,0.5647,0.8695,4.223E5
328,5.904E3,5.1405,334.06169,334.06952,0.75,6,1,0.847,2,0.00067,0.3544,0,4.9446,5.5796,334.06393,1.15E2,7.049E4,7.049E4,9.304E0,4.9589,334.06395,334.06402,0.029,4.9446,4.9736,ESTIMATED,334.06395,6.42E2,6.42E2,1.0221,1.011,6.42E2,4.265E3,5.112,334.06346,334.06417,0.0779,5.0551,5.2839,ESTIMATED,334.0639,7.09E2,4.849E4,2.5888,2.143,4.849E4,4.276E3,5.163,334.06112,334.06609,0.0742,5.092,5.3932,ESTIMATED,334.06384,2.51E2,5.269E4,1.7336,1.5701,5.269E4,5.795E3,5.3413,334.06199,334.06702,0.0798,5.2684,5.5693,ESTIMATED,334.06438,1.95E2,6.453E4,2.2742,1.5892,6.453E4,1.155E1,5.031,334.06076,334.06402,0.0375,5.0168,5.0738,ESTIMATED,334.06336,1.34E2,3.84E2,3.0235,2.0117,3.84E2,5.904E3,5.4074,334.05936,334.06619,0.0679,5.3063,5.5796,ESTIMATED,334.06403,3.37E2,7.049E4,1.5186,1.1292,7.049E4,4.042E3,5.0576,334.06169,334.06952,0.0615,4.9866,5.2866,ESTIMATED,334.06428,1.15E2,5.497E4,2.3084,1.6645,5.497E4,4.579E3,5.0531,334.06305,334.06582,0.0681,4.9826,5.1669,ESTIMATED,334.06371,9.7E2,5.96E4,0.8333,1.7407,5.96E4
329,3.341E3,5.2047,445.15623,445.16272,0.625,5,6,0.9,0.47,0.00021,0.2468,0,4.9159,5.5179,445.15957,4.45E2,2.837E4,2.837E4,3.341E3,5.1457,445.1584,445.16186,0.1169,4.9159,5.2892,ESTIMATED,445.15994,4.45E2,2.733E4,0.6374,0.9456,2.733E4,2.537E3,5.2696,445.15531,445.16151,0.3041,5.041,5.3993,ESTIMATED,445.15897,7.72E2,2.235E4,0.601,0.8046,2.235E4,5.624E1,5.092,445.15591,445.16456,0.0318,5.0495,5.1062,ESTIMATED,445.15964,6.04E2,1.495E3,0.3333,0.6667,1.495E3,3.073E3,5.182,445.15629,445.16295,0.1055,4.9378,5.3271,ESTIMATED,445.15958,8.44E2,2.406E4,1.3792,0.9784,2.406E4,3.334E3,5.1171,445.15822,445.16181,0.1136,4.931,5.2898,ESTIMATED,445.15965,5.79E2,2.52E4,1.0611,0.8616,2.52E4,3.19E3,5.1762,445.15556,445.16261,0.0838,4.9166,5.2921,ESTIMATED,445.15933,1.675E3,2.837E4,0.5062,0.8193,2.837E4,2.163E3,5.3159,445.15623,445.16272,0.1072,5.1581,5.5179,ESTIMATED,445.15964,5.06E2,1.83E4,1.4191,0.9084,1.83E4,2.419E3,5.3389,445.15773,445.16199,0.0763,5.081,5.4823,ESTIMATED,445.15979,4.52E2,2.026E4,0.6754,0.7541,2.026E4
