id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height
244,2.454E3,4.9556,289.10775,289.1096,0.25,2,0,0.772,1.9,0.00055,0.0516,0,4.8369,5.1312,289.10774,1.078E3,3.294E4,3.294E4,2.454E3,4.9231,289.10488,289.10984,0.0664,4.8511,5.0391,ESTIMATED,289.10778,1.192E3,3.162E4,1.766,1.4074,3.162E4,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,2.341E3,5.0736,289.10701,289.1086,0.068,5.0026,5.1312,ESTIMATED,289.10789,1.872E3,3.294E4,1.0628,1.0039,3.294E4,1.536E1,4.8509,289.10695,289.10805,0.0285,4.8369,4.8654,ESTIMATED,289.10695,1.078E3,1.078E3,1.0357,1.0178,1.078E3,2.247E3,4.9748,289.10775,289.1096,0.07,4.9166,5.0473,ESTIMATED,289.10833,1.916E3,3.185E4,1.2464,1.1232,3.185E4
245,2.644E5,4.9505,340.1527,340.15644,1,8,0,0.824,2.58,0.00088,0.1705,0,4.7501,5.1435,340.15424,1.36E3,2.354E6,2.354E6,2.063E4,4.9378,340.1527,340.15644,0.0676,4.7501,5.1108,ESTIMATED,340.15409,1.36E3,1.956E5,0.4075,0.7694,1.956E5,2.054E5,4.9843,340.15113,340.15712,0.1236,4.913,5.1406,ESTIMATED,340.15417,5.453E4,2.354E6,1.3378,1.3609,2.354E6,2.644E5,5.0251,340.15292,340.15639,0.1516,4.7672,5.1382,ESTIMATED,340.15436,1.377E3,1.738E6,0.534,0.7662,1.738E6,1.704E4,4.873,340.15301,340.15633,0.0807,4.7568,5.0595,ESTIMATED,340.15423,1.774E3,1.717E5,0.6386,0.9252,1.717E5,1.93E5,5.0435,340.15367,340.15705,0.1331,4.9435,5.1435,ESTIMATED,340.15489,2.03E5,1.574E6,0.9714,1.0001,1.574E6,1.69E4,4.8869,340.15192,340.15647,0.0749,4.7566,5.0309,ESTIMATED,340.15411,2.35E3,1.528E5,0.6712,1.0174,1.528E5,1.621E5,4.951,340.15332,340.15546,0.0705,4.937,5.1347,ESTIMATED,340.15401,4.938E4,2.279E6,7.0839,4.9097,2.279E6,1.836E4,4.9021,340.1534,340.15471,0.0787,4.7573,4.9748,ESTIMATED,340.1541,2.971E4,1.931E5,0.4744,0.7508,1.931E5
246,9.506E2,4.9954,380.16783,380.17074,0.25,2,0,0.711,2.68,0.00102,0.037,0,4.88,5.1312,380.16885,1.094E3,1.442E4,1.442E4,9.506E2,4.9378,380.16518,380.1689,0.066,4.88,4.996,ESTIMATED,380.16825,1.659E3,1.442E4,1.0055,1.0027,1.442E4,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,4.956E2,5.0736,380.16876,380.16924,0.0447,5.0592,5.1312,ESTIMATED,380.16903,4.543E3,1.267E4,4.0231,2.5116,1.267E4,,,,,,,,UNKNOWN,,,,,,,8.844E2,4.9748,380.16783,380.17074,0.0657,4.9166,5.0328,ESTIMATED,380.16927,1.094E3,1.268E4,0.9971,0.9986,1.268E4
247,2.304E4,4.9654,432.10308,432.10657,1,8,1,0.836,1.34,0.00058,0.2204,0,4.7817,5.1678,432.10539,1.536E3,3.083E5,3.083E5,2.304E4,5.0104,432.10308,432.10657,0.0689,4.9231,5.1678,ESTIMATED,432.10568,2.855E3,3.083E5,1.4304,1.269,3.083E5,1.918E4,4.8985,432.10326,432.10937,0.0787,4.8122,5.0127,ESTIMATED,432.10537,1.659E3,2.355E5,1.3717,1.2701,2.355E5,2.002E4,4.8679,432.10265,432.10565,0.0747,4.7817,5.0109,ESTIMATED,432.10511,3.08E3,2.499E5,1.049,1.1134,2.499E5,1.837E4,5.0883,432.10498,432.10645,0.0752,5.031,5.1606,ESTIMATED,432.10533,8.872E3,2.426E5,1.6583,1.131,2.426E5,1.929E4,4.8717,432.10323,432.10602,0.072,4.7846,5.0293,ESTIMATED,432.10514,1.716E3,2.351E5,1.8752,1.3692,2.351E5,2.087E4,5.0592,432.10391,432.10615,0.0739,4.9589,5.1602,ESTIMATED,432.10549,1.536E3,2.619E5,1.47,1.1938,2.619E5,1.948E4,4.9087,432.10308,432.10896,0.0653,4.8227,5.1204,ESTIMATED,432.10535,3.187E3,2.433E5,1.9349,1.4515,2.433E5,2.028E4,5.0183,432.10475,432.10642,0.0773,4.9311,5.1474,ESTIMATED,432.10568,3.166E3,2.35E5,1.4753,1.2322,2.35E5
248,3.333E4,4.9753,271.14142,271.14612,1,8,0,0.834,2.03,0.00055,0.1986,0,4.7711,5.1669,271.14405,1.088E3,3.315E5,3.315E5,3.185E4,4.9525,271.14142,271.14612,0.0786,4.7785,5.1536,ESTIMATED,271.14399,2.091E3,3.01E5,0.6541,0.904,3.01E5,2.048E4,5.0268,271.14281,271.14594,0.1215,4.8553,5.0693,ESTIMATED,271.14385,2.076E3,1.863E5,0.2903,0.6341,1.863E5,2.325E4,5.067,271.14304,271.14559,0.0778,4.8967,5.1669,ESTIMATED,271.14382,1.633E3,2.283E5,0.6982,0.8505,2.283E5,3.211E4,4.873,271.14358,271.14653,0.0785,4.7715,5.0452,ESTIMATED,271.14437,4.964E3,3.315E5,0.8753,1.0698,3.315E5,2.201E4,5.0716,271.14273,271.14544,0.0975,4.9005,5.1581,ESTIMATED,271.14405,3.575E3,2.033E5,0.5729,0.7666,2.033E5,3.127E4,4.8869,271.14286,271.14628,0.0727,4.7711,5.1024,ESTIMATED,271.14408,1.841E3,2.998E5,0.8519,0.9875,2.998E5,2.267E4,4.9931,271.14229,271.14599,0.0942,4.8369,5.0779,ESTIMATED,271.14407,7.658E3,1.943E5,0.5809,0.7881,1.943E5,3.333E4,4.9311,271.14321,271.1461,0.0815,4.7716,5.1474,ESTIMATED,271.14415,1.088E3,3.096E5,0.4706,0.7749,3.096E5
249,6.918E3,4.9654,308.19371,308.19702,0.625,5,1,0.819,1.13,0.00035,0.2453,0,4.7705,5.1751,308.19637,1.055E3,8.325E4,8.325E4,6.918E3,5.0248,308.19371,308.19702,0.0867,4.9231,5.1678,ESTIMATED,308.1965,1.203E3,7.516E4,1.0349,1.0798,7.516E4,6.082E3,4.884,308.19364,308.1969,0.086,4.7833,4.9701,ESTIMATED,308.19621,1.055E3,6.694E4,0.9116,0.9652,6.694E4,5.776E3,4.7959,308.19531,308.19785,0.0712,4.7817,4.9254,ESTIMATED,308.19616,4.419E3,8.088E4,7.0904,4.6247,8.088E4,5.422E3,5.1462,308.19522,308.19675,0.074,5.031,5.1751,ESTIMATED,308.1965,2.376E3,8.299E4,0.3778,0.6681,8.299E4,6.815E3,4.8426,308.19481,308.19675,0.0683,4.7705,4.9435,ESTIMATED,308.19641,4.167E3,8.325E4,1.1666,1.1324,8.325E4,6.543E3,5.0879,308.1957,308.19808,0.0904,5.0026,5.1602,ESTIMATED,308.19651,3.044E3,7.668E4,1.035,0.9974,7.668E4,2.878E3,4.8944,308.19515,308.19719,0.0515,4.8227,4.9087,ESTIMATED,308.19649,1.665E4,6.206E4,0.2,0.6,6.206E4,6.615E3,5.0473,308.1954,308.19852,0.0661,4.9458,5.1617,ESTIMATED,308.19616,1.749E3,8.202E4,0.9204,1.6745,8.202E4
250,1.022E4,4.9901,416.18649,416.18736,0.25,2,0,0.793,1.69,0.0007,0.0369,0,4.8101,5.1915,416.18737,1.296E3,1.638E5,1.638E5,,,,,,,,UNKNOWN,,,,,,,7.143E3,4.9701,416.18596,416.18913,0.1174,4.9416,5.0976,ESTIMATED,416.187,8.28E3,8.906E4,4.234,2.7366,8.906E4,1.022E4,4.8967,416.18718,416.18807,0.0624,4.8101,4.9399,ESTIMATED,416.1878,4.784E3,1.638E5,0.7378,0.8144,1.638E5,,,,,,,,UNKNOWN,,,,,,,9.404E3,4.9146,416.18691,416.18867,0.0626,4.8281,5.001,ESTIMATED,416.18782,1.296E3,1.408E5,1.7835,1.2647,1.408E5,,,,,,,,UNKNOWN,,,,,,,8.397E3,5.0071,416.18607,416.18957,0.0683,4.951,5.1915,ESTIMATED,416.18771,1.653E3,9.449E4,2.4942,2.3759,9.449E4,2.408E1,5.1617,416.18649,416.18736,0.0288,5.1474,5.1762,ESTIMATED,416.18649,1.67E3,1.67E3,1.0116,1.0058,1.67E3
251,2.764E4,4.9895,249.0887,249.09099,1,8,0,0.803,3.44,0.00086,0.2125,0,4.8001,5.1868,249.09005,1.028E3,2.786E5,2.786E5,2.642E4,4.967,249.0887,249.09099,0.0851,4.8073,5.1536,ESTIMATED,249.09004,1.433E3,2.462E5,0.7039,0.8883,2.462E5,1.889E4,5.0268,249.08924,249.09087,0.1009,4.884,5.1835,ESTIMATED,249.09006,2.43E3,1.569E5,0.8833,1.0824,1.569E5,2.013E4,5.095,249.08793,249.09233,0.0749,4.9254,5.1812,ESTIMATED,249.08957,1.352E3,2.126E5,0.6218,0.8144,2.126E5,2.598E4,4.8877,249.08813,249.09273,0.0871,4.8002,5.1316,ESTIMATED,249.09043,1.028E3,2.716E5,0.983,1.0731,2.716E5,1.895E4,5.1001,249.08891,249.09123,0.096,4.9288,5.1868,ESTIMATED,249.09004,1.776E3,1.699E5,0.5024,0.7787,1.699E5,2.498E4,4.9014,249.08822,249.09122,0.0945,4.8001,5.0451,ESTIMATED,249.09011,7.446E3,2.306E5,0.958,1.0585,2.306E5,1.927E4,5.0071,249.08814,249.09089,0.1094,4.8654,5.1489,ESTIMATED,249.08992,4.38E3,1.581E5,0.7708,0.9465,1.581E5,2.764E4,4.9311,249.08827,249.09062,0.0748,4.801,5.1042,ESTIMATED,249.09022,2.733E3,2.786E5,0.6478,0.889,2.786E5
252,3.407E3,4.987,468.15644,468.15976,0.875,7,0,0.777,2.6,0.00122,0.2638,0,4.8101,5.1897,468.1588,1.082E3,4.259E4,4.259E4,3.407E3,5.0248,468.15644,468.15976,0.0979,4.9525,5.1251,ESTIMATED,468.15882,1.717E3,4.259E4,1.2723,1.1066,4.259E4,4.377E2,4.9273,468.15809,468.15891,0.0287,4.913,4.9416,ESTIMATED,468.15809,3.054E4,3.054E4,1,1,3.054E4,3.098E3,4.8679,468.15477,468.16309,0.0699,4.8101,4.9967,ESTIMATED,468.15918,1.082E3,4.126E4,1.8695,1.3599,4.126E4,2.603E3,5.1316,468.15475,468.16164,0.1049,5.0452,5.1897,ESTIMATED,468.15932,2.516E3,3.15E4,0.8181,0.8918,3.15E4,2.867E3,4.9146,468.15617,468.16266,0.0603,4.8281,5.001,ESTIMATED,468.1581,1.395E3,4.155E4,0.7509,0.9231,4.155E4,2.906E3,5.0879,468.15613,468.16119,0.0754,5.0026,5.1602,ESTIMATED,468.15906,2.011E3,3.457E4,0.8434,0.9239,3.457E4,2.321E3,4.9087,468.1556,468.16194,0.0476,4.8509,5.021,ESTIMATED,468.15862,1.271E3,3.207E4,2.1161,1.4712,3.207E4,3.104E3,5.0328,468.15752,468.16257,0.0821,4.9603,5.1331,ESTIMATED,468.15925,1.187E3,3.672E4,1.4543,1.1918,3.672E4
253,6.927E4,5.0207,411.17172,411.17822,1,8,0,0.667,5.11,0.0021,0.077,0,4.8679,5.2197,411.17506,1.135E3,8.526E5,8.526E5,6.364E4,5.0391,411.17172,411.17822,0.0779,4.9231,5.2106,ESTIMATED,411.17575,1.895E3,7.326E5,1.2548,1.1951,7.326E5,4.672E4,4.9985,411.17275,411.17824,0.0952,4.8695,5.2118,ESTIMATED,411.17388,1.3E3,4.817E5,1.3366,1.2289,4.817E5,4.537E4,4.9826,411.171,411.17752,0.0875,4.8679,5.2095,ESTIMATED,411.17468,1.135E3,4.598E5,1.6298,1.6816,4.598E5,6.483E4,5.0595,411.17253,411.17802,0.0727,4.9597,5.2183,ESTIMATED,411.1757,2.259E3,7.463E5,1.8004,1.3879,7.463E5,4.752E4,5.001,411.17134,411.17604,0.6819,4.8863,5.2151,ESTIMATED,411.17454,1.542E3,4.521E5,1.3674,1.2347,4.521E5,6.927E4,5.0309,411.17178,411.17775,0.0733,4.9303,5.2177,ESTIMATED,411.17542,1.516E3,8.526E5,1.9854,1.5073,8.526E5,5.054E4,5.0071,411.17115,411.17721,0.0825,4.8799,5.206,ESTIMATED,411.17454,1.501E3,5.36E5,1.0182,1.0606,5.36E5,6.091E4,5.0473,411.17381,411.17742,0.0867,4.9166,5.2197,ESTIMATED,411.17598,1.616E3,6.81E5,0.811,0.9901,6.81E5
254,2.29E4,5.0226,372.09808,372.10371,1,8,0,0.75,2.52,0.00094,0.1631,0,4.8242,5.2197,372.10065,1.056E3,2.158E5,2.158E5,2.112E4,5.0535,372.09808,372.10371,0.089,4.9088,5.2106,ESTIMATED,372.10104,1.355E3,1.982E5,0.7898,1.0307,1.982E5,1.682E4,4.956,372.09754,372.10371,0.1001,4.8553,5.1835,ESTIMATED,372.10018,1.056E3,1.45E5,1.5593,1.327,1.45E5,1.714E4,4.9541,372.09746,372.10263,0.1131,4.8242,5.1669,ESTIMATED,372.10028,1.675E3,1.465E5,0.9869,1.0032,1.465E5,2.172E4,5.1171,372.09754,372.10136,0.0976,4.9885,5.2183,ESTIMATED,372.10092,1.807E3,2.119E5,1.018,0.9647,2.119E5,1.659E4,4.9721,372.09864,372.10441,0.1085,4.8426,5.1725,ESTIMATED,372.10019,1.646E3,1.431E5,0.8912,0.9969,1.431E5,2.29E4,5.0879,372.09805,372.10363,0.0965,4.9589,5.2177,ESTIMATED,372.10099,3.083E3,2.158E5,0.8187,0.9824,2.158E5,1.685E4,4.9791,372.09732,372.10346,0.09,4.8509,5.1489,ESTIMATED,372.10052,1.08E3,1.499E5,0.962,1.0498,1.499E5,2.004E4,5.0614,372.09786,372.10376,0.1088,4.9166,5.2197,ESTIMATED,372.10112,1.342E3,1.759E5,0.8341,0.9708,1.759E5
255,2.335E4,4.9832,432.10304,432.10678,0.125,1,8,0.944,0,0,0,0,4.8426,5.2396,432.10526,1.536E3,3.083E5,3.083E5,2.335E4,5.0104,432.10304,432.10678,0.0689,4.9088,5.2396,ESTIMATED,432.10567,2.362E3,3.083E5,1.4304,1.269,3.083E5,5.26E2,5.041,432.10273,432.10852,0.077,5.0127,5.1693,ESTIMATED,432.1047,1.555E3,5.784E3,4.5321,2.7661,5.784E3,1.27E4,4.8679,432.10265,432.10565,0.0466,4.8534,5.0251,ESTIMATED,432.10505,3.08E3,2.499E5,4.9137,3.5911,2.499E5,2.036E4,5.0883,432.10369,432.10645,0.0752,5.0168,5.2183,ESTIMATED,432.10531,8.872E3,2.426E5,2.5291,1.6881,2.426E5,1.774E4,4.8717,432.10323,432.10602,0.0817,4.8426,5.0435,ESTIMATED,432.10515,2.091E3,2.351E5,3.4141,2.246,2.351E5,2.112E4,5.0592,432.10334,432.10615,0.0739,4.9446,5.1892,ESTIMATED,432.10547,1.536E3,2.619E5,1.47,1.239,2.619E5,1.904E4,4.9087,432.10259,432.10637,0.0653,4.8509,5.1062,ESTIMATED,432.10507,3.187E3,2.433E5,1.8439,1.4699,2.433E5,2.036E4,5.0183,432.1047,432.10642,0.0773,4.9166,5.1617,ESTIMATED,432.10568,3.166E3,2.35E5,1.4753,1.2322,2.35E5
256,1.746E4,5.0747,431.2524,431.25888,0.625,5,0,0.771,2.29,0.00099,0.2245,0,4.8877,5.3072,431.25476,1.023E3,2.357E5,2.357E5,1.41E4,5.0678,431.2524,431.25888,0.0645,4.9815,5.2978,ESTIMATED,431.25517,1.442E3,1.83E5,1.8466,1.5605,1.83E5,1.249E4,5.1835,431.25189,431.25556,0.0753,5.0835,5.2984,ESTIMATED,431.25467,1.023E3,1.562E5,1.8243,1.2502,1.562E5,,,,,,,,UNKNOWN,,,,,,,1.746E4,4.931,431.2534,431.25591,0.1131,4.8877,5.0452,ESTIMATED,431.25514,1.192E4,2.357E5,1.915,1.6571,2.357E5,3.341E2,5.2151,431.25314,431.25501,0.0283,5.201,5.2293,ESTIMATED,431.25314,2.36E4,2.36E4,1.0012,1.0006,2.36E4,1.625E4,4.9589,431.25365,431.25809,0.0641,4.9159,5.1747,ESTIMATED,431.25549,1.243E3,2.194E5,2.2641,1.8947,2.194E5,1.35E4,5.163,431.25223,431.2583,0.0761,5.0495,5.3072,ESTIMATED,431.2545,1.61E3,1.503E5,0.2958,0.9041,1.503E5,1.673E4,5.0038,431.25213,431.25854,0.0734,4.9166,5.2053,ESTIMATED,431.25519,1.045E3,2.078E5,1.6592,1.3213,2.078E5
257,4.771E3,5.079,313.17212,313.1746,0.375,3,0,0.794,1.73,0.00054,0.2397,0,4.8799,5.2684,313.17291,1.579E3,5.616E4,5.616E4,4.771E3,5.1395,313.17211,313.17507,0.0757,5.0678,5.2684,ESTIMATED,313.17337,1.643E3,5.616E4,1.7251,1.4043,5.616E4,1.759E3,4.8985,313.17167,313.17465,0.0416,4.8985,5.0127,ESTIMATED,313.17277,2.221E3,3.738E4,,,3.738E4,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,2.527E1,5.2151,313.17247,313.1731,0.0283,5.201,5.2293,ESTIMATED,313.17247,1.785E3,1.785E3,1.0012,1.0006,1.785E3,,,,,,,,UNKNOWN,,,,,,,3.996E3,4.951,313.17147,313.17441,0.0779,4.8799,5.0495,ESTIMATED,313.17283,1.579E3,5.069E4,1.0163,1.2065,5.069E4,4.321E3,5.1908,313.17212,313.1746,0.0808,5.1331,5.2632,ESTIMATED,313.17311,2.344E3,5.537E4,1.2572,1.1286,5.537E4
258,9.188E4,5.1013,279.18336,279.18642,1,8,0,0.784,2.97,0.00083,0.2216,0,4.9005,5.2984,279.18545,1.151E3,9.115E5,9.115E5,9.188E4,5.1395,279.18336,279.18642,0.0952,5.0104,5.2978,ESTIMATED,279.18565,2.514E3,8.711E5,1.1405,1.0986,8.711E5,7.393E4,5.0551,279.18296,279.18782,0.0731,4.9701,5.2984,ESTIMATED,279.18497,5.388E3,7.624E5,0.9253,1.3593,7.624E5,7.872E4,4.9967,279.18431,279.18592,0.077,4.9112,5.1669,ESTIMATED,279.1853,1.602E4,8.758E5,1.2571,1.173,8.758E5,8.185E4,5.2183,279.18453,279.18591,0.0871,5.0738,5.2898,ESTIMATED,279.18551,2.344E3,8.625E5,0.7304,0.8273,8.625E5,7.897E4,5.0151,279.18407,279.18644,0.0849,4.9005,5.2866,ESTIMATED,279.18526,3.923E3,8.131E5,1.2142,1.1716,8.131E5,8.063E4,5.1747,279.18505,279.1865,0.1086,5.0451,5.2892,ESTIMATED,279.1858,2.074E3,7.289E5,1.1433,1.0768,7.289E5,8.022E4,5.0637,279.1836,279.18815,0.067,4.9227,5.293,ESTIMATED,279.18547,1.151E3,9.115E5,0.827,1.0004,9.115E5,8.491E4,5.1474,279.18338,279.18809,0.0941,5.0183,5.2921,ESTIMATED,279.18563,3.432E3,8.345E5,1.1016,1.1372,8.345E5
259,9.407E3,5.1102,394.20582,394.21126,1,8,0,0.787,3,0.00118,0.1649,0,4.9682,5.3186,394.20919,1.241E3,1.222E5,1.222E5,8.122E3,5.1395,394.20582,394.21126,0.066,5.0678,5.3124,ESTIMATED,394.20913,1.621E3,1.119E5,2.159,1.5763,1.119E5,6.449E3,5.0551,394.20758,394.21049,0.0615,4.9985,5.1406,ESTIMATED,394.20841,5.373E3,9.796E4,2.0647,1.2546,9.796E4,6.077E3,5.0391,394.20735,394.21318,0.0723,4.9682,5.1954,ESTIMATED,394.20945,1.431E3,8.472E4,1.5474,1.4301,8.472E4,9.407E3,5.204,394.20869,394.21095,0.0661,5.1462,5.3186,ESTIMATED,394.20948,2.853E3,1.222E5,2.2416,1.4916,1.222E5,5.763E3,5.0435,394.20577,394.21155,0.071,4.9866,5.1581,ESTIMATED,394.20913,1.335E3,7.999E4,2.5054,1.7706,7.999E4,8.248E3,5.1892,394.20566,394.20985,0.0651,5.1169,5.3179,ESTIMATED,394.20942,3.467E3,1.059E5,1.3438,1.2006,1.059E5,7.01E3,5.0637,394.20752,394.21336,0.053,5.0071,5.235,ESTIMATED,394.20891,1.241E3,1.111E5,1.9675,1.3757,1.111E5,8.17E3,5.1474,394.20796,394.21175,0.0718,5.0756,5.3063,ESTIMATED,394.2096,1.295E3,1.017E5,1.6919,1.4423,1.017E5
