id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height
154,1.158E4,3.5623,409.32929,409.33258,0.25,2,8,0.744,5.88,0.00241,0.338,0,3.3369,3.873,409.33168,1.14E2,2.242E5,2.242E5,1.042E4,3.5387,409.32852,409.33446,0.0524,3.3791,3.6549,ESTIMATED,409.33112,1.96E2,1.558E5,0.8011,0.8891,1.558E5,1.03E4,3.5559,409.32929,409.33258,0.0532,3.4106,3.7009,ESTIMATED,409.33211,2.5E2,1.723E5,0.8147,0.9286,1.723E5,9.263E3,3.5125,409.33123,409.33471,0.0459,3.339,3.6287,ESTIMATED,409.33171,1.56E2,1.455E5,0.5464,0.7999,1.455E5,4.506E1,3.8236,409.3282,409.33409,0.0596,3.7806,3.853,ESTIMATED,409.33012,2.99E2,1.034E3,0.6822,0.8411,1.034E3,1.108E4,3.5107,409.33112,409.33688,0.0354,3.3369,3.627,ESTIMATED,409.33169,1.14E2,2.064E5,0.6854,0.8853,2.064E5,9.775E3,3.4856,409.32837,409.3339,0.049,3.3839,3.6163,ESTIMATED,409.33253,2.079E3,1.477E5,1.214,0.9882,1.477E5,1.158E4,3.5542,409.33037,409.33521,0.0447,3.4518,3.873,ESTIMATED,409.33175,4.11E2,2.242E5,1.7767,1.2871,2.242E5,1.03E4,3.5175,409.32924,409.33716,0.0516,3.3729,3.6337,ESTIMATED,409.33239,1.43E2,1.646E5,1.6086,1.1552,1.646E5
155,8.799E2,3.6223,432.19117,432.19795,0.125,1,11,0.944,0,0,0,0,3.3885,3.7875,432.19428,1.04E2,1.169E4,1.169E4,8.799E2,3.6256,432.19044,432.19961,0.0453,3.3934,3.7706,ESTIMATED,432.19367,1.1E2,9.427E3,0.3932,0.7646,9.427E3,8.624E2,3.6576,432.19117,432.19795,0.101,3.4247,3.7875,ESTIMATED,432.19407,1.33E2,8.166E3,0.5923,0.6738,8.166E3,6.494E2,3.5997,432.19086,432.1973,0.0544,3.4687,3.702,ESTIMATED,432.19419,3.9E2,9.714E3,1.1308,1.0004,9.714E3,8.634E2,3.6208,432.19031,432.1969,0.038,3.3885,3.7371,ESTIMATED,432.19368,1.04E2,1.098E4,0.4551,0.7245,1.098E4,6.796E2,3.6123,432.19133,432.19939,0.038,3.4387,3.714,ESTIMATED,432.19433,3.37E2,1.017E4,0.7566,0.8141,1.017E4,8.264E2,3.5872,432.19023,432.1989,0.0542,3.4133,3.7478,ESTIMATED,432.19474,2.02E2,1.123E4,0.6324,0.9065,1.123E4,6.064E2,3.6558,432.1928,432.19609,0.0286,3.5542,3.6846,ESTIMATED,432.1945,7.56E2,1.169E4,0.2947,0.6418,1.169E4,7.409E2,3.6194,432.19115,432.19994,0.0495,3.4449,3.7502,ESTIMATED,432.19503,1.3E2,1.102E4,0.4578,0.8477,1.102E4
156,2.506E4,3.517,338.16268,338.16735,0.25,2,8,0.906,1.04,0.00035,0.0896,0,3.3006,3.7478,338.16436,2.69E2,3.546E5,3.546E5,2.393E4,3.4664,338.16021,338.16767,0.071,3.3211,3.6836,ESTIMATED,338.16396,4.77E2,2.801E5,0.6082,0.9464,2.801E5,2.081E4,3.4832,338.16268,338.16735,0.0877,3.3239,3.7009,ESTIMATED,338.16484,3.96E2,2.396E5,0.5127,0.82,2.396E5,2.815E2,3.6142,338.16259,338.1654,0.0312,3.5997,3.7165,ESTIMATED,338.16365,7.96E2,5.308E3,6.2857,4.0281,5.308E3,2.342E4,3.4615,338.15992,338.16518,0.0382,3.3303,3.7225,ESTIMATED,338.16446,5.02E2,3.546E5,0.7782,0.9215,3.546E5,2.506E4,3.467,338.16238,338.1653,0.0505,3.3082,3.627,ESTIMATED,338.16458,1.605E3,3.33E5,0.5019,0.8032,3.33E5,6.266E1,3.7037,338.16194,338.16528,0.0369,3.6894,3.7478,ESTIMATED,338.16401,2.69E2,1.422E3,3.0698,2.0349,1.422E3,2.136E4,3.4811,338.16177,338.16496,0.0312,3.336,3.6846,ESTIMATED,338.16453,1.243E3,3.348E5,0.5158,0.8444,3.348E5,2.416E4,3.459,338.16288,338.16833,0.0395,3.3006,3.6337,ESTIMATED,338.16484,3.31E2,3.431E5,0.57,0.9096,3.431E5
157,2.06E4,3.6639,349.20967,349.21306,1,8,1,0.901,2.09,0.00073,0.2857,0,3.3017,3.9018,349.21209,2.36E2,2.247E5,2.247E5,2.06E4,3.6549,349.20646,349.21408,0.065,3.3211,3.8426,ESTIMATED,349.21181,2.36E2,1.629E5,1.2965,0.6925,1.629E5,1.988E4,3.6721,349.20967,349.21306,0.0808,3.3382,3.8309,ESTIMATED,349.21243,3.37E2,1.428E5,0.2669,0.6627,1.428E5,1.647E4,3.6142,349.20963,349.21264,0.0454,3.3244,3.7895,ESTIMATED,349.21211,5.81E2,2.247E5,0.6614,0.7288,2.247E5,1.987E4,3.6351,349.20893,349.21458,0.0617,3.3017,3.853,ESTIMATED,349.2117,2.99E2,1.726E5,0.2944,0.6744,1.726E5,1.656E4,3.6123,349.20932,349.21253,0.1537,3.3225,3.8743,ESTIMATED,349.21218,2.39E2,1.915E5,0.5547,0.7597,1.915E5,1.58E4,3.6016,349.20909,349.21458,0.0522,3.3118,3.8347,ESTIMATED,349.21209,3.52E2,2.088E5,0.4571,0.7743,2.088E5,6.682E1,3.8873,349.21102,349.21661,0.1158,3.8443,3.9018,ESTIMATED,349.21198,4.73E2,1.479E3,0.3377,0.6689,1.479E3,1.59E4,3.6337,349.20947,349.21274,0.0535,3.3291,3.8227,ESTIMATED,349.21239,5.45E2,1.771E5,0.454,0.7069,1.771E5
158,2.114E3,3.6641,570.18929,570.19358,1,8,0,0.881,4.86,0.00277,0.0771,0,3.5973,3.8347,570.19059,1.72E2,4.017E4,4.017E4,1.352E3,3.6402,570.18646,570.19031,0.0457,3.6111,3.7706,ESTIMATED,570.18993,2.62E2,2.579E4,2.385,2.2298,2.579E4,1.229E3,3.6431,570.18929,570.19358,0.0343,3.5994,3.7585,ESTIMATED,570.19043,1.72E2,2.755E4,1.0168,1.928,2.755E4,1.687E3,3.6875,570.18702,570.19346,0.0498,3.6433,3.8038,ESTIMATED,570.19099,2.7E2,3.165E4,2.1188,2.3053,3.165E4,1.46E3,3.6498,570.18668,570.19283,0.0648,3.6065,3.7806,ESTIMATED,570.18941,1.72E2,2.304E4,1.3611,1.4475,2.304E4,1.926E3,3.6848,570.18963,570.19386,0.0454,3.6414,3.7868,ESTIMATED,570.1903,2.78E2,4.017E4,1.2557,2.3816,4.017E4,2.114E3,3.7037,570.18915,570.19329,0.0549,3.6602,3.8347,ESTIMATED,570.19218,3.03E2,3.869E4,2.2729,1.4717,3.869E4,1.137E3,3.6266,570.18853,570.19238,0.0387,3.5973,3.699,ESTIMATED,570.19053,6.54E2,2.283E4,2.176,1.733,2.283E4,1.669E3,3.6771,570.18404,570.19675,0.0541,3.6337,3.7792,ESTIMATED,570.191,3.1E2,2.847E4,1.5949,1.4322,2.847E4
159,2.109E4,3.6368,349.20967,349.21306,0.125,1,8,0.944,0,0,0,0,3.2877,3.9245,349.21204,1.48E2,2.247E5,2.247E5,2.06E4,3.6549,349.20646,349.21408,0.065,3.3069,3.8426,ESTIMATED,349.21181,2.36E2,1.629E5,1.2965,0.6925,1.629E5,1.99E4,3.6721,349.20967,349.21306,0.0808,3.3239,3.8454,ESTIMATED,349.21243,3.37E2,1.428E5,0.2669,0.6627,1.428E5,1.66E4,3.6142,349.20946,349.21264,0.0454,3.31,3.92,ESTIMATED,349.21211,2.9E2,2.247E5,0.6614,0.7288,2.247E5,1.987E4,3.6351,349.20893,349.21458,0.0617,3.2877,3.853,ESTIMATED,349.2117,2.99E2,1.726E5,0.2944,0.6744,1.726E5,1.657E4,3.6123,349.20932,349.21253,0.1537,3.3082,3.8743,ESTIMATED,349.21218,2.39E2,1.915E5,0.5547,0.7597,1.915E5,1.58E4,3.6016,349.20909,349.21458,0.0522,3.2974,3.8347,ESTIMATED,349.21209,3.52E2,2.088E5,0.4571,0.7743,2.088E5,2.109E4,3.6703,349.20929,349.2136,0.0534,3.365,3.8443,ESTIMATED,349.21158,6.11E2,1.821E5,0.2904,0.6725,1.821E5,1.598E4,3.6337,349.20947,349.21279,0.0535,3.3147,3.9245,ESTIMATED,349.21238,1.48E2,1.771E5,0.454,0.7069,1.771E5
160,4.409E4,3.6714,555.24602,555.25371,1,8,1,0.826,8.08,0.00449,0.0126,0,3.5997,4.0356,555.25168,1.35E2,7.052E5,7.052E5,3.011E4,3.6691,555.24871,555.25578,0.0534,3.6111,3.959,ESTIMATED,555.24944,4.27E2,5.467E5,1.4464,1.4291,5.467E5,2.734E4,3.6721,555.24602,555.25371,0.0545,3.6139,3.9464,ESTIMATED,555.25194,5.32E2,4.304E5,1.8619,1.5209,4.304E5,3.963E4,3.6728,555.24614,555.2565,0.0497,3.5997,4.0356,ESTIMATED,555.25393,1.35E2,7.016E5,1.3123,1.186,7.016E5,3.464E4,3.6645,555.24581,555.25224,0.0412,3.6065,3.8818,ESTIMATED,555.24992,1.525E3,6.95E5,1.3106,1.3133,6.95E5,3.823E4,3.6702,555.24703,555.25318,0.0528,3.6123,4.0347,ESTIMATED,555.25202,2.56E2,6.632E5,1.6306,1.4757,6.632E5,4.409E4,3.6749,555.24831,555.25498,0.0533,3.6163,3.9071,ESTIMATED,555.2528,1.103E3,7.052E5,1.579,1.4231,7.052E5,3.214E4,3.6703,555.24829,555.25424,0.0417,3.612,3.8443,ESTIMATED,555.25096,1.162E3,6.123E5,1.5488,1.4524,6.123E5,3.635E4,3.6771,555.24619,555.25383,0.0537,3.6194,4.0267,ESTIMATED,555.25243,2.64E2,5.93E5,1.5366,1.4168,5.93E5
161,5.201E3,3.6714,162.05238,162.05442,1,8,0,0.898,3.2,0.00052,0.0326,0,3.5918,3.8888,162.05424,1.38E2,6.012E4,6.012E4,3.797E3,3.6549,162.05215,162.05574,0.0707,3.5966,3.7992,ESTIMATED,162.05409,4.09E2,5E4,2.2997,1.4684,5E4,3.475E3,3.6721,162.05238,162.05442,0.0901,3.6139,3.8309,ESTIMATED,162.05422,4.97E2,3.739E4,1.5098,1.4624,3.739E4,5.201E3,3.6875,162.05245,162.05599,0.0713,3.5997,3.862,ESTIMATED,162.0542,2.92E2,5.881E4,1.5619,1.1671,5.881E4,3.782E3,3.6788,162.05232,162.05427,0.0703,3.5918,3.7951,ESTIMATED,162.05414,9.56E2,4.511E4,0.9427,1.0484,4.511E4,4.833E3,3.6557,162.05237,162.05593,0.0635,3.6123,3.8888,ESTIMATED,162.05416,1.38E2,5.087E4,3.0462,2.3359,5.087E4,4.15E3,3.6749,162.05393,162.0556,0.0707,3.6016,3.7478,ESTIMATED,162.0546,5.83E2,5.244E4,1.1483,0.9966,5.244E4,4.19E3,3.6703,162.05197,162.05553,0.0775,3.5973,3.8298,ESTIMATED,162.05408,2.45E2,5.25E4,2.5634,1.1793,5.25E4,4.614E3,3.6771,162.05398,162.05612,0.0616,3.6047,3.8227,ESTIMATED,162.05439,2.92E2,6.012E4,1.6869,1.304,6.012E4
162,2.212E4,3.7656,226.10523,226.10955,0.375,3,11,0.816,5.32,0.0012,0.1214,0,3.5707,4.166,226.10797,2.06E2,3.64E5,3.64E5,1.662E4,3.7992,226.10512,226.10923,0.0634,3.6836,4.0457,ESTIMATED,226.10831,2.06E2,2.19E5,1.2927,1.2951,2.19E5,1.55E4,3.7875,226.10523,226.10955,0.0515,3.5994,4.0044,ESTIMATED,226.10855,2.87E2,2.527E5,1.6369,0.7852,2.527E5,4.525E2,3.6142,226.10311,226.10921,0.0315,3.5707,3.6728,ESTIMATED,226.10647,6.26E2,1.224E4,1.6334,1.1743,1.224E4,1.553E4,3.7951,226.10498,226.10928,0.0522,3.7225,4.042,ESTIMATED,226.10808,7.29E2,2.464E5,1.7134,1.5372,2.464E5,1.963E4,3.8452,226.10516,226.1095,0.0512,3.7287,4.0635,ESTIMATED,226.10914,5.96E2,3.274E5,1.3865,1.3155,3.274E5,2.212E4,3.8781,226.10674,226.10932,0.0529,3.7914,4.166,ESTIMATED,226.10886,6.31E2,3.64E5,1.4953,1.3043,3.64E5,2.707E2,3.6703,226.10664,226.11109,0.0349,3.612,3.699,ESTIMATED,226.10768,3.92E2,5.916E3,0.4914,0.7457,5.916E3,4.842E1,3.7355,226.10519,226.1076,0.0301,3.6915,3.7502,ESTIMATED,226.1067,4.17E2,1.229E3,0.3333,0.6667,1.229E3
163,1.624E4,3.8728,426.18867,426.19201,0.375,3,9,0.911,1.44,0.00061,0.0221,0,3.6065,4.171,426.19143,2.45E2,2.808E5,2.808E5,1.385E4,3.9151,426.18796,426.19417,0.0494,3.8426,4.1607,ESTIMATED,426.191,3.45E2,2.443E5,1.3628,1.3154,2.443E5,3.746E3,3.6865,426.18867,426.19201,0.0415,3.6286,3.8166,ESTIMATED,426.19145,4.02E2,7.115E4,0.9249,1.1132,7.115E4,1.598E4,4.0215,426.19109,426.19395,0.0533,3.949,4.1656,ESTIMATED,426.19153,1.795E3,2.808E5,1.9493,1.5521,2.808E5,4.311E3,3.6645,426.18768,426.1939,0.0318,3.6065,3.7951,ESTIMATED,426.19098,2.45E2,9.291E4,1.3963,1.3905,9.291E4,1.516E4,3.991,426.18866,426.1942,0.0475,3.9182,4.1643,ESTIMATED,426.19157,7.35E2,2.686E5,2.3568,1.7253,2.686E5,1.624E4,4.0509,426.19057,426.19371,0.0633,3.9792,4.166,ESTIMATED,426.19191,5.86E2,2.589E5,1.9215,1.6676,2.589E5,4.422E3,3.6703,426.18804,426.19217,0.0392,3.6266,3.8008,ESTIMATED,426.19084,6.57E2,8.816E4,1.3831,1.492,8.816E4,1.451E4,3.9829,426.18839,426.19466,0.0543,3.8809,4.171,ESTIMATED,426.19216,4.39E2,2.344E5,1.7814,1.6026,2.344E5
164,3.092E3,3.5786,563.33816,563.34629,0.125,1,8,0.944,0,0,0,0,3.467,3.7875,563.34435,1.17E2,6.504E4,6.504E4,2.53E3,3.5674,563.33833,563.3454,0.058,3.5097,3.6836,ESTIMATED,563.34326,4.82E2,4.071E4,1.9526,1.5163,4.071E4,2.43E3,3.5847,563.33816,563.34629,0.0477,3.5124,3.7875,ESTIMATED,563.34441,1.17E2,4.177E4,1.8895,1.5083,4.177E4,2.846E3,3.5562,563.34223,563.3524,0.0418,3.4687,3.7311,ESTIMATED,563.34553,1.88E2,4.916E4,1.1258,1.1262,4.916E4,2.5E3,3.5626,563.34187,563.34555,0.0693,3.505,3.7225,ESTIMATED,563.34452,4.49E2,4.03E4,1.7748,1.4927,4.03E4,2.817E3,3.5544,563.33863,563.34915,0.0692,3.467,3.7724,ESTIMATED,563.34384,1.52E2,3.95E4,1.6598,1.5723,3.95E4,3.092E3,3.5436,563.34167,563.34594,0.0347,3.4711,3.7184,ESTIMATED,563.34484,1.56E2,6.504E4,1.2988,1.1537,6.504E4,2.227E3,3.5828,563.33765,563.34789,0.0514,3.525,3.728,ESTIMATED,563.34428,2.23E2,3.589E4,2.8199,2.2247,3.589E4,5.822E1,3.6771,563.34251,563.34658,0.0309,3.6627,3.7209,ESTIMATED,563.34415,1.79E2,1.592E3,3.0569,2.0285,1.592E3
165,1.809E4,3.5262,370.16617,370.17084,0.5,4,7,0.922,1.2,0.00044,0.046,0,3.336,3.8888,370.16848,9.5E2,2.668E5,2.668E5,7.021E3,3.3791,370.16619,370.17084,0.0547,3.3501,3.3934,ESTIMATED,370.16619,2.189E5,2.668E5,0.4942,0.7471,2.668E5,8.111E3,3.3672,370.16617,370.17084,0.0497,3.3526,3.4106,ESTIMATED,370.16649,1.365E5,2.244E5,2.9534,1.9767,2.244E5,1.735E4,3.6728,370.16672,370.17246,0.0508,3.4978,3.8765,ESTIMATED,370.17104,1.059E3,2.443E5,0.4052,0.6389,2.443E5,8.545E3,3.3742,370.16589,370.17084,0.0753,3.345,3.403,ESTIMATED,370.16607,1.042E5,2.583E5,0.9886,0.9943,2.583E5,1.683E4,3.6848,370.16899,370.17216,0.0533,3.4962,3.8888,ESTIMATED,370.17059,1.019E3,2.137E5,0.8127,0.934,2.137E5,1.809E4,3.6602,370.16863,370.17194,0.0476,3.5001,3.8781,ESTIMATED,370.17087,9.5E2,2.425E5,0.9527,0.8012,2.425E5,8.662E3,3.365,370.16544,370.17084,0.0358,3.336,3.4083,ESTIMATED,370.16572,4.375E4,2.366E5,2.6758,1.2476,2.366E5,1.543E4,3.7062,370.16913,370.17228,0.0532,3.5029,3.8809,ESTIMATED,370.17088,1.863E3,1.861E5,0.4993,0.6677,1.861E5
166,2.213E4,3.7676,226.10523,226.10759,0.375,3,11,0.689,10.12,0.00229,0.1413,0,3.59,4.1806,226.10797,1.88E2,3.64E5,3.64E5,1.662E4,3.7992,226.10512,226.10923,0.0634,3.6836,4.0457,ESTIMATED,226.10831,2.06E2,2.19E5,1.2927,1.2951,2.19E5,2.267E2,3.6431,226.10523,226.10759,0.0254,3.6139,3.7152,ESTIMATED,226.10618,2.87E2,6.367E3,1.4533,1.7329,6.367E3,1.79E2,3.775,226.10311,226.10745,0.0285,3.6728,3.7895,ESTIMATED,226.10603,6.26E2,2.485E3,0.1419,0.571,2.485E3,1.553E4,3.7951,226.10498,226.10928,0.0522,3.7225,4.042,ESTIMATED,226.10808,7.29E2,2.464E5,1.7134,1.5372,2.464E5,1.963E4,3.8452,226.10516,226.1095,0.0512,3.7287,4.0635,ESTIMATED,226.10914,5.96E2,3.274E5,1.3865,1.3155,3.274E5,2.213E4,3.8781,226.10674,226.10932,0.0529,3.7914,4.1806,ESTIMATED,226.10886,6.31E2,3.64E5,1.4953,1.3043,3.64E5,1.547E4,3.7716,226.10467,226.10921,0.0558,3.699,4.1335,ESTIMATED,226.10881,1.88E2,2.412E5,2.0345,2.1548,2.412E5,4.687E2,3.6337,226.10531,226.10957,0.0222,3.59,3.6915,ESTIMATED,226.10832,4.44E2,1.435E4,1.3502,0.8433,1.435E4
167,3.168E4,3.6896,529.22076,529.22436,1,8,1,0.876,4.85,0.00257,0.0918,0,3.5973,4.0555,529.22392,1.69E2,5.887E5,5.887E5,1.882E4,3.6691,529.21928,529.22633,0.0581,3.6111,4.0457,ESTIMATED,529.22337,1.83E2,3.12E5,1.7675,1.6373,3.12E5,1.615E4,3.6576,529.22076,529.22436,0.0614,3.5994,3.8454,ESTIMATED,529.22381,1.69E2,2.378E5,2.1728,1.8714,2.378E5,2.618E4,3.7311,529.22021,529.22668,0.0481,3.6728,4.0215,ESTIMATED,529.22369,3.35E2,4.333E5,1.5002,1.3169,4.333E5,2.227E4,3.6645,529.21929,529.22352,0.0463,3.6208,3.9111,ESTIMATED,529.22317,1.314E3,4.105E5,2.4443,1.4953,4.105E5,3.168E4,3.714,529.2205,529.22717,0.0542,3.6557,4.0347,ESTIMATED,529.2243,2.56E2,5.887E5,1.5188,1.3597,5.887E5,2.721E4,3.7331,529.21936,529.22622,0.0508,3.6749,4.0077,ESTIMATED,529.22322,2.33E2,4.446E5,2.8039,1.9431,4.446E5,1.825E4,3.6413,529.22172,529.22534,0.0429,3.5973,3.8443,ESTIMATED,529.22405,1.9E2,3.167E5,2.9818,2.3119,3.167E5,2.737E4,3.7062,529.22075,529.22706,0.0541,3.6481,4.0555,ESTIMATED,529.22574,2.75E2,4.439E5,2.2255,1.5548,4.439E5
