id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height
111,6.698E3,3.5225,302.17395,302.17654,1,8,1,0.736,3.33,0.00101,0.1573,0,3.3161,3.6576,302.17448,3.37E2,9.241E4,9.241E4,2.58E2,3.3986,302.1737,302.17629,0.0691,3.3261,3.4133,ESTIMATED,302.17477,9.47E2,4.933E3,0.2023,0.6011,4.933E3,5.937E3,3.5559,302.17377,302.17682,0.0458,3.3239,3.6576,ESTIMATED,302.17482,3.45E2,7.178E4,0.3796,0.7103,7.178E4,6.698E3,3.5531,302.17351,302.17638,0.0519,3.3211,3.6549,ESTIMATED,302.17393,2.244E3,7.079E4,0.2932,0.6747,7.079E4,5.248E3,3.532,302.17395,302.17654,0.0469,3.4449,3.6047,ESTIMATED,302.1747,7.724E3,8.808E4,0.7221,0.9168,8.808E4,6.242E3,3.534,302.17341,302.176,0.051,3.3161,3.6208,ESTIMATED,302.17383,9.7E2,7.589E4,0.425,0.6932,7.589E4,5.87E3,3.527,302.17387,302.17674,0.0417,3.3244,3.5853,ESTIMATED,302.17484,1.24E3,9.241E4,0.5799,0.6728,9.241E4,6.542E3,3.5542,302.17316,302.17626,0.0486,3.336,3.6413,ESTIMATED,302.17471,3.37E2,8.477E4,0.3572,0.7114,8.477E4,5.74E3,3.5252,302.17376,302.17625,0.0567,3.366,3.598,ESTIMATED,302.17422,2.824E3,8.494E4,0.6208,0.8139,8.494E4
112,4.694E3,3.5243,377.15813,377.16131,1,8,0,0.776,2.63,0.00099,0.1061,0,3.437,3.7622,377.16053,1.35E2,8.956E4,8.956E4,4.694E3,3.5872,377.15789,377.1612,0.0425,3.5436,3.7622,ESTIMATED,377.16061,2.06E2,8.956E4,1.3872,1.3386,8.956E4,4.074E3,3.4832,377.15831,377.16347,0.0529,3.4392,3.6576,ESTIMATED,377.16109,1.48E2,6.668E4,1.6352,1.5131,6.668E4,3.903E3,3.4954,377.15797,377.16081,0.043,3.4519,3.6402,ESTIMATED,377.16017,4.83E2,7.256E4,1.5943,1.4775,7.256E4,4.382E3,3.532,377.15813,377.16131,0.0462,3.4884,3.7062,ESTIMATED,377.16101,1.68E2,7.925E4,2.1108,1.3823,7.925E4,3.906E3,3.505,377.15761,377.16051,0.0567,3.4468,3.6351,ESTIMATED,377.1601,2.32E2,6.286E4,1.3268,1.2546,6.286E4,4.324E3,3.5562,377.16051,377.16133,0.0535,3.527,3.6875,ESTIMATED,377.16085,1.195E3,7.464E4,2.5738,2.1719,7.464E4,4.269E3,3.4811,377.15708,377.16058,0.0376,3.437,3.6558,ESTIMATED,377.16017,1.77E2,8.889E4,1.3097,1.645,8.889E4,4.253E3,3.5544,377.15823,377.16326,0.0563,3.4962,3.627,ESTIMATED,377.16024,1.35E2,7.428E4,1.5867,1.1245,7.428E4
113,1.121E4,3.5243,409.32924,409.3343,1,8,1,0.762,4.21,0.00172,0.0703,0,3.3537,3.6865,409.33176,1.56E2,2.242E5,2.242E5,9.775E3,3.4856,409.32837,409.3339,0.049,3.3839,3.6163,ESTIMATED,409.33253,2.079E3,1.477E5,1.214,0.9882,1.477E5,1.028E4,3.5559,409.32929,409.33258,0.0532,3.4247,3.6865,ESTIMATED,409.33211,2.5E2,1.723E5,0.8147,0.9286,1.723E5,1.042E4,3.5387,409.32852,409.33446,0.0524,3.3934,3.6549,ESTIMATED,409.33112,1.96E2,1.558E5,0.8011,0.8891,1.558E5,1.027E4,3.5175,409.32924,409.3343,0.0516,3.4307,3.6337,ESTIMATED,409.33239,1.129E3,1.646E5,1.6086,1.1552,1.646E5,9.699E3,3.5195,409.3305,409.3339,0.0497,3.3885,3.6498,ESTIMATED,409.3308,1.92E2,1.542E5,1,0.9917,1.542E5,9.262E3,3.5125,409.33123,409.33471,0.0459,3.3537,3.6287,ESTIMATED,409.33171,1.56E2,1.455E5,0.5464,0.7999,1.455E5,1.121E4,3.5542,409.33044,409.33521,0.0447,3.4665,3.6703,ESTIMATED,409.33175,1.178E3,2.242E5,1.7767,1.2871,2.242E5,1.107E4,3.5107,409.33112,409.33445,0.0354,3.366,3.627,ESTIMATED,409.33168,1.81E2,2.064E5,0.6854,0.8853,2.064E5
114,1.255E4,3.6278,308.17391,308.17667,0.375,3,8,0.872,0.69,0.00021,0.2917,0,3.3354,3.8443,308.17541,8.82E2,2.053E5,2.053E5,9.393E3,3.6894,308.1748,308.17626,0.0508,3.6602,3.7331,ESTIMATED,308.17597,1.113E5,2.053E5,1.4971,1.2486,2.053E5,1.346E3,3.7009,308.1748,308.17601,0.0287,3.6865,3.7152,ESTIMATED,308.17601,9.392E4,9.392E4,1,1,9.392E4,7.817E2,3.4519,308.17354,308.17613,0.097,3.3354,3.4954,ESTIMATED,308.1747,2.147E3,7.515E3,0.3732,0.6866,7.515E3,2.632E2,3.416,308.17391,308.17667,0.0544,3.3437,3.4307,ESTIMATED,308.17491,1.128E3,3.998E3,0.2028,0.6014,3.998E3,1.255E4,3.7078,308.17336,308.17857,0.0818,3.476,3.8383,ESTIMATED,308.17479,8.82E2,1.158E5,0.6491,0.6742,1.158E5,8.207E2,3.6287,308.1748,308.17618,0.0292,3.6142,3.6433,ESTIMATED,308.17618,5.628E4,5.628E4,1.0115,1.0058,5.628E4,1.247E4,3.7133,308.1734,308.17626,0.0522,3.336,3.8443,ESTIMATED,308.1756,1.198E3,1.349E5,0.4892,0.6736,1.349E5,3.913E3,3.714,308.17377,308.17616,0.0413,3.6995,3.7432,ESTIMATED,308.17516,1.129E5,1.554E5,2.0115,1.5058,1.554E5
115,1.035E4,3.5352,358.15621,358.1588,0.875,7,0,0.597,5.29,0.0019,0.0417,0,3.345,3.5994,358.15702,3.82E2,2.115E5,2.115E5,7.484E3,3.5146,358.15783,358.1583,0.0334,3.4856,3.5436,ESTIMATED,358.15813,5.163E4,2.115E5,0.9994,0.9997,2.115E5,8.507E3,3.5559,358.15565,358.15712,0.047,3.4247,3.5994,ESTIMATED,358.15636,2.086E4,1.385E5,0.5271,0.6658,1.385E5,1.035E4,3.5531,358.1552,358.16042,0.0483,3.3501,3.5819,ESTIMATED,358.15628,4E3,1.438E5,0.1706,0.5766,1.438E5,6.719E3,3.532,358.15621,358.1588,0.0714,3.5029,3.561,ESTIMATED,358.15779,3.731E4,1.714E5,0.9943,0.9971,1.714E5,9.838E3,3.534,358.15504,358.16021,0.0463,3.345,3.5771,ESTIMATED,358.15623,1.729E3,1.274E5,0.2701,0.6246,1.274E5,8.606E3,3.5125,358.15555,358.15876,0.0398,3.4542,3.5562,ESTIMATED,358.15747,2.222E4,1.721E5,0.6386,0.8743,1.721E5,9.589E3,3.5542,358.1547,358.15822,0.0456,3.365,3.5973,ESTIMATED,358.15625,3.82E2,1.426E5,0.3246,0.6398,1.426E5,7.906E3,3.5252,358.15586,358.15865,0.0363,3.467,3.5544,ESTIMATED,358.15766,2.739E4,1.883E5,0.5229,0.7507,1.883E5
116,1.826E4,3.5279,275.10691,275.10973,0.75,6,3,0.819,2.87,0.00079,0.2306,0,3.4321,3.8021,275.10713,2.86E2,3.791E5,3.791E5,8.573E3,3.5146,275.1069,275.10747,0.0306,3.5001,3.6749,ESTIMATED,275.10702,3.707E3,2.438E5,3.8391,3.1045,2.438E5,1.781E4,3.5124,275.10528,275.1096,0.0528,3.4539,3.8021,ESTIMATED,275.10742,3.15E2,3.447E5,1.6377,1.6254,3.447E5,1.821E4,3.4954,275.10648,275.10878,0.0414,3.4519,3.6402,ESTIMATED,275.10718,8.12E2,3.679E5,2.5626,2.0023,3.679E5,1.933E2,3.7209,275.10691,275.10973,0.0345,3.6627,3.7355,ESTIMATED,275.10753,1.803E3,3.742E3,0.2522,0.6261,3.742E3,1.826E4,3.4903,275.10655,275.10925,0.0391,3.4321,3.6498,ESTIMATED,275.10674,2.86E2,3.791E5,2.6059,2.0124,3.791E5,1.64E4,3.4978,275.10695,275.10754,0.0499,3.4687,3.6875,ESTIMATED,275.1072,1.123E3,3.166E5,2.2664,1.8815,3.166E5,5.193E3,3.4958,275.10668,275.10722,0.024,3.4518,3.5103,ESTIMATED,275.10673,2.391E3,2.877E5,0.6246,0.7731,2.877E5,1.742E4,3.4962,275.10698,275.10746,0.0432,3.467,3.6414,ESTIMATED,275.10725,2.801E3,3.421E5,2.3635,2.1297,3.421E5
117,3.596E3,3.3614,636.49224,636.49612,0.125,1,11,0.944,0,0,0,0,3.2209,3.5966,636.49451,1.01E2,3.113E4,3.113E4,1.419E3,3.2974,636.49359,636.49492,0.0917,3.2833,3.3698,ESTIMATED,636.49462,1.502E4,2.411E4,5.1118,3.0559,2.411E4,3.596E3,3.2956,636.49184,636.49606,0.0832,3.2379,3.5559,ESTIMATED,636.49508,9.92E2,3.076E4,4.1676,2.4528,3.076E4,3.397E3,3.3069,636.49123,636.49548,0.1386,3.2209,3.5966,ESTIMATED,636.4943,9.54E2,2.816E4,2.5473,2.135,2.816E4,2.011E3,3.416,636.49224,636.49612,0.1095,3.3006,3.59,ESTIMATED,636.49459,2.583E3,1.641E4,2.092,1.2534,1.641E4,1.303E2,3.5483,636.49053,636.49427,0.1371,3.4903,3.5771,ESTIMATED,636.49359,6.77E2,2.447E3,0.4973,0.7486,2.447E3,2.716E3,3.31,636.49234,636.4958,0.2042,3.2815,3.4978,ESTIMATED,636.49532,1.597E3,3.113E4,6.0068,3.8137,3.113E4,4.267E2,3.4083,636.4911,636.49466,0.0283,3.3942,3.4518,ESTIMATED,636.49368,5.798E3,1.603E4,3.0706,2.0353,1.603E4,2.929E3,3.3082,636.49158,636.49544,0.0436,3.2219,3.4529,ESTIMATED,636.4949,1.01E2,3.065E4,2.4255,1.6023,3.065E4
118,6.366E3,3.5532,464.27405,464.27956,1,8,0,0.783,2.88,0.00134,0.0577,0,3.4711,3.8008,464.27633,1.47E2,1.271E5,1.271E5,6.366E3,3.5291,464.27331,464.28004,0.0487,3.4711,3.7478,ESTIMATED,464.27653,1.78E2,1.271E5,1.6018,1.3646,1.271E5,4.781E3,3.5847,464.27329,464.27741,0.0431,3.5414,3.7009,ESTIMATED,464.27597,6.66E2,9.61E4,2.0936,1.3541,9.61E4,5.642E3,3.5674,464.2738,464.27978,0.045,3.5242,3.7706,ESTIMATED,464.27597,3.27E2,1.043E5,2.1177,1.473,1.043E5,5.535E3,3.5466,464.27405,464.27956,0.0517,3.5029,3.7355,ESTIMATED,464.2773,4.09E2,9.797E4,2.4355,2.3954,9.797E4,5.61E3,3.5483,464.27312,464.27982,0.0501,3.505,3.7371,ESTIMATED,464.27599,2.61E2,9.434E4,2.9418,1.9843,9.434E4,5.733E3,3.527,464.27392,464.28008,0.0392,3.4832,3.7311,ESTIMATED,464.2769,1.47E2,1.202E5,2.457,1.9583,1.202E5,4.954E3,3.5828,464.27235,464.2777,0.0454,3.5396,3.8008,ESTIMATED,464.27603,2.83E2,8.736E4,2.5615,1.5328,8.736E4,5.619E3,3.5397,464.27384,464.27718,0.0491,3.4962,3.627,ESTIMATED,464.27597,2.697E3,9.525E4,2.3698,1.5036,9.525E4
119,2.868E3,3.5641,563.34254,563.3464,0.25,2,7,0.892,0.62,0.00035,0.0049,0,3.4711,3.728,563.34509,5.23E2,6.504E4,6.504E4,2.682E3,3.5436,563.34468,563.3457,0.0347,3.4711,3.5872,ESTIMATED,563.34517,2.134E3,6.504E4,1.0105,0.9038,6.504E4,1.98E3,3.5847,563.34314,563.34596,0.0477,3.5414,3.6286,ESTIMATED,563.34451,8.962E3,4.177E4,1.0115,1.0058,4.177E4,1.157E3,3.5674,563.34457,563.3457,0.1945,3.5531,3.5966,ESTIMATED,563.34465,3.907E4,4.071E4,2.0348,1.5174,4.071E4,2.868E3,3.561,563.34254,563.3464,0.0423,3.5029,3.6627,ESTIMATED,563.34588,5.62E2,5.369E4,2.9871,1.4479,5.369E4,2.448E3,3.5626,563.3441,563.3457,0.0693,3.505,3.6645,ESTIMATED,563.34454,1.815E3,4.03E4,1.7748,1.4927,4.03E4,2.829E3,3.5562,563.34239,563.34643,0.0418,3.4832,3.6875,ESTIMATED,563.34553,5.78E2,4.916E4,1.1258,1.1262,4.916E4,1.961E3,3.5828,563.34399,563.34789,0.0543,3.5685,3.728,ESTIMATED,563.34457,5.23E2,3.589E4,5.7524,5.1686,3.589E4,9.911E2,3.5544,563.34566,563.34596,0.0408,3.5252,3.5689,ESTIMATED,563.34583,2.846E4,3.95E4,0.4971,0.7486,3.95E4
120,1.597E4,3.5623,269.10384,269.10667,1,8,0,0.671,5.57,0.0015,0.0432,0,3.3839,3.7659,269.10465,1.78E2,2.011E5,2.011E5,1.536E4,3.5436,269.10372,269.10614,0.0609,3.3839,3.5726,ESTIMATED,269.1056,1.79E3,1.86E5,0.2037,0.6008,1.86E5,1.24E4,3.5847,269.10357,269.10464,0.0524,3.5124,3.7442,ESTIMATED,269.10425,1.046E3,1.806E5,0.9388,1.2676,1.806E5,1.31E4,3.5674,269.10351,269.10612,0.0582,3.5097,3.7559,ESTIMATED,269.10473,1.609E3,1.833E5,1.2121,1.2597,1.833E5,1.539E4,3.561,269.10384,269.10667,0.0483,3.4017,3.7355,ESTIMATED,269.10486,1.78E2,2.011E5,0.5103,0.7553,2.011E5,1.387E4,3.5626,269.10337,269.10627,0.0607,3.4615,3.7659,ESTIMATED,269.1041,1.428E3,1.906E5,0.7539,0.8982,1.906E5,1.597E4,3.5415,269.10371,269.10659,0.0521,3.397,3.6728,ESTIMATED,269.1044,9.79E2,1.745E5,0.4733,0.9014,1.745E5,1.324E4,3.5828,269.10327,269.10577,0.0667,3.5103,3.6846,ESTIMATED,269.10517,5.236E3,1.728E5,0.9801,1.5901,1.728E5,1.581E4,3.5544,269.1037,269.10642,0.0619,3.3954,3.7578,ESTIMATED,269.10412,6.47E2,1.76E5,0.458,0.8426,1.76E5
121,4.642E4,3.5626,195.09079,195.093,0.875,7,3,0.621,6.25,0.00122,0.3329,0,3.3839,3.9055,195.09145,2.37E2,7.534E5,7.534E5,4.531E4,3.5001,195.09056,195.09284,0.0596,3.3839,3.8347,ESTIMATED,195.09206,8.8E2,5.752E5,0.7093,0.9877,5.752E5,4.288E4,3.5559,195.09073,195.09305,0.0548,3.4686,3.8309,ESTIMATED,195.09163,1.854E3,6.087E5,0.7816,0.9379,6.087E5,4.338E4,3.5242,195.09063,195.09154,0.0529,3.4809,3.7849,ESTIMATED,195.0908,1.37E3,7.503E5,1.6296,1.5331,7.503E5,4.278E4,3.5175,195.09079,195.093,0.0492,3.416,3.8082,ESTIMATED,195.09176,1.729E3,6.023E5,0.8282,0.993,6.023E5,4.322E4,3.5195,195.0906,195.09267,0.0514,3.4468,3.6498,ESTIMATED,195.09084,2.459E3,6.911E5,1.1436,1.3001,6.911E5,2.61E2,3.833,195.09097,195.09296,0.0444,3.775,3.9055,ESTIMATED,195.09172,1.037E3,3.474E3,1.25,1.125,3.474E3,4.642E4,3.5396,195.09036,195.09257,0.0453,3.4811,3.8443,ESTIMATED,195.09178,4.51E2,7.534E5,1.1896,1.2644,7.534E5,4.369E4,3.5107,195.09079,195.09288,0.0499,3.3954,3.7868,ESTIMATED,195.091,2.37E2,6.22E5,0.8612,0.9663,6.22E5
122,2.696E4,3.5695,235.18002,235.18043,1,8,0,0.811,2.72,0.00064,0.0579,0,3.3261,3.7152,235.17994,4.792E3,3.451E5,3.451E5,1.345E4,3.5436,235.17797,235.1801,0.0468,3.3261,3.6456,ESTIMATED,235.17984,4.86E3,1.432E5,0.2844,0.7002,1.432E5,2.565E4,3.5994,235.17793,235.18074,0.0576,3.4539,3.7152,ESTIMATED,235.1803,6.357E3,2.991E5,0.4724,0.857,2.991E5,2.696E4,3.5819,235.17787,235.18013,0.0555,3.4519,3.7126,ESTIMATED,235.17977,4.792E3,3.312E5,0.5468,0.8236,3.312E5,1.152E4,3.561,235.18002,235.18043,0.0439,3.4449,3.6481,ESTIMATED,235.18023,7.771E3,1.513E5,0.6056,0.8525,1.513E5,2.443E4,3.5771,235.17799,235.18008,0.0624,3.4321,3.7078,ESTIMATED,235.17978,6.296E3,2.787E5,0.4301,0.7567,2.787E5,1.192E4,3.5415,235.17798,235.18032,0.0619,3.339,3.6142,ESTIMATED,235.17998,7.333E3,1.167E5,0.3451,0.6794,1.167E5,2.619E4,3.5973,235.17901,235.18002,0.0567,3.4665,3.6703,ESTIMATED,235.17966,1.205E4,3.451E5,0.5036,0.779,3.451E5,1.301E4,3.5544,235.17791,235.18037,0.057,3.366,3.6557,ESTIMATED,235.17999,7.811E3,1.277E5,0.4128,0.7392,1.277E5
123,1.79E4,3.5713,214.09874,214.10096,1,8,0,0.758,4.24,0.00091,0.0579,0,3.3698,3.699,214.09896,8.97E2,2.461E5,2.461E5,1.768E4,3.5436,214.09837,214.10081,0.0372,3.3698,3.6894,ESTIMATED,214.09939,8.97E2,2.34E5,0.4462,0.83,2.34E5,1.561E4,3.5994,214.09882,214.10116,0.071,3.5124,3.6865,ESTIMATED,214.0991,1.291E4,1.995E5,0.8378,1.0009,1.995E5,1.572E4,3.5819,214.09844,214.09884,0.0646,3.4954,3.6402,ESTIMATED,214.09861,2.422E4,2.158E5,0.613,0.8372,2.158E5,1.631E4,3.5756,214.09874,214.10096,0.0462,3.4449,3.6627,ESTIMATED,214.0992,2.865E4,1.988E5,2.827,0.8335,1.988E5,1.495E4,3.5771,214.09842,214.10045,0.0818,3.4903,3.6498,ESTIMATED,214.09892,2.466E4,1.748E5,0.837,0.9185,1.748E5,1.405E4,3.5415,214.09865,214.1009,0.0606,3.44,3.658,ESTIMATED,214.09907,1.112E4,1.565E5,0.8359,1.0835,1.565E5,1.79E4,3.5973,214.09783,214.10046,0.0562,3.5103,3.699,ESTIMATED,214.09848,1.041E4,2.461E5,1.1147,1.0368,2.461E5,1.611E4,3.5544,214.09863,214.10082,0.0569,3.3954,3.6414,ESTIMATED,214.09889,1.097E3,1.931E5,0.5707,0.8084,1.931E5
124,3.75E3,3.5695,136.06153,136.06168,0.875,7,0,0.801,2.6,0.00035,0.0537,0,3.5125,3.6875,136.06147,1.092E3,7.707E4,7.707E4,3.695E3,3.5436,136.06138,136.06166,0.0402,3.5146,3.6456,ESTIMATED,136.06142,2.312E3,7.707E4,2.3009,2.0048,7.707E4,2.941E3,3.5847,136.06151,136.06188,0.051,3.5702,3.6576,ESTIMATED,136.06166,8.051E3,5.839E4,5.023,3.0115,5.839E4,3.328E3,3.5674,136.06127,136.06152,0.0517,3.5387,3.6402,ESTIMATED,136.06134,6.186E3,5.992E4,2.5407,1.7703,5.992E4,3.282E3,3.5756,136.06153,136.06168,0.4284,3.5466,3.6047,ESTIMATED,136.06159,2.481E4,7.617E4,1.0057,1.0029,7.617E4,3.338E3,3.5626,136.06129,136.06152,0.057,3.534,3.6498,ESTIMATED,136.06139,2.335E3,6.222E4,2.2878,1.8228,6.222E4,3.75E3,3.5562,136.06138,136.06167,0.0541,3.5125,3.6875,ESTIMATED,136.06152,1.829E3,6.741E4,1.4367,1.5649,6.741E4,3.405E3,3.5973,136.0609,136.06285,0.0493,3.5542,3.6846,ESTIMATED,136.0613,1.092E3,6.104E4,1.3475,1.3431,6.104E4,3.463E3,3.5689,136.06147,136.06165,0.0477,3.5252,3.6123,ESTIMATED,136.06155,9.756E3,6.681E4,0.9958,0.9979,6.681E4
