id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height
72,2.426E4,3.2321,328.15431,328.15938,0.375,3,8,0.873,2.03,0.00067,0.61,0,2.3602,3.5835,328.15747,1.49E2,5.634E5,5.634E5,2.414E4,3.3369,328.15397,328.15919,0.0349,2.9747,3.5835,ESTIMATED,328.15826,1.49E2,5.126E5,1.6313,1.3176,5.126E5,2.39E4,3.3408,328.15577,328.15896,0.0281,2.9486,3.5146,ESTIMATED,328.15832,1.63E2,5.634E5,1.1149,1.0974,5.634E5,2.426E4,3.3501,328.15369,328.1588,0.031,2.7291,3.5387,ESTIMATED,328.15632,4.31E2,4.587E5,1.0904,0.6095,4.587E5,2.322E4,3.3437,328.15431,328.15938,0.0335,3.0816,3.5466,ESTIMATED,328.1576,5.1E2,5.176E5,1.2805,1.1616,5.176E5,2.39E4,3.339,328.15633,328.1593,0.0321,3.0492,3.5562,ESTIMATED,328.15819,1.79E2,5.176E5,1.2999,1.1613,5.176E5,8.95E1,3.0612,328.15552,328.15847,0.1323,2.9307,3.0757,ESTIMATED,328.15698,3.79E2,1.103E3,0.111,0.5555,1.103E3,9.489E1,2.7401,328.15477,328.15947,0.0946,2.6823,2.8271,ESTIMATED,328.15662,2.58E2,1.043E3,1.5043,1.2522,1.043E3,2.324E4,3.345,328.15399,328.15891,0.0384,2.3602,3.5483,ESTIMATED,328.15751,3.52E2,4.009E5,1.0818,1.0372,4.009E5
73,1.558E3,3.1766,325.11233,325.11562,0.875,7,15,0.921,1.39,0.00045,0.0478,0,2.4863,3.2652,325.11396,1.45E2,8.216E3,8.216E3,9.558E2,3.1925,325.11212,325.11506,0.4489,2.8124,3.2366,ESTIMATED,325.11397,6.84E2,7.147E3,0.1186,0.5579,7.147E3,6.936E2,3.196,325.11225,325.11491,0.0695,2.9776,3.2548,ESTIMATED,325.1142,3.25E2,7.092E3,0.2699,0.6347,7.092E3,1.558E3,3.1769,325.11178,325.11506,0.0683,2.4863,3.2504,ESTIMATED,325.11409,7.95E2,7.855E3,0.0869,0.5532,7.855E3,1.042E3,3.1834,325.11233,325.11562,0.0846,2.8178,3.2581,ESTIMATED,325.11375,2.49E2,6.688E3,0.259,0.6021,6.688E3,8.098E2,3.1947,325.11214,325.11518,0.0855,2.8897,3.2532,ESTIMATED,325.11381,2.42E2,6.426E3,0.1764,0.5959,6.426E3,1.225E3,3.1482,325.10938,325.1191,0.1081,2.8294,3.2652,ESTIMATED,325.11407,2.56E2,6.969E3,0.5131,0.6392,6.969E3,7.892E2,3.1642,325.11249,325.11512,0.1124,3.0626,3.2527,ESTIMATED,325.1139,1.45E2,8.216E3,0.6764,0.8807,8.216E3,8.499E2,3.1568,325.11187,325.1148,0.0976,2.9407,3.2446,ESTIMATED,325.11388,3.36E2,6.24E3,0.395,0.7031,6.24E3
74,7.066E3,3.1821,359.24221,359.24537,1,8,1,0.909,2.24,0.0008,0.0333,0,2.6313,3.3839,359.24428,1.35E2,1.616E5,1.616E5,6.562E3,3.1925,359.24161,359.24752,0.0342,2.8124,3.3807,ESTIMATED,359.24461,1.35E2,1.402E5,1.0766,1.1056,1.402E5,7.066E3,3.196,359.23917,359.24508,0.0304,2.6372,3.3839,ESTIMATED,359.24423,3.59E2,1.616E5,1.0298,1.0177,1.616E5,4.761E3,3.1769,359.24183,359.2448,0.0276,2.6313,3.2648,ESTIMATED,359.24423,1.189E3,9.798E4,0.9757,0.9173,9.798E4,6.079E3,3.1834,359.24221,359.24537,0.0296,2.6411,3.3147,ESTIMATED,359.24478,4.13E2,1.343E5,1.6498,1.3015,1.343E5,6.419E3,3.1947,359.24171,359.24522,0.0354,2.6364,3.2673,ESTIMATED,359.24398,1.043E3,1.203E5,0.9953,1.0097,1.203E5,4.259E3,3.1627,359.24111,359.24453,0.0402,2.6414,3.2652,ESTIMATED,359.244,1.483E3,5.744E4,1.2985,0.7174,5.744E4,3.468E3,3.1789,359.24221,359.24509,0.0284,2.9756,3.2671,ESTIMATED,359.24433,1.887E3,7.343E4,0.9885,0.8333,7.343E4,4.147E3,3.1715,359.2416,359.24698,0.0312,2.9407,3.2737,ESTIMATED,359.24409,6.73E2,8.794E4,1.1932,1.0243,8.794E4
75,4.999E3,3.1913,245.13586,245.14078,1,8,6,0.918,1.93,0.00047,0.0284,0,2.4012,3.2866,245.13974,4.08E2,8.054E4,8.054E4,4.999E3,3.1925,245.13772,245.14045,0.0342,2.4048,3.2654,ESTIMATED,245.13987,7.01E2,8.054E4,0.8625,0.847,8.054E4,4.889E3,3.1811,245.13775,245.14034,0.0338,2.6372,3.2548,ESTIMATED,245.13978,1.112E3,7.519E4,0.634,0.6718,7.519E4,4.235E3,3.1916,245.13764,245.14028,0.0375,2.7726,3.2789,ESTIMATED,245.13977,7.16E2,7.215E4,1.0483,0.776,7.215E4,4.106E3,3.1982,245.13586,245.14078,0.0347,2.6844,3.2866,ESTIMATED,245.13998,4.08E2,6.847E4,0.6359,0.8511,6.847E4,4.925E3,3.18,245.13785,245.14052,0.0348,2.4012,3.2673,ESTIMATED,245.13973,9.23E2,6.789E4,0.7946,0.6054,6.789E4,4.604E3,3.192,245.13763,245.14006,0.0394,2.5399,3.2793,ESTIMATED,245.13955,7.62E2,6.899E4,1.1283,0.849,6.899E4,4.239E3,3.2084,245.13784,245.1408,0.0362,2.4075,3.2814,ESTIMATED,245.13951,4.79E2,6.381E4,0.7233,0.768,6.381E4,4.24E3,3.1862,245.13741,245.14026,0.0339,2.5632,3.2593,ESTIMATED,245.13971,5.77E2,7.136E4,1.0674,0.7942,7.136E4
76,5.594E3,3.1931,285.07771,285.08042,1,8,8,0.899,2.48,0.00071,0.0121,0,2.8016,3.3118,285.07974,4.28E2,1.276E5,1.276E5,5.078E3,3.1925,285.07932,285.08206,0.0324,2.8881,3.3082,ESTIMATED,285.08001,5.28E2,9.921E4,1.1745,1.104,9.921E4,5.594E3,3.196,285.07453,285.08178,0.0279,2.9486,3.3118,ESTIMATED,285.07986,4.28E2,1.164E5,1.1746,0.7641,1.164E5,3.589E3,3.1916,285.07906,285.08195,0.0398,2.8016,3.2648,ESTIMATED,285.07954,1.712E3,5.122E4,0.7523,0.5867,5.122E4,4.6E3,3.1982,285.07771,285.08042,0.0257,2.8178,3.2581,ESTIMATED,285.07991,1.525E3,1.009E5,1.13,0.922,1.009E5,5.264E3,3.1947,285.07963,285.08178,0.0242,3.0057,3.2957,ESTIMATED,285.07988,5.68E2,1.276E5,1.2028,1.0496,1.276E5,3.101E3,3.192,285.07895,285.08154,0.0372,2.9742,3.2793,ESTIMATED,285.07944,6.02E2,5.229E4,0.281,1.0398,5.229E4,2.731E3,3.1936,285.07953,285.08227,0.0274,3.0046,3.2814,ESTIMATED,285.07998,4.79E2,5.602E4,0.8432,0.9051,5.602E4,3.2E3,3.1862,285.07901,285.07977,0.0263,2.9693,3.2737,ESTIMATED,285.07931,1.49E3,6.705E4,0.9488,0.6833,6.705E4
77,1.135E2,3.2004,306.20521,306.21021,1,8,0,0.882,3.8,0.00116,0.0421,0,3.0936,3.2581,306.20708,1.43E2,2.596E3,2.596E3,1.008E2,3.1925,306.20498,306.20994,0.0391,3.1195,3.2219,ESTIMATED,306.20745,1.43E2,2.291E3,0.4113,0.7009,2.291E3,1.031E2,3.1811,306.20463,306.20981,0.0409,3.0936,3.2255,ESTIMATED,306.20739,2.66E2,1.937E3,0.674,0.7533,1.937E3,9.465E1,3.2063,306.20448,306.21007,0.0393,3.1333,3.2357,ESTIMATED,306.20722,1.8E2,2.176E3,0.3993,0.7019,2.176E3,1.135E2,3.1982,306.20521,306.21021,0.0336,3.1396,3.2581,ESTIMATED,306.20742,1.87E2,2.311E3,0.9509,1.0101,2.311E3,9.081E1,3.1947,306.20522,306.2076,0.0378,3.1507,3.2244,ESTIMATED,306.20629,6.4E2,2.135E3,0.6749,0.8374,2.135E3,9.545E1,3.2067,306.20458,306.20949,0.0375,3.1482,3.2505,ESTIMATED,306.20696,2.81E2,1.993E3,0.8875,0.8746,1.993E3,8.708E1,3.2232,306.20557,306.21004,0.0479,3.1642,3.2527,ESTIMATED,306.20726,1.45E2,1.697E3,0.5,0.75,1.697E3,9.077E1,3.2008,306.20466,306.20706,0.0259,3.1423,3.23,ESTIMATED,306.20664,1.58E2,2.596E3,0.5843,0.7491,2.596E3
78,4.263E3,3.2067,338.08516,338.08815,1,8,3,0.911,1.56,0.00053,0.3551,0,2.7366,3.3954,338.08537,3.03E2,6.875E4,6.875E4,4.263E3,3.2366,338.08035,338.08793,0.0443,2.7366,3.3954,ESTIMATED,338.08534,4.83E2,5.39E4,0.7132,0.9772,5.39E4,3.885E3,3.2401,338.08472,338.08766,0.0421,2.8873,3.3553,ESTIMATED,338.08554,9.75E2,5.556E4,0.7368,0.7907,5.556E4,3.925E3,3.2504,338.08448,338.08795,0.0283,2.7436,3.3934,ESTIMATED,338.08501,5.24E2,6.116E4,1.0334,0.835,6.116E4,3.705E3,3.2434,338.08516,338.08815,0.045,2.9046,3.3584,ESTIMATED,338.08552,8.11E2,5.696E4,0.8179,0.8509,5.696E4,4.147E3,3.2389,338.0849,338.08776,0.0319,2.8752,3.3682,ESTIMATED,338.08543,6.85E2,6.875E4,0.6252,0.8145,6.875E4,4.205E3,3.2652,338.08424,338.08725,0.0509,2.7425,3.3942,ESTIMATED,338.08536,3.03E2,4.473E4,0.686,0.7348,4.473E4,3.067E3,3.2671,338.0852,338.08583,0.0408,3.0626,3.2956,ESTIMATED,338.08551,1.218E3,4.961E4,0.2526,0.5867,4.961E4,2.562E2,2.912,338.08442,338.08731,0.1424,2.7399,2.9264,ESTIMATED,338.08522,9.7E2,2.192E3,0.0833,0.5416,2.192E3
79,6.421E3,3.2004,304.19891,304.20181,0.625,5,1,0.909,1.62,0.00049,0.025,0,2.5201,3.3239,304.20086,7.74E2,9.586E4,9.586E4,6.421E3,3.1925,304.19866,304.20326,0.0365,2.5201,3.3225,ESTIMATED,304.20099,7.74E2,9.586E4,1.1289,0.9099,9.586E4,6.232E3,3.1811,304.20034,304.20317,0.0369,2.5212,3.2691,ESTIMATED,304.20077,1.481E3,8.896E4,0.7662,0.6604,8.896E4,5.5E3,3.2063,304.19328,304.20322,0.027,2.5733,3.3069,ESTIMATED,304.20069,9.62E2,9.554E4,0.9967,0.945,9.554E4,5.716E3,3.1982,304.19891,304.20181,0.0383,2.5835,3.3006,ESTIMATED,304.20107,1.146E3,8.377E4,1.1682,1.2633,8.377E4,6.217E3,3.1947,304.19869,304.20314,0.0372,2.5206,3.2815,ESTIMATED,304.20097,1.412E3,8.532E4,0.7256,0.7337,8.532E4,4.343E3,3.2067,304.20005,304.2028,0.0392,3.0032,3.2793,ESTIMATED,304.20073,1.551E3,7.174E4,2.1442,0.8085,7.174E4,5.226E3,3.2232,304.19863,304.20351,0.0373,2.5811,3.3239,ESTIMATED,304.20105,1.127E3,7.259E4,0.7413,1.0204,7.259E4,5.007E3,3.2008,304.20014,304.203,0.0337,2.5777,3.3017,ESTIMATED,304.20058,1.156E3,7.548E4,0.9921,0.8667,7.548E4
80,3.432E3,3.2208,292.11033,292.11307,0.5,4,11,0.861,4.02,0.00118,0.0326,0,2.5254,3.3828,292.11128,2.63E2,5.785E4,5.785E4,3.16E3,3.2366,292.10764,292.11283,0.0363,2.9604,3.3807,ESTIMATED,292.11145,5.22E2,5.406E4,0.6118,0.8455,5.406E4,3.357E3,3.2401,292.10785,292.11532,0.0299,2.5357,3.3698,ESTIMATED,292.11181,2.63E2,5.785E4,0.7346,0.836,5.785E4,2.808E3,3.2063,292.10964,292.11256,0.0297,2.8016,3.2929,ESTIMATED,292.11147,5.83E2,4.407E4,0.7039,0.727,4.407E4,3.432E3,3.2284,292.11033,292.11307,0.0341,2.5259,3.3729,ESTIMATED,292.11131,3.59E2,5.525E4,0.6933,0.9024,5.525E4,2.997E3,3.2389,292.10802,292.11279,0.0355,3.0492,3.3828,ESTIMATED,292.11034,6.55E2,5.417E4,0.7927,0.8759,5.417E4,3.361E3,3.192,292.10952,292.11242,0.0475,2.5254,3.2935,ESTIMATED,292.11154,1.092E3,3.278E4,0.2917,0.5848,3.278E4,3.012E3,3.2084,292.1081,292.11324,0.0501,2.5378,3.2956,ESTIMATED,292.11086,8.76E2,2.818E4,0.5511,0.5784,2.818E4,2.601E3,3.2155,292.10511,292.11252,0.0399,2.9264,3.2877,ESTIMATED,292.11151,7.04E2,3.776E4,0.5313,0.6713,3.776E4
81,2.919E3,3.2263,348.14396,348.14927,1,8,0,0.879,4.56,0.00159,0.0271,0,3.1482,3.3742,348.14556,1.22E2,1.22E5,1.22E5,2.919E3,3.2219,348.14131,348.15155,0.0193,3.1485,3.366,ESTIMATED,348.14598,2.24E2,1.22E5,2.1845,1.9538,1.22E5,2.676E3,3.2108,348.14115,348.14853,0.034,3.1518,3.3118,ESTIMATED,348.14601,1.26E2,6.877E4,10.2829,3.5309,6.877E4,2.773E3,3.2209,348.1434,348.14903,0.0286,3.1623,3.3211,ESTIMATED,348.1455,2.77E2,8.683E4,3.237,4.6384,8.683E4,2.483E3,3.2284,348.14396,348.14927,0.0214,3.1982,3.3006,ESTIMATED,348.14621,5.39E2,9.051E4,1.2769,1.2081,9.051E4,2.598E3,3.2244,348.14359,348.1466,0.0242,3.1507,3.2957,ESTIMATED,348.14462,2.35E2,8.677E4,1.4321,1.2838,8.677E4,2.676E3,3.236,348.14051,348.14827,0.0221,3.1482,3.2935,ESTIMATED,348.14558,2.07E2,9.579E4,1.7206,1.3798,9.579E4,2.44E3,3.2379,348.14366,348.14931,0.0215,3.1642,3.3239,ESTIMATED,348.14494,1.22E2,8.896E4,1.6081,1.4362,8.896E4,2.665E3,3.23,348.14321,348.14838,0.0332,3.1568,3.3742,ESTIMATED,348.14564,1.56E2,7.997E4,1.1512,1.2744,7.997E4
82,1.747E3,3.23,365.21846,365.22093,0.875,7,1,0.876,4.13,0.00151,0.0136,0,3.2072,3.3807,365.21911,1.7E2,5.604E4,5.604E4,1.637E3,3.2219,365.21571,365.22382,0.0331,3.2072,3.3807,ESTIMATED,365.21966,1.7E2,5.32E4,6.3342,3.5497,5.32E4,1.19E3,3.2255,365.21777,365.22107,0.0275,3.2108,3.3553,ESTIMATED,365.2193,3.04E2,4.001E4,3.5557,2.9297,4.001E4,1.068E3,3.2357,365.21523,365.22072,0.0268,3.2209,3.3791,ESTIMATED,365.21906,1.79E2,3.423E4,5.0174,3.668,3.423E4,1.544E3,3.2284,365.21846,365.22093,0.0304,3.2136,3.3006,ESTIMATED,365.21861,6.85E2,5.497E4,3.0802,2.7704,5.497E4,1.747E3,3.2244,365.21559,365.22375,0.0329,3.2095,3.3682,ESTIMATED,365.21832,3.33E2,5.604E4,3.432,2.9958,5.604E4,1.188E3,3.236,365.21763,365.22074,0.0278,3.2215,3.2935,ESTIMATED,365.21951,1.092E3,4.554E4,4.5201,2.4827,4.554E4,1.158E3,3.2379,365.2161,365.21879,0.0289,3.2232,3.3098,ESTIMATED,365.21861,5.11E2,4.187E4,3.5166,2.5221,4.187E4,1.078E3,3.23,365.21754,365.22047,0.026,3.2155,3.345,ESTIMATED,365.21983,6.86E2,3.936E4,3.057,3.3231,3.936E4
83,6.135E3,3.2373,442.21995,442.22574,1,8,1,0.909,1.91,0.00084,0.0134,0,2.9286,3.4242,442.22296,1.14E2,2.191E5,2.191E5,6.135E3,3.2366,442.21956,442.22877,0.0191,3.047,3.4242,ESTIMATED,442.22257,1.14E2,2.191E5,1.0212,1.3855,2.191E5,4.899E3,3.2401,442.21983,442.22541,0.0219,3.0791,3.3986,ESTIMATED,442.22262,2.3E2,1.398E5,2.2482,1.4753,1.398E5,5.857E3,3.2357,442.2194,442.22516,0.0424,2.9894,3.3791,ESTIMATED,442.22322,2.38E2,1.398E5,0.7555,0.8335,1.398E5,5.646E3,3.2434,442.21995,442.22574,0.096,3.1251,3.416,ESTIMATED,442.22293,5.28E2,1.338E5,0.9928,1.3169,1.338E5,5.689E3,3.2389,442.21968,442.22588,0.0207,3.0492,3.397,ESTIMATED,442.22267,2.16E2,1.751E5,2.2193,1.3704,1.751E5,6.096E3,3.236,442.22136,442.22739,0.024,3.0032,3.3942,ESTIMATED,442.22336,1.25E2,1.735E5,1.0551,1.1512,1.735E5,5.637E3,3.2379,442.21763,442.22352,0.0237,2.9286,3.2956,ESTIMATED,442.22288,2.25E2,1.754E5,1.3003,1.0552,1.754E5,5.865E3,3.23,442.2194,442.22526,0.0204,2.9693,3.3885,ESTIMATED,442.22341,1.83E2,1.861E5,1.1802,1.1401,1.861E5
84,7.887E2,3.3269,355.10016,355.10483,0.125,1,13,0.944,0,0,0,0,3.1715,3.534,355.10174,1.21E2,1.468E4,1.468E4,7.007E2,3.3369,355.09945,355.10472,0.0352,3.2072,3.4099,ESTIMATED,355.10227,3.81E2,1.286E4,1.0148,0.8883,1.286E4,6.258E2,3.3408,355.10016,355.10474,0.0354,3.2255,3.4133,ESTIMATED,355.10191,9.05E2,1.213E4,0.2843,1.1082,1.213E4,1.261E2,3.2504,355.0964,355.107,0.216,3.1769,3.2929,ESTIMATED,355.10016,1.21E2,2.628E3,0.6061,0.7892,2.628E3,5.026E2,3.3437,355.10016,355.10483,0.0721,3.2724,3.4017,ESTIMATED,355.10247,2.97E2,9.885E3,3.3589,1.003,9.885E3,6.9E2,3.339,355.10016,355.10485,0.0394,3.2815,3.4117,ESTIMATED,355.10221,7.3E2,1.468E4,0.7332,1.0033,1.468E4,6.254E2,3.336,355.09835,355.10404,0.0636,3.2067,3.4083,ESTIMATED,355.10135,3.03E2,8.754E3,0.2431,0.7781,8.754E3,3.642E2,3.3382,355.09956,355.10491,0.0237,3.2956,3.4106,ESTIMATED,355.10243,4.56E2,1.03E4,1.8122,1.1902,1.03E4,7.887E2,3.3303,355.09885,355.10217,0.1636,3.1715,3.534,ESTIMATED,355.10114,4.15E2,8.047E3,2.9849,1.1553,8.047E3
85,1.028E3,3.2574,289.09816,289.10773,0.875,7,0,0.888,4.3,0.00124,0.0167,0,3.2284,3.3437,289.10665,2.55E2,3.451E4,3.451E4,1.028E3,3.251,289.10293,289.1075,0.0551,3.2366,3.3369,ESTIMATED,289.106,6.87E2,3.451E4,3.7734,2.7436,3.451E4,1.005E3,3.2548,289.10238,289.10747,0.0299,3.2401,3.3408,ESTIMATED,289.10663,5.01E2,3.053E4,3.0481,2.9138,3.053E4,6.574E2,3.2504,289.09981,289.11195,0.6533,3.2357,3.3211,ESTIMATED,289.10658,2.55E2,1.926E4,3.6511,2.5039,1.926E4,9.116E2,3.2581,289.09816,289.10773,0.021,3.2284,3.3437,ESTIMATED,289.10661,5.74E2,3.16E4,0.9237,1.4515,3.16E4,9.564E2,3.2532,289.10503,289.10979,0.0261,3.2389,3.339,ESTIMATED,289.10724,1.09E3,3.278E4,4.7073,2.9269,3.278E4,6.072E2,3.2652,289.10657,289.10706,0.0306,3.2505,3.3217,ESTIMATED,289.10672,1.663E3,2.102E4,3.011,2.4261,2.102E4,6.179E2,3.2671,289.09823,289.10768,0.0195,3.2379,3.3382,ESTIMATED,289.10609,3.71E2,2.494E4,1.6646,0.9808,2.494E4,5.787E2,3.2593,289.10655,289.10754,0.0262,3.23,3.2877,ESTIMATED,289.10733,1.173E3,2.146E4,0.9659,0.983,2.146E4
