Image_Path,Compound Name,M/Z,Old RT,Retention Time,rt_min,rt_max,intensity_max,Area,Score
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,55,404.0368,5.23,5.2237,4.9047884750366215,5.471405200958253,18936.0,2253.98,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,56,354.2429,20.1,20.478883333333,20.19340353012085,20.898856735229494,2040060.0,354089.861,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,57,324.196,10.55,10.7985,10.557854652404785,11.16258373260498,693480.0,98884.031,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,58,607.3224,31.18,31.17685,31.009026317596437,31.403141860961917,8168.0,468.338,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,59,470.2307,16.48,16.796116666667,16.477694396972655,17.139583473205565,176712.0,23683.695,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,60,427.2136,4.62,4.665733333333,4.399855251312256,4.915475578308106,55116.0,4182.434,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,61,349.2121,3.64,3.6703,3.285204830169678,3.9327087783813477,182072.0,20867.645,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,62,400.1475,4.07,4.1046,3.7003165435791017,4.301905841827393,114505.0,12819.643,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,62,400.1475,4.07,4.6949,4.591776008605957,4.9358424377441406,69746.0,4949.069,0.996999979019165
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,63,296.1469,11.69,11.9896,11.684496822357177,12.350001182556152,329563.0,48644.003,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,64,318.2793,21.44,21.807633333333,21.493316879272463,22.083196296691895,540022.0,73196.426,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,65,442.2221,17.92,17.895883333333,17.500674362182618,18.23973743438721,28620.0,5113.712,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,66,914.5269,31.72,31.712983333333,31.560818881988524,31.95770685195923,843188.0,38616.306,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,67,294.069,27.23,27.225283333333,26.986578636169433,27.508423976898193,14779.0,1669.086,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,68,266.1653,6.48,6.66295,6.374514083862305,6.996936111450196,110636.0,15045.366,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,69,345.1807,3.94,3.988783333333,3.626852169036865,4.136795558929443,115277.0,12882.035,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,69,345.1807,3.94,4.753066666667,4.523597755432129,4.871870079040527,64675.0,5685.886,0.9879999756813049
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,70,383.2803,5.33,5.525516666667,5.335712890625,5.805029754638672,2224.0,199.873,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,71,383.2789,31.12,31.119683333333,30.928910274505615,31.29310657501221,3865.0,182.567,0.9990000128746033
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,72,333.1403,0.64,0.681333333333,0.41696452903747566,1.0372485122680666,5998.0,831.262,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,73,416.2774,18.99,18.775,18.46933654785156,19.25480312347412,192614.0,35935.554,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,74,346.1019,5.3,4.7959,4.537912034988403,5.057044887542724,5528.0,733.61,0.996999979019165
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,74,346.1019,5.3,5.396016666667,5.177694702148437,5.633520126342773,7266.0,744.31,0.9990000128746033
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,75,411.1975,12.3,12.280583333333,11.999066829681396,12.643082427978516,35737.0,4637.228,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,76,325.2163,25.66,25.616883333333,25.351382026672365,26.026205596923827,121191.0,15877.063,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,77,1019.4478,4.46,4.57725,4.39865213394165,4.795104942321777,2138.0,134.986,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,78,435.0565,29.5,29.513966666667,29.27857313156128,29.835400390625,364634.0,43559.975,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,79,364.0948,26.56,26.472316666667,26.207097969055173,26.798523006439208,458163.0,54614.279,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,80,214.071,0.67,0.7255,0.49536485528945917,0.9399492249488831,905.0,75.012,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,81,201.1385,5.12,5.237866666667,4.992616958618164,5.444923706054688,16930.0,1419.115,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,82,469.2698,5.36,5.453683333333,5.036657676696778,5.780322799682617,608583.0,101022.761,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,83,312.1959,13.1,13.0747,12.746088027954102,13.529424858093261,188478.0,33987.831,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,84,239.0743,15.17,15.163216666667,14.818782444000243,15.591037101745606,58472.0,10053.866,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,85,307.2267,17.53,17.5174,17.141881065368654,17.981861572265625,69043.0,13503.71,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,86,325.1546,4.29,4.361766666667,3.897984256744385,4.686624565124512,95710.0,12879.352,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,87,329.2172,3.37,3.39415,3.2239159774780273,3.6540392112731936,834273.0,40849.628,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,88,471.264,12.3,12.5399,12.298640060424805,12.895636367797852,239099.0,29680.184,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,89,612.307,25.49,25.645383333333,25.456922187805173,25.95120567321777,1703161.0,133344.486,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,90,337.2176,13.04,13.0032,12.695677032470702,13.464001502990723,182785.0,28592.679,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,91,368.1737,3.71,3.742466666667,3.434934768676758,3.958709964752197,528910.0,47669.741,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,92,422.176,6.05,6.028816666667,5.685553550720215,6.335700511932373,33676.0,4819.754,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,93,441.2419,8.4,8.61665,8.38289966583252,8.93941993713379,762597.0,85209.382,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,94,258.1127,16.84,15.982833333333,15.834022607803345,16.260835399627684,11449.0,1636.294,0.9959999918937683
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,94,258.1127,16.84,16.82495,16.587306251525877,17.19862045288086,20635.0,2525.78,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,95,316.1766,3.28,3.279333333333,3.052213172912597,3.56063154220581,207974.0,11468.04,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,96,222.1854,4.09,4.13345,3.873417510986328,4.4675720596313475,928680.0,99632.113,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,97,836.3853,30.08,30.048083333333,29.873821907043457,30.314076595306396,11858.0,1193.739,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,98,308.1756,3.71,3.7133,3.3931947326660152,3.987480411529541,134853.0,11712.844,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,99,542.3112,32.2,32.204116666667,32.038589000701904,32.49656505584717,404159.0,21116.052,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,100,556.3274,32.61,32.65425,32.4441157913208,32.92022758483887,826391.0,63285.664,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,101,438.1702,6.2,6.3038,6.042639541625976,6.644325637817383,118734.0,14138.773,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,102,256.0969,15.53,15.494033333333,15.191412811279296,15.950887756347655,47451.0,8325.727,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,103,278.1214,24.24,23.795666666667,23.52337569236755,24.2373237991333,90497.0,14649.849,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,104,335.1502,4.46,4.447916666667,4.241201171875,4.727148590087891,459507.0,32359.012,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,105,694.2863,25.95,26.125516666667,25.88791856765747,26.421050834655762,404737.0,42760.657,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,106,328.1908,6.34,6.51845,6.236607303619385,6.8517578506469725,558639.0,80917.179,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,107,247.1803,4.88,4.968216666667,4.730417804718018,5.304845314025879,105385.0,12572.734,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,108,168.1742,3.63,3.6703,3.455642490386963,3.9502472686767582,22092.0,2365.858,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,109,348.1453,3.23,3.236,3.116917972564697,3.4533606338500977,95787.0,2712.029,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,110,292.1114,3.22,3.192,2.9593179893493655,3.43832447052002,32778.0,2458.438,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,111,502.2384,23.18,22.86205,22.54830849647522,23.315563564300536,120835.0,21529.425,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,112,632.2532,31.15,31.148516666667,30.97406711578369,31.44216384887695,1715545.0,85733.69,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,113,548.2423,22.09,22.037616666667,21.7098504447937,22.495874252319336,61036.0,11482.856,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,114,557.2059,4.72,4.548083333333,4.358544082641601,4.902724094390869,83581.0,7056.153,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,115,484.1858,8.47,8.61665,8.382879753112794,8.934678955078125,393554.0,42933.839,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,116,451.2005,7.81,8.00935,7.766290245056151,8.351522216796875,125758.0,15262.396,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,117,470.3052,27.72,27.854233333333,27.685904903411863,28.212233848571778,2124901.0,178058.956,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,118,449.1626,25.82,25.8327,25.61399404525757,26.159670944213868,146993.0,16194.669,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,119,349.1835,4.82,4.767233333333,4.525550289154053,5.04832145690918,449883.0,41259.728,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,120,420.1363,13.86,13.854816666667,13.537756881713866,14.315525970458983,199963.0,30890.551,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,121,367.1666,11.04,11.055316666667,10.851373710632323,11.445769729614257,242679.0,35799.887,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,122,355.1022,3.34,3.336,3.084793128967285,3.6911592864990235,8754.0,706.169,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,123,311.2005,21.85,21.83595,21.467440605163574,22.313852310180664,86998.0,15987.57,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,124,295.1806,5.19,5.2952,5.00826286315918,5.604186477661133,422298.0,55438.56,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,125,517.3534,30.95,30.959366666667,30.73507614135742,31.12700996398926,3987.0,201.661,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,126,289.1215,25.35,25.353066666667,25.077557277679446,25.693566513061526,158883.0,19257.063,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,127,269.105,3.56,3.582816666667,3.3642139053344726,3.8397874450683593,172820.0,13311.25,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,128,342.1695,3.32,3.336,3.0856802177429197,3.611780090332031,204313.0,10631.395,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,129,231.1493,24.21,24.202633333333,23.824310836791994,24.663405380249024,315378.0,58680.792,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,130,325.1712,8.43,8.644983333333,8.346493129730224,8.97637107849121,750427.0,105996.718,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,131,528.186,10.47,10.698183333333,10.392433280944825,10.95251132965088,33434.0,4026.56,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,132,475.1137,4.26,4.304433333333,4.144915542602539,4.599248466491699,86257.0,5600.561,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,133,172.119,0.58,0.575166666667,0.46133718395233153,0.9093706321716309,162281.0,9899.377,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,134,432.1946,3.62,3.626633333333,3.3394234848022464,3.875729770660401,7472.0,696.175,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,135,387.2532,28.98,28.956166666667,28.735206489562987,29.318705635070803,355437.0,40097.759,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,136,255.1128,10.47,10.455866666667,10.154768581390382,10.78131706237793,55563.0,7697.014,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,137,282.1603,5.24,5.3532,5.094503917694092,5.6840181732177735,385806.0,49792.714,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,138,329.1532,3.27,3.279333333333,3.0500570487976075,3.518714923858642,2414146.0,136317.215,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,139,242.0803,0.6,0.594333333333,0.48319648742675786,0.931771240234375,146393.0,9414.989,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,140,375.1836,12.34,12.597383333333,12.302482357025147,12.966770210266112,461735.0,65843.189,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,141,315.0722,11.99,11.9896,11.66889108657837,12.369041481018067,18455.0,2795.467,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,142,433.2145,6.07,6.028816666667,5.816010112762451,6.331120319366455,101621.0,9075.714,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,143,206.1399,3.71,3.626633333333,3.4682657814025877,3.934847602844238,708713.0,38305.14,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,144,288.1593,0.59,0.594333333333,0.47243338394165035,0.9621639862060546,39603.0,3155.924,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,145,415.2118,22.78,22.789233333333,22.381622772216797,23.26313159942627,246014.0,48535.066,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,146,403.0424,27.42,27.4321,27.179720611572268,27.708422203063968,260370.0,24125.168,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,147,455.1755,27.82,27.825233333333,27.582008666992188,28.174061126708985,181948.0,18350.855,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,148,406.2084,3.76,3.8008,3.493740615844726,4.0384129142761225,74490.0,7273.45,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,149,352.212,14.42,14.727083333333,14.443368072509765,15.051382179260255,226202.0,33669.114,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,150,510.1568,13.19,13.40785,13.182806720733643,13.75939468383789,96709.0,11698.492,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,151,441.2036,21.57,21.179333333333,20.839272661209108,21.59658357620239,323312.0,61620.553,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,152,319.0745,8.24,8.224666666667,7.944845714569093,8.647407760620117,26079.0,4238.772,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,153,845.4821,11.47,11.300483333333,11.063766689300538,11.660718078613282,139465.0,15553.659,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,154,535.1577,28.13,28.112716666667,27.89665029525757,28.40883596420288,504709.0,43757.679,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,155,540.2607,12.55,12.68355,12.445347404479982,13.059283256530762,469584.0,62921.136,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,156,615.1235,24.23,23.7085,23.48964150428772,24.181623058319094,3497.0,1112.598,0.9990000128746033
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,157,448.2452,4.7,4.665733333333,4.475918102264404,4.9580183029174805,192216.0,12662.219,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,158,445.1463,9.27,9.446266666667,9.189355297088623,9.799664611816405,47260.0,6779.428,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,159,289.2276,5.56,5.685016666667,5.451255187988281,6.0297277069091795,786895.0,84770.768,1.0
/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleA_1,160,371.1062,24.73,24.7206,24.278252010345458,25.105579643249513,148250.0,24199.528,1.0
