Image_Path,Compound Name,M/Z,Old RT,Retention Time,rt_min,rt_max,intensity_max,Area,Score
/home/zzy/peakformer/resources/paper/qe-shift/SA1,61,235.1808,3.59,3.6362346,3.2870047950744627,3.8503837013244624,41051388.0,3695439.716,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,62,195.092,3.47,3.5718373,3.3816487503051764,3.7813187789916993,79507888.0,3894304.301,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,63,438.1831,15.79,15.534878,15.252667942047118,16.064140071868895,35959008.0,6547939.626,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,64,361.1206,31.63,31.686812,31.55523183822632,31.87118413925171,5657692.5,183243.753,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,65,242.1179,28.54,28.638485,28.417936363220214,28.867681732177733,253195.016,25162.133,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,66,430.2596,12.4,12.517235,12.205578994750978,12.874634552001954,14131966.0,2371395.704,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,67,180.1749,5.13,5.3288701,5.11694143295288,5.558142547607422,49402904.0,4013736.444,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,68,484.1241,14.2,14.244835,13.944712448120116,14.612163734436034,2642053.0,398254.179,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,69,480.214,12.53,12.840235,12.5526411819458,13.157209281921386,52847612.0,8269680.258,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,70,254.1543,5.53,5.3972383,5.044818286895752,5.664315013885498,43063844.0,5158420.923,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,71,285.0211,4.73,4.5970775,4.240570812225342,4.850960426330567,4210730.0,615980.148,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,72,311.0813,6.9,7.0057659,6.6417096138000495,7.2969512939453125,41560712.0,6889193.725,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,73,397.0101,22.36,22.774916,22.446692810058593,23.132643089294433,6339814.5,1054777.473,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,74,338.2515,25.73,25.700415,25.514025382995605,25.956867866516113,88627664.0,7425982.845,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,75,377.2121,31.73,31.651035,31.56060817718506,31.839068870544438,180576.031,4821.826,0.9990000128746033
/home/zzy/peakformer/resources/paper/qe-shift/SA1,76,381.0328,21.77,21.853325,21.565146083831788,22.231235809326172,2015141.25,306754.514,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,77,312.1379,16.03,15.859221,15.485856466293335,16.344474487304687,12954540.0,2851642.159,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,78,404.0377,4.96,5.1359256,4.761084804534912,5.315020904541015,2066432.5,257940.847,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,79,354.2431,20.1,20.347454,20.011707973480227,20.71846790313721,154122176.0,26868491.009,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,80,324.1962,10.37,10.672572,10.378333683013915,10.965341491699219,53849948.0,8570740.892,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,81,607.3258,31.43,31.277967,31.154038219451905,31.452724533081053,558302.562,20382.088,0.9990000128746033
/home/zzy/peakformer/resources/paper/qe-shift/SA1,82,470.233,16.51,16.625074,16.3763236618042,16.97221103668213,16600149.0,2407194.875,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,83,427.2148,4.56,4.638521,4.34201904296875,4.8329479789733885,3916498.25,343660.368,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,84,349.2128,3.51,3.6918322,3.323722419738769,3.922393188476562,14442381.0,1046642.279,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,85,296.147,11.56,11.799628,11.507547435760499,12.108847961425782,20897202.0,3074620.599,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,86,318.2795,21.48,21.727776,21.40812089920044,22.08078639984131,42473300.0,7307621.523,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,87,914.5281,31.9,31.806532,31.66303796768188,32.01137981414795,19335638.0,804596.054,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,88,294.0696,27.18,27.131946,26.890072422027586,27.436301879882812,3937836.75,414186.316,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,89,266.1656,6.6,6.5403257,6.253083896636962,6.843166351318359,11164863.0,1546232.605,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,90,345.1816,3.96,3.9908592,3.58761697769165,4.194872913360596,19828218.0,1737571.448,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,91,383.2796,31.08,31.22412,31.09981048583984,31.514405136108394,355773.719,22072.681,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,92,333.1409,0.69,0.60195298,0.4314107394218445,0.8690951390266419,4377987.0,357694.768,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,93,359.1641,3.75,3.6479346,3.459164714813232,3.8555644989013675,15137904.0,764898.188,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,94,416.2781,18.82,18.625296,18.322333641052246,19.185432929992675,15159005.0,3048046.289,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,95,346.1026,5.38,5.3140473,4.996823863983154,5.5663215446472165,3613119.5,430218.772,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,96,411.1968,32.46,32.456471,32.26904159545899,32.68146663665772,10289421.0,504385.358,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,97,325.2167,25.52,25.524902,25.25687915802002,25.8615189743042,9050718.0,1169137.292,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,98,1019.4501,4.42,4.5082658,4.283251876831055,4.735303230285645,854866.375,57764.358,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,99,435.0574,29.24,29.429368,29.220907249450683,29.69962047576904,21957374.0,1999103.569,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,100,364.0951,26.23,26.320412,26.089803009033204,26.628653984069825,46229084.0,5684858.931,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,101,214.0711,0.39,0.58168232,0.4792041888237,0.8253577032089234,2528091.25,169097.309,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,102,201.139,5.19,5.1865127,4.94543909072876,5.421469535827637,2615300.5,248671.68,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,103,469.271,5.32,5.45064,5.194208068847656,5.65873233795166,57777444.0,6352780.921,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,104,312.1961,12.8,12.803011,12.494321155548096,13.202647781372072,12004740.0,1984493.036,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,105,239.0742,4.98,4.8129592,4.518375186920166,5.124089508056641,6818059.0,857354.621,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,106,307.2271,17.16,17.251715,16.90864912033081,17.680746803283693,3073730.25,554130.516,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,107,325.1552,4.26,4.3257629,3.8804909324645998,4.616761169433594,10806357.0,1315634.962,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,108,329.2188,3.51,3.4195801,3.2411042785644533,3.6239132499694824,181556672.0,8312738.805,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,109,471.2655,12.04,12.290327,12.017821922302245,12.602434768676757,6297885.0,892575.73,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,110,612.3079,25.45,25.700415,25.513490772247312,25.932533836364744,91753992.0,7737504.745,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,111,337.2178,12.76,12.83715,12.557386646270752,13.220646820068358,9342943.0,1386399.36,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,112,368.1744,3.61,3.7562109,3.6088507270812986,3.9771514511108395,44729496.0,2683356.419,0.9990000128746033
/home/zzy/peakformer/resources/paper/qe-shift/SA1,113,441.2428,8.49,8.4420177,8.192773475646973,8.735411777496338,45539004.0,5076183.951,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,114,484.1621,15.56,15.608794,15.28971477508545,16.0030383682251,40680728.0,7283071.795,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,115,258.1129,16.48,16.446121,16.079801063537598,16.859195976257325,2906477.25,513478.244,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,116,316.1774,3.48,3.3349453,3.179140167236328,3.559144191741943,23475454.0,769985.397,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,117,222.1855,4.24,4.1490954,3.846593132019043,4.378980388641358,94670496.0,9158475.164,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,118,836.3872,29.97,30.103403,29.87674018859863,30.338353271484372,2261163.5,186714.005,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,119,308.1761,3.89,3.7327568,3.3140007877349857,3.980725803375244,12879835.0,1415178.448,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,120,438.1718,6.15,6.1736033,5.868707656860352,6.411058139801026,11763046.0,1341791.886,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,121,256.0972,15.21,15.083844,14.74155508041382,15.508601531982421,11061743.0,1955226.435,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,122,278.125,0.74,0.58168232,0.45727005386352537,0.8270086870193482,6113077.0,234708.407,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,122,278.125,0.74,1.4498238,1.231854440689087,1.6549771671295166,2247346.5,408628.774,0.9900000095367432
/home/zzy/peakformer/resources/paper/qe-shift/SA1,123,615.3171,25.55,25.712527,25.51430015563965,25.98403720855713,1341638.875,104219.286,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,124,335.1508,4.25,4.4022789,4.232798957824707,4.647061347961426,54988848.0,3187754.077,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,125,694.2874,26.0,26.197311,26.01156053543091,26.447171211242676,70826912.0,5046316.825,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,126,328.1912,6.32,6.425741,6.12499324798584,6.690744132995606,56445804.0,7927386.656,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,127,247.1809,5.05,4.9668853,4.69405517578125,5.261262512207031,41648444.0,4753004.32,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,128,168.175,3.84,3.7093612,3.463469448089599,3.9689329528808592,35635132.0,2503209.91,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,129,348.146,0.38,0.58746561,0.48931233501434324,0.7163232536315918,2344875.25,63505.093,0.9990000128746033
/home/zzy/peakformer/resources/paper/qe-shift/SA1,130,632.253,31.25,31.24797,31.08766117095947,31.47319326400757,176983216.0,7226085.205,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,131,548.2435,21.65,21.686009,21.30648212432861,22.111967468261717,9444631.0,1824959.253,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,132,557.2076,4.45,4.4641077,4.261968040466309,4.8599811553955075,3083646.75,245496.789,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,133,484.1872,8.27,8.5033006,8.266879386901856,8.777880401611327,33610048.0,4370259.19,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,134,451.2019,7.69,7.8336411,7.582382812500001,8.203158988952637,7404302.0,1044713.516,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,135,470.3062,28.07,27.975542,27.789796657562256,28.26786148071289,108713552.0,8475192.547,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,136,449.1636,25.67,25.752281,25.50437385559082,26.03721229553223,14828859.0,1643210.679,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,137,448.1331,29.02,29.020015,28.80530855178833,29.278314514160154,38617988.0,3375143.185,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,138,349.1841,4.85,4.727289,4.530669784545898,4.996530818939209,56916000.0,4486659.683,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,139,420.1372,13.49,13.545392,13.216891899108887,13.928591957092285,14037897.0,2395354.415,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,140,367.1672,10.91,10.747213,10.471877346038818,11.06500192642212,16536648.0,2220808.0,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,141,355.1028,3.56,3.36997,3.19229513168335,3.560211429595947,2055631.625,97801.648,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,142,311.201,21.35,21.452363,21.07890205383301,21.91731414794922,6810340.0,1400802.941,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,143,295.1808,5.2,5.2547811,4.915011405944824,5.5177495956420906,36295516.0,4217404.941,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,144,517.3543,31.04,31.115164,30.960746898651124,31.303379192352295,548244.312,25021.062,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,145,289.1218,25.08,25.158054,24.917937355041502,25.511679344177246,17414654.0,2299416.229,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,146,269.1056,3.42,3.6186868,3.3601694297790523,3.8310130310058597,24788720.0,1740455.316,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,147,278.1906,9.98,10.074504,9.785897235870362,10.428116111755372,93959160.0,16083571.823,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,148,231.1495,23.99,23.999219,23.5923136138916,24.436043205261228,20173708.0,4242604.415,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,149,325.1715,8.18,8.4572802,8.150384788513183,8.74670265197754,44054808.0,6943390.102,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,150,528.1878,10.33,10.53034,10.18190486907959,10.885517387390136,13276947.0,1789957.503,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,151,475.1149,4.43,4.2904839,4.083563785552978,4.6321559715271,3693441.75,262927.568,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,152,172.1195,0.48,0.57879064,0.4557628536224365,0.8664102210998536,129454032.0,5864468.844,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,153,432.196,3.53,3.6713573,3.416397647857666,3.841348915100097,1332528.625,78260.132,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,154,387.2535,28.93,28.929245,28.67397020339966,29.215360622406006,26852854.0,2770360.236,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,155,255.1132,10.35,10.180174,9.88262710571289,10.537315464019775,17323518.0,2667156.036,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,156,282.1605,5.14,5.2873912,4.977141418457031,5.529901542663573,37809568.0,4442753.827,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,157,242.0807,0.65,0.57879064,0.4773296785354614,0.8553062653541564,61601784.0,2065202.389,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,158,375.184,12.42,12.470367,12.159470863342285,12.79552433013916,39921812.0,6340554.789,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,159,315.0726,11.46,11.551155,11.262911853790284,11.862567100524902,539406.188,69619.375,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,160,433.2156,6.05,5.9353134,5.719389915466309,6.235974311828613,12692123.0,1135394.256,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,161,206.1404,3.65,3.662572,3.507778739929199,3.8896574020385746,77970480.0,3792565.551,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,162,288.1598,0.63,0.58168232,0.47523274469375604,0.8448788356781005,37073624.0,1325317.607,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,163,415.212,27.01,26.975058,26.71994806289673,27.22397571563721,36332260.0,3884861.946,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,164,403.0429,27.36,27.335078,27.123528728485105,27.635999069213867,23189700.0,2374301.775,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,165,406.2092,3.63,3.8089939,3.5461760330200196,3.995096855163574,10358432.0,770242.257,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,166,352.2124,14.58,14.613497,14.330929069519042,14.989030532836914,30215836.0,4536400.45,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,167,510.1585,13.11,13.296853,13.030155906677246,13.650590476989745,10903195.0,1502045.58,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,168,319.0753,7.82,7.9511442,7.643171615600586,8.291234321594239,1330348.5,202904.547,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,169,845.4837,11.12,11.202535,10.930868167877197,11.519472045898437,7068501.5,925506.865,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,170,535.1584,28.18,28.132632,27.934971027374267,28.400402908325194,53177084.0,4304272.187,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,171,540.2617,12.53,12.532992,12.287884788513184,12.9319926071167,15914996.0,2115486.181,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,172,980.5722,31.51,31.689796,31.475770816802978,32.03374954223633,17031434.0,1068994.453,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,173,445.1468,9.18,9.288824,9.01260145187378,9.62723300933838,4934925.5,700420.714,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,174,289.2278,5.51,5.6801341,5.396932373046875,5.974744758605957,66085828.0,8410321.139,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,175,483.0852,29.62,29.555065,29.354381484985353,29.891430683135987,45803048.0,4139353.277,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,176,1270.4492,25.87,25.888205,25.664317150115966,26.14201795578003,673757.75,67949.592,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,177,720.4344,24.9,24.842559,24.626114082336425,25.135245609283444,45951200.0,4466232.585,1.0
/home/zzy/peakformer/resources/paper/qe-shift/SA1,178,564.3096,31.34,31.390891,31.248226966857914,31.600213851928714,17438592.0,655758.859,1.0
