,mz,rt,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_2.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_3.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_1.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_4.mzML
40,438.182,15.79,5138548.15298305,4636009.084737038,4654201.458922482,4141829.7688154113
41,361.1199,31.45,854184.3155021475,817913.3611669166,892585.5069585883,944004.7299129026
42,242.1175,25.46,126665.55721748405,108854.4737841723,104110.86181914841,100183.37643889598
43,430.2586,12.2,3464081.678274931,3463937.614130264,3307600.6439292463,3151500.260965816
44,180.1747,5.4,2594914.745908843,1452072.8659806296,3623476.7057757056,845061.9514402644
45,484.1226,13.99,3170381.7931698663,2635696.089578076,2862694.0654953253,1779010.0602146303
46,480.2131,12.87,1564434.3472062452,302150.8331402702,1357654.09742979,35064.035685945535
47,254.1539,5.24,342675.57205576473,368350.77178677387,220424.79577718943,311120.9450250029
48,285.0206,4.69,576710.0521487488,653133.226834167,544842.7077009357,827596.915385132
49,311.0809,7.24,197612.71248717164,306624.9784383217,186069.32600468904,330536.6861894472
50,397.0093,22.45,39596287.53072568,34228394.256750375,36010590.62380295,12416073.487679461
51,338.2514,25.64,7779953.83895781,3578547.732390387,21664547.273901235,1328921.8582541822
52,377.2109,31.67,357.12350852804883,593.3783250231261,1430.1750659181102,1124.066480563279
53,381.0322,21.86,1373946.598047807,214845.99967697865,6204916.770327531,79776.47230765046
54,312.1378,16.4,14944579.553707605,14219711.888317503,14159475.628103347,13761560.865855834
55,404.0368,5.27,1400458.3300993526,1544383.0413948307,1266771.5335629047,1438133.234132999
56,354.2429,20.27,1994255.9910718543,345790.1364268034,9346014.164088566,119582.69291201189
57,324.196,10.39,37607522.518875,39136357.68050953,39512376.18350947,37862867.90119211
58,607.3224,31.06,418.04120259513815,51.71491525304324,404.22736077060625,0.0
59,470.2307,16.3,2563958.9589727786,2353718.3455338767,1778207.841834654,405385.61451890494
60,427.2136,4.55,2572057.803399428,2674805.2488818276,1963008.3509793165,2559369.3502684375
61,349.2121,3.6,1937188.2453459422,2020414.4904831406,1629618.806665714,1876059.8932818074
62,400.1475,3.98,522211.2725844992,653789.6526324807,453468.9313989811,759233.1743029805
63,296.1469,11.82,6768251.202851687,1390685.5416849554,14335548.753499608,303898.5661509082
64,318.2793,21.38,27074850.591237877,14603941.556541506,33053013.757669494,1370188.9544731656
65,442.2221,17.83,17312502.365464963,18863620.675371986,17000627.94429143,17087866.72835821
66,914.5269,31.74,1296362.40177841,932700.996926609,1487216.3432558412,1534438.0907009388
67,294.069,27.09,1592261.79372363,1336350.945362765,1496181.8649330435,1377028.0921453729
68,266.1653,6.6,25046324.82041179,16677611.60372348,33428092.75324669,8537362.899096446
69,345.1807,3.77,158347.45662460988,159689.94967806025,142943.404451188,169746.65302386857
70,383.2803,5.52,189.20260149648396,320.14793050769487,0.0,145.5521278821978
71,383.2789,31.23,71470.74816968184,68512.73915934142,62472.06995892779,91577.038069434
72,333.1403,0.52,432817.0732554191,471426.71688770474,450805.1864556493,499366.94013026677
73,416.2774,18.79,708719.5249610245,175652.73840082344,2318428.8293557907,60751.815952480596
74,346.1019,5.43,147070.89602334445,89337.51406413328,168833.2512488433,64238.1825863855
75,411.1975,12.38,933209.6560219344,887097.3999382922,882096.1799403044,881628.3085133468
76,325.2163,25.75,2639810.3109221244,2713917.2207733863,2778478.5707397684,2622187.2307512783
77,1019.4478,4.57,76542.43396749659,78201.7929478621,62797.51037648301,61255.76120620126
78,435.0565,29.33,9421569.232133327,9287072.700931042,8316633.951917343,8382708.304988669
79,364.0948,26.5,10058743.514668329,10927728.853188893,9246213.648207841,9054510.598586915
80,214.071,0.52,45.03003021419664,127.80323941060718,65.60050555770442,31.159550463163605
81,201.1385,5.27,160054.6777332454,131229.63648191254,168043.71415229008,87189.17425318503
82,469.2698,5.41,15640490.715062879,15309489.97046612,10132439.010746762,13193745.136406938
83,312.1959,13.03,6531244.239215759,5054681.374271716,6450197.9710836485,3516132.522423292
84,239.0743,15.0,2445720.364927905,2298021.1540607368,2325712.006487801,1925036.1113703526
85,307.2267,17.45,1819858.2345819955,1771085.9800401293,1917629.81927843,2055803.0670854724
86,325.1546,4.22,2164430.0971453455,2221494.7305889884,1829307.3942461703,2094767.3233563257
87,329.2172,3.46,5435280.755048804,6292038.072292529,4261706.819896069,5966248.060599318
88,471.264,12.36,6639229.6530521335,5061380.330926746,6481451.367280436,1884562.4793279374
89,612.307,25.64,23048890.52798396,10298984.030261908,29804567.073858958,3580158.335760762
90,337.2176,13.03,4588739.78558369,4909503.085298408,4473387.934501426,4712560.251788107
91,368.1737,3.56,10789626.77037362,11140011.198123235,10087597.8097298,11025706.18369215
92,422.176,6.14,890546.2017566622,1160854.6671096643,913966.4705719937,1378723.780648021
93,441.2419,8.5,12307.686472140107,11653.354059829733,18742.79423519766,10233.15947792898
94,258.1127,16.86,666474.9456601837,652163.619800633,434875.2018884632,354373.8776152974
95,316.1766,3.39,2388875.522522922,2301460.525578269,2088558.2379555858,2519360.6409067586
96,222.1854,4.09,9988345.868233852,10848553.150208753,8484388.60066659,10237594.096014185
97,836.3853,30.09,721140.3590259783,226197.50146582414,796686.8798192284,240767.20509326653
98,308.1756,3.68,1685721.8154773475,1960283.1730517778,1432652.6447412367,1905661.7050123762
99,542.3112,32.01,4780895.716419321,5105143.167522639,4590753.862311258,4709642.1155076735
100,556.3274,32.45,17085219.262978964,16680206.294948429,16847402.296207894,14032567.932746992
101,438.1702,6.01,3917200.1829651585,4211467.093393993,2683261.5991159556,4026876.7428629086
102,256.0969,15.58,1382075.4616026839,1446244.8076847692,1389917.8475171465,1515358.447593855
103,278.1214,24.17,206036.7412080596,767.9099288311461,2138334.9575617467,65.95139506499056
104,335.1502,4.46,5962903.476999276,6435829.601659378,5370952.840933467,5539718.85945573
105,694.2863,26.11,11470.478255893386,12491.359150066062,28619.737056178135,13100.559481351585
106,328.1908,6.24,13630116.224279687,12757826.002512813,11234913.996582229,9320265.02903723
107,247.1803,4.84,2300827.791416269,2510892.6952041243,1357488.8484646347,2518147.4381539286
108,168.1742,3.73,265966.4497074032,249272.84036220156,261382.2743305508,248513.08899595018
109,348.1453,3.12,542906.5186416967,504594.5110710379,517427.6329126797,491043.0160812792
110,292.1114,3.05,5351.197995673034,5318.896668614831,5018.924714245477,4156.249951303714
111,502.2384,23.1,2477507.083517323,592448.6718513553,5166550.13660774,91931.90477285367
112,632.2532,31.01,171.60185633552484,164.79440973809523,278.93510197010517,310.0106747109646
113,548.2423,22.26,2583752.9091722807,2819302.98603314,2517495.5509905904,2438159.0442675822
114,557.2059,4.84,2129350.2223810907,1951060.8419758757,2162928.5682362025,2020150.5116302902
115,484.1858,8.52,11245515.943321453,10853895.676043948,11080067.37690881,8091295.172708307
116,451.2005,7.96,2093893.6483153796,1066989.6020749286,3285067.9859033492,391454.3676481435
117,470.3052,27.84,33961267.8803873,48393780.30247388,15139177.288325291,47925456.250213094
118,449.1626,25.69,3249953.8246204006,2746906.529647335,3049205.496801198,2696619.660299821
119,349.1835,4.98,9843575.050030146,6980509.6720863255,8199298.8953594,2586932.847073486
120,420.1363,13.88,5361099.13682352,5182730.9351968,5329316.282854269,4835622.117282461
121,367.1666,11.16,6208067.598229462,6354205.724518859,6163816.583716061,5983085.570499353
122,355.1022,3.5,20383.118308942903,23661.255795642304,22446.549559589435,26348.244652250265
123,311.2005,21.78,3493043.699745056,3920950.366969536,3363030.9975635866,3636434.834377979
124,295.1806,5.03,7771692.598241641,9302112.428856308,5368282.605709503,9761608.175783632
125,517.3534,30.84,55231.89786551108,53805.64747160512,48656.660822467595,58102.70798565382
126,289.1215,25.32,2801576.8183145286,2431296.5287231375,2636671.5190756246,2739710.947072575
127,269.105,3.69,1804800.2795830723,1816937.7201182398,1660107.8535999474,1942692.9281025568
128,342.1695,3.46,2530501.8566200873,2539462.926302935,2607793.31491468,2673887.7670361516
129,231.1493,24.01,6735395.018038738,6476630.2661676295,6882640.113877218,5580155.192529868
130,325.1712,8.43,176704.7502403927,171581.00318225118,276176.7566290042,101077.97757513185
131,528.186,10.44,1305838.2197431512,1378959.4160958733,1245392.4607623566,1027343.3711996753
132,475.1137,4.15,535112.5855383149,693659.3615777495,228587.35237692576,741567.8311992502
133,172.119,0.43,1506688.418961287,1576949.1728223746,1585404.8923172313,1956896.312886064
134,432.1946,3.56,96216.80912318299,111742.22766102858,107007.95701236071,101595.21635853725
135,387.2532,29.16,6188992.238192359,6435833.917051652,6635718.948279882,6127615.803070179
136,255.1128,10.4,1460045.7399164008,1499740.6252899836,1447926.4291360877,1389856.5204074942
137,282.1603,5.25,7317939.559517573,6022853.216707867,6997931.629868002,5536420.870592828
138,329.1532,3.35,142085.22501391856,137570.17007094194,102809.43976480226,154284.13819588162
139,242.0803,0.55,763299.0203930094,913607.8663441505,765701.7348971525,843728.4762285743
140,375.1836,12.53,2883109.2992198016,597129.7015768779,8355571.029857968,172267.9790248485
141,315.0722,12.17,582201.5588712789,549779.7979247714,578412.8557139856,544656.4535224775
142,433.2145,5.97,115.5878891596715,149.99535062961627,185.54242842541987,151.1725572136984
143,206.1399,3.71,5607060.295697807,3493779.718566287,6534912.106741882,616354.3972295856
144,288.1593,0.51,38.64954010133665,51.07250470861512,78.14425594061126,66.53817810490678
145,415.2118,22.69,9188992.156660637,9359863.19550765,9257463.834331913,8219533.412342416
146,403.0424,27.23,5053062.368756388,5217863.226519258,5155662.632603047,4462343.335103504
147,455.1755,27.86,3749399.702762733,3505314.6162626534,3723281.840617656,3295116.3967385655
148,406.2084,3.76,912366.8158963431,1011791.5188183907,697016.9982020739,1197660.340835289
149,352.212,14.24,7660003.903802696,8132698.103672684,7461032.329462087,7223816.612828236
150,510.1568,13.1,1446885.0354189381,428861.93413068226,912169.8096822378,98686.10851733302
151,441.2036,21.73,1203754.057334891,21414.912621302872,2794472.4222311806,1513.8025876189276
152,319.0745,8.14,578871.3637683112,645823.377815853,602348.3644153387,610010.682421389
153,845.4821,11.33,8.66440677946466,116.18798150992043,120.02305181998469,24.44221879832236
154,535.1577,28.13,9365935.448703172,10284093.752838885,8949180.291366797,9723165.416355079
155,540.2607,12.74,8033589.034122572,2769830.524073806,12636910.068225022,910217.6731729691
156,615.1235,24.13,42.16917248325901,0.0,106.5381693374483,76.58129610986299
157,448.2452,4.77,1961648.5980953528,2622235.13030225,2298753.2407744937,1883985.6053205687
158,445.1463,9.37,836.0320839797253,543.0457821947364,1196.2388068435243,717.0395784742666
159,289.2276,5.46,15566561.32658138,14349170.375657342,12222569.084941346,12289516.976140378
160,371.1062,24.82,4630688.28142786,4405674.935785332,4414665.411857914,4779155.297531356
161,483.0844,29.56,13823910.50765352,12128383.668397117,14001511.030158442,12976932.446205955
162,1270.4467,26.27,29391.067796609837,67.03508080185303,97065.74354301814,0.0
163,720.4335,24.79,9933103.774821205,7571720.136454635,9050427.199184172,12227268.156830236
164,564.3079,31.3,339274.81347534235,193914.8164315329,409928.0259209835,256835.96556698007
165,412.1917,26.79,1192635.5961677202,1175970.1243190197,1214716.5679342896,1301244.227756607
166,847.4493,22.6,736564.1850017266,126082.85695352056,3194111.1075546434,37094.485693275026
167,294.1646,4.44,733682.985115763,622267.0774702075,505744.2616027306,358639.8828581773
168,329.1328,31.43,0.0,91.42022209232996,0.0,246.2414145482196
169,296.1858,4.23,8376860.134433553,9579433.173299722,6232468.319605948,9171446.563097356
170,221.1109,3.9,4028936.4080676464,5080674.588020304,3145778.0197237832,3864947.2289301045
171,304.2008,3.27,1184030.2123675297,1153397.6358400746,1101618.6239743824,1219083.9890625512
172,496.2416,4.34,554.368980522049,649.8632183985517,0.0,48.219925592150744
173,379.1639,27.68,1342234.4960281434,1024577.7756263659,1173853.2033082657,1157411.0645037605
174,390.1576,4.32,503823.52053223725,544099.9109041299,362202.8297074626,507071.9107069588
175,391.1471,3.33,228376.67073678598,286095.56610757916,268888.8518511012,332883.32895360386
176,285.0669,24.67,1402951.9699955569,1321273.1692772263,1375112.20666198,1289283.8645905436
177,371.1259,8.1,1694634.0017454308,1684769.4350226056,1446942.9170109783,1440975.0065766843
178,308.2586,24.65,8421125.036285765,8453536.256324768,4753456.214862999,5871517.3460862925
179,376.1451,13.13,10234933.27744351,5025930.896354098,13540654.746697074,3286741.0055091693
180,451.1646,28.69,5564402.275711521,6009275.665583799,5697791.343576198,6018852.522263836
181,227.1115,3.76,458483.59721633524,490203.6735722732,540274.3183946384,497127.1457773875
182,616.0846,27.05,1029862.9302013684,1102704.5388780169,982162.5305890098,1062757.9577753427
183,442.1883,15.75,646429.8247764199,101517.90358213388,2517298.1631976813,25870.946996027156
184,398.1978,11.1,17550723.627738018,19806756.507526297,18283108.087621648,18256903.856531955
185,267.1856,7.74,931527.793532453,1023277.8199497381,577192.7509672238,701840.6672023283
186,460.1975,11.45,2189650.3399090827,2082697.2162873491,2268020.290171064,1861054.619435698
187,493.2632,18.22,86045382.14096422,30828584.466622435,173570865.93075716,9180757.632971345
188,417.1279,25.48,1943362.8132518926,2185392.9875913495,1881524.6291191468,1994432.132044411
189,399.166,4.12,3707805.163830198,3938179.5592823513,2847898.566055026,3656652.123377485
190,200.1096,0.49,439812.7393646109,527878.071476111,400904.8332496009,528521.7536696979
191,186.0911,6.06,104.90917592052142,213.04628723945999,108.14884857311856,137.6137996702658
192,316.0342,28.3,894340.8785579032,912839.6803051734,863334.5689859105,831749.1551646179
193,810.4553,32.43,70211.6062018525,86048.10752558935,84185.05969177284,68035.58865375577
194,394.1395,12.88,2021413.2954235994,2229764.0148623036,1816217.1584030266,1277341.9084625728
195,486.2001,28.37,6363952.755101487,1555265.6294976615,7559794.494792582,45943.05677363995
196,461.1596,27.79,1561081.0640482695,1699967.5447275823,1485627.6807801272,1625023.0571578667
197,308.1427,4.0,1547819.9090418736,1581404.9408480893,1476024.78373159,1728800.879816271
198,416.1626,9.61,398892.6165051417,6725.707403512129,103073.6056548623,323.8981664468206
199,359.2441,3.33,1195710.0799879027,1147186.0967058258,1075115.8680468441,1221481.568435781
200,351.1951,32.51,68700.57810649349,98341.30560332205,62972.27337992017,87851.47964333622
201,302.1751,3.6,830183.3349445683,944483.8668925269,679098.3043049179,926137.106523996
202,339.2171,3.62,1491.7063329449466,3024.3109624079398,1517.8780256763166,2240.5374614882394
203,331.0429,27.31,1641935.8359675766,1555718.7688753584,1618069.5428812993,1237919.898312313
204,192.1383,14.11,21398606.529509317,20364967.45799618,20709015.236242425,20770366.17988268
205,340.3688,29.13,3808197.2084651496,4351003.638369143,3669810.796266619,4689025.708330996
206,555.2517,3.48,8337344.3660892015,8792739.867725156,7797396.284905122,9476241.833796704
207,305.1085,29.77,37239855.22417893,28067920.924237885,30972272.970779594,29789485.143312287
208,109.0756,0.62,174824.4510854006,214721.73687485384,181278.37231569987,145177.29656415977
209,204.1382,18.14,21537149.82978595,21227437.406628896,22601640.29202752,20489974.968585145
210,291.1956,32.12,253.62534121019058,243.7456714337987,481.72673043938886,368.68825607581573
211,362.2113,32.24,3108227.527766048,2759101.1506955745,2621202.79347268,2607924.402669287
212,220.9531,8.93,904699.4132474615,917608.2660160939,904938.4162720892,900834.474897104
213,279.1593,31.4,3013800.090045256,2616107.4949753834,2568452.4590925,2402396.184554041
214,275.212,4.25,7130637.59210302,8306952.729000918,5309261.453655964,9491859.149646126
215,428.2543,6.85,5450959.412186678,5596778.963248362,3774441.777200629,5709689.609004696
216,214.0993,3.46,254106.0513619744,284763.55094546545,197206.28532151063,371940.6082992402
217,427.1165,4.22,191.10192869487162,92.50488992876652,0.0,69.24663939216222
218,347.2215,13.33,1848041.592035235,1723499.263207021,2039773.770894211,1763757.4411253317
219,488.1626,7.01,2158413.782863359,2178514.823154879,1553750.0499626165,2126480.753571472
220,489.2277,10.61,5177.21376460031,3429.0183852384966,5178.087637064709,17408.172908926797
221,478.3215,30.23,0.0,48.240437543363925,0.0,0.0
222,464.3071,0.75,6635.277844386807,9714.893757729455,9.526322823873192,11370.028119340672
223,450.2886,33.54,54828.63046992199,56270.95279002011,53289.62057953973,62357.72478286179
224,233.0922,9.39,2352699.505980474,2303623.1470014625,2476407.74174523,2260136.6339500444
225,558.2299,21.94,5175234.113788257,6148989.184696171,5024662.4713224955,5062264.9968816
226,417.1177,3.3,8576.512615901556,17673.833380384745,13103.71010050529,7211.099472836262
227,529.2286,31.06,34803.71081527378,29507.96872578114,38911.399435019615,41773.478366007876
228,359.1963,3.75,5396782.017880864,5860429.9352573715,3904081.9148926525,6036413.664108657
229,313.177,3.55,2781897.0571796987,3173112.085227701,3021174.960255623,3239174.860335752
230,330.1501,11.0,6949419.942242738,4381692.229614957,7261026.254786053,1108166.0790968568
231,433.2223,22.9,5198789.783146534,5035956.061983526,4715955.387022445,5058898.59529301
232,234.1125,11.53,1012117.2632218857,933538.1356963599,997944.4605904783,923447.5480516932
233,413.1196,7.45,2139194.6882821126,2130846.9060745137,1765058.726744089,1451116.984440136
234,163.0858,5.69,587900.7936757122,606479.7919441375,548514.4970227235,635950.1932694011
235,316.2018,3.32,1207225.56546515,1388448.0018620777,854929.5459423765,1352839.364815603
236,220.0968,6.94,1538277.1426875389,1698938.343176083,1483244.4209863946,1783265.485900727
237,223.0867,10.9,4111315.120466433,326679.64597794437,10115720.812042754,20530.409931620026
238,119.0602,4.97,409437.80594286224,430234.9839865981,419431.76869002293,461241.00774715806
239,185.9774,11.02,95607.31715024238,87005.60733598318,85795.37321187647,86279.8693599975
240,226.1087,3.69,2977696.279729411,3251228.2797903907,3532736.3337029847,3233452.044839382
241,296.2011,6.88,3316925.0027441625,831407.6318024041,7843923.400817794,259331.76043998793
242,306.2068,3.38,20066.863310649813,22317.258188848384,21392.683944999757,19131.002756807815
243,425.2436,5.9,3920610.6934973313,3782038.240229875,4767332.268865515,3606813.3669113824
244,457.2334,8.6,21554647.403083116,23912178.024685625,21752568.31326449,20678911.986883078
245,223.0755,21.02,6539066.479800532,6355190.136009056,6834926.733416695,5553920.0448484
246,433.874,3.67,1135958.3729223,1104428.505980153,1116158.6432062713,1428301.6729734528
247,156.1013,0.56,52011.92551310526,66742.14041386922,55174.85584769069,63760.589515843814
248,1135.377,1.16,8.965049678550477,0.0,0.0,0.0
249,329.1942,6.53,2247.5991704147746,1447.0770437867309,3493.1087086916477,847.1738384769812
250,175.0363,31.35,144944.8046930602,217504.11892914234,247522.92115234467,212438.9012039805
251,225.091,19.03,1504598.0777415491,1433056.909710003,1513777.8381126847,1381540.8060745408
252,189.0543,7.91,195016.31527172466,202700.01867844185,180692.85843170562,193552.36384896198
253,386.244,7.92,10329709.447315456,6741992.197001375,16768044.11239606,2455770.638667915
254,318.243,17.67,2424141.4821911016,307439.8832364761,3817783.287776489,52578.26193235976
255,325.114,3.04,188737.1538341461,176692.54106945297,199697.00543802217,170678.33079677352
256,325.1152,21.79,136433.3110654941,88047.61201815102,124130.84979173954,9190.231841599394
257,447.0919,6.64,1746336.4703489917,1829147.0462939357,1719978.0711393326,2051492.995284055
258,265.1909,0.67,459329.5970492,521469.30714790744,446172.2531449414,499135.96253078897
259,249.1959,0.62,334299.6709201757,377324.93850384315,334198.6889277041,350172.6679825953
260,385.1296,4.35,1000235.2197250349,1045814.7248948459,876802.5512998768,1048470.2002282204
261,343.1434,4.43,4417218.059978679,4687902.046423312,3198055.5126009574,4460340.300745423
262,395.213,11.01,2993235.4225587654,831285.0513632585,9445813.843065962,352984.71100735344
263,381.2538,11.88,6762050.326222599,7472757.012820056,6450056.029009023,8346311.404831348
264,453.261,4.84,7846211.359563088,4990079.4536888795,6972316.228899288,1331854.974073945
265,330.1272,5.54,11164439.586764297,12665099.703110911,13885955.876217607,11288978.545021433
266,347.1249,4.06,843882.4905636822,842364.2950365539,816125.5216269009,927031.6348664814
267,618.2396,7.97,2051074.9014256499,1979651.1819503845,2157905.969563524,1997274.5943010668
268,501.161,22.09,16281572.626786934,3300811.3202066906,47179292.86860355,627606.3248552587
269,526.2176,23.04,36058120.49056204,30225675.062410057,36679232.467809856,30308897.01740922
270,334.1664,29.53,5905317.768197972,5230199.075370597,5487249.1679689605,5616718.83473928
271,330.0582,25.82,393383.37462684937,413760.58958458924,391450.72956598,400589.57706056035
272,397.1691,6.41,757790.3203650358,818392.8884736587,788716.56775398,770275.8275728303
273,455.0437,27.0,4052673.9605793715,3758041.8203041134,3529223.928588012,3614063.5443788446
274,315.1502,7.67,869120.6692147257,343956.7132093321,1740274.736128138,106747.61105065845
275,469.2459,7.16,4576498.446696302,3704496.871476787,4102081.250727517,3696444.8388550594
276,352.1818,5.17,2237384.654902108,2755150.3663768093,1438702.9434115973,2880858.161055551
277,322.141,5.47,271966.30326831545,189665.5134842818,292460.2336124879,14043.79045940067
278,501.2786,5.64,4233663.1073997645,2610934.26520695,4570151.245769049,580426.5396212124
279,402.1926,26.41,12571892.892130295,12012737.67124607,14898531.845013388,11873902.731935324
280,287.1293,3.51,5055918.3188066855,4144830.2809075536,4452977.6318228375,3810785.646245026
281,341.1524,3.58,5303.620383091664,5969.690864885906,5962.730005751951,5535.865145839461
282,481.2092,3.69,0.0,21.07858243567009,49.495329128855985,35.25606702655396
283,435.159,6.46,0.0,48.06580946994339,141.93961371394587,0.0
284,444.1191,26.74,13763619.735215236,12433897.378188252,12268386.284526948,14036811.287746286
285,541.1421,21.91,4026734.4387842854,932417.8155874893,5233775.512247486,157869.45541827468
286,479.1491,6.74,0.0,0.0,0.0,85.5799202372709
287,428.2709,18.56,21163038.694918133,9872798.379255379,23508823.125856664,2033624.1182249398
288,546.2824,6.3,6028322.345514844,4694182.233375577,6465575.682796227,3331920.6494719605
289,573.3429,3.83,562742.6879396539,407880.81147041597,539415.9102699726,182280.80203499907
290,435.2501,5.5,4469803.932786392,2989223.212603224,4539773.6210791115,271948.4713476641
291,434.1688,12.54,7105518.880561029,7451933.413909571,6375132.050917898,8058985.912703132
292,485.1883,5.37,4364504.793340225,3213552.9783870215,3815514.1771548353,1438573.8085586515
293,478.1557,26.36,5875146.493487075,5372677.30475928,5995585.379553489,5036296.237246916
294,409.3322,3.47,1600161.3449212024,1535160.6711923785,1237578.9664443294,1469982.1680263267
295,228.0342,5.89,1296165.524747463,1601839.4129963256,683565.7086188117,1527845.425885297
296,639.3768,13.61,15421210.52520354,14881494.73426111,13616577.059522884,14657317.31168047
297,628.1011,32.02,1034686.3301548889,812349.1001442813,967007.8164830044,897395.1800095605
298,342.1006,12.98,11459966.345061732,11542828.829977062,10924289.747720223,9159658.109939473
299,507.2333,4.16,1008103.3806238284,934753.4188064463,706196.665957605,718099.9587556696
300,518.1647,27.56,1990.2099140321457,1444.603403734239,1973.2075533184768,537.7510895883225
301,414.2865,3.65,5797946.973973946,6897891.8895971505,3923633.8606622107,7704242.5789903235
302,481.2919,4.65,2113083.688047387,2294281.9132471927,2190440.3488262515,947809.3649025487
303,501.2331,14.93,6053101.15505342,1837599.6608107032,2774830.664755064,445045.0829781203
304,334.0642,5.33,1071131.2274557177,700281.046811678,1074263.4377256525,4157.980114882395
305,310.1414,14.85,3523130.459664588,515665.99853621016,5770154.380795069,95928.05375271504
306,448.198,14.73,6912693.020160126,8827246.42793041,3189300.068065225,7773764.305563492
307,354.1268,5.63,2652261.62817643,2707998.688472669,1931295.6146163112,2255245.7832210264
308,592.0988,8.26,8279469.251769435,7958134.675776337,7895821.3380718045,7313051.524361031
309,401.0467,9.15,2236.2348928024867,673.1258225499034,3143.329551811341,390.5980059822732
310,501.2051,9.94,16764839.639271582,10349496.12171975,15181877.348803854,5495094.449964164
311,499.2504,25.24,14828262.194472624,14979431.500967955,11112389.653483279,10061554.579326022
312,376.0823,5.32,3603961.1214441014,3558020.749733945,3354744.285898999,3806881.878075209
313,557.0004,30.39,0.0,15.8574730350792,0.0,15.846040548450716
