,mz,rt,/home/zzy/data/raw-mzml/good-mzml/TOF_test/SampleA_3-20170326-960MIX_SampleA_4.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/SampleA_4-20170326-960MIX_SampleA_5.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleA_1.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleA_2.mzML
96,222.1854,4.09,12633411.579384612,12195934.496725127,13009249.958739808,12435682.433135822
97,836.3853,30.08,882270.3781492704,739547.2696093854,169702.6135255982,200773.23076716944
98,308.1756,3.71,1347889.9068904705,1264719.6845287425,993059.7203513554,1295730.4561369526
99,542.3112,32.2,2716781.786804407,2769348.5938349967,2483787.1611549417,2851099.354635033
100,556.3274,32.61,12902204.387666907,11499997.440993894,9945183.875375092,13934994.490088703
101,438.1702,6.2,3388741.545803048,3422328.9554863437,1373970.1118298932,1503018.9745635209
102,256.0969,15.53,1236590.62059534,1257524.941897215,1204517.0917992287,1040081.4647280656
103,278.1214,24.24,1986217.752747325,2961249.572867736,46670.66884155862,138544.88794079973
104,335.1502,4.46,5424277.252155592,5259449.234035751,4617614.893196626,3989400.3125198367
105,694.2863,25.95,3727949.2297892147,6591783.827752799,4683.374114084398,25351.14580655901
106,328.1908,6.34,12908349.331311584,10914073.31047476,11178083.66793455,12195882.23784728
107,247.1803,4.88,1846685.8535906305,2064036.5904719576,1059049.2336700049,1027876.1007535632
108,168.1742,3.63,391122.67693128064,387803.12312149897,314319.30137895676,376221.19263927167
109,348.1453,3.23,465603.9540024777,365394.74283406,364190.18351841683,337073.8577447084
110,292.1114,3.22,345783.3120384399,330026.13440595893,295118.6850983735,289872.4242164132
111,502.2384,23.18,4918807.3634895105,5475229.931582828,904972.8069001331,2355604.608514588
112,632.2532,31.15,14686188.310215106,15939422.96705197,11985862.797327347,12753614.644447358
113,548.2423,22.09,2020111.2924512275,1868531.440983602,1954931.546207338,2012641.5112726598
114,557.2059,4.72,10498.268393373757,8370.68131658118,2476.011871950669,7008.3618008039
115,484.1858,8.47,7707463.526048771,6837210.401926504,6655218.282461179,8567977.486059053
116,451.2005,7.81,3852774.706033921,3812566.466867788,3026585.577865248,3352196.6232587597
117,470.3052,27.72,53198919.85339603,44878577.28411318,36756030.358771786,45835931.854399435
118,449.1626,25.82,2422069.480996384,2735383.4104432343,2902952.3891359977,2727244.956263348
119,349.1835,4.82,5440092.519153749,4684355.135980091,5408297.30610658,5426238.098397337
120,420.1363,13.86,5195647.654978218,5575292.624903828,4721072.543954681,5661972.706293427
121,367.1666,11.04,5089027.32510374,5374641.279923631,5175724.295248533,4904790.1268804455
122,355.1022,3.34,41612.00297583908,34410.832305795666,32442.693755721397,29006.91184433547
123,311.2005,21.85,2465431.3043004447,2514575.4870883147,2613101.2098131445,2580921.132596485
124,295.1806,5.19,8658165.166197881,8374958.985343208,6847572.291617755,7560407.915810585
125,517.3534,30.95,48963.38158156235,48425.06920953869,40568.252928080925,35833.0827017394
126,289.1215,25.35,2337587.315550641,2450990.7124825334,2440949.173285006,2591043.974001365
127,269.105,3.56,1914516.3819783372,1522822.379633838,1746295.7688623888,1534381.2641844554
128,342.1695,3.32,1188181.8339630878,1216149.227623734,976185.9945712755,973548.6252490624
129,231.1493,24.21,6731369.11183325,6955293.418364179,7236496.843221782,7899283.083352169
130,325.1712,8.43,18901401.037369184,17705782.44040902,12053989.474048419,16739289.083587646
131,528.186,10.47,1062946.907737194,984105.9738949689,697153.9642186674,897752.6919410318
132,475.1137,4.26,1035776.7359827156,729804.694077627,1192229.266901269,1093654.6325056732
133,172.119,0.58,345078.13769589184,348356.5179622486,319907.50893265766,356123.5910919497
134,432.1946,3.62,91193.07691274618,91703.47558128195,61726.11430423512,68803.95446796372
135,387.2532,28.98,5868915.815940352,6345296.769368568,5962139.522215058,6192882.059888435
136,255.1128,10.47,1121483.7972540502,1055991.0177986822,1052301.3392278154,970870.3530894486
137,282.1603,5.24,6670570.0621012775,6972083.416554829,4082326.3288942804,4256242.709416471
138,329.1532,3.27,10035774.276564633,10862934.772152554,10752293.197902976,9058353.32242918
139,242.0803,0.6,714340.8528575837,771060.0996325697,678314.2656279248,783467.8193631239
140,375.1836,12.34,12443901.593069047,12708303.834189514,5980073.736327423,8502866.138024548
141,315.0722,11.99,457554.9422566251,416969.4354174451,394106.47119006375,421292.3298672719
142,433.2145,6.07,1876862.0932263804,1716502.8782394237,1612967.683013136,1494782.5780097428
143,206.1399,3.71,4591289.3331462275,4140822.1594315097,5096420.693796993,5014096.628035682
144,288.1593,0.59,287286.1665580303,279566.37408637593,237013.97104670666,264227.47430620325
145,415.2118,22.78,11674078.231300618,11889478.37880369,10143029.354255447,11227730.6269492
146,403.0424,27.42,3670691.2068576086,3793148.8245027293,3899616.8708420196,3366324.2862215587
147,455.1755,27.82,2357851.0961972657,2295584.6763073765,2741925.7589961,2409202.053505947
148,406.2084,3.76,1047521.4741810628,1053613.9145724182,1038790.5146933803,1117516.643897036
149,352.212,14.42,1198603.5066985623,1376926.4201646773,11124.429160258813,38943.978544000296
150,510.1568,13.19,610498.0661311543,635793.5594964387,35765.9814712885,100627.15145841318
151,441.2036,21.57,5295902.646698693,6698884.8581285495,206659.41311439648,748277.7170753124
152,319.0745,8.24,532755.141978069,544979.5386496577,532851.2982846476,510534.4940052065
153,845.4821,11.47,3160677.686941884,3587654.0342596904,4034110.0223143813,3903776.5603526672
154,535.1577,28.13,7490495.632085776,7604218.892837367,8709428.025859183,8715363.307419917
155,540.2607,12.55,12477316.461446814,10368994.722823028,11502919.292438136,11839467.089441933
156,615.1235,24.23,17547.9987745567,19166.669846197743,11591.895552183943,12778.498722965227
157,448.2452,4.7,1906358.9147567924,1926867.2522281548,1959215.614650515,1914814.4982630718
158,445.1463,9.27,1291037.4553092606,1599180.3543757638,380586.4508995011,785678.1858011393
159,289.2276,5.56,16425416.2662177,15882381.649132922,16785364.41976458,15798647.207390156
160,371.1062,24.73,3440398.9333177297,3484914.146945853,3413686.951660145,3397344.08881328
161,483.0844,29.61,11136683.626736507,10617180.455453014,10545466.936772812,10417164.248194087
162,1270.4467,26.22,210881.2951681917,300665.81285567716,186963.79254973153,171939.52260190158
163,720.4335,24.74,11399833.292974245,10578486.831613397,12393698.656252744,11530061.961224241
164,564.3079,31.29,354079.11383845704,321070.2316467031,318175.9927045172,326154.5579906531
165,412.1917,26.95,658957.0562458173,647784.8878819121,561717.1367610394,617138.8539716671
166,847.4493,22.47,4337795.314462178,5105732.212852006,156952.21127936966,575703.6785113271
167,294.1646,4.51,713929.3375004288,686872.2613347225,579428.152440497,591855.2880231997
168,329.1328,31.56,20046136.212157518,16488820.30026626,14872455.075348565,15856188.356402671
169,296.1858,4.41,10710238.515323129,9834867.435708132,9542040.776014064,9746345.972143121
170,221.1109,3.86,3470264.667522778,3385327.981148414,3879531.4718162315,4330135.953589148
171,304.2008,3.2,346760.14797919785,383469.87265614956,340064.7514256525,260786.32777857242
172,496.2416,4.53,1755377.7525622074,1651826.3801146224,1492803.1915941832,1517250.6844086722
173,379.1639,27.68,1099342.5999385403,900132.410603459,1338747.3507248112,1353334.5510208684
174,390.1576,4.43,399759.6798261054,301833.74810829235,393114.4370226986,386348.9716568117
175,391.1471,3.27,377504.20547369076,363420.4534509042,281322.79611890414,279241.0025625797
176,285.0669,24.8,859002.4270380274,931574.4344237512,1058787.188770503,929927.1803930241
177,371.1259,8.02,1209966.7540754285,1274902.0221383784,1139667.2597875227,1214725.102814848
178,308.2586,24.7,1640273.164173663,2362746.139964523,541.5929970591653,5542.471087876302
179,376.1451,12.96,14446078.090459771,14709825.776103653,12204080.671952095,12870077.38934213
180,451.1646,28.83,5506735.35742625,5656599.694393559,4918198.370751531,4682249.233494445
181,227.1115,3.82,227140.44347887766,236097.81180970787,293177.0859749515,295864.06006854307
182,616.0846,27.2,622699.7722167457,734290.2335753964,828365.7673259694,759916.5343469612
183,442.1883,15.58,1178877.6926186837,1475173.4044457218,48228.60627904918,109422.76811239388
184,398.1978,10.95,15525356.044063993,15460653.076924907,16023845.641309647,15912730.23645291
185,267.1856,7.84,2924574.2809172566,2315056.9150150707,3599120.7360249865,4547140.588114573
186,460.1975,11.39,1520090.6900087155,1707512.5898364459,1727564.6771337853,1797616.6468086524
187,493.2632,18.09,57622925.74245232,65538125.66172014,196398.9502447793,1927141.753636548
188,417.1279,25.46,1822450.1182016262,1837722.2011707611,1745344.2231913996,1559431.5971171136
189,399.166,4.11,4102498.7504660767,3460220.0906137647,3493194.725014727,2820248.2410271983
190,200.1096,0.59,111567.97063658352,121446.57961857662,86170.61151474566,117007.89474070788
191,186.0911,6.22,75730.99707147233,77365.86983628452,75752.43983750205,84097.97672977987
192,316.0342,28.14,838111.0997776462,803511.3452624569,873559.6764808148,832463.0017016665
193,810.4553,32.27,12328.218594761429,7956.490267287134,10753.16875544287,5825.481577921817
194,394.1395,12.83,2292860.056287736,2263384.2996410667,942426.6613504717,1535836.43763498
195,486.2001,28.43,1560164.975164034,1976949.2386643188,64859.1537318602,162465.34227446196
196,461.1596,27.85,1360730.9015499034,1222551.8522774344,1244290.8084800483,1334402.069363137
197,308.1427,3.91,1644709.0276449595,1613017.0882383434,1542139.6447025652,1483342.5212976737
198,416.1626,9.45,1553335.236497702,1943050.3385471862,170843.5515798656,513552.0596710277
199,359.2441,3.18,367899.8365922469,360883.52751463273,328959.24892191694,277855.5270983217
200,351.1951,32.4,228393.33909444633,210076.3113163227,179706.7473434183,171438.02950797306
201,302.1751,3.54,723400.7447205218,740388.1517294202,645998.2794422464,496582.0953208505
202,339.2171,3.79,438356.8385157848,398213.3958953206,435382.2874589285,436639.9961972676
203,331.0429,27.45,1104730.2359208306,1034640.561800285,1130060.5591461323,1218141.4916983475
204,192.1383,13.95,20366298.558433197,21139166.757765498,21360101.221337277,20105580.273899764
205,340.3688,29.09,3448887.0133966515,3712046.734914956,3180610.819054083,3336103.94544541
206,555.2517,3.68,5477189.669828003,6634626.171306549,6098008.292966298,4638713.539342439
207,305.1085,29.93,25958788.390621282,24018729.13474879,26324038.653571334,25984907.914205
208,109.0756,0.55,50154.21644261877,78264.1319005322,49469.246886001594,79248.70376190674
209,204.1382,18.34,17811287.911415853,18777769.48365713,21934588.56806586,17639191.04612722
210,291.1956,32.26,1072960.7778787715,1112335.8468925515,926576.171394368,1093213.6764366957
211,362.2113,32.22,4460504.346451107,4371513.64127413,3662748.0596023207,3682103.618164352
212,220.9531,8.85,730597.638349449,687003.1929168807,706235.6151198457,673358.9963152279
213,279.1593,31.34,2207796.9928084933,2143595.941693779,2664138.68053754,2223469.6054472965
214,275.212,4.36,10107614.39274091,9507847.74255962,11310506.286446456,9422750.39953955
215,428.2543,6.77,7742623.652540138,7286116.007738565,3584398.0820632176,4208878.189851425
216,214.0993,3.57,1810179.040267529,1604442.7907460933,1976642.595153621,1688341.6081881453
217,427.1165,4.29,2170533.9008213077,2096128.020464297,2199644.40750738,2096935.202010322
218,347.2215,13.23,1720090.764101884,1708573.702934987,1799696.7979178962,1753978.6249694775
219,488.1626,6.95,1778043.498080292,1465566.1842126865,1294407.0911941682,1572162.1851495665
220,489.2277,10.47,10884676.91402169,11566395.071560765,6640137.207479328,7973288.605135247
221,478.3215,30.17,212.68276789064055,709.5898194762449,0.0,10.340541372436782
222,464.3071,0.72,9572.614331352208,9146.355846689305,197.4873357442022,8209.149529337517
223,450.2886,33.7,64737.96760886725,75107.61894607735,65115.30649683305,61706.711367279015
224,233.0922,9.44,1602717.0403004023,2107370.115300108,1883892.2343045594,1897388.0798436739
225,558.2299,22.03,6164707.896319178,5553315.384821883,5353799.11029162,5488043.680260654
226,417.1177,3.4,633092.8434125804,586178.862650032,507103.421693055,684039.9895466857
227,529.2286,30.87,10546342.819271717,9974270.069272207,9352010.3405076,7214797.356091834
228,359.1963,3.79,5564068.225065681,4829138.20021929,4799129.14061461,4693952.853774704
229,313.177,3.39,1581725.020187358,1681937.4536896893,1449104.1503190177,1572985.1784977152
230,330.1501,10.95,6344989.521469105,6628718.155621038,3100889.386639789,4879512.903196535
231,433.2223,22.78,5078438.00782684,5192965.4470932735,5843202.365126832,5958400.100074963
232,234.1125,11.53,936122.6711396258,926790.3493097846,908289.4971274793,942469.9994292111
233,413.1196,7.42,1654633.646974593,1442180.7420160796,1403556.4384890741,1618699.9548673565
234,163.0858,5.69,496655.4693381062,483967.31084451324,467841.55563425866,446064.6468554842
235,316.2018,3.44,2025037.4645664766,2056375.1399766626,1512594.1617936878,1818851.2447951871
236,220.0968,6.85,2156223.076241847,2134184.329617806,2149702.490799005,2158590.112681983
237,223.0867,10.99,10068091.071583875,11173560.897359513,1052298.5488080324,2373436.356234271
238,119.0602,5.16,350989.318895338,344934.25122109614,371650.3592215204,375816.4517878783
239,185.9774,10.96,73949.02991787951,71646.51276036729,83752.59491147492,72766.3428398731
240,226.1087,3.82,1862646.9774850805,1938104.8755959035,1895684.4281069785,2171668.9344632775
241,296.2011,6.7,2445428.0440684017,2482825.0567793716,607796.3094573349,1154285.8304934637
242,306.2068,3.2,10432.232718307265,8586.564948017802,7569.313654550579,8404.450366645568
243,425.2436,5.73,4751603.107660885,5177817.3185790805,4800252.775560394,4415705.244986315
244,457.2334,8.65,8790724.964930253,8082643.717953108,2457735.3207469336,4058620.2337062955
245,223.0755,21.21,6264331.661360175,6277058.912826267,6330409.139182971,6610706.92325432
246,433.874,3.5,868296.0021613619,903978.9530735633,726989.5759166519,605928.4061178224
247,156.1013,0.59,59900.30507076429,54836.593905010304,47032.69053525799,62492.29066874152
248,1135.377,0.97,1809.773648631075,1327.8014156653835,688.3859731157814,1140.2423533972703
249,329.1942,6.34,2447048.342585814,2221674.8695851145,1731421.3842204637,1829110.254267826
250,175.0363,31.21,130935.99633282711,163962.33459014373,165949.9561212174,103090.0448775071
251,225.091,19.11,1209849.276011593,1409241.8329242016,1216450.117044026,1416752.9257659358
252,189.0543,7.96,174638.94823136128,176878.38603263887,185027.2641163848,157443.99173447827
253,386.244,7.78,16505951.798262838,15719486.919161659,13780180.21955162,16451804.953680802
254,318.243,17.74,19568706.96840314,24237514.20413262,454458.87969454326,3872071.5190575435
255,325.114,3.17,112183.69575855105,98561.83121796275,100032.21570545307,118430.00328661302
256,325.1152,21.77,116.77579918400136,2137.6823626791756,0.0,0.0
257,447.0919,6.47,1190140.0018340405,1207310.5026505562,1099217.692026364,1099818.7337766576
258,265.1909,0.59,197895.7533419272,237115.13679454132,188862.81519647557,251008.59512020455
259,249.1959,0.59,66507.36231288048,81878.68125074296,63757.14782287614,81365.42410915224
260,385.1296,4.51,666757.0803554693,782136.6608378766,591962.107393013,469149.2834215107
261,343.1434,4.38,4813487.465549446,4026965.6995377946,5315142.767303616,5130548.354761811
262,395.213,10.81,19661404.307628583,20093604.31048344,9471643.19545615,14408591.88717619
263,381.2538,12.02,7196084.108859204,6503497.090269751,7012494.357893692,6839054.551465295
264,453.261,4.83,5617751.669278968,4958390.574656493,5423584.189451374,5473375.623697979
265,330.1272,5.39,11222696.1023011,11444007.042062713,11621480.291712862,10220879.88753466
266,347.1249,3.96,491713.8658148292,431869.6435562111,370811.2202491979,355366.7191758895
267,618.2396,7.89,1534304.3156932644,888552.857240028,1817580.6731826751,2022646.2254859088
268,501.161,22.01,3441693.6599958027,10363566.807714399,14424.464527507898,67227.85751022885
269,526.2176,23.1,28232392.07881737,35521536.29965787,32728273.506956443,34476072.0009023
270,334.1664,29.61,4498147.268635787,4654984.3890438955,5178799.98159582,5064558.6352001615
271,330.0582,25.7,326394.9835432923,350131.67311156227,286112.973839672,327731.33110931434
272,397.1691,6.29,445763.21185229375,459059.89959986927,279717.06726086076,338134.2373612344
273,455.0437,26.85,3804116.473517305,3594297.4893693184,4083731.3218414118,4282082.895914805
274,315.1502,7.5,447986.57681099116,437247.64482952654,35914.615571094284,121543.47621035538
275,469.2459,7.16,4070157.968660672,3914106.8864803393,3774115.7766590924,3659651.261020751
276,352.1818,5.17,2702619.696747139,2631989.5898366603,2498172.333205971,2503991.4971413556
277,322.141,5.35,234880.4978638587,258924.4500577215,246879.1090397759,263292.16413671686
278,501.2786,5.58,3157315.3446152825,2431092.9926105947,3481761.034017451,3194936.337330848
279,402.1926,26.33,13259104.879431976,11494604.81988094,15418733.850494822,12291026.548205916
280,287.1293,3.39,3178364.868835806,2618122.873467057,3243459.693957338,2730197.1648716056
281,341.1524,3.42,1107729.5014247226,1206911.320352798,651438.340032514,738456.7553842498
282,481.2092,3.75,1242406.1215612185,1322961.0803132686,1115496.5645930353,1154859.0820067653
283,435.159,6.51,2240986.997583212,2197621.3614386674,2353529.3946348294,2490801.582242181
284,444.1191,26.9,7971030.898734379,8314743.044580948,6669517.300888303,8242073.893770707
285,541.1421,21.88,881200.2520579696,714855.356167123,6127.099240156329,33164.51276427874
286,479.1491,6.93,2312698.886083548,2297255.5665974254,1685577.0612059466,1962315.7268344446
287,428.2709,18.57,16600728.86630506,16231611.356827784,620672.6247260075,4458377.821720906
288,546.2824,6.28,5998655.147352894,5774925.906900551,4656425.087268492,4508980.772013452
289,573.3429,3.92,366154.1019444021,384704.95702049567,258282.6719395055,328737.4854358444
290,435.2501,5.46,2550339.7052874044,1822528.4423285818,3210874.627311224,3305292.8424017606
291,434.1688,12.73,6069793.280421791,5818308.572805415,3978932.484796599,4438843.563762372
292,485.1883,5.56,2822773.18178057,2655127.3953018785,2750365.100454876,2326096.490319063
293,478.1557,26.23,5378172.524725782,4991544.9038333,5613094.865067551,5387006.523595311
294,409.3322,3.53,1518078.254004736,1284302.9437891385,1863627.6063098009,1715135.8686908996
295,228.0342,6.04,1400364.455536237,1238146.8967317955,816353.9563007427,923057.4046249437
296,639.3768,13.6,10877426.163131805,10228180.64963066,11249078.944934566,12167729.03785362
297,628.1011,31.91,1018590.4272490314,802207.175236605,968461.0447321603,708308.5635529285
298,342.1006,13.09,9506988.506472396,9588248.97398132,2960484.6635274272,5204911.856255807
299,507.2333,4.11,1196243.3597593037,1163156.6956806462,904385.3440958798,873001.6822851726
300,518.1647,27.73,7506210.208875524,6666641.186622845,6971247.710951887,7851357.555967444
301,414.2865,3.83,7862441.412916228,5596026.3161666775,7093032.646158479,7406565.540539594
302,481.2919,4.64,2286810.5912569994,2270631.790121203,990699.4139499252,1579290.0403215508
303,501.2331,14.91,2966448.1930335257,2814251.75389341,22687.86009246973,80390.60103278651
304,334.0642,5.28,310484.93211985455,130902.50464563431,22721.927847042476,83545.82831850881
305,310.1414,14.76,4921823.827054612,5449589.985112108,534121.1074940874,1531291.557095656
306,448.198,14.54,6821565.703220887,6180462.060164636,4103967.7100871387,6142318.307984013
307,354.1268,5.62,2249547.2734903134,2307944.3197151143,1412927.6771889336,1546052.9850271218
308,592.0988,8.33,9184426.487836791,8754668.332255175,8938439.270496871,9658684.09628123
309,401.0467,9.03,3386539.785322655,3307030.210827097,1228156.0822145743,2467046.2110346556
310,501.2051,10.03,15359987.6132252,14172420.69889003,9551312.908080775,12435580.390168883
