,mz,rt,/home/zzy/data/raw-mzml/good-mzml/TOF_test/SampleA_3-20170326-960MIX_SampleA_4.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/SampleA_4-20170326-960MIX_SampleA_5.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleA_1.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleA_2.mzML
63,296.1469,11.82,5156412.488283864,4784511.302959879,5130462.746360359,6774779.482568324
64,318.2793,21.38,3884886.913953673,10456792.93339688,55210.45813147919,165189.91085342012
65,442.2221,17.83,655833.3174685509,655957.6128276088,650271.9011212684,652693.814739787
66,914.5269,31.74,4043051.4340201793,5271469.02122041,4045793.9496795945,2253747.1728873854
67,294.069,27.09,202356.5444595826,213389.37935278504,204483.3992041169,149640.21695387491
68,266.1653,6.6,1514214.0906120795,1081435.788076657,1435391.9804603923,1702039.0006688281
69,345.1807,3.77,5716.042632733709,2516.2409144519115,2895.3009630367187,3128.532588607498
70,383.2803,5.52,19416.459866192366,4274.34070216911,33986.85381696253,26858.86030441695
71,383.2789,31.23,1241.608264445379,731.8737305261103,2342.516548829529,1485.1322985332145
72,333.1403,0.52,91890.25013266313,90108.46940412682,114268.90715110081,117409.73130231322
73,416.2774,18.79,4964344.8551262,3633815.252813501,5953990.777639877,4903618.874711024
74,346.1019,5.43,10881.276054367258,2386.278117736162,34797.77945124279,20017.165127706372
75,411.1975,12.38,558983.4576756703,576780.7094968215,565338.1178069883,546695.1749611885
76,325.2163,25.75,2137505.9333235477,2282663.2937615025,1970984.5387892248,2257227.9051941135
77,1019.4478,4.57,7378.794936526704,1628.99053083088,10019.78443187488,9899.961479203172
78,435.0565,29.33,5.87917084982146,0.0,101.35748096648723,151.20656207585017
79,364.0948,26.5,4527176.394707898,3728867.195688354,5819029.504205405,6929489.194605705
80,214.071,0.52,17.0134834036056,0.0,2.4431716337860685,5.4254237288136
81,201.1385,5.27,128304.33271561057,97913.74394631152,155936.1541472546,154294.39641911484
82,469.2698,5.41,10022582.982437748,8820238.172914395,9775889.543264003,9210549.53063219
83,312.1959,13.03,3234331.7787215114,4103103.0614631954,2964741.154458032,3793045.3613945907
84,239.0743,15.0,889426.586512487,1025144.5517848398,950463.369682009,1088772.4619673025
85,307.2267,17.45,1627285.8503059696,1633620.4634901846,1243225.3278399957,1447082.6909562016
86,325.1546,4.22,1392558.6505958417,1284759.2438873476,1387288.196962233,962834.223684942
87,329.2172,3.46,4850345.071046018,4085832.1821540473,2264469.4051022404,3369361.287942677
88,471.264,12.36,1070592.31100019,827964.1138151526,60558.62268145052,206364.69096767216
89,612.307,25.64,9996179.156284546,4014025.967543957,25762819.375307918,22947877.258494403
90,337.2176,13.03,1916656.1338896584,2759475.6251938986,2588251.1055367603,2329838.118760629
91,368.1737,3.56,5815532.407843643,6027822.637102505,7326610.437327057,5878527.519185974
92,422.176,6.14,522762.2306917267,504885.7461063743,400193.20355725114,370658.04157745745
93,441.2419,8.5,3424118.4515769808,3231155.3541757762,232913.25123286387,925907.0363057037
94,258.1127,16.86,230118.10493373714,214166.45138297038,275606.1884867038,219448.7751994506
95,316.1766,3.39,696952.3148530356,811869.0438556133,746572.4855117189,424291.93919658026
96,222.1854,4.09,7686903.050814869,6442478.292027047,8067812.634535248,10213094.927463423
97,836.3853,30.09,832382.3546563771,806613.8805450101,284481.13038813736,387867.38663571456
98,308.1756,3.68,818757.4962998992,813204.5442642341,876880.8054046028,714731.6668998648
99,542.3112,32.01,3228231.990350203,3442354.276322107,3278244.9675477706,3418732.3638676084
100,556.3274,32.45,13321.875192729636,12821.484005187855,5188.154752805169,6585.630482196266
101,438.1702,6.01,12.357114702690279,38.91483502984612,50.72706746368528,0.0
102,256.0969,15.58,719882.9463898308,737158.7942700279,722536.6188049848,773149.8518241813
103,278.1214,24.17,389601.37036362546,237913.31371775843,3978.4947820226907,15406.353070788924
104,335.1502,4.46,3670740.910020957,3339695.738806381,2747851.0322182504,2992157.259045234
105,694.2863,26.11,9253596.000509135,5427017.848285069,7905851.307781121,13317022.283370672
106,328.1908,6.24,8074572.4133018665,10059889.349576565,4718995.888960513,5020601.335400488
107,247.1803,4.84,1355735.896805908,1417200.6449811705,725677.3626249216,1218443.6257563832
108,168.1742,3.73,198221.21370005462,190143.48196576838,228783.77029211086,189282.37454545512
109,348.1453,3.12,439018.3147961494,433394.8971499557,446676.8274375131,276015.3700816155
110,292.1114,3.05,6376.7438149823865,6039.701990052514,11208.895382841907,8442.410987726475
111,502.2384,23.1,4743283.214709639,4393485.506566388,2099107.6002055765,3242339.975108304
112,632.2532,31.01,92.1428687890704,80.80300895086789,69.5284385669213,81.81958350282822
113,548.2423,22.26,1610967.186963466,1562332.6480539623,1474000.1455063068,1729169.8858902075
114,557.2059,4.84,7801.545138066989,6431.375244846727,1384.0309123123866,4832.899036678413
115,484.1858,8.52,8116434.026446376,7949892.208441299,6934322.186126479,7297556.545052476
116,451.2005,7.96,2046884.2854477796,1549573.0094535996,2192415.8181218747,2465762.4973127814
117,470.3052,27.84,29046970.86640906,14394346.825972104,29721952.15311861,32283377.63239528
118,449.1626,25.69,1789239.2364944902,1950698.5017595913,2071936.2243210054,2065890.7570103286
119,349.1835,4.98,6473263.61344029,5468884.142290906,4018470.7869265424,6220971.970802222
120,420.1363,13.88,3879507.9063765085,4195640.02482624,3404147.137445378,3939524.9862066363
121,367.1666,11.16,4207331.262808479,4342417.902310863,3976244.212664376,3902590.7606192213
122,355.1022,3.5,12583.113260577196,14303.481317309646,12541.326194181493,13110.988289657735
123,311.2005,21.78,1224908.7150631275,1501783.691723974,1351025.1498639435,1998213.9802265707
124,295.1806,5.03,30.573433188872375,0.0,0.0,0.0
125,517.3534,30.84,39374.18124331443,39116.04913186665,32750.360131048623,33816.572671036214
126,289.1215,25.32,2265199.8792908285,2286252.840450426,2368231.669178854,2042010.910740575
127,269.105,3.69,1121920.4644861063,1002751.3169867923,1103031.8681708134,1046590.3473109084
128,342.1695,3.46,1843407.5598670659,1855301.735783452,1345233.2943758154,1756378.24456478
129,231.1493,24.01,5016287.396174096,5115561.765826704,5236334.261746748,4719224.157839604
130,325.1712,8.43,11874943.928682119,11999535.505978318,4576711.537037345,7837782.086899595
131,528.186,10.44,206307.29276208088,165258.71809756977,24156.675021139927,62459.937354239315
132,475.1137,4.15,0.0,32.28864211833136,0.0,0.0
133,172.119,0.43,66.54110748644617,39.24162396548175,86.37745368506819,40.251635790619574
134,432.1946,3.56,5668.113661650888,7293.82735171791,5601.56370541758,8234.14517825831
135,387.2532,29.16,5876856.701892752,6304166.833765732,6286609.268825685,6205189.76522509
136,255.1128,10.4,792129.3478654791,739700.8060086013,721172.764301515,796957.0812470608
137,282.1603,5.25,6476296.631867351,6726404.48405291,3556282.336241254,3873441.515832407
138,329.1532,3.35,75510.30786461892,92375.90524059063,173732.24351431156,196263.71597234835
139,242.0803,0.55,1073390.6794090776,1144394.6416778115,1081410.7010242331,1630111.5599602622
140,375.1836,12.53,9323555.601754911,5540684.52352176,7158771.437208928,8767662.774539385
141,315.0722,12.17,66.21176470482952,100.89353706482369,179.48309977549212,168.4414662992471
142,433.2145,5.97,1437764.2885795864,1435419.6308870828,1239913.795711877,1274423.78176695
143,206.1399,3.71,3461049.7741529923,3177574.220380463,3665253.4858520757,3676029.6643869933
144,288.1593,0.51,6.464098613104268,21.790446841193795,9.680794211259323,24.15955853351891
145,415.2118,22.69,1203640.4465127876,1156296.3733684977,865562.451198007,1195581.6399256876
146,403.0424,27.23,0.0,13.4994017226443,0.0,0.0
147,455.1755,27.86,2105797.159448574,2265374.4677695297,2564069.031947555,1841118.8602951518
148,406.2084,3.76,812476.1296307419,828559.564095865,678192.9978263362,800248.3918828451
149,352.212,14.24,175696.2053020239,1458276.8670020695,257.6014806869871,3876.9934290572987
150,510.1568,13.1,1434482.308662861,2218015.299479526,182942.83420547406,338752.38229991356
151,441.2036,21.73,734350.1653523329,2669539.9174988433,39386.266580758616,64263.975634933275
152,319.0745,8.14,435807.0722866514,426897.1800714239,509367.29687734245,485677.26283706044
153,845.4821,11.33,1424934.3640077598,755172.1379568607,2954282.2564406735,2720675.9240649645
154,535.1577,28.13,6802411.641632743,5418062.037189383,5965642.4606906185,6046600.290580669
155,540.2607,12.74,2187753.3434235984,1341118.6114213017,2428789.9571941644,2658350.197801536
156,615.1235,24.13,17645.609114403524,17410.329350977358,10271.19912332009,10364.451868037475
157,448.2452,4.77,2061795.1894939013,2224802.966235984,2214552.2691110894,2009372.5158655043
158,445.1463,9.37,881337.8594311757,1094815.9667661274,367212.5140317633,672356.3337792276
159,289.2276,5.46,0.0,69.38742329478711,0.0,0.0
160,371.1062,24.82,2712453.7238414073,2794816.217772795,2790751.43594237,2759814.7812831593
161,483.0844,29.56,8427721.777847389,7072292.045369345,7015815.76037845,8211264.405844733
162,1270.4467,26.27,162504.59366932983,228291.63685499626,49159.564167602664,65608.75039285567
163,720.4335,24.79,10415766.778502923,10531733.85368963,10564365.124153538,10089676.985821487
164,564.3079,31.3,226285.98592790816,202579.81228997585,209761.2340534082,213805.7008051463
165,412.1917,26.79,551276.3129795683,471674.33163012576,454396.16227660363,495051.6059998367
166,847.4493,22.6,4371740.674646638,3961069.7544990117,2525548.8394952966,3171370.7559820185
167,294.1646,4.44,373365.73305133666,359946.25449677656,359516.5308087035,301429.41336240666
168,329.1328,31.43,226.80169136803792,233.51345224290043,87.40568868303924,55.94626198887523
169,296.1858,4.23,248.47249398731824,0.0,106.87736790005748,200.3274824658748
170,221.1109,3.9,2498620.5076246727,2339456.8793493207,2645098.4029812617,2378490.2936749533
171,304.2008,3.27,348128.7463611248,311855.4740763724,239197.73903626198,228074.85821958282
172,496.2416,4.34,1859316.6637720363,1929320.2484885398,1542010.9683220712,1567151.720782128
173,379.1639,27.68,866993.1165026772,653349.3536696484,852050.8791972772,1091014.0366979407
174,390.1576,4.32,487.66321396562705,0.0,253.61529365458722,181.9694292547832
175,391.1471,3.33,168300.76004858056,219267.9726530202,133662.62072790935,131021.05252362945
176,285.0669,24.67,586124.7298007758,541873.7992716487,640234.4000913142,545629.1953729445
177,371.1259,8.1,740121.5392296223,855147.9971854538,651935.2513909952,931432.857564464
178,308.2586,24.65,4665611.945922862,4695643.203029284,1971228.503061138,3377921.1306842156
179,376.1451,13.13,8637216.962650407,6518603.98543197,7242969.250132521,8477019.502714459
180,451.1646,28.69,3889369.9831683077,3892128.6086158417,3996908.056185357,3688770.762032881
181,227.1115,3.76,177388.1647531269,214368.01592043374,247389.91423347988,220021.6893749944
182,616.0846,27.05,614755.9341944838,687290.740716301,806841.180052286,649289.4269773997
183,442.1883,15.75,2729737.0371365724,2761312.193802863,2571889.8244753727,2699296.761728786
184,398.1978,11.1,8279869.168868816,8354161.104960275,8369450.226096142,8492251.697025301
185,267.1856,7.74,15.609877599906397,85.12850494630956,0.0,42.21879815082334
186,460.1975,11.45,1069117.8177735338,1237406.5921876645,1226320.385943622,1256788.1238982573
187,493.2632,18.22,43862788.63890345,40505155.925630935,352916.89781257487,4474355.443579104
188,417.1279,25.48,1325006.8685821712,1356515.4142065933,1338040.842747307,1283188.5967265246
189,399.166,4.12,2949995.5468086093,2912817.500206851,2453901.782288691,2053653.9045816099
190,200.1096,0.49,110234.49141323018,118987.14303373925,79954.54139406883,117501.76853418327
191,186.0911,6.06,72625.01143443257,76689.88845554806,67821.66210338088,66761.80477075414
192,316.0342,28.3,831002.1242168242,629121.8990664539,655426.5546756327,671752.0899150302
193,810.4553,32.43,57541.995229229906,51933.96670532973,61166.69654573621,52695.73142236411
194,394.1395,12.88,1530190.5530046613,1576291.8647579097,285578.68001602305,709772.1210279058
195,486.2001,28.37,6337312.881523839,6759409.314314717,1345770.9143945675,3073895.673628447
196,461.1596,27.79,1006188.9317823931,824123.8345359296,786767.9284622835,863584.5801356792
197,308.1427,4.0,956987.2973148307,916736.1817110624,887621.3685497259,1197350.6058999072
198,416.1626,9.61,41696.85684011734,374833.9303977317,8682.694071559941,10324.601276104044
199,359.2441,3.33,619482.1180455921,618415.7157837879,526459.7426072481,440629.1156239212
200,351.1951,32.51,38811.030833041084,73675.834467936,47773.40430086852,41968.23592952793
201,302.1751,3.6,436427.00810050213,384802.5598009938,535039.9224359863,463594.5749461688
202,339.2171,3.62,133.61970670956887,79.37134052635125,0.0,97.30159219491924
203,331.0429,27.31,1179145.3517295856,1157960.944783671,888855.9532986683,839809.0520617465
204,192.1383,14.11,14850732.012385892,16208385.729451265,16869542.60569173,17835272.974081546
205,340.3688,29.13,2631912.6514688637,2789529.6799776293,2617445.6230770443,2730291.906641996
206,555.2517,3.48,52.3888265517035,113.70215560453214,29.152464444731983,75.75616598480349
207,305.1085,29.77,23170863.901800647,21381535.20465514,16331281.949280676,15886708.449444158
208,109.0756,0.62,3953.0221482986294,4598.439374545871,9418.152542394317,7548.447118928153
209,204.1382,18.14,12496516.591872305,12731622.939148193,15970633.878334414,11997012.501036413
210,291.1956,32.12,683.1488731619753,112.77554479538131,334.45176260000613,249.38703710381108
211,362.2113,32.24,3813599.3452734887,3663290.6631096257,3394631.173150366,2488864.973415125
212,220.9531,8.93,607339.2831795672,512370.6939974976,588276.9334345068,595678.2073255309
213,279.1593,31.4,2135283.575848853,1652317.7320510345,1412172.8232624321,1089682.0837471033
214,275.212,4.25,0.0,95.76403662488154,0.0,71.97945419424768
215,428.2543,6.85,5428978.156174597,5035798.161093353,3076030.465971343,3829914.4482525797
216,214.0993,3.46,1895801.6367599915,1785415.0176090817,1982747.6596335403,1845124.3215181893
217,427.1165,4.22,1423815.8301165234,1457903.4170930414,1677254.6203240133,1639911.6670504604
218,347.2215,13.33,1172056.7488195824,1327993.873455882,1228249.565866802,1448383.2494927242
219,488.1626,7.01,1344602.9129767388,1292456.0761441237,1210768.8187223454,1147912.7689218693
220,489.2277,10.61,7085204.342838039,5526559.108384582,5127794.023223247,7074490.488260815
221,478.3215,30.23,17.878378419990618,0.0,658.9620910036675,598.7416085049158
222,464.3071,0.75,7882.625969275946,8619.841288954352,349.90658749054825,6423.63200678914
223,450.2886,33.54,43.28844575000582,80.51703274853034,3.7547782188791854,34.10235810241771
224,233.0922,9.39,1182171.2379380018,1344231.8030742034,1298532.384479569,1475464.5771466836
225,558.2299,21.94,4372044.584813168,3445033.9520007297,3179211.144710659,3446069.653235808
226,417.1177,3.3,9375.220018558459,6160.49490155604,6064.598434218875,5919.723787965282
227,529.2286,31.06,10889219.702423623,9536545.465439357,12080865.760843853,10597930.115369765
228,359.1963,3.75,5264792.624567046,4886157.357860639,5172410.332958413,4458563.624190051
229,313.177,3.55,2330797.8861322375,2353477.54603037,1852213.583661295,2117446.387153279
230,330.1501,11.0,1053993.046733764,1099664.9620919912,15244.639680785458,91161.67258199243
231,433.2223,22.9,843921.2939306097,742482.254271002,852639.6613814691,832291.2227928885
232,234.1125,11.53,656605.3988935681,610106.4675656868,672009.1971330126,827792.4179172552
233,413.1196,7.45,1516982.6604241594,1493142.899904855,1437782.4336759965,1384945.8779950896
234,163.0858,5.69,211114.29895377313,189494.79429781603,247176.97601406655,225371.44858578395
235,316.2018,3.32,2454436.4718485107,2448995.433472983,2334936.5231709206,1984121.6950342392
236,220.0968,6.94,1492667.7125169851,1752717.2995701209,1536455.426622562,1527863.3086151609
237,223.0867,10.9,10490973.00751112,9128011.801204318,3645795.4928533966,5674416.136872418
238,119.0602,4.97,0.0,0.0,43.108065457626964,49.925064850422295
239,185.9774,11.02,42686.131581534275,38830.49912638208,55436.328197178314,45607.720077147635
240,226.1087,3.69,11538.785853862915,16663.259124937973,7376.138674772659,5542.430196709831
241,296.2011,6.88,10641127.76686925,10025869.291771132,11347328.375543293,9075561.30551089
242,306.2068,3.38,141.72740334026372,183.72621340484295,419.5369813167231,158.12942989057055
243,425.2436,5.9,3428357.5932577397,3455303.5508089536,3510209.9568469515,3376200.1184494463
244,457.2334,8.6,6996094.509065728,5870078.530089619,1895534.669978789,2969493.6828078344
245,223.0755,21.02,4040393.5942478674,4537693.198650985,4799466.007084845,4359852.737644258
246,433.874,3.67,707.593015541902,422.16483971167213,1102.6903519932002,687.7582505194811
247,156.1013,0.56,43650.62526797068,42207.4026723706,29983.499082206326,39706.477766182
248,1135.377,1.16,0.0,15.602738390482358,10.290122735242644,15.12503409275521
249,329.1942,6.53,106260.23739350624,20846.648217416718,422410.72893362027,433718.74344519846
250,175.0363,31.35,308.5713162444187,287.82830472641206,377.1426465179146,427.96897467458666
251,225.091,19.03,1189022.1547301298,1179127.8385806193,1182394.727278688,1163777.537486521
252,189.0543,7.91,110633.19700342714,128276.26011585668,126053.81849291526,92930.04504188341
253,386.244,7.92,2343074.2658156487,1239946.3980864764,4483302.917360976,5415831.404698873
254,318.243,17.67,9851749.941843871,17491691.285386704,32325.243035929358,296587.70182775985
255,325.114,3.04,159714.61690591433,160267.21202092388,194547.42704975925,158560.33708493965
256,325.1152,21.79,92025.0896040351,89833.34129592167,48349.14214180714,68408.65075528981
257,447.0919,6.64,1361.9220728607245,1164.3828872743288,1059.2066660396613,1415.8072744499239
258,265.1909,0.67,122434.44245916884,153559.51893523557,95291.16315407748,103413.31812453904
259,249.1959,0.62,64419.01514971437,68587.82819313162,52514.43692372724,70761.26771396831
260,385.1296,4.35,711299.0375858115,739961.2147078996,764515.9073788214,597466.3143804094
261,343.1434,4.43,2993687.911161383,1961834.7683771888,2556544.592725547,3557391.082289433
262,395.213,11.01,1236122.91635246,429788.50500509155,2429249.8890541065,2792603.968149518
263,381.2538,11.88,6991121.7148817815,6345048.476807607,6870133.758161086,6335029.742076782
264,453.261,4.84,3835237.0909629073,3067961.8840976376,4088804.663541,4556956.870969589
265,330.1272,5.54,7270975.98156943,8520101.004939636,9547013.881201264,6418556.13218987
266,347.1249,4.06,284680.68551372667,247572.9728293373,240430.0942711898,263210.5701785867
267,618.2396,7.97,1488317.5028103539,1326348.4544525035,1602655.0834536825,1727165.946681153
268,501.161,22.09,40275312.806692556,39307898.81837703,6011549.533409812,16836946.510814317
269,526.2176,23.04,13938208.085202115,18159008.24206715,18225412.64603226,17798412.156525522
270,334.1664,29.53,3819565.034110419,3680038.375875025,3444863.2380753313,2750600.7268232503
271,330.0582,25.82,244100.0485479454,265066.7850680131,233330.0667090303,256882.4204214911
272,397.1691,6.41,255499.5058854786,207522.69698398406,292987.9453276798,345690.0794239976
273,455.0437,27.0,2801399.3377917963,2744713.463105194,3007169.4394371933,3040909.260239263
274,315.1502,7.67,1133318.7853412956,742531.7851270565,1642434.266108955,1432361.4537280046
275,469.2459,7.16,2874085.897489965,2913550.1001759516,2848111.567531198,2561333.873424415
276,352.1818,5.17,2106758.2647989807,1968015.1001480673,2301131.008378264,1799411.8052182938
277,322.141,5.47,63791.91837334897,113303.16527982248,2728.397605277435,14293.518983333099
278,501.2786,5.64,2393247.6549703158,2178689.4745243494,2530087.122184268,2491277.3682727036
279,402.1926,26.41,8981666.487896962,8219275.201209714,9738995.770400954,8760393.820540236
280,287.1293,3.51,5676568.5997425355,5723075.823524115,3489097.014810499,4786485.747674533
281,341.1524,3.58,963036.6959073278,988661.6145267006,722557.6369011691,607848.9804473007
282,481.2092,3.69,958501.1438870726,1038276.5852123885,995505.0179498268,930138.0434445571
283,435.159,6.46,1807680.5429359486,1754307.6003689764,1916205.8664830853,1782682.3663923002
284,444.1191,26.74,8068005.944588241,8365806.34459565,7302110.639881904,8082578.799306021
285,541.1421,21.91,3452632.6249557515,3260145.1928426763,318058.8518793358,1181600.2580322255
286,479.1491,6.74,1464556.194960883,1118782.6390806304,906387.0316028887,1289799.5320677184
287,428.2709,18.56,11877909.393718509,12126322.613454517,307680.8280589813,2819448.1020895056
288,546.2824,6.3,4709927.651750392,3872414.3066555792,3120038.240674099,3310591.5582100144
289,573.3429,3.83,282119.817711268,247955.20002179593,217448.43474134826,230846.60524625872
290,435.2501,5.5,2230313.3634175146,1571258.3562422341,2386409.943848194,2507591.756627649
291,434.1688,12.54,60.132435823666945,52.91017539715441,421.65380762986666,0.0
292,485.1883,5.37,0.0,0.0,39.650029223643536,30.39753466840203
293,478.1557,26.36,3665739.5211824793,3591854.792549722,3803565.019370475,3538243.79637536
294,409.3322,3.47,1108062.5345512223,1021413.1134888049,1143015.659421278,991199.8740667448
295,228.0342,5.89,1159758.5969523434,1301262.3285893742,344542.4514813817,430821.39084766014
296,639.3768,13.61,6355270.789351374,5157339.37057222,6684260.859412163,7262984.134397248
297,628.1011,32.02,565406.0260092791,623762.1614951547,555146.8537385514,482840.42370512174
298,342.1006,12.98,586.7228326567474,227.81351943834312,358.82071605673457,268.1320161585874
299,507.2333,4.16,799920.9700077425,775485.8138730344,606223.2130231775,718250.0577736141
300,518.1647,27.56,7310575.158591406,6808174.508146803,6884302.018710852,6951379.488466397
301,414.2865,3.65,5985226.720567367,6512170.394499818,2702556.263288916,3300004.008637392
302,481.2919,4.65,1531151.7895745877,1447608.1158496137,869100.8676031131,1196207.419212939
303,501.2331,14.93,2170787.9411499337,1873072.7324829863,16744.272110964397,69085.48289817534
304,334.0642,5.33,642692.2933072754,680260.3447982062,71048.2001367867,242936.64153608918
305,310.1414,14.85,3035000.6752852127,2795682.0177714135,44114.455033394705,189660.11949677148
306,448.198,14.73,884450.1177733784,2099749.333259215,64193.718725441155,145969.9514432701
307,354.1268,5.63,1709388.0278293432,1713421.392984223,1276536.6160536888,1228316.775924841
308,592.0988,8.26,5033114.146384114,4630474.328229726,4731510.525218815,5554689.094813027
309,401.0467,9.15,2453640.4350809488,1917773.524890615,1019886.6621568827,2287711.954318315
310,501.2051,9.94,170.80604776618472,533.2887979655889,25284.581723203195,16182.891326705196
311,499.2504,25.24,9554020.877150344,8784141.032806752,10258319.41866142,8657451.838675838
312,376.0823,5.32,102.85914080995616,0.0,0.0,58.36733701691815
313,557.0004,30.39,0.0,87.78754522854523,0.0,0.0
