,mz,rt,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_2.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_3.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_1.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_4.mzML
83,312.1959,13.03,3890469.4920691475,3896042.698503741,3659941.489310994,1959529.164613904
84,239.0743,15.0,1985257.1371084289,1867816.9357384813,1680719.260415294,1154521.3661449857
85,307.2267,17.45,1800387.0969199457,1745622.3713233192,1834076.4545850502,1354346.1256305568
86,325.1546,4.22,1430530.793332903,1349203.9576228703,925166.8178236308,1740872.81105703
87,329.2172,3.46,4363486.41564229,5001595.3592517795,4261706.819896069,4704595.800327264
88,471.264,12.36,998849.7348105849,298291.1848656299,1016310.6360641861,43255.38513089813
89,612.307,25.64,17794319.75676319,7397704.566411512,20868017.62850525,2504898.5447960063
90,337.2176,13.03,4475658.733133049,5802675.260099121,3861932.3807491367,4294927.558612301
91,368.1737,3.56,6869723.179963492,7469583.023941907,7035774.62328543,7513458.862171351
92,422.176,6.14,696687.4378169089,857194.592194814,701692.9214259615,980747.7147315658
93,441.2419,8.5,12066929.052640611,6378428.923747701,14463810.790347813,1960732.0067521173
94,258.1127,16.86,345358.2161250143,376577.069218132,254071.95919800363,243019.53112639434
95,316.1766,3.39,1474383.9225674334,1467420.8737821716,1204991.4257633274,1784124.5283086477
96,222.1854,4.09,7047856.868481026,8369264.77172692,7407827.026364331,7439801.382706499
97,836.3853,30.09,569297.6842139021,167691.65375979978,611607.6255514128,186806.4638163873
98,308.1756,3.68,1089685.356815771,1107814.4798741064,914061.9833753675,1635342.8949182634
99,542.3112,32.01,3833892.20167918,3556625.5113461725,3996913.3005915135,3326642.3982833372
100,556.3274,32.45,5962.213599199689,9650.465983975499,9194.782253240688,20253.48664688325
101,438.1702,6.01,2994099.6281963605,2952509.1785686794,2036990.5352117247,2878766.2097416557
102,256.0969,15.58,894720.4576326784,1011731.7643116647,885546.2535173022,939096.4042403877
103,278.1214,24.17,137542.04052613862,380.8149096372035,1241192.7113758,13.873226715069764
104,335.1502,4.46,4580532.835046921,4009797.4380543763,4315539.67959688,3250918.5006824196
105,694.2863,26.11,8890.202917709812,9366.422410196423,22296.978184816144,8835.913505137267
106,328.1908,6.24,8414700.243127365,8077300.011207238,6718732.912191674,6538915.446536122
107,247.1803,4.84,1929045.1138705814,1719622.3046556837,1593482.3879941131,1583780.7562500555
108,168.1742,3.73,259114.3358226737,248230.90560336816,256895.954088894,243578.74947524167
109,348.1453,3.12,392768.16416090657,297572.2370331237,302121.2646883985,352162.6966062282
110,292.1114,3.05,338131.3350180434,330803.0564765793,343374.7279118561,323599.795963923
111,502.2384,23.1,667.1979584020744,219.44907449994355,3963.72501265286,243.31336223962398
112,632.2532,31.01,105.23409076790445,106.3776391456894,132.7687881955339,181.94955997526216
113,548.2423,22.26,1820314.381568423,1968898.228101126,1814352.9648805766,1755008.3134481427
114,557.2059,4.84,1719293.6589136103,1622727.872362013,1732369.8296693168,1472020.2733220553
115,484.1858,8.52,7539.279553933417,12295.653761372516,15157.684516772104,11078.096863372088
116,451.2005,7.96,1441684.4914456548,774764.5815281457,2390054.519378628,273794.91380658816
117,470.3052,27.84,32001882.500398163,36631560.667792924,19314652.665398836,27566985.110440608
118,449.1626,25.69,2272135.2983178045,2035376.7864986314,2187620.511005782,2152985.644682774
119,349.1835,4.98,8171693.406137373,5815583.210166086,6841565.35645135,1875455.5644569802
120,420.1363,13.88,3982802.1984630255,3682918.144514252,3960762.8104934553,3729645.6067372607
121,367.1666,11.16,4992434.108178288,4938943.846409801,4867603.506895373,4686081.3031832455
122,355.1022,3.5,16710.34219867683,18786.9538280077,17728.64220003196,17281.24219754546
123,311.2005,21.78,327633.9623481274,370399.11191472464,476609.8040278165,483080.948844622
124,295.1806,5.03,4800811.562139681,5684975.658572921,3124922.4923199588,6390006.787560983
125,517.3534,30.84,37777.724140279184,38469.73412410595,32897.95031195403,53107.18337856009
126,289.1215,25.32,1812002.0986267065,2517055.548295921,2542471.917809115,1867875.0083094584
127,269.105,3.69,1034979.2401598667,1051519.451627503,935557.7522835585,1111800.6719858865
128,342.1695,3.46,2107387.2787518012,2094065.2767418947,2149727.5127627226,2172422.4130526604
129,231.1493,24.01,5128737.08733285,5144055.684598241,6017805.175014652,4552308.422992124
130,325.1712,8.43,14389812.565940266,12887372.137577,9794442.22333401,8175900.007469304
131,528.186,10.44,1059251.600931072,1080506.734539,939881.6164730153,900587.6304006759
132,475.1137,4.15,486722.7634794632,507027.4254743343,166893.2726801295,515597.780206054
133,172.119,0.43,57.45746945195663,69.03746966283528,133.17308424938767,124.71612140388771
134,432.1946,3.56,67985.7284623124,79176.15971641817,77823.90781124463,79061.44234715974
135,387.2532,29.16,4447311.676219713,5223073.7999460455,5035345.9093689155,4331248.709041723
136,255.1128,10.4,872749.5791826457,869995.5518977423,901336.909520261,833167.7779483759
137,282.1603,5.25,7994487.58406232,8079350.144579333,8328479.732447502,8245455.827658266
138,329.1532,3.35,20550658.233108815,20438177.007114764,18896888.175748922,19328376.784599207
139,242.0803,0.55,575552.8671838836,913607.8663441505,532420.8647538275,578216.7494521828
140,375.1836,12.53,2372738.925598554,423487.60208702873,6709990.435136639,111776.69467958162
141,315.0722,12.17,332028.25905997073,310773.6511011453,335262.5157754806,314990.7362157925
142,433.2145,5.97,71.33928534238524,59.99814025184651,146.8726842743176,124.01035546566116
143,206.1399,3.71,4572023.165873888,3839729.613824385,4240288.413572031,1339827.5159254977
144,288.1593,0.51,1.628054845856699,38.304378531461325,53.97311513734658,14.427002865411108
145,415.2118,22.69,6964510.954682796,7108412.424770001,6820322.669526589,6412999.9664699845
146,403.0424,27.23,0.0,0.0,21.38746905363232,40.20421731090891
147,455.1755,27.86,2765328.0107463193,2771884.460308088,2677472.1728244163,2737167.0798333646
148,406.2084,3.76,724914.9463809906,791210.4512287383,538796.9789309616,974277.1558686519
149,352.212,14.24,6103704.023605641,6328804.019514971,5958192.440939085,4352508.733852384
150,510.1568,13.1,917549.6571142824,196478.57065050065,848382.6595791401,42981.76932079768
151,441.2036,21.73,10854499.637955094,8744815.01816434,11657139.364807568,1515808.7922456572
152,319.0745,8.14,520964.17196027905,529854.6605396637,479368.6658360303,454274.5009222407
153,845.4821,11.33,1307317.8938700762,479682.9867902199,2454169.3378926157,132615.31021584052
154,535.1577,28.13,6636225.369785675,6847748.332426603,7523451.983965306,6403147.329007852
155,540.2607,12.74,6462237.848150084,1922545.6559022223,10628680.688241731,732434.2108656397
156,615.1235,24.13,32.798245264757014,0.0,72.79416394498296,76.58129610986299
157,448.2452,4.77,1452649.2559293192,1886587.8240745263,1567727.8421603076,1474854.6934826435
158,445.1463,9.37,628.8819325929261,485.1574323015159,596.3251176710917,411.36174684899913
159,289.2276,5.46,8836872.277455933,8820182.207877453,6285063.547966695,8168109.957910014
160,371.1062,24.82,3540987.1396802976,3601950.3008318227,3495315.008080948,3230937.1526246555
161,483.0844,29.56,7221727.323944413,7045404.5817784015,7690958.1961480575,7834970.999763627
162,1270.4467,26.27,23789.420222092092,67.03508080185303,69773.34641670695,0.0
163,720.4335,24.79,7287045.466762645,5298267.495288871,6641054.931187127,9308154.217531905
164,564.3079,31.3,239303.65006214625,149830.91573744427,299131.36184783466,222800.22809974418
165,412.1917,26.79,926682.1702235899,755325.7506121933,935811.2357605601,996844.6873643869
166,847.4493,22.6,557658.0806469292,94952.28635015045,2522617.899191533,28317.82281491155
167,294.1646,4.44,388582.9585039322,316943.88738222845,264840.1836241564,181929.4755851143
168,329.1328,31.43,0.0,0.0,0.0,102.67943155522303
169,296.1858,4.23,4935354.466018885,5855872.980730938,3705853.438998049,5394088.188980434
170,221.1109,3.9,2538541.357935013,3043169.516920124,2147398.5521105044,2866647.211366477
171,304.2008,3.27,1184030.2123675297,1122453.6458118428,1012134.7542068757,1068673.6025257749
172,496.2416,4.34,353.4369003294042,285.89345412391464,0.0,48.219925592150744
173,379.1639,27.68,802233.0024674279,582380.6691570709,896303.1930606007,809222.9977641465
174,390.1576,4.32,372700.5680144291,347002.6281712163,261180.5131540278,334943.5978542815
175,391.1471,3.33,181239.77244310884,178922.97661374212,196038.16517427238,246482.64027223477
176,285.0669,24.67,828635.7335310192,1044990.6343630366,804315.6206118728,1048573.6877903217
177,371.1259,8.1,1350970.9986767971,1326554.362337537,1180272.1385872336,873907.6806653594
178,308.2586,24.65,4995367.13831701,5077239.326489845,2812682.5585095184,5061314.3971993085
179,376.1451,13.13,13439916.85506224,12295706.224051952,9867007.160526771,10311349.211980172
180,451.1646,28.69,4172553.7982904655,4308507.8274050085,4143684.9836336705,4420833.214348133
181,227.1115,3.76,173.9643751264676,420.2388482318105,242.7718969970948,263.06240369847444
182,616.0846,27.05,799508.8851042757,852548.9098019614,776573.1527543066,830735.2769095139
183,442.1883,15.75,827.0130788536219,0.0,2177.4783090847714,188.03988036552934
184,398.1978,11.1,9796718.426236061,10654777.296978086,9703592.516652565,9164922.48417727
185,267.1856,7.74,2807153.8144756164,2597325.8885521432,2411162.0423028283,2137347.365083381
186,460.1975,11.45,1564229.5870718118,1452435.0545188398,1588840.5226047114,1272361.0237419007
187,493.2632,18.22,60033857.08115411,21625110.945140548,120173100.36326954,6775755.239884736
188,417.1279,25.48,1440067.121306307,1657458.24254693,1332865.6417530251,1593849.1031530402
189,399.166,4.12,2980552.195893277,2997072.03531486,2164141.0668152296,2776959.779196382
190,200.1096,0.49,334879.246174435,390678.7211121462,305313.30958950234,381403.9165368892
191,186.0911,6.06,52.45458796026071,175.84835230955997,68.58219665612397,137.53898961766652
192,316.0342,28.3,508121.54321290785,543818.1678484578,494376.52084281907,733952.4900279375
193,810.4553,32.43,28551.21971496219,43514.870296465946,39730.58046020627,27587.52335013386
194,394.1395,12.88,1492967.2228559414,1707547.139002678,736886.9593262672,1040118.4063986741
195,486.2001,28.37,17.494355363836487,103.43624244669589,91.44484968179401,12.419492733304303
196,461.1596,27.79,1239348.8388196249,1171047.4595935072,1166791.2290593137,1129957.5367143196
197,308.1427,4.0,1252224.7146186414,1353217.6570285754,1409351.3692314918,1237465.8017483682
198,416.1626,9.61,288832.8443417408,11734.756446501635,70956.00081341332,302.70550580823954
199,359.2441,3.33,970989.9773175508,878693.1855989989,690444.6047270524,1001469.3988840184
200,351.1951,32.51,55418.5273783796,46341.65080769877,44670.48594236369,75375.62506530197
201,302.1751,3.6,471379.85527094844,511778.5661414637,389183.78329562995,519960.60157238075
202,339.2171,3.62,759.9506512825658,2169.267161230913,988.3093632462482,1586.3941641002923
203,331.0429,27.31,1150733.962146074,1096325.4375465305,1117037.3147395472,1104482.136411021
204,192.1383,14.11,14630904.754036894,15053768.524465576,15030228.195322648,14379886.51969668
205,340.3688,29.13,3442918.230885381,3359924.787217688,3246785.597127959,3175564.8124264632
206,555.2517,3.48,7093974.586716018,7507301.4945387235,6619537.47530123,6930628.89150179
207,305.1085,29.77,23299509.886370916,27187002.18112427,30950644.46678273,22669211.905723795
208,109.0756,0.62,58110.74582283209,65689.45961096763,61374.81704245266,91688.91018374627
209,204.1382,18.14,15054950.215045141,15088811.838958444,15926717.697021168,14156757.199638154
210,291.1956,32.12,253.62534121019058,96.86533546563263,481.72673043938886,316.4445910297709
211,362.2113,32.24,2298918.741553741,2313650.8389651766,1587532.5237323595,2207674.9678948624
212,220.9531,8.93,580107.7341589319,587825.6411157985,685099.0369342207,687462.2338959574
213,279.1593,31.4,858765.2863022787,1205614.8943917858,1081688.7704436134,1155472.594729103
214,275.212,4.25,7942489.452812405,7708881.220702013,7400316.046538707,5717518.052697547
215,428.2543,6.85,8040.488454681877,7452.493575854647,20487.92192263517,2692.6621734608893
216,214.0993,3.46,1976465.3140665372,1816731.0257910064,2028339.4155063918,2013899.3956442117
217,427.1165,4.22,2756172.3094862886,2942143.84839453,2522088.2865322954,2887441.8318469585
218,347.2215,13.33,1284661.4840509072,1469632.5553843963,1468739.2609238552,1217207.2190995128
219,488.1626,7.01,1231764.666382605,1248078.768697248,667927.898939458,1426026.0522919032
220,489.2277,10.61,4273452.551614397,1456399.1293102154,7968223.3666103,407775.37547234015
221,478.3215,30.23,1240.1378035260643,467.07846686476995,1846.3283566810467,525.1085224269721
222,464.3071,0.75,4105.438374883399,6972.558228693303,9.526322823873192,8740.465267308287
223,450.2886,33.54,40806.830797276125,36164.63365665006,42926.20924489474,41050.85431791774
224,233.0922,9.39,2487547.915461591,3064437.4112150487,2303833.4157525348,2377967.4164122897
225,558.2299,21.94,3923331.878693549,4463784.54310517,3946877.958034411,3463429.756661256
226,417.1177,3.3,3311.7812903205677,12350.902632492849,4840.3030000236695,2651.4083317735485
227,529.2286,31.06,27650.89479436495,18097.79739661501,28591.022760265987,30232.845353265468
228,359.1963,3.75,4115789.3306116676,4156331.780325313,2701617.756140721,4981697.195674182
229,313.177,3.55,2768231.957376677,2928215.993293255,2666461.224783777,3150693.134070569
230,330.1501,11.0,4998099.813107397,2670759.968020197,4460840.088439171,730368.6580085439
231,433.2223,22.9,4624481.188415527,4366288.5592261795,4333328.6127390945,4048923.061849703
232,234.1125,11.53,783289.4003154818,750190.166668133,929851.4974346926,716452.1069686683
233,413.1196,7.45,1480963.9644427053,1554058.516503812,1016653.4185079591,1291807.4461066457
234,163.0858,5.69,242635.78029668913,208023.79620824044,360664.0577958371,285558.2075478572
235,316.2018,3.32,988342.5092499773,760823.5149565068,683383.3177237813,1237621.4574992722
236,220.0968,6.94,1124063.6580029316,1265957.9838127885,1054432.8350899206,1391051.3561827661
237,223.0867,10.9,3729131.1070088902,271811.8953649709,7508179.654943278,17077.88608394978
238,119.0602,4.97,409132.38862289157,400950.2868753993,419431.76869002293,407349.97763261467
239,185.9774,11.02,86430.59111145574,84684.14597815655,90694.75833217934,73766.63106544173
240,226.1087,3.69,2218928.6625750028,2413045.0296506556,2334699.469648443,2674482.6975329285
241,296.2011,6.88,2104739.971104864,710921.969058142,5195143.169939457,255524.17054973173
242,306.2068,3.38,13512.405279371435,12463.371442750338,13085.837276291799,14890.743047954391
243,425.2436,5.9,2850693.424728495,2937194.0847503296,3739644.618727044,2746552.3553330763
244,457.2334,8.6,16755977.970270908,17275368.02040229,15952300.91831812,16621628.044466682
245,223.0755,21.02,4217915.403366485,4482324.066252141,4699639.147390799,4047256.852212793
246,433.874,3.67,873652.1496100634,866581.1243251107,896904.1961767019,998585.0907515564
247,156.1013,0.56,52011.92551310526,66742.14041386922,55174.85584769069,61817.59049987228
248,1135.377,1.16,8.965049678550477,0.0,0.0,0.0
249,329.1942,6.53,1664.1667605517043,1007.0055989023298,3060.4096811680824,650.7575672911435
250,175.0363,31.35,144282.93822113576,158729.54684118423,175453.27281053129,155857.31745666882
251,225.091,19.03,973685.3969706324,1013999.0599816506,972703.2889648416,981627.6298153845
252,189.0543,7.91,47604.15766650725,31051.056838876,29650.49252247378,30057.955892242084
253,386.244,7.92,8116441.597573468,5027517.363400461,13078207.894182138,1945925.4795655715
254,318.243,17.67,2206416.212006913,276659.06408368325,3444759.105393272,36013.79809131269
255,325.114,3.04,116295.89809111033,100224.17357047451,114803.27676145999,118071.10252411572
256,325.1152,21.79,121876.24089993097,89590.7612259097,95243.19878158369,15484.377856738656
257,447.0919,6.64,562.209079886451,508.7961259068523,1159.463706950025,536.0974979826251
258,265.1909,0.67,286362.8219941008,265713.0304550708,282328.7904213569,302400.62380874704
259,249.1959,0.62,195738.59076699428,226061.95622992347,203221.77959273185,205730.95209242826
260,385.1296,4.35,631806.155933155,651390.7147353599,544532.7306485492,728167.5107326241
261,343.1434,4.43,3667939.289572755,3958506.962718046,2341026.71829052,3120159.836639822
262,395.213,11.01,2331641.0354157044,584995.3035844275,7149993.229760893,253304.68187768085
263,381.2538,11.88,5016523.700295407,5646146.599282842,4460328.64262225,6317615.743583071
264,453.261,4.84,5562331.057043048,3886497.0802486176,6074539.475702181,913092.9596774112
265,330.1272,5.54,6526246.413037012,7520506.338885491,8169777.944533004,8259919.349401295
266,347.1249,4.06,549552.5480506703,597594.4553838418,611006.2191699956,550346.1423971484
267,618.2396,7.97,1501637.5830280161,1486715.5158057716,1512708.103983636,1390033.9848728536
268,501.161,22.09,4316292.774147592,786858.71295772,6968104.005732656,106167.58461520186
269,526.2176,23.04,20837187.400374915,18677313.68756732,20304236.056365415,15895065.752703581
270,334.1664,29.53,4230817.401819975,4772737.522281089,4685494.079525177,4676069.387366565
271,330.0582,25.82,351905.3079063783,333842.56094549486,303604.3317857638,409314.97422940336
272,397.1691,6.41,549634.84694837,617006.6488293573,569095.0199574631,551842.5174347277
273,455.0437,27.0,2930533.7135458626,2844952.86575853,2693130.085905401,3068673.4052486233
274,315.1502,7.67,731648.4642049009,222261.31402177995,1575616.5970342425,87708.06865787231
275,469.2459,7.16,3171559.704435328,2610990.002216879,2877200.887257409,2705980.4350666604
276,352.1818,5.17,1826817.2583167807,2184074.832286106,987657.7342893336,2361240.642481727
277,322.141,5.47,131311.33223422515,13482.001319218849,202567.54976615027,86.28065885403731
278,501.2786,5.64,2877745.857725574,1790597.488408515,3130389.1639926564,384228.4443175359
279,402.1926,26.41,9531805.192933429,9315323.440834595,10696354.362348609,9557773.400793858
280,287.1293,3.51,4323524.223519718,2440837.952950261,4878845.835279623,1070777.9816472714
281,341.1524,3.58,2508.886535959106,3392.53721700587,2770.1318334770135,3478.5051241716105
282,481.2092,3.69,45.9979544143457,61.15780544009674,0.0,34.42604006085217
283,435.159,6.46,2910238.27223653,2933891.4949462228,2733189.362318499,2738301.092882276
284,444.1191,26.74,10080137.769409329,9815532.511873972,9222374.834932072,10667556.778018136
285,541.1421,21.91,3387280.7439629748,651544.4967975623,4216818.415128217,105846.67557760101
286,479.1491,6.74,0.0,0.0,0.0,85.5799202372709
287,428.2709,18.56,16527239.444651743,7731395.324697945,17274251.48423981,1502701.508289247
288,546.2824,6.3,3591453.600489415,3166541.591126357,3841859.502701383,1811169.2495005652
289,573.3429,3.83,200878.84639542032,105471.77354758908,174259.30784215138,5878.747399314822
290,435.2501,5.5,3446444.0981648685,2197783.2964468296,3420544.132673598,212565.0588129252
291,434.1688,12.54,5548386.974049783,5669032.038802366,4888656.5833757,5979338.99299739
292,485.1883,5.37,3113056.7597502624,2252167.7832304845,2655457.1241322723,1032012.176333518
293,478.1557,26.36,4075368.7510943417,3963729.7824206864,4125260.626473629,4019550.462333857
294,409.3322,3.47,1299738.3968437717,1172591.0297262177,940193.8918814643,1056092.0118890363
295,228.0342,5.89,819161.00915653,1168480.7268376043,351281.92181312153,1219922.1576120106
296,639.3768,13.61,12018381.241278995,11581175.028149983,10619022.43432906,11372358.536261834
297,628.1011,32.02,804804.8550128592,660908.4827750482,760054.3258356414,719809.6181165432
298,342.1006,12.98,6669194.11330852,6723304.852370619,6403505.154185757,7390048.697621483
299,507.2333,4.16,704307.1069121074,632440.2945151015,656264.466243072,498229.31167354254
300,518.1647,27.56,636.0878522149735,667.7139130400569,697.872978763888,295.1302663437289
301,414.2865,3.65,4206668.426462101,4884486.592226336,2747042.211444079,5799343.75826424
302,481.2919,4.65,1382634.7249239811,1676736.2703185603,1495021.5670364948,1609998.8744829637
303,501.2331,14.93,12785384.405879153,4928142.874910616,12952286.422057325,1714115.104188776
304,334.0642,5.33,968842.8408177014,639261.0173707749,947505.698944127,17008.751328241975
305,310.1414,14.85,3644.1504622868306,1119.498217514369,7945.796817844652,744.4215331258861
306,448.198,14.73,5113124.078253511,6669500.315262259,2408916.6653386145,6197161.198430226
307,354.1268,5.63,2102757.596167894,2026142.793119196,1203648.9954442333,1809494.744245634
308,592.0988,8.26,5543105.3808463365,5401538.423416918,5183499.556870034,4687102.287295789
309,401.0467,9.15,1591.5142042320517,476.8941176582956,2505.0175816478036,160.7178464662281
310,501.2051,9.94,11592973.720724517,7290275.38097691,11736521.355645394,1936031.74005275
311,499.2504,25.24,10794684.949470777,11875217.617247188,8974983.11190941,7089419.20566176
312,376.0823,5.32,2858246.966250501,2793971.134545576,2232555.843877048,2933209.554340312
313,557.0004,30.39,0.0,15.8574730350792,0.0,15.846040548450716
