,mz,rt,/home/zzy/data/raw-mzml/good-mzml/TOF_test/SampleA_3-20170326-960MIX_SampleA_4.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/SampleA_4-20170326-960MIX_SampleA_5.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleA_1.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleA_2.mzML
119,349.1835,4.98,664.2676769705874,2040.8241675253628,1841.9796004843845,1432.3280215024083
120,420.1363,13.88,2222556.891946587,2714291.442924561,2288242.633194837,1279205.9740988514
121,367.1666,11.16,1707311.0227545418,1530685.4366375948,1858494.8873107,1471999.9218079254
122,355.1022,3.5,9489.192356505093,5836.891016100852,4314.0021186570275,5137.17946840627
123,311.2005,21.78,1418332.0526038182,1114708.6760183116,1559096.9540110282,1101932.082968348
124,295.1806,5.03,2900638.7263580393,3696596.099773731,1691120.8398091132,2588553.3576389425
125,517.3534,30.84,22729.879069523984,18701.94012523139,17631.920095300444,18427.777951936423
126,289.1215,25.32,864190.5577853804,912212.4505094144,904295.5522016904,875266.7721520703
127,269.105,3.69,1126578.6108554457,924592.0069690307,987364.050851887,996438.2448378424
128,342.1695,3.46,681615.3554130181,777004.2932931525,1091304.983707029,673849.1471021873
129,231.1493,24.01,2473971.407560021,2576723.8958857283,2694683.2650789134,3007815.1486899923
130,325.1712,8.43,10512201.450857952,11762764.941575322,6009372.6301039215,8844815.760350212
131,528.186,10.44,489379.5359181337,504618.68314787693,233524.16961629508,244441.9887279355
132,475.1137,4.15,0.0,32.28864211833136,0.0,0.0
133,172.119,0.43,40.27528306245394,39.305776516280915,66.59487583873454,45.12206017607677
134,432.1946,3.56,9613.388400474261,9337.41199799295,9391.159434222085,8278.067591212051
135,387.2532,29.16,3174929.3878781064,2658890.309012116,2323771.6307889493,2529751.9254938485
136,255.1128,10.4,392683.06459278514,576740.0586806571,414782.5565906393,396127.7773673295
137,282.1603,5.25,2562083.939289157,2568261.6173209636,1625891.3915099504,1683827.4694739892
138,329.1532,3.35,31416.572865560043,26764.904378643594,85079.69461760801,51624.272550772104
139,242.0803,0.55,586954.0995457957,610128.7122910367,761536.1088088558,633945.5066703756
140,375.1836,12.53,4979315.783627062,5280322.657746958,4384155.534319779,3292648.6027340363
141,315.0722,12.17,250722.1820723924,158996.96930449718,233732.40777056364,201326.58293627918
142,433.2145,5.97,544321.5455660572,681161.0727163828,451137.4212837192,460166.3604601635
143,206.1399,3.71,1445475.3394672903,1223081.542279039,1373308.5480054151,1521292.4945879325
144,288.1593,0.51,0.0,13.414838035059416,9.680794211259323,13.207366832759076
145,415.2118,22.69,1928032.623091312,2044915.2155108273,3344074.155291892,3527039.5075490596
146,403.0424,27.23,1758678.6243412313,2326126.606209801,1254459.0693804168,1699796.2887994985
147,455.1755,27.86,1526037.8206271809,1466140.9411724915,1478663.1074069878,667627.2998006609
148,406.2084,3.76,454113.0956337033,437350.8964785227,614031.8134792309,304068.0689570448
149,352.212,14.24,137505.1936869367,791598.1856617564,216.55267881673538,1595.037004644692
150,510.1568,13.1,738378.6706055452,1343578.8050136303,104591.03723316602,160281.4208473697
151,441.2036,21.73,381972.7444304904,997888.4419388311,27009.325921632422,32112.924023204207
152,319.0745,8.14,203491.20652463418,160425.09181493687,166304.06995568008,145608.80117661614
153,845.4821,11.33,814255.510558031,411696.8639057025,1697549.1443686208,1537738.7184522487
154,535.1577,28.13,3114658.6197311035,2880644.4084866806,1935938.300593397,2256080.9903885713
155,540.2607,12.74,4634408.263565438,2586520.0168418633,5477707.5080181435,5609034.322869298
156,615.1235,24.13,9716.092369925813,11115.225764184883,5133.937776682798,3266.93374422293
157,448.2452,4.77,998123.0178347754,1411482.2700285662,1504759.8295492951,763386.3526489298
158,445.1463,9.37,328215.2885496577,333997.6938090275,48395.48094638965,215641.16394566104
159,289.2276,5.46,0.0,69.38742329478711,0.0,0.0
160,371.1062,24.82,1264463.9848695456,1034137.6664290702,1308045.058483689,1144414.1322443464
161,483.0844,29.56,4105474.735397525,2645774.355472212,2864531.0379214687,4703666.5832920335
162,1270.4467,26.27,94162.04256718703,136925.0375147703,27574.476670199514,38735.28022975128
163,720.4335,24.79,886153.6194143693,628905.8214914488,1484778.322233475,1411490.808182341
164,564.3079,31.3,127802.49653688734,100354.13236173816,73083.62609545134,128347.50385132087
165,412.1917,26.79,8396.65953374113,8481.731758603433,5503.628326093085,6982.622113912143
166,847.4493,22.6,2477587.2618726757,2157681.164694538,1432192.440600681,1805533.362097065
167,294.1646,4.44,447753.6581060658,405263.366912546,229770.72643650614,425735.4331073398
168,329.1328,31.43,119.30146113050891,0.0,0.0,0.0
169,296.1858,4.23,6411872.822015047,7174819.237820607,2770017.3026506184,3822529.688875007
170,221.1109,3.9,934502.1577506822,1181026.043810961,936748.0954307141,1469557.3457344258
171,304.2008,3.27,129181.10402760777,112918.38205957173,106906.79349402942,94857.3959253002
172,496.2416,4.34,990135.7503051532,1203966.5744927027,681402.0509457864,1049261.886619468
173,379.1639,27.68,396009.0952680449,361219.817217923,644956.3896702562,439214.5750560766
174,390.1576,4.32,268163.03700783034,311953.3971696763,158255.61174893347,233335.47296418357
175,391.1471,3.33,142009.52559219536,185281.75162084767,46219.40732097525,59344.92047813291
176,285.0669,24.67,230650.93898044137,416137.6953319251,344325.9682055755,347622.64481493155
177,371.1259,8.1,653266.0999592781,683931.9280617558,630194.3063253928,522476.1019161287
178,308.2586,24.65,182.8835044961361,0.0,225.0948189520456,1049.4411507263424
179,376.1451,13.13,4329586.626184356,7236453.047667463,4413180.673506398,5549938.843575001
180,451.1646,28.69,1751557.5075009703,1551443.7163314857,2880655.6071951953,2715800.5020094
181,227.1115,3.76,83852.12899027465,108489.30393749572,107647.68470060434,103866.61773241922
182,616.0846,27.05,350906.6265702484,374585.5434335996,456072.9875827273,324042.4908463759
183,442.1883,15.75,1856190.5897897773,1689657.504462112,1721226.7295132307,1084362.5546774995
184,398.1978,11.1,6751273.500192986,7312553.374951516,5129717.819388417,4272809.664162698
185,267.1856,7.74,1445881.5629777634,1514578.996027452,750241.198026686,970794.6877356153
186,460.1975,11.45,830899.580034658,1055905.218874291,837559.9292968308,758634.1717051076
187,493.2632,18.22,23395146.9021379,31272941.29567708,64208.21514929977,478113.54986747226
188,417.1279,25.48,493322.9240758213,502889.8842009031,495362.69418138557,829672.9409827386
189,399.166,4.12,1089039.6790973884,853683.9887799252,1140878.8308134498,1737672.626756488
190,200.1096,0.49,20.808442597191732,42.354595662418205,23.433781413825823,26.160031534403657
191,186.0911,6.06,94.08830675078151,9.888143219162362,0.0,168.24453911237765
192,316.0342,28.3,310385.4643354293,504327.27305953804,578496.704462793,411501.8498531692
193,810.4553,32.43,21636.806635158973,23172.02363905837,23181.881938106755,22211.881483526093
194,394.1395,12.88,1111972.9611294847,1061513.3274047752,255739.22128432742,320109.604040126
195,486.2001,28.37,3986199.0309861037,4479259.064937321,419283.04515698465,990635.9853673591
196,461.1596,27.79,119287.91807945525,105775.56566175102,173882.88819639757,162817.72642852843
197,308.1427,4.0,745070.2733152043,843631.6932194873,674271.2181090096,392821.2032665012
198,416.1626,9.61,20885.891679571734,133360.94412479474,3642.0893464131823,7410.619418940222
199,359.2441,3.33,237055.92128792664,233492.38729245926,195370.32415535455,305399.1320177053
200,351.1951,32.51,30223.185962048257,15855.457347829208,54907.04342987831,52774.26353843724
201,302.1751,3.6,333746.58613771136,307894.8511233687,171883.12344418664,181964.7228865332
202,339.2171,3.62,44.94314329635979,39.68567026317562,0.0,48.65079609745962
203,331.0429,27.31,433119.2310632432,424833.68893587764,549597.0207698029,838686.619213638
204,192.1383,14.11,8918072.343094906,9152701.75786554,9619492.381152784,8897768.71421315
205,340.3688,29.13,1013863.6757211586,936952.6238969311,856298.2199056185,858507.6410829909
206,555.2517,3.48,0.0,73.6071143646309,0.0,37.878082992401744
207,305.1085,29.77,9921551.274997141,8768310.619193692,16051812.911745084,17931238.694428492
208,109.0756,0.62,3953.0221482986294,4598.439374545871,4890.823105452847,7548.447118928153
209,204.1382,18.14,6903723.773601394,6890127.368328261,8851127.765649887,7260719.404797319
210,291.1956,32.12,194.64843368125614,28.226787029750547,65.17149975434415,185.7891611389711
211,362.2113,32.24,878418.8990225377,864033.2166041036,693058.0686031249,1247838.854065801
212,220.9531,8.93,284924.3714906562,269915.42329395993,243007.4519692914,267571.7754383532
213,279.1593,31.4,505121.16086495377,446843.9335245333,759213.5844275226,475860.5604890417
214,275.212,4.25,3795171.90626407,3817909.6156451004,3379107.3973506615,2703837.365260355
215,428.2543,6.85,1832998.8161321168,1652153.1603551488,2097502.5597444116,3001222.5192451826
216,214.0993,3.46,1060499.1882729174,980557.7828825575,1234664.5291928186,966807.6334509978
217,427.1165,4.22,1253169.2236040942,1246834.3684688956,732339.7309797511,1138739.1498059581
218,347.2215,13.33,1215946.11760265,865900.7840155555,1114904.3208377003,786359.2589952131
219,488.1626,7.01,710164.392429967,649012.7572240019,627505.4836309728,480028.85137426306
220,489.2277,10.61,3853655.8886131914,2968079.4571679085,3805130.8625372313,5313789.611281438
221,478.3215,30.23,0.0,0.0,180.12761715012542,144.450363196151
222,464.3071,0.75,3049.4404048176584,3830.1075814080186,619.5842785268949,2458.348000754838
223,450.2886,33.54,61.07953600183863,0.0,24.406407408301895,12.164573167366491
224,233.0922,9.39,622945.9470410236,790756.4935591015,708925.3117725931,729676.0843790537
225,558.2299,21.94,2827459.533169958,2161083.310881167,1451696.6636017263,2468762.2893931796
226,417.1177,3.3,6689.281519632821,1875.5197656897712,4011.029676868056,1431.306957049966
227,529.2286,31.06,4689090.433747662,4696953.469994848,7062620.067375706,6125481.954429159
228,359.1963,3.75,1500685.6235141247,979797.9883111094,1690867.3934151495,2246498.1148801898
229,313.177,3.55,905906.8469399628,889898.053405106,739227.2141310548,864539.1638865585
230,330.1501,11.0,192601.51149130074,784621.5287157404,3110.2651312579674,21978.678595283036
231,433.2223,22.9,3862161.9095716705,3661761.623766714,2552452.5645728274,2754457.49060354
232,234.1125,11.53,344137.64537001366,338590.8899216604,330534.4201102651,329440.07396556105
233,413.1196,7.45,615659.6520663649,896045.0910561108,134492.55870681757,200625.1248606018
234,163.0858,5.69,181927.5026063807,186232.54345035081,180075.22441135978,154093.058004274
235,316.2018,3.32,898932.4497928536,924705.0445116424,891056.4689304288,1420598.5298579624
236,220.0968,6.94,727893.0592840721,735100.5635757442,712518.868582846,682798.512450366
237,223.0867,10.9,4665362.509521973,4008331.078286377,2153475.774803867,3354298.256458251
238,119.0602,4.97,0.0,0.0,43.108065457626964,0.0
239,185.9774,11.02,6804.549412019975,8149.588841614714,11180.418859698868,7443.496576902506
240,226.1087,3.69,950384.9872309254,862676.6341148107,899498.916098258,870584.7348665193
241,296.2011,6.88,4079653.5670617153,3825024.950477293,4426850.683171297,4437137.605060067
242,306.2068,3.38,103.5091564358547,179.71592137594476,0.0,0.0
243,425.2436,5.9,2275625.019262748,2000906.1466358833,1610093.1451126009,2470718.8422368313
244,457.2334,8.6,4448340.184215745,3604816.30017496,476539.6789745935,1529478.4339920515
245,223.0755,21.02,3082480.3534066556,2571732.2665346535,2586879.423783824,2683887.234325594
246,433.874,3.67,555.6979267036309,260.96982533039943,226.3467875439796,687.7582505194811
247,156.1013,0.56,17053.393227028148,7180.828603929505,12045.97173945652,16680.909055822533
248,1135.377,1.16,0.0,15.602738390482358,0.0,0.0
249,329.1942,6.53,869217.71591406,1154225.9357568803,1030590.4095472137,885602.018402108
250,175.0363,31.35,138.89621024638885,0.0,326.7947554635336,146.517387161249
251,225.091,19.03,594322.7646578602,783474.5498836151,592371.5497807452,795589.0186130572
252,189.0543,7.91,71815.39964353005,75225.35598616468,83265.71544710756,69533.41173424489
253,386.244,7.92,7629962.092007875,6396328.013190276,4632961.879245456,3809177.6132809976
254,318.243,17.67,3773014.384671357,6900264.511192125,18766.825787148577,124238.99986545541
255,325.114,3.04,71976.27061243934,60124.31906721518,72709.11483959522,146770.21064145098
256,325.1152,21.79,34152.64380428324,34564.00092178343,33789.58431094228,25119.939416227513
257,447.0919,6.64,821800.3152963363,661763.0597345704,779053.9798718694,709214.7604888998
258,265.1909,0.67,47382.16626861802,46558.70676580597,41098.76433309684,50085.403817073646
259,249.1959,0.62,73104.51935974274,59009.474334426566,44840.55766090649,66318.76107252201
260,385.1296,4.35,542482.7294684773,592277.4694156558,283778.7494254606,476478.9476037006
261,343.1434,4.43,1998411.6392118393,2255268.6941264803,3233303.2210936267,1814952.4185989872
262,395.213,11.01,7849270.556724324,6845683.682577439,10645696.697009522,11893409.039251972
263,381.2538,11.88,1693478.9498468363,1486396.165624783,1874969.9014006592,2861493.9318114906
264,453.261,4.84,2926410.8159124414,1356488.648720314,1131023.3918869449,3002560.6975169806
265,330.1272,5.54,6467631.905967961,5271088.474986597,4692131.772915931,6578366.3032529345
266,347.1249,4.06,284680.68551372667,247572.9728293373,151907.76621225022,121988.134479036
267,618.2396,7.97,831627.6603633853,722542.4174838153,802442.394979827,837175.5244743801
268,501.161,22.09,23680603.408000898,24584122.162927542,3740572.9466667287,10078576.15887162
269,526.2176,23.04,5758218.611800232,5417148.066092653,11097615.06942138,9595154.1139467
270,334.1664,29.53,1584473.8730753013,1610718.527294452,1912812.4774948207,3007370.946475796
271,330.0582,25.82,209675.97464975173,246858.58084286808,222650.08669264347,208544.23700187192
272,397.1691,6.41,222399.4429929894,265379.6740578839,128292.89890721433,72321.26977627486
273,455.0437,27.0,1991852.727620709,1985035.2979612257,2166951.1245626635,1492873.3602344743
274,315.1502,7.67,254594.00243163217,136920.69705291284,604668.1738772694,716667.3361687029
275,469.2459,7.16,1592574.5768023008,2160686.476581037,2352755.6622436484,1689329.6449596495
276,352.1818,5.17,797136.2124530568,776180.2203112363,763951.1240040724,1119119.1587576359
277,322.141,5.47,58011.98368750376,105977.04738636667,2617.969941957854,5663.261777906981
278,501.2786,5.64,1228835.5984423715,2116780.4879729566,1801580.523819545,1453374.2762639513
279,402.1926,26.41,3903185.743975719,4281984.3275843505,4344473.3646496935,4915125.158421794
280,287.1293,3.51,1275800.175663989,1115713.6636429578,1106772.6277177779,1164757.1505596978
281,341.1524,3.58,472366.8785043799,478969.18280957814,448827.0004086665,731391.7704240107
282,481.2092,3.69,212193.29241758963,399093.58703607833,398715.02371702157,200519.5157413978
283,435.159,6.46,1165434.80898138,1286818.6057332999,1362304.533139829,694018.8154740178
284,444.1191,26.74,5239036.940208073,5994493.146960067,5155650.630382497,3781061.394868287
285,541.1421,21.91,2069407.2266473626,2077170.3551372928,129757.84550399354,684964.3117751078
286,479.1491,6.74,359402.9686426739,189273.89744963645,361223.09376537957,828920.8444780048
287,428.2709,18.56,890157.0866657018,1815431.8079759474,1481.4334140721653,18186.163296960207
288,546.2824,6.3,2996857.3618643456,2488513.585886079,1978813.339049702,1924752.3325259737
289,573.3429,3.83,164332.85581822402,152328.31879206834,139673.04245796817,121460.27832764375
290,435.2501,5.5,2121556.9989138246,1769803.7533173985,1888866.0398099332,1360059.3025014254
291,434.1688,12.54,0.0,2.517416716680856,461.12350947509447,435.3133966819077
292,485.1883,5.37,0.0,0.0,0.0,17.457087827401413
293,478.1557,26.36,2225087.7702576206,2827264.6175161996,2009854.7027228908,2292534.3395962715
294,409.3322,3.47,838102.4400029236,815563.8392719777,530024.3494424648,365272.2460335832
295,228.0342,5.89,539843.4381250708,460922.54492081335,323309.0951943881,357590.4512448806
296,639.3768,13.61,3718500.1297095753,3140599.3896881877,3279133.4721336495,4246100.618573764
297,628.1011,32.02,227131.58257785253,384526.96806491097,337369.13801625895,254559.71251595154
298,342.1006,12.98,1291994.6993512537,2224513.1325688832,24039.30567595226,128302.75989306057
299,507.2333,4.16,331724.07325387734,482576.1878619621,262282.7753785688,430490.5364673361
300,518.1647,27.56,808.7790254214719,719.6770971468103,222.58257784794088,381.2883279192947
301,414.2865,3.65,2576395.8439828497,2633045.0668226103,2195086.006145535,1243429.7648151284
302,481.2919,4.65,604128.3731773333,560261.4526883191,338941.26556946617,407861.3580115136
303,501.2331,14.93,6415826.812996439,7021741.1682606395,630579.8829324145,1985889.652579832
304,334.0642,5.33,246768.8445484632,251438.95123835298,45002.92260109025,89273.23673440158
305,310.1414,14.85,1184356.7579547903,1074793.255907431,19688.862417782955,85620.63440262325
306,448.198,14.73,615964.1958833364,1411288.8716461395,36136.38031723004,62879.844797689235
307,354.1268,5.63,172545.7358326681,185281.1006973661,87702.6727715364,112916.43941337569
308,592.0988,8.26,2227329.7606318463,1709192.3317236581,3140407.1748114196,3265398.035766098
309,401.0467,9.15,1895051.079607289,1751601.3261807659,950639.7042328907,1203981.8808035192
310,501.2051,9.94,5465590.175172842,5236047.211765147,1372391.731866113,3387777.4131448865
311,499.2504,25.24,5842829.420334438,5652843.473631179,6201071.493566266,3399045.0892719333
312,376.0823,5.32,28.279404809486905,0.0,0.0,58.36733701691815
313,557.0004,30.39,4514060.213436518,4913344.541179797,4613612.598439047,2849119.2068515467
314,519.1233,27.02,3892749.074057914,5931912.172736836,1705523.001683325,1874017.1187294442
