,mz,rt,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_2.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_3.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_1.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_4.mzML
37,384.144,4.18,647513.714996808,617975.5382755043,479289.19559482875,540218.9934883426
38,235.1802,3.57,1078662.5970348383,902460.4739798172,1178394.1119033713,704369.0362660489
39,195.0917,3.52,3425266.663640095,3276574.496934043,3084930.9132884145,3459149.9530878672
40,438.182,15.81,4509456.054329865,4390250.032557524,4509634.842912782,4126927.408629221
41,361.1199,31.6,247102.32993266266,244002.59744623408,279547.8962295887,281819.4383273713
42,242.1175,25.46,126665.55721748405,72634.80353989139,63743.73218361237,58057.05566631051
43,430.2586,12.39,2527861.64557866,1661727.3323381657,2512574.121100156,384473.2915679003
44,180.1747,5.24,2549964.6768628103,2299807.322192325,2563863.381359177,2165385.8579885145
45,484.1226,14.09,2307585.3694851515,1540118.979119304,2094290.901507722,378974.18311308045
46,480.2131,12.8,6270790.17875875,4649352.872114762,5718838.089450073,1584673.5533529099
47,254.1539,5.32,502085.09853483643,490906.4339631062,480042.36267300753,416944.728892253
48,285.0206,4.68,657636.0980895777,767102.1169428251,666447.8961387486,586264.8145163008
49,311.0809,7.22,227492.4325236979,321894.30812544166,220843.89310560148,327148.4986391048
50,397.0093,22.58,24007057.621134814,11364920.809585532,32175901.431541238,2485354.929096686
51,338.2514,25.45,6046220.075923832,2208720.7470001816,6042988.928420941,730745.616077987
52,377.2109,31.56,99372.59400760187,109512.56432310631,108546.6900058378,95506.34690123383
53,381.0322,21.68,10917696.23212382,4059859.668970286,13026000.081686622,601360.4119823636
54,312.1378,16.24,14022459.895632185,15745000.17644611,15350017.31993625,13780612.518468415
55,404.0368,5.23,1022895.4174751538,1082746.8705107165,947079.8661314957,1153394.610750783
56,354.2429,20.1,1185698.5280433493,146133.63834107792,1767562.2103014993,27100.16143503578
57,324.196,10.55,3687885.6915326635,793824.06324469,4162338.7449686388,122614.4484826745
58,607.3224,31.18,8837.265922240775,7440.285183502542,7116.208707439051,7152.3058205346515
59,470.2307,16.48,1694527.8478666232,923591.6152099426,1841564.2887253482,101651.83842697254
60,427.2136,4.62,1888041.532420454,1961794.7433370932,1496345.944517694,1843422.1843536177
61,349.2121,3.64,1358205.75990188,1697921.512347095,1131120.1992775612,1639295.9158242121
62,400.1475,4.07,386380.24032845534,440487.5976512386,348348.14366642875,479304.813815369
63,296.1469,11.69,10218560.230380913,6910898.231223093,11433716.591948332,2112052.9639793904
64,318.2793,21.44,12217225.561840385,3119005.0184673206,23268503.63963973,301066.70416002657
65,442.2221,17.92,12479675.020549284,13430245.624862354,13159830.642858112,12644169.230966894
66,914.5269,31.72,521580.3472471423,336815.8320514307,653405.0980659028,629285.6922176614
67,294.069,27.23,754718.1254754488,1001788.0481087198,779404.7888222863,1047024.0017649457
68,266.1653,6.48,25567013.791277234,19858070.893004682,18800399.552280672,16874764.020669594
69,345.1807,3.94,1715562.534406085,1805209.0174196225,1422617.4543453946,1246721.2870835215
70,383.2803,5.33,35631.83233195426,24487.728622564566,34061.45783647162,30222.498045470016
71,383.2789,31.12,28503.01819829797,30891.553537105767,22588.686953204946,42989.71071980293
72,333.1403,0.64,341536.50359713566,380264.41047934466,284995.029356388,299556.05520917376
73,416.2774,18.99,4822351.28469264,4118649.314317282,3459606.5138160465,3543223.243755135
74,346.1019,5.3,112867.26169492424,107203.21308295667,108744.97689444346,119086.77041657842
75,411.1975,12.3,668399.5813193574,709400.7022944776,622744.870177866,672980.368579148
76,325.2163,25.66,2256583.20684517,1849943.1833577992,2140240.8303572084,1504950.1976504026
77,1019.4478,4.46,59275.22564529308,69373.11122221313,50843.40421486414,82331.35411488853
78,435.0565,29.5,5560843.268661345,6589973.141326645,5386074.171047333,5516464.274051992
79,364.0948,26.56,5894339.513776524,5840830.525693297,6620079.044122993,4345176.249588488
80,214.071,0.67,10287.770178879064,10153.00934492398,11914.77848010573,12976.773814920203
81,201.1385,5.12,127636.01908963503,151545.22538880212,68987.97637593732,164571.12017006858
82,469.2698,5.36,11395205.705748254,10655767.358895773,7733879.243498428,9194576.106979571
83,312.1959,13.1,3948813.125358561,3943296.554807498,3696619.33833581,1974328.700954588
84,239.0743,15.17,1544334.9720339344,1362154.028175182,1209398.518689045,735001.2598143875
85,307.2267,17.53,1782118.3035760012,1715438.182931197,1815210.632987452,1324399.6974531834
86,325.1546,4.29,2118500.386346457,1989788.9277863058,1790556.5197464956,2518521.3212374304
87,329.2172,3.37,3693137.3667273265,4315975.552085967,3084063.836275994,4335999.459006424
88,471.264,12.3,1005508.7774325918,399528.05429613334,881928.9781196218,52458.0584744919
89,612.307,25.49,28284789.100701757,26535487.453991514,15663081.051827021,16398563.167247934
90,337.2176,13.04,3109815.1403983394,4128483.772099537,2826244.9450324327,2903831.5490839873
91,368.1737,3.71,4575680.340668833,5191500.689278284,3665793.593336567,4969016.93578431
92,422.176,6.05,672039.9470581574,812221.131524082,672963.646700507,983539.7311626757
93,441.2419,8.4,14976338.424648473,14385838.450178528,10376158.404812464,9738522.878208859
94,258.1127,16.84,556468.25204129,557237.6274335558,432201.8630027889,591792.486044331
95,316.1766,3.28,560396.1735066699,778594.4329756226,496929.0743436003,842245.9456541401
96,222.1854,4.09,7047856.868481026,8369264.77172692,7407827.026364331,7439801.382706499
97,836.3853,30.08,656651.6576659863,190871.31081755162,608291.4227313473,214158.52454080028
98,308.1756,3.71,1050991.8054078054,1117131.617724381,876432.4955808516,1596136.8951896848
99,542.3112,32.2,2370913.1301652426,2211594.248457782,2632712.017097827,2018141.035310779
100,556.3274,32.61,8629292.991198959,9305046.047222747,9251586.344709415,9833707.3529714
101,438.1702,6.2,3048625.020235639,2973464.4030499733,2133282.6297290027,2832337.446719098
102,256.0969,15.53,894258.6273366329,1010793.0170167242,884506.9165302268,939673.1871856971
103,278.1214,24.24,875980.5806409604,35123.68824140723,1489779.2134174926,322.33867746539863
104,335.1502,4.46,4580532.835046921,4009797.4380543763,4315539.67959688,3250918.5006824196
105,694.2863,25.95,14049527.308144638,11929650.731896058,9595498.229774052,5991652.387450639
106,328.1908,6.34,8421818.30550414,8125747.458572333,6614193.877070047,6650558.257969262
107,247.1803,4.88,1922978.1707072826,1670124.2165071077,1748020.8575663443,1527761.3994167405
108,168.1742,3.63,186733.8685522511,173028.4464198925,181260.41202182372,165694.22274724217
109,348.1453,3.23,310058.64555714745,189642.9452915125,130243.04707585915,241554.72533521458
110,292.1114,3.22,136543.4923727916,119586.3406816791,155929.76790426107,91700.4051621719
111,502.2384,23.18,642.2065870570457,158.80755355833463,3731.163946581576,216.63618446876333
112,632.2532,31.15,12645645.566179141,24158727.77909402,16200480.573195532,12950185.752175339
113,548.2423,22.09,2579991.4155529216,2609322.0252801087,2479789.3852523356,2445938.2155391956
114,557.2059,4.72,1697420.0591815477,1599736.1183083463,1705661.1087999954,1265144.9019945574
115,484.1858,8.47,8167169.7843116615,8027000.006032218,7931397.062231649,7857655.091793866
116,451.2005,7.81,2664331.061251914,2790131.2298229965,1771253.6378594576,2127431.517837876
117,470.3052,27.72,31410103.725385666,36619602.39589232,18703814.17425964,28118106.812844086
118,449.1626,25.82,2279187.397408854,2154362.4655491756,2205437.3184932163,2345666.633102204
119,349.1835,4.82,8163294.00066697,6503735.330349899,6567136.2961170245,2707437.78464864
120,420.1363,13.86,3979038.4527421463,3677573.874586119,3935343.6910488796,3698151.9861193835
121,367.1666,11.04,4977764.677698502,4902101.289364188,4847662.78208627,4618148.488908961
122,355.1022,3.34,40157.17477338753,42701.78602295735,25546.20768224853,38982.20681882471
123,311.2005,21.85,1458609.678612162,1554571.6428278016,2039775.4294698779,1962332.8573824167
124,295.1806,5.19,4996207.029895179,5702115.07872575,3429710.806023304,6213719.29644044
125,517.3534,30.95,17937.099152572373,14037.231906421433,13863.71532190327,26336.546727158362
126,289.1215,25.35,1814323.9778222167,2489587.57869759,2537154.409821773,1849906.4573394798
127,269.105,3.56,1085937.0484589192,1008905.3660549279,988416.2803039188,1019341.9382688312
128,342.1695,3.32,1035482.72103701,1191872.547320572,925772.0248371011,1245323.1764766672
129,231.1493,24.21,1147305.8797156648,1232567.7520587235,1516507.9211792168,1092013.2540394887
130,325.1712,8.43,14389812.565940266,12887372.137577,9794442.22333401,8175900.007469304
131,528.186,10.47,973520.7334885221,905034.561330447,748088.4689415595,428579.4445436835
132,475.1137,4.26,415419.84943645116,461545.489621456,111584.99242702348,501636.29198990215
133,172.119,0.58,902502.7976048414,1020107.3463644393,930125.9575190512,1201517.0416223612
134,432.1946,3.62,68313.98164931693,77554.58868228154,65544.38636913992,80412.24323667385
135,387.2532,28.98,4651607.78242241,5336117.180554663,5137720.484226749,4450243.562307129
136,255.1128,10.47,872870.1876575359,841412.8636809521,920278.3842552945,777129.2602547824
137,282.1603,5.24,7991758.417655859,8117693.289132651,8265012.241200309,8421434.93830086
138,329.1532,3.27,8071631.071491325,8396168.376047399,5506666.596484881,8118785.938011546
139,242.0803,0.6,560138.8498826432,893592.6713813287,523210.02933152684,564572.8084553676
140,375.1836,12.34,11432733.801618036,11530129.670406561,9173591.025683865,5044027.061246594
141,315.0722,11.99,331192.9831844346,313804.48252631514,333480.88411312154,320718.7633516789
142,433.2145,6.07,1510929.1853036783,1447029.8948996593,1670687.8618646443,1127483.8513275888
143,206.1399,3.71,4572023.165873888,3839729.613824385,4240288.413572031,1339827.5159254977
144,288.1593,0.59,452514.1254180866,557248.347297635,461276.0453153593,353202.8452586966
145,415.2118,22.78,6972974.317765057,7163453.0550384475,6856207.77701948,6449799.7935459865
146,403.0424,27.42,3400733.91687315,3427468.2867667554,3421453.434719287,3247514.840457326
147,455.1755,27.82,2686278.203809919,2670266.468728622,2627348.5376592414,2592280.644928573
148,406.2084,3.76,724914.9463809906,791210.4512287383,538796.9789309616,974277.1558686519
149,352.212,14.42,6140322.918875122,4495480.018639189,6013667.932729104,1177458.5748261667
150,510.1568,13.19,992470.8635955194,259217.96734474177,710737.8712690203,58613.797900996666
151,441.2036,21.57,767763.3448275977,12490.659853171448,2022677.981690187,664.2334891844271
152,319.0745,8.24,521663.24685616116,532141.5248579487,481924.4460521349,453073.5796216184
153,845.4821,11.47,2775112.6507860147,2864348.768563019,3073570.7280781735,2389727.4000992626
154,535.1577,28.13,6636225.369785675,6847748.332426603,7523451.983965306,6403147.329007852
155,540.2607,12.55,12399076.367919715,12502217.223391011,13827819.824003905,12508764.081421383
156,615.1235,24.23,3547.4370158198385,0.0,30537.67853964637,27.09016555048922
157,448.2452,4.7,1481212.9473822613,1871320.6117061893,1579133.0998341064,1439664.139074852
158,445.1463,9.27,1352779.8676120476,1479662.90183521,1042154.5836374878,1046628.54939396
159,289.2276,5.56,9272104.550734779,8593097.188567389,7545864.078163471,7433939.614610002
160,371.1062,24.73,3544517.477806319,3574136.6764655686,3546191.494342828,3118755.8139178185
161,483.0844,29.61,7201247.181242365,6963419.564508541,7752802.643957201,7857363.94580666
162,1270.4467,26.22,285.3195506395282,0.0,23991.204938721254,0.0
163,720.4335,24.74,10098100.76643425,8920784.29989658,10420435.74236077,12798202.057591341
164,564.3079,31.29,215373.96801630437,195048.3081082271,279722.63943759515,266657.3048048679
165,412.1917,26.95,733634.5412491197,563672.7334347302,752661.2085975312,775502.9203184622
166,847.4493,22.47,3081819.6860574237,771097.778885386,3617811.6585054547,137131.6794362125
167,294.1646,4.51,346281.25463116926,315865.04041146475,202855.9954357936,206990.75337488673
168,329.1328,31.56,10683155.890166389,10487404.451522682,11271271.990625171,11219331.266624566
169,296.1858,4.41,5252363.177801836,5714920.074582588,4337540.2066583,5063513.378654836
170,221.1109,3.86,2444128.56765244,3088209.914633655,2046155.3953009797,2861639.9479061263
171,304.2008,3.2,347213.05569593585,357653.4014795694,247915.65497250095,371482.83748054085
172,496.2416,4.53,2109738.9097481803,1843926.8222750307,2157932.0746221757,962669.7603945022
173,379.1639,27.68,802233.0024674279,582380.6691570709,896303.1930606007,809222.9977641465
174,390.1576,4.43,346821.21895992436,334517.1091066282,209746.25020725117,356722.5387662379
175,391.1471,3.27,254004.7096335919,229069.1221758747,247798.512607078,285156.8929950732
176,285.0669,24.8,657162.458016131,885689.0977781302,626718.3826027471,828584.917718317
177,371.1259,8.02,1688573.8961017278,1662508.4169434079,1476778.525329385,1240076.6243788828
178,308.2586,24.7,4978625.679991341,5078790.498082477,2782443.0135773355,5123991.882961818
179,376.1451,12.96,13410941.60462099,12323959.656144215,9833347.553926822,10347689.819927303
180,451.1646,28.83,4224719.777801441,4406424.289872061,4132644.1895749774,4496126.49496634
181,227.1115,3.82,260721.48722655443,222615.9841851004,269973.1540427022,116999.3578789339
182,616.0846,27.2,661430.1972439659,692904.7991064884,668962.2677432033,710509.8071191459
183,442.1883,15.58,668588.0610706279,128650.23097090944,472885.2688150684,28510.52203397171
184,398.1978,10.95,9731188.4475799,10517065.024655743,9693668.658732422,9245478.482677259
185,267.1856,7.84,2808546.8125834577,2625177.2100170893,2381648.6661408264,2167595.313924976
186,460.1975,11.39,1588233.653809524,1480761.2470013015,1580374.7703452266,1320942.8577597656
187,493.2632,18.09,157739654.9922816,143901570.04064357,120822447.08831944,98775594.51819968
188,417.1279,25.46,1429246.7430879264,1639801.4517742863,1345869.4956584824,1590929.3990948426
189,399.166,4.11,3027689.285340058,2975033.941477744,2414424.3106874386,2669551.6089796354
190,200.1096,0.59,93234.71677984424,118550.26561634925,84463.13692004737,114735.01999425009
191,186.0911,6.22,46514.07863584195,38992.97725811049,45121.680813822844,33158.87915371564
192,316.0342,28.14,514159.89246477553,580421.3101979136,483691.63732588134,762566.9735920983
193,810.4553,32.27,8676.736788518212,8728.258776879928,9614.479702167097,9889.046434476913
194,394.1395,12.83,1545064.9920258857,1363189.6273082977,1267148.9066882473,520648.78508963995
195,486.2001,28.43,5865240.61409829,4222713.833027854,5825050.951830443,956506.2204029881
196,461.1596,27.85,1068732.216876806,979995.4896045729,938636.9632041908,936538.9790123352
197,308.1427,3.91,1265142.4647947834,1387512.7711487557,1378239.0048912368,1223916.3025028817
198,416.1626,9.45,329531.5004152088,5556.777702356784,1142780.71126662,608.8279793782003
199,359.2441,3.18,523100.47774024337,459440.55709983833,327451.33359840675,463628.55574604304
200,351.1951,32.4,67799.7841171412,96748.64112375816,71962.03454153983,96287.88321297267
201,302.1751,3.54,397793.27013461705,466921.29747042066,326281.26041514485,525305.588803414
202,339.2171,3.79,5320.247460604465,7280.325408266113,3039.315716958043,11684.947326138788
203,331.0429,27.45,886778.3437402898,814815.8775879074,786717.631487748,893438.8085258437
204,192.1383,13.95,14635409.65025848,15098026.290368257,15049355.578313703,14622678.5550193
205,340.3688,29.09,3523687.2970513236,3418348.230052267,3319538.528511659,3306118.0415632473
206,555.2517,3.68,6422909.319311928,6589251.202672835,5300114.191350143,5649943.226566847
207,305.1085,29.93,19075713.446081825,22699756.130519845,24140587.005103856,17395150.61178641
208,109.0756,0.55,24460.169420000067,27292.903541294945,22476.01834656724,29256.011017108227
209,204.1382,18.34,16394241.081406437,16419851.680887913,16938711.399975583,15973500.382592775
210,291.1956,32.26,539647.104357919,376627.21542131633,679948.4250497741,440869.11328969226
211,362.2113,32.22,2162906.632596773,2102257.8781745397,1528973.245695349,1928714.5260759254
212,220.9531,8.85,596421.115407971,589088.9174401326,686373.8417011129,674603.3417628044
213,279.1593,31.34,1068109.096403426,1337433.5970411606,1380400.2914437857,1304927.8709135423
214,275.212,4.36,7845481.771054884,7248807.576705528,7529331.6537854895,5256783.062519494
215,428.2543,6.77,4225005.330332365,4189702.341915352,3056895.2748445645,3949525.1269757403
216,214.0993,3.57,1028863.3186321843,938423.3400721289,1042826.615975064,1131377.125051431
217,427.1165,4.29,2131733.1510476707,2138993.706343218,1915116.9303667124,1489280.2425945494
218,347.2215,13.23,1292473.0237464798,1472712.9769578034,1474265.5765646892,1226752.7430477259
219,488.1626,6.95,1307021.0591503042,1317465.4509008303,749068.8977488326,1465096.1859912965
220,489.2277,10.47,9174052.086414827,8983221.812028252,9489845.158217253,5423088.182156912
221,478.3215,30.17,1219.2749881741458,441.165923490633,1821.4972604637185,878.137194516468
222,464.3071,0.72,2856.545796806819,7566.487119725025,32.343572853887316,8994.49015399824
223,450.2886,33.7,33702.09370012297,31580.664973033432,36886.1792085263,34846.201011552585
224,233.0922,9.44,1813116.5675239295,2158258.9114738754,1627733.8084149584,1694099.9719193918
225,558.2299,22.03,5599624.917541001,5712173.411549677,6334002.592315877,4775757.522200732
226,417.1177,3.4,901101.3220527777,765223.3323624821,753352.5402403678,863904.2149687491
227,529.2286,30.87,7357678.410484271,7767754.186666916,8396622.481391555,8187919.028337324
228,359.1963,3.79,3352932.8122029146,4043300.087912485,2082449.8224073064,5218587.352481441
229,313.177,3.39,1846877.7804949319,2031536.8883317644,1753064.2979528601,2307986.339710337
230,330.1501,10.95,5281378.077738183,4162692.875631505,4452544.823844666,2071203.0510895394
231,433.2223,22.78,4604455.388326685,4362453.362317389,4331839.0296563795,4037258.3757421803
232,234.1125,11.53,783289.4003154818,750190.166668133,929851.4974346926,716452.1069686683
233,413.1196,7.42,1498120.539235903,1546668.030722608,1070674.9875503452,1257806.5329785184
234,163.0858,5.69,242635.78029668913,208023.79620824044,360664.0577958371,285558.2075478572
235,316.2018,3.44,1036494.0942070122,786850.4512501911,723997.0554950661,1241562.709541969
236,220.0968,6.85,1135525.877794691,1270737.354217873,1057585.8542916093,1398927.301726208
237,223.0867,10.99,8923212.865050027,3302498.5381269795,9669673.734432979,270193.95458745083
238,119.0602,5.16,401436.89553210884,395868.6875198453,427353.71216868114,411282.53546966956
239,185.9774,10.96,63992.80409375387,57861.307050320815,59125.717358495705,50003.05289984318
240,226.1087,3.82,1936945.1184107494,1732454.0940819606,1948557.5797553258,920050.0053195056
241,296.2011,6.7,1740645.7194914324,2106638.2620024136,820440.4696917174,983408.650330618
242,306.2068,3.2,6525.034369827332,6171.62166945961,4590.319576662143,8002.446739986573
243,425.2436,5.73,3267437.1439157156,3894284.620178606,2944492.4909113804,4222425.627192625
244,457.2334,8.65,16578180.153073566,16533725.449667038,15999667.880458979,13742669.386847261
245,223.0755,21.21,4260704.576326323,4519885.574055257,4742422.516729664,4102191.6724158553
246,433.874,3.5,711088.295663964,735216.2584876013,678888.6812711909,859165.8163257386
247,156.1013,0.59,46643.33210933955,59356.754298477186,47060.13387025295,54426.73028039593
248,1135.377,0.97,620.5454120397433,1187.6949152542386,587.5626534189837,790.4460575986711
249,329.1942,6.34,1936764.9690452307,1924822.4222243435,1705851.5544183347,1179253.3306196374
250,175.0363,31.21,59468.4196981705,60706.94057579674,92204.63683197802,52508.285791531365
251,225.091,19.11,970371.8844991925,1004351.0716556836,970979.5914938103,968784.1836152154
252,189.0543,7.96,47125.24556562019,31372.223571244547,29079.20638086102,29834.765463549473
253,386.244,7.78,2674825.0619971715,2333833.653432501,2661934.9168878384,908051.6726474608
254,318.243,17.74,2092129.6476997347,263502.3529131508,3618557.314351497,34896.638796528976
255,325.114,3.17,50366.27336866689,39738.09321179327,44933.87250841577,48632.04582109355
256,325.1152,21.77,121805.90739296885,91717.25744971601,93616.88185442382,17148.73539157799
257,447.0919,6.47,1154703.1039188928,1138427.1587522058,1027280.6208241009,1224270.8183188187
258,265.1909,0.59,172223.91932335263,152570.87205518747,170436.8650915927,192477.80171113566
259,249.1959,0.59,113422.30030710116,141581.97746607152,121599.87369457202,131982.89151772548
260,385.1296,4.51,648101.7713385832,664464.4653277807,525768.9719279897,605956.716266344
261,343.1434,4.38,3664689.6420409065,3969206.867671572,2362732.0828383192,3098809.755654972
262,395.213,10.81,3276182.1418231376,979983.8947275527,2086143.8501608118,195101.42653418967
263,381.2538,12.02,5171075.831009731,5745489.624238687,4597861.217687,6336106.365060449
264,453.261,4.83,5450465.522275074,3129327.7536224094,5853067.400303438,541822.1946150895
265,330.1272,5.39,6550180.976499051,6958042.178370843,8048732.585647457,6332937.738888476
266,347.1249,3.96,363415.2840275402,438607.17359530664,324956.3564686541,367565.9325276028
267,618.2396,7.89,1305430.4699816618,648775.1193932956,1423811.9176259958,197060.52847276337
268,501.161,22.01,30859831.418608285,8841023.42295797,43809117.04495516,1372774.921767987
269,526.2176,23.1,25201062.048208732,24593795.977174833,25827606.714189954,24311105.510033842
270,334.1664,29.61,4210161.846507011,4581502.314180231,4610855.732468395,4538107.064349949
271,330.0582,25.7,275295.92176678154,259846.5656846992,228634.60304107383,315890.78463661484
272,397.1691,6.29,415308.4627780452,485965.0959553929,352805.88514821447,477908.460905645
273,455.0437,26.85,2941633.028321303,2887447.779855262,2697747.540828554,3151362.177799747
274,315.1502,7.5,1914468.3694077532,1609392.819756168,1901428.1431735964,1270719.2356492667
275,469.2459,7.16,3171559.704435328,2610990.002216879,2877200.887257409,2705980.4350666604
276,352.1818,5.17,1826817.2583167807,2184074.832286106,987657.7342893336,2361240.642481727
277,322.141,5.35,130189.9001860052,12536.057813188632,205288.717739334,91.37406448365809
278,501.2786,5.58,2967430.3002482676,1995425.1252280583,3139931.5967097986,552519.2301629779
279,402.1926,26.33,9620910.003751077,10388812.052525535,10336906.004963733,11104317.279045368
280,287.1293,3.39,5145246.190556462,4127712.4462864,4470823.478168913,2727137.502102494
281,341.1524,3.42,1205386.289774576,1114369.3394606805,720959.2508118078,1784501.0411091074
282,481.2092,3.75,1260375.9029176335,1250298.3665600428,1136600.5621735307,804969.2682654354
283,435.159,6.51,2922554.621576091,2963008.630861975,2736486.7906052563,2908038.956761675
284,444.1191,26.9,8578622.057264984,8110926.5840665605,7773891.691764878,8998014.512381166
285,541.1421,21.88,4144070.8150972063,1209324.1014022941,4262496.58101477,182802.37295694006
286,479.1491,6.93,1946256.8852252385,1336394.299923142,2170673.719073907,206966.60054129333
287,428.2709,18.57,1926011.6855703136,492194.13014815014,3232957.694909748,65544.1685791832
288,546.2824,6.28,3754697.687345211,3128380.8152624415,3726538.005045617,1727411.5076976395
289,573.3429,3.92,371393.13867003424,209630.74208933418,358423.42987565463,51547.60737952213
290,435.2501,5.46,3316339.722688207,1885210.598163465,3386764.1739746225,128394.04027432666
291,434.1688,12.73,5331977.343680408,5144421.2223100215,4266844.329169207,4067908.284986057
292,485.1883,5.56,3161570.9458381706,3345312.451277804,3098758.3084449633,2260219.8315181597
293,478.1557,26.23,3908366.7448568335,3654436.9329727385,3984486.979394648,3631701.96932562
294,409.3322,3.53,1347320.5209796762,1095034.1370274387,1149312.4468296845,957214.0266056804
295,228.0342,6.04,802770.426399611,1165794.2679239234,328717.6710596887,1237817.968152469
296,639.3768,13.6,8940075.797612632,9035506.9634184,7893525.313103186,8118484.423141446
297,628.1011,31.91,989062.3303879643,751210.0565954125,845846.1281056774,952948.3429957582
298,342.1006,13.09,6572293.708399197,4014892.21791871,6515011.667611242,1654288.0400982886
299,507.2333,4.11,710872.7749920541,632529.454034571,663567.1098030491,497850.06486077554
300,518.1647,27.73,6958399.760299353,5157059.826450886,5920963.464722997,5339320.240387224
301,414.2865,3.83,4950099.611561978,3433986.4612772227,4951576.121309213,2455458.166440626
302,481.2919,4.64,1404341.9186431514,1636674.0261443118,1494124.4467277264,1625064.1888778347
303,501.2331,14.91,13505942.111910246,6176196.485281956,12832138.019943358,2112376.4274163567
304,334.0642,5.28,948937.2988365254,632555.5115012978,927194.0966369584,19724.223572720373
305,310.1414,14.76,5518585.505711875,2431539.840043529,5382116.109974434,493455.7348841364
306,448.198,14.54,5908587.031544318,4615308.529555622,6248626.163053205,1994696.4134257855
307,354.1268,5.62,2026615.6580086637,2057118.6514120433,1043786.5272396614,1981318.1594387952
308,592.0988,8.33,5514971.829036739,5017369.292439304,4792965.2735174205,4417781.6899458645
309,401.0467,9.03,3640512.096052067,3401449.5255464646,3831776.350819896,2121108.5814242964
310,501.2051,10.03,11493435.981835453,7061964.859481838,11919962.43620714,1724775.939052627
311,499.2504,25.26,14851572.930962846,15108250.58941055,14797360.056613266,13078923.773545623
