,mz,rt,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_2.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_3.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_1.mzML,/home/zzy/data/raw-mzml/good-mzml/TOF_test/20170326-960MIX_SampleB_4.mzML
123,311.2005,21.78,1058562.016397171,1503654.1529661657,834512.5939806857,997945.3747665245
124,295.1806,5.03,4410297.115654578,4248390.59866988,5114642.557584562,4033944.411075045
125,517.3534,30.84,233.4706463303236,260.2207681717193,181.89575274126014,190.05124625941195
126,289.1215,25.32,865392.597102257,925303.7652013259,986746.2304674725,881852.6595782847
127,269.105,3.69,892030.620379535,795332.483795474,743533.4380813378,1102606.4770901133
128,342.1695,3.46,809032.4116148116,764347.2466683688,815520.9487504193,804715.7819271204
129,231.1493,24.01,2612377.079114862,2483952.382597924,2665200.805629692,2142177.4106118632
130,325.1712,8.43,8095203.536385952,7622374.229197362,9671299.669197919,8985580.63579575
131,528.186,10.44,629239.6552299699,622041.4569575915,605196.6985862032,503646.20532311907
132,475.1137,4.15,299754.559009405,278269.56442150834,96720.97043058678,366929.6596841683
133,172.119,0.43,14.780922348915945,38.54000788341601,47.631848640074196,32.66787544382088
134,432.1946,3.56,41409.98110914094,45030.819276318354,38659.18299781978,56202.38376843119
135,387.2532,29.16,2303970.707978829,3836482.2482325262,2409329.3906658096,4496902.871212141
136,255.1128,10.4,445248.21063393826,576227.3072586887,513540.206156858,429938.1668308871
137,282.1603,5.25,3160038.962321809,3056835.64895508,3224552.6813288718,3124294.9001294095
138,329.1532,3.35,7800288.799087852,7756213.188637632,7008107.01761553,7324192.168305599
139,242.0803,0.55,287507.18904293864,355651.2558024131,286036.82555131085,300152.1602014422
140,375.1836,12.53,1624.6120438855664,968.4209624075531,6650.347031377134,2218.942599548905
141,315.0722,12.17,361005.50800130796,366685.83196375,344257.2466267795,356303.3508596071
142,433.2145,5.97,921838.9179213875,642288.1085151333,1072775.3146659317,613689.148135422
143,206.1399,3.71,2166895.85873017,1337310.0343396529,2561074.7989021675,237268.7316209121
144,288.1593,0.51,0.0,38.304378531461325,27.899093417326792,0.0
145,415.2118,22.69,2547393.499527445,2830756.0067672837,2197252.426217683,3718619.934905329
146,403.0424,27.23,0.0,0.0,7.669701009145888,14.344613485619686
147,455.1755,27.86,1318674.4686055377,1534459.4563164907,1050134.4492695732,1582908.5776590502
148,406.2084,3.76,372444.632058293,283708.8074506246,225406.58195150312,455350.9900622476
149,352.212,14.24,2592850.986858348,2977277.8558453564,2636429.2759925555,4167848.2448175936
150,510.1568,13.1,206784.91943852912,48792.684236815214,110527.90469625947,13827.053909884453
151,441.2036,21.73,4998036.154000581,6501470.246137166,4902843.456956018,1045858.5677098099
152,319.0745,8.14,197527.72121614762,190712.54839954257,180393.6469085185,193256.1712053666
153,845.4821,11.33,717879.1336781431,283662.94661276636,1504713.6205257021,71514.31818709243
154,535.1577,28.13,2240619.846871337,3392920.693990631,3573305.610181747,2772364.904396951
155,540.2607,12.74,3979780.84914703,1165286.5854442075,6175452.752066986,445651.10876756586
156,615.1235,24.13,18649.74292662422,195.20342060154218,83251.64862838491,521.1801191964681
157,448.2452,4.77,849157.7870717687,887539.2069776063,567771.1428671825,1046711.0190530715
158,445.1463,9.37,511.4665953785453,524.812819007638,888.8646061760986,38.812103688016315
159,289.2276,5.46,5491816.811818205,6595916.735399067,2062494.5980830141,6491594.67230728
160,371.1062,24.82,1267564.988115562,1746702.3504060337,1212624.995919674,2469618.8566398295
161,483.0844,29.56,3414261.3985699974,3844814.7869479023,4544528.855010668,4862858.251193771
162,1270.4467,26.27,3143.349628929832,3.7687031909282807,36909.19673346173,0.0
163,720.4335,24.79,1136583.1662896872,1187377.740282627,931494.5713236061,1686392.926790447
164,564.3079,31.3,120771.99896677455,74810.88731406335,186481.6159855805,120546.84496464639
165,412.1917,26.79,531157.6928916732,673455.022410902,468180.7786006439,587498.5989783868
166,847.4493,22.6,296110.10424785805,50398.58972872208,1369153.4567491792,16402.826822403127
167,294.1646,4.44,232669.32187804434,230823.35165692348,109589.47648375112,90110.32031383843
168,329.1328,31.43,0.0,0.0,0.0,92.72337594723801
169,296.1858,4.23,5280285.914806293,6171194.225461726,4865529.7964757085,6763308.650171337
170,221.1109,3.9,2932514.4961921684,2963342.844688733,2435157.4704694045,2170396.6992618376
171,304.2008,3.27,424635.4601557581,401985.0733880769,364122.6038837059,380388.71169370617
172,496.2416,4.34,266.8788357155954,198.2881161171139,0.0,48.219925592150744
173,379.1639,27.68,668183.3283198776,495251.7935453914,470944.4940653156,250897.60870842577
174,390.1576,4.32,233428.2204229489,300177.76597010955,167147.70041222082,289726.4017178667
175,391.1471,3.33,130955.79660331941,172456.91928587834,139602.4276696981,178548.70782901737
176,285.0669,24.67,563014.1831664752,442617.16559860425,471643.263774475,435224.97506167035
177,371.1259,8.1,738507.8852082393,701452.5778959473,441300.7995489256,900383.2586791671
178,308.2586,24.65,4843824.309608477,4714648.494913502,4471544.0580891,2941379.5423337193
179,376.1451,13.13,3084829.2456601923,2073749.1025721151,4047408.8208875214,1079049.0824765747
180,451.1646,28.69,3696900.3144434993,2671221.5477870572,2672520.5950537696,2803409.259621329
181,227.1115,3.76,152622.27594542314,179246.8507007678,202160.2512112715,193815.4113287808
182,616.0846,27.05,469429.7932260015,499252.0871564611,457268.0559871197,479945.55233794794
183,442.1883,15.75,279853.5165795163,33013.51879094438,1119553.7436695213,12494.934671865009
184,398.1978,11.1,5636133.23793417,3672908.505397657,2810760.6569810216,5004684.610970415
185,267.1856,7.74,384713.6747253743,332420.2532122134,233189.82131669633,179179.98361641244
186,460.1975,11.45,1118696.958487717,850552.6017292696,736429.7289896051,877235.9712484098
187,493.2632,18.22,23797706.917677436,9185741.73287842,51939959.551351294,3820638.347433049
188,417.1279,25.48,1033084.8228233332,561844.5394946637,466612.9262688632,600381.3539387018
189,399.166,4.12,1119948.4667599364,1331825.5818682422,1514696.3159162635,1042020.5339468129
190,200.1096,0.49,27.419754529514748,82.48299550237678,49.36002337814116,39.19387173092797
191,186.0911,6.06,31369.9936537892,26417.14533790135,37719.70659101202,20551.316717285095
192,316.0342,28.3,571733.9549325011,510130.4958139108,466835.825241531,362184.3855372837
193,810.4553,32.43,17994.894426578467,22613.282344127896,24857.186361958557,17172.85059638283
194,394.1395,12.88,153269.99862012677,34046.408309061444,160269.29078293766,1878.5866799346763
195,486.2001,28.37,0.0,18.01617873610488,31.6283513097169,0.0
196,461.1596,27.79,633734.9871981062,429278.08533789916,605081.5485470806,333727.8131723072
197,308.1427,4.0,469130.69172107126,485976.4219371795,458569.5677079195,921371.5294978623
198,416.1626,9.61,230443.7056986516,2845.413850876378,54734.15181174164,92.33438081837839
199,359.2441,3.33,57.73111241263262,150.5225014654778,177.84489307543603,88.52402104032852
200,351.1951,32.51,27416.67627153147,28858.132131109112,28274.643146227005,19346.159312829936
201,302.1751,3.6,260446.82220923394,291292.09528026497,153436.55797116796,266525.659848041
202,339.2171,3.62,759.9506512825658,2169.267161230913,988.3093632462482,1505.917661790873
203,331.0429,27.31,595534.2520609284,658678.8136384571,576912.8221949773,425305.75171550584
204,192.1383,14.11,8067047.6837601615,7851352.149023038,7767401.529041535,7858961.597084733
205,340.3688,29.13,1070539.4403307794,1160850.8707601845,991162.978468788,1987245.0212057247
206,555.2517,3.48,127.02372881355937,0.0,172.92448860315565,236.80633187435268
207,305.1085,29.77,113.28004622497815,509.25055334224896,46.72319669008544,0.0
208,109.0756,0.62,65971.25407280937,75241.02803482264,67659.33764501203,85181.32160367016
209,204.1382,18.14,8501938.350570226,8355384.999288014,8860064.14962829,8117498.280297658
210,291.1956,32.12,95.31898686178741,96.86533546563263,141.47301173353378,281.559156528521
211,362.2113,32.24,1907379.5460528415,894815.824756965,1587532.5237323595,813530.7842323675
212,220.9531,8.93,343214.88865297765,342943.08267966274,334077.08877409704,341210.9241610507
213,279.1593,31.4,460259.68789955927,457758.3263525468,409228.3085802112,412847.42092611204
214,275.212,4.25,2749558.6987993214,3222102.0760532594,2021969.9200832564,3241621.172267183
215,428.2543,6.85,3053033.1750550014,1968405.6283660708,3388258.027372918,1168245.8845551617
216,214.0993,3.46,1079698.673440076,998077.4923257984,1083386.0883929431,1054698.9627148213
217,427.1165,4.22,81.73987921450251,34.07481005260081,0.0,69.24663939216222
218,347.2215,13.33,1180704.641483744,767281.2054723691,1299241.1025543278,1137328.8409386366
219,488.1626,7.01,827341.00800907,697928.1053969738,306830.45872958767,861904.2229638407
220,489.2277,10.61,8770.414001683235,5994.80623069423,25002.56089764898,1331.3953488382883
221,478.3215,30.23,31.323904149620965,20.581098652090702,0.0,16.907408113059084
222,464.3071,0.75,2860.9594968627925,2008.8918098890292,9.526322823873192,6193.706284234853
223,450.2886,33.54,28792.750384554285,20396.24254959502,30378.43015773358,17760.02014409931
224,233.0922,9.39,833417.3852720658,882305.4352235993,858018.8582261628,836986.2500733901
225,558.2299,21.94,549100.2103947266,510973.8957080118,418198.1262068424,267222.37188356044
226,417.1177,3.3,455.13164251348473,11240.606181849655,1767.8904051174864,1905.0561756658503
227,529.2286,31.06,7083600.687214306,5722990.154748727,7050747.786416228,6705923.162625713
228,359.1963,3.75,1421481.7583903573,1516328.4475372324,796867.0252573532,1091225.4742445857
229,313.177,3.55,992639.7091676611,1104331.6094521966,989525.434015919,1223998.0199463372
230,330.1501,11.0,2139003.192322826,2204139.4882795564,3784864.5437233835,503565.86532272416
231,433.2223,22.9,3652073.6494112923,3504997.232183816,3931886.0574998483,2776266.3306839503
232,234.1125,11.53,369008.01197317586,378834.588339688,383001.98957525066,375192.2811560897
233,413.1196,7.45,661695.1078816255,616116.7666095739,646855.615136422,630811.3699356826
234,163.0858,5.69,222732.1960001888,222678.2545530086,215672.49215799727,251062.36890833543
235,316.2018,3.32,345269.11305344116,412403.7648936956,219478.18119443313,523849.09826038126
236,220.0968,6.94,602923.9897988103,637883.209017269,537168.009745666,708352.3858525436
237,223.0867,10.9,1628125.0834000073,122776.51134724234,3910735.776845907,5518.157440616329
238,119.0602,4.97,141211.7684934921,194683.7535175863,113287.77300119377,213017.89801286306
239,185.9774,11.02,53018.89702236989,47873.83768096902,46842.321816331554,50512.7419475935
240,226.1087,3.69,91.80364021363039,1892.9486297729318,910.4002338231315,712.6532718097219
241,296.2011,6.88,5100.709877264706,2609.7987746986164,13765.66101694914,3064.493094910629
242,306.2068,3.38,5502.027522700593,7261.393390555625,9726.665117337276,6056.94059936846
243,425.2436,5.9,2180970.6081947186,2182805.664604495,2563608.273140893,1580815.0622487196
244,457.2334,8.6,10933242.89777558,8349468.781781799,9182973.576929381,11502051.193781262
245,223.0755,21.02,2778432.5633995133,2179253.3338465197,2702903.2864373876,1926209.8519024318
246,433.874,3.67,622446.5595310957,594472.60549799,639116.0868373476,410880.1335869695
247,156.1013,0.56,6592.161482718643,22476.27599069407,0.0,43597.86648957476
248,1135.377,1.16,8.965049678550477,0.0,0.0,0.0
249,329.1942,6.53,831.042704058035,17.169649189708935,1603.8332786724204,631.870155975075
250,175.0363,31.35,198.28497688877863,191.54826655957214,227.66192019682634,551.8884891752566
251,225.091,19.03,748950.4690250532,710346.750877558,782843.5839619333,665220.2298163581
252,189.0543,7.91,81054.28863382386,90524.85163354305,78080.95630812654,83856.77450442841
253,386.244,7.92,6414.305400154104,3525.3409144563702,12643.54576268942,4367.614382523296
254,318.243,17.67,826160.8127436815,104948.90814701884,1309712.0643084296,22174.520013614005
255,325.114,3.04,3796.1060977684774,3421.7470485096483,5165.165218453728,1894.415078894956
256,325.1152,21.79,43636.97947473548,32114.033848909556,41979.54723232647,4636.9984096309745
257,447.0919,6.64,0.0,258.3305891943072,894.4696795157762,199.70460048426
258,265.1909,0.67,108944.5502923432,127387.58646800337,108993.23866282831,111420.36138782292
259,249.1959,0.62,195724.37322374573,117709.40263563828,203221.77959273185,104175.8292374456
260,385.1296,4.35,567218.0612238129,609184.7676167022,446516.8020463162,538580.1717572538
261,343.1434,4.43,1622227.5464197255,1700215.901706513,1865554.6387120835,2205719.4112040726
262,395.213,11.01,1134355.4692148028,446677.4416303039,5435359.097879653,148727.51987837756
263,381.2538,11.88,2066849.8653034153,2343269.007200985,1739914.426508009,2396315.4237199305
264,453.261,4.84,2441561.203335737,2109900.6213223264,3334454.6197263096,359354.949185306
265,330.1272,5.54,5925390.29658157,6079839.50915867,7312896.936234732,2690032.6762833074
266,347.1249,4.06,320.7903079836675,432.9919047184842,144.59496811924828,125.36608442641938
267,618.2396,7.97,677054.2572818138,282571.2815893984,661207.1122777236,67403.57111381716
268,501.161,22.09,8177660.381320439,1274880.385401514,23201187.317749478,197964.95962451614
269,526.2176,23.04,7477408.490140599,9836343.409454538,9346797.048223777,6833644.173449516
270,334.1664,29.53,2521645.27439689,1899637.8918394167,1854576.0768026782,2193531.9186053434
271,330.0582,25.82,202583.20123531536,211187.03327936598,188645.75374446658,154960.07721439502
272,397.1691,6.41,340791.60905292036,358254.2024737996,211576.98147086447,400265.62435624027
273,455.0437,27.0,1443208.3899613179,2383894.801576838,2181923.2261493243,2788106.5419641775
274,315.1502,7.67,294454.44130094914,101848.2084677092,594490.0854529641,30281.762702484175
275,469.2459,7.16,1155995.0087875375,962650.8501498823,1067754.5854026908,1249551.0677591125
276,352.1818,5.17,1106220.9707532846,1144095.1566835728,1529148.7107654025,1115007.6714931696
277,322.141,5.47,23981.33036307303,754.3685455214423,34493.191465828204,0.0
278,501.2786,5.64,1015615.3664564682,748940.8736430648,1418298.5066081404,220281.83377904762
279,402.1926,26.41,3908578.6443478623,4331256.856066436,3952509.431069456,5086407.818065646
280,287.1293,3.51,2026676.3530866825,1695053.0158710834,1980805.4442812237,2089380.016182272
281,341.1524,3.58,1467.518897203563,2704.164376451883,2662.677070180689,1646.5168036133082
282,481.2092,3.69,497156.58475353953,570209.4890695558,508624.43499873,899850.5746218013
283,435.159,6.46,1462098.7452953213,1583141.4376406616,1478525.3206227955,781846.637817823
284,444.1191,26.74,4529587.075875768,7030362.364387374,5666819.911864928,5966219.793485829
285,541.1421,21.91,1970883.050371548,332529.93929998047,2533322.8092829767,42333.77683633309
286,479.1491,6.74,0.0,0.0,0.0,45.57122585716122
287,428.2709,18.56,292807.464552149,86231.09539371319,1147931.6915724147,22060.00966672915
288,546.2824,6.3,2636461.345091501,2295711.3476462765,3203645.3552925778,1361764.3681282795
289,573.3429,3.83,89996.22729942255,41177.23795506188,87223.99912908723,4121.031178653202
290,435.2501,5.5,2635386.6034480026,2874351.9660791303,1708884.5611392898,2855150.751692221
291,434.1688,12.54,3747319.9070692346,4082496.739894267,3676565.856839591,3149083.1786493757
292,485.1883,5.37,1595821.8338662044,829523.9332980218,1388653.205622008,380652.31677942077
293,478.1557,26.36,2117351.351285697,2498842.43218778,1520762.9403987313,2712306.0244398466
294,409.3322,3.47,301855.0393311378,365438.7259252167,276072.57013755507,471951.0425482179
295,228.0342,5.89,479190.97632741433,625917.8215835185,252819.3239192547,589585.2682978412
296,639.3768,13.61,6791614.408895155,6651136.258971486,6142201.461064862,6599801.501154392
297,628.1011,32.02,445795.5918161713,370560.934503925,461196.5343886807,399093.37480570213
298,342.1006,12.98,6515054.052701757,6001779.301338373,6011978.456810289,2846417.398103696
299,507.2333,4.16,493951.33220646373,317630.22841961327,377182.22074885585,169808.4154153472
300,518.1647,27.56,313.9153870673148,352.95062200098533,447.9070718846135,295.1302663437289
301,414.2865,3.65,1531752.255886521,1695427.3522993196,1010934.3886420289,1969444.7590708085
302,481.2919,4.65,507065.9561379764,285451.37207206525,620436.6204005633,16494.628941513256
303,501.2331,14.93,7740394.448420324,3203805.6314728744,8379660.2985652285,1099034.171690665
304,334.0642,5.33,203757.59317614112,558.6487691253019,176682.72890998784,65.45315508808298
305,310.1414,14.85,2472.4487865955734,1179.5675144270544,5420.963725529253,331.2594769773892
306,448.198,14.73,2506456.7632684866,3595343.6096017263,1287266.901399053,3692859.1733265407
307,354.1268,5.63,583636.3662578273,879776.3522439615,593952.9834326406,673212.111712962
308,592.0988,8.26,3210202.6738679027,3079347.925881885,2895005.494177454,2798620.4319264274
309,401.0467,9.15,1192527.1004211279,422223.68533881876,1571617.6999517006,158083.3902574305
310,501.2051,9.94,1130020.184185126,441322.2597527681,1622588.1125773517,75611.69424973874
311,499.2504,25.24,8217809.79046801,9463090.068065928,9310375.365395682,5562070.824699927
312,376.0823,5.32,1042919.0399275227,1212722.168379608,1775336.3495653737,1071093.348593108
313,557.0004,30.39,0.0,15.8574730350792,0.0,0.0
314,519.1233,27.02,7210573.076088455,9281676.967420101,8121465.42895903,7520646.090461063
